,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,2162.0,2159.0,2110.0,2162.0,15.0,69.0,1674.0,607.0,24.0,3.0,99.0,32.0,67.0,978.0,627.0,3.0,300.0,430.0,181.0,2162.0,1420.0,2162.0,5.0,2162.0,2162.0,783.0,2162.0,3.0,75.0,2154.0,627.0,4.0,23.0,2162.0,2162.0,110.0,2029.0,586.0,37.0,2124.0,2162.0,461.0,2162.0,412.0
CD31,582.0,582.0,571.0,582.0,6.0,21.0,445.0,159.0,7.0,0.0,32.0,12.0,11.0,261.0,147.0,0.0,86.0,126.0,39.0,582.0,390.0,582.0,1.0,582.0,582.0,219.0,582.0,0.0,18.0,575.0,164.0,0.0,10.0,582.0,582.0,39.0,534.0,128.0,5.0,576.0,582.0,130.0,582.0,123.0
CD4,877.0,876.0,863.0,877.0,8.0,33.0,685.0,242.0,9.0,1.0,67.0,11.0,11.0,389.0,253.0,1.0,116.0,171.0,76.0,877.0,607.0,877.0,2.0,877.0,877.0,322.0,877.0,0.0,36.0,874.0,247.0,1.0,9.0,877.0,877.0,35.0,823.0,244.0,16.0,861.0,877.0,196.0,877.0,169.0
CD45,14586.0,14582.0,14203.0,14586.0,138.0,461.0,11183.0,4253.0,147.0,41.0,978.0,261.0,389.0,3280.0,4180.0,11.0,2153.0,2901.0,1115.0,14586.0,9674.0,14586.0,31.0,14586.0,14577.0,5415.0,14586.0,50.0,617.0,14469.0,4166.0,23.0,176.0,14586.0,14586.0,770.0,13561.0,3654.0,225.0,14389.0,14586.0,3113.0,14566.0,2815.0
CD45RO,9271.0,9266.0,9052.0,9271.0,88.0,300.0,7250.0,2664.0,101.0,30.0,627.0,147.0,253.0,4180.0,1389.0,9.0,1377.0,1844.0,718.0,9271.0,6361.0,9271.0,21.0,9271.0,9264.0,3486.0,9271.0,23.0,394.0,9223.0,2746.0,10.0,116.0,9271.0,9271.0,488.0,8664.0,2496.0,143.0,9153.0,9271.0,1982.0,9264.0,1770.0
CD56,25.0,25.0,25.0,25.0,0.0,2.0,20.0,8.0,2.0,0.0,3.0,0.0,1.0,11.0,9.0,0.0,5.0,5.0,1.0,25.0,20.0,25.0,0.0,25.0,25.0,13.0,25.0,0.0,2.0,25.0,7.0,0.0,1.0,25.0,25.0,2.0,25.0,5.0,1.0,25.0,25.0,11.0,25.0,7.0
CD63,4889.0,4887.0,4766.0,4889.0,37.0,156.0,3771.0,1400.0,56.0,9.0,300.0,86.0,116.0,2153.0,1377.0,5.0,376.0,986.0,355.0,4889.0,3339.0,4889.0,14.0,4889.0,4887.0,1831.0,4889.0,15.0,215.0,4859.0,1420.0,4.0,55.0,4889.0,4889.0,258.0,4555.0,1291.0,59.0,4836.0,4889.0,1083.0,4886.0,940.0
CD68,6425.0,6423.0,6267.0,6425.0,59.0,210.0,4929.0,1898.0,68.0,21.0,430.0,126.0,171.0,2901.0,1844.0,5.0,986.0,662.0,482.0,6425.0,4215.0,6425.0,12.0,6425.0,6422.0,2473.0,6425.0,17.0,282.0,6373.0,1788.0,5.0,75.0,6425.0,6425.0,318.0,5951.0,1619.0,92.0,6345.0,6425.0,1427.0,6419.0,1316.0
CD8,2403.0,2403.0,2348.0,2403.0,18.0,85.0,1868.0,722.0,27.0,8.0,181.0,39.0,76.0,1115.0,718.0,1.0,355.0,482.0,109.0,2403.0,1632.0,2403.0,5.0,2403.0,2403.0,923.0,2403.0,1.0,100.0,2393.0,690.0,6.0,27.0,2403.0,2403.0,129.0,2250.0,665.0,50.0,2376.0,2403.0,531.0,2403.0,506.0
dsDNA,33164.0,33157.0,32257.0,33164.0,305.0,1027.0,25308.0,9523.0,341.0,82.0,2162.0,582.0,877.0,14586.0,9271.0,25.0,4889.0,6425.0,2403.0,16582.0,21771.0,33164.0,84.0,33164.0,33146.0,12016.0,33164.0,118.0,1358.0,32914.0,9458.0,46.0,358.0,33164.0,33164.0,1764.0,30861.0,8230.0,476.0,32695.0,33164.0,6950.0,33121.0,6145.0
EGFR,21771.0,21769.0,21263.0,21771.0,212.0,731.0,17048.0,6222.0,233.0,57.0,1420.0,390.0,607.0,9674.0,6361.0,20.0,3339.0,4215.0,1632.0,21771.0,7497.0,21771.0,60.0,21771.0,21759.0,7944.0,21771.0,67.0,960.0,21637.0,6357.0,28.0,253.0,21771.0,21771.0,1237.0,20382.0,5747.0,345.0,21487.0,21771.0,4635.0,21747.0,4102.0
Fe,33164.0,33157.0,32257.0,33164.0,305.0,1027.0,25308.0,9523.0,341.0,82.0,2162.0,582.0,877.0,14586.0,9271.0,25.0,4889.0,6425.0,2403.0,33164.0,21771.0,16582.0,84.0,33164.0,33146.0,12016.0,33164.0,118.0,1358.0,32914.0,9458.0,46.0,358.0,33164.0,33164.0,1764.0,30861.0,8230.0,476.0,32695.0,33164.0,6950.0,33121.0,6145.0
FoxP3,84.0,84.0,83.0,84.0,0.0,1.0,64.0,21.0,1.0,0.0,5.0,1.0,2.0,31.0,21.0,0.0,14.0,12.0,5.0,84.0,60.0,84.0,0.0,84.0,84.0,31.0,84.0,0.0,4.0,83.0,26.0,0.0,1.0,84.0,84.0,6.0,78.0,30.0,0.0,83.0,84.0,18.0,84.0,14.0
H3K27me3,33164.0,33157.0,32257.0,33164.0,305.0,1027.0,25308.0,9523.0,341.0,82.0,2162.0,582.0,877.0,14586.0,9271.0,25.0,4889.0,6425.0,2403.0,33164.0,21771.0,33164.0,84.0,16582.0,33146.0,12016.0,33164.0,118.0,1358.0,32914.0,9458.0,46.0,358.0,33164.0,33164.0,1764.0,30861.0,8230.0,476.0,32695.0,33164.0,6950.0,33121.0,6145.0
H3K9ac,33146.0,33139.0,32239.0,33146.0,305.0,1027.0,25296.0,9521.0,340.0,82.0,2162.0,582.0,877.0,14577.0,9264.0,25.0,4887.0,6422.0,2403.0,33146.0,21759.0,33146.0,84.0,33146.0,16564.0,12009.0,33146.0,118.0,1358.0,32896.0,9454.0,46.0,358.0,33146.0,33146.0,1763.0,30844.0,8228.0,476.0,32677.0,33146.0,6945.0,33103.0,6143.0
HLA-DR,12016.0,12014.0,11705.0,12016.0,121.0,426.0,9229.0,3541.0,131.0,36.0,783.0,219.0,322.0,5415.0,3486.0,13.0,1831.0,2473.0,923.0,12016.0,7944.0,12016.0,31.0,12016.0,12009.0,2309.0,12016.0,38.0,502.0,11922.0,3484.0,15.0,143.0,12016.0,12016.0,648.0,11189.0,3043.0,183.0,11870.0,12016.0,2606.0,12002.0,2387.0
HLA_Class_1,33164.0,33157.0,32257.0,33164.0,305.0,1027.0,25308.0,9523.0,341.0,82.0,2162.0,582.0,877.0,14586.0,9271.0,25.0,4889.0,6425.0,2403.0,33164.0,21771.0,33164.0,84.0,33164.0,33146.0,12016.0,16582.0,118.0,1358.0,32914.0,9458.0,46.0,358.0,33164.0,33164.0,1764.0,30861.0,8230.0,476.0,32695.0,33164.0,6950.0,33121.0,6145.0
IDO,118.0,118.0,116.0,118.0,0.0,3.0,87.0,25.0,3.0,0.0,3.0,0.0,0.0,50.0,23.0,0.0,15.0,17.0,1.0,118.0,67.0,118.0,0.0,118.0,118.0,38.0,118.0,0.0,3.0,118.0,36.0,0.0,1.0,118.0,118.0,6.0,108.0,34.0,0.0,115.0,118.0,28.0,118.0,21.0
Keratin17,1358.0,1358.0,1332.0,1358.0,14.0,40.0,1073.0,375.0,17.0,0.0,75.0,18.0,36.0,617.0,394.0,2.0,215.0,282.0,100.0,1358.0,960.0,1358.0,4.0,1358.0,1358.0,502.0,1358.0,3.0,30.0,1348.0,411.0,0.0,18.0,1358.0,1358.0,82.0,1270.0,380.0,29.0,1339.0,1358.0,280.0,1357.0,255.0
Keratin6,32914.0,32907.0,32014.0,32914.0,305.0,1024.0,25126.0,9453.0,338.0,81.0,2154.0,575.0,874.0,14469.0,9223.0,25.0,4859.0,6373.0,2393.0,32914.0,21637.0,32914.0,83.0,32914.0,32896.0,11922.0,32914.0,118.0,1348.0,16335.0,9393.0,46.0,356.0,32914.0,32914.0,1753.0,30630.0,8174.0,476.0,32448.0,32914.0,6890.0,32871.0,6086.0
Ki67,9458.0,9456.0,9221.0,9458.0,78.0,272.0,7360.0,2718.0,105.0,25.0,627.0,164.0,247.0,4166.0,2746.0,7.0,1420.0,1788.0,690.0,9458.0,6357.0,9458.0,26.0,9458.0,9454.0,3484.0,9458.0,36.0,411.0,9393.0,1380.0,6.0,94.0,9458.0,9458.0,532.0,8839.0,2473.0,145.0,9328.0,9458.0,1944.0,9446.0,1702.0
Lag3,46.0,46.0,46.0,46.0,0.0,1.0,32.0,10.0,1.0,0.0,4.0,0.0,1.0,23.0,10.0,0.0,4.0,5.0,6.0,46.0,28.0,46.0,0.0,46.0,46.0,15.0,46.0,0.0,0.0,46.0,6.0,0.0,0.0,46.0,46.0,1.0,43.0,11.0,1.0,44.0,46.0,18.0,46.0,14.0
MPO,358.0,358.0,350.0,358.0,6.0,10.0,269.0,109.0,4.0,0.0,23.0,10.0,9.0,176.0,116.0,1.0,55.0,75.0,27.0,358.0,253.0,358.0,1.0,358.0,358.0,143.0,358.0,1.0,18.0,356.0,94.0,0.0,4.0,358.0,358.0,20.0,330.0,90.0,5.0,356.0,358.0,75.0,357.0,79.0
Na,33164.0,33157.0,32257.0,33164.0,305.0,1027.0,25308.0,9523.0,341.0,82.0,2162.0,582.0,877.0,14586.0,9271.0,25.0,4889.0,6425.0,2403.0,33164.0,21771.0,33164.0,84.0,33164.0,33146.0,12016.0,33164.0,118.0,1358.0,32914.0,9458.0,46.0,358.0,16582.0,33164.0,1764.0,30861.0,8230.0,476.0,32695.0,33164.0,6950.0,33121.0,6145.0
P,33164.0,33157.0,32257.0,33164.0,305.0,1027.0,25308.0,9523.0,341.0,82.0,2162.0,582.0,877.0,14586.0,9271.0,25.0,4889.0,6425.0,2403.0,33164.0,21771.0,33164.0,84.0,33164.0,33146.0,12016.0,33164.0,118.0,1358.0,32914.0,9458.0,46.0,358.0,33164.0,16582.0,1764.0,30861.0,8230.0,476.0,32695.0,33164.0,6950.0,33121.0,6145.0
p53,1764.0,1762.0,1714.0,1764.0,15.0,56.0,1386.0,505.0,20.0,8.0,110.0,39.0,35.0,770.0,488.0,2.0,258.0,318.0,129.0,1764.0,1237.0,1764.0,6.0,1764.0,1763.0,648.0,1764.0,6.0,82.0,1753.0,532.0,1.0,20.0,1764.0,1764.0,56.0,1629.0,468.0,26.0,1741.0,1764.0,401.0,1761.0,329.0
Pan-Keratin,30861.0,30854.0,30012.0,30861.0,288.0,960.0,23621.0,8846.0,319.0,76.0,2029.0,534.0,823.0,13561.0,8664.0,25.0,4555.0,5951.0,2250.0,30861.0,20382.0,30861.0,78.0,30861.0,30844.0,11189.0,30861.0,108.0,1270.0,30630.0,8839.0,43.0,330.0,30861.0,30861.0,1629.0,14372.0,7710.0,447.0,30430.0,30861.0,6443.0,30823.0,5686.0
PD-L1,8230.0,8229.0,8054.0,8230.0,82.0,295.0,6473.0,2359.0,84.0,24.0,586.0,128.0,244.0,3654.0,2496.0,5.0,1291.0,1619.0,665.0,8230.0,5747.0,8230.0,30.0,8230.0,8228.0,3043.0,8230.0,34.0,380.0,8174.0,2473.0,11.0,90.0,8230.0,8230.0,468.0,7710.0,1114.0,147.0,8132.0,8230.0,1782.0,8223.0,1579.0
PD1,476.0,476.0,466.0,476.0,7.0,20.0,377.0,156.0,7.0,2.0,37.0,5.0,16.0,225.0,143.0,1.0,59.0,92.0,50.0,476.0,345.0,476.0,0.0,476.0,476.0,183.0,476.0,0.0,29.0,476.0,145.0,1.0,5.0,476.0,476.0,26.0,447.0,147.0,5.0,466.0,476.0,108.0,476.0,101.0
phospho-S6,32695.0,32688.0,31800.0,32695.0,301.0,1025.0,24977.0,9397.0,339.0,81.0,2124.0,576.0,861.0,14389.0,9153.0,25.0,4836.0,6345.0,2376.0,32695.0,21487.0,32695.0,83.0,32695.0,32677.0,11870.0,32695.0,115.0,1339.0,32448.0,9328.0,44.0,356.0,32695.0,32695.0,1741.0,30430.0,8132.0,466.0,16116.0,32695.0,6859.0,32654.0,6061.0
Si,33164.0,33157.0,32257.0,33164.0,305.0,1027.0,25308.0,9523.0,341.0,82.0,2162.0,582.0,877.0,14586.0,9271.0,25.0,4889.0,6425.0,2403.0,33164.0,21771.0,33164.0,84.0,33164.0,33146.0,12016.0,33164.0,118.0,1358.0,32914.0,9458.0,46.0,358.0,33164.0,33164.0,1764.0,30861.0,8230.0,476.0,32695.0,16582.0,6950.0,33121.0,6145.0
SMA,6950.0,6949.0,6767.0,6950.0,68.0,248.0,5327.0,2035.0,78.0,19.0,461.0,130.0,196.0,3113.0,1982.0,11.0,1083.0,1427.0,531.0,6950.0,4635.0,6950.0,18.0,6950.0,6945.0,2606.0,6950.0,28.0,280.0,6890.0,1944.0,18.0,75.0,6950.0,6950.0,401.0,6443.0,1782.0,108.0,6859.0,6950.0,789.0,6945.0,1384.0
Ta,33121.0,33114.0,32217.0,33121.0,305.0,1026.0,25279.0,9511.0,340.0,82.0,2162.0,582.0,877.0,14566.0,9264.0,25.0,4886.0,6419.0,2403.0,33121.0,21747.0,33121.0,84.0,33121.0,33103.0,12002.0,33121.0,118.0,1357.0,32871.0,9446.0,46.0,357.0,33121.0,33121.0,1761.0,30823.0,8223.0,476.0,32654.0,33121.0,6945.0,16539.0,6141.0
Vimentin,6145.0,6141.0,6007.0,6145.0,66.0,217.0,4718.0,1843.0,78.0,16.0,412.0,123.0,169.0,2815.0,1770.0,7.0,940.0,1316.0,506.0,6145.0,4102.0,6145.0,14.0,6145.0,6143.0,2387.0,6145.0,21.0,255.0,6086.0,1702.0,14.0,79.0,6145.0,6145.0,329.0,5686.0,1579.0,101.0,6061.0,6145.0,1384.0,6141.0,672.0
