,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,42.0,42.0,42.0,42.0,0.0,1.0,26.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,5.0,0.0,42.0,0.0,42.0,0.0,42.0,40.0,11.0,42.0,0.0,1.0,27.0,0.0,0.0,0.0,42.0,42.0,10.0,7.0,1.0,0.0,36.0,42.0,10.0,42.0,27.0
CD31,251.0,251.0,229.0,251.0,1.0,20.0,148.0,16.0,0.0,0.0,1.0,3.0,1.0,33.0,17.0,27.0,11.0,39.0,1.0,251.0,0.0,251.0,0.0,251.0,245.0,71.0,251.0,0.0,2.0,122.0,3.0,0.0,0.0,251.0,251.0,59.0,36.0,0.0,0.0,209.0,251.0,35.0,251.0,151.0
CD4,175.0,175.0,162.0,175.0,0.0,18.0,116.0,14.0,0.0,0.0,0.0,1.0,2.0,29.0,11.0,16.0,15.0,28.0,0.0,175.0,0.0,175.0,0.0,175.0,168.0,55.0,175.0,0.0,6.0,90.0,4.0,0.0,1.0,175.0,175.0,50.0,25.0,0.0,0.0,142.0,175.0,34.0,175.0,105.0
CD45,2412.0,2412.0,2239.0,2412.0,3.0,206.0,1420.0,194.0,13.0,0.0,3.0,33.0,29.0,183.0,167.0,222.0,151.0,359.0,3.0,2412.0,2.0,2412.0,0.0,2412.0,2341.0,633.0,2407.0,2.0,52.0,1147.0,46.0,0.0,11.0,2412.0,2412.0,607.0,296.0,4.0,2.0,1996.0,2412.0,367.0,2412.0,1431.0
CD45RO,912.0,912.0,837.0,912.0,1.0,86.0,561.0,82.0,5.0,0.0,2.0,17.0,11.0,167.0,43.0,78.0,58.0,162.0,0.0,912.0,1.0,912.0,0.0,912.0,884.0,284.0,912.0,0.0,18.0,449.0,17.0,0.0,7.0,912.0,912.0,222.0,113.0,4.0,1.0,787.0,912.0,169.0,912.0,568.0
CD56,3084.0,3084.0,2964.0,3084.0,1.0,99.0,2249.0,82.0,1.0,0.0,2.0,27.0,16.0,222.0,78.0,336.0,174.0,206.0,3.0,3084.0,3.0,3084.0,0.0,3084.0,3022.0,941.0,3074.0,5.0,119.0,1619.0,68.0,0.0,2.0,3084.0,3084.0,960.0,542.0,1.0,3.0,2552.0,3084.0,210.0,3084.0,2012.0
CD63,1178.0,1178.0,1088.0,1178.0,0.0,97.0,755.0,87.0,5.0,0.0,0.0,11.0,15.0,151.0,58.0,174.0,54.0,152.0,0.0,1178.0,2.0,1178.0,0.0,1178.0,1138.0,303.0,1173.0,0.0,32.0,481.0,10.0,0.0,3.0,1178.0,1178.0,269.0,156.0,1.0,0.0,963.0,1178.0,108.0,1178.0,757.0
CD68,2253.0,2253.0,2054.0,2253.0,4.0,215.0,1330.0,185.0,10.0,1.0,5.0,39.0,28.0,359.0,162.0,206.0,152.0,186.0,5.0,2253.0,3.0,2253.0,0.0,2253.0,2180.0,662.0,2247.0,3.0,41.0,996.0,42.0,0.0,9.0,2253.0,2253.0,514.0,249.0,3.0,4.0,1869.0,2253.0,370.0,2253.0,1372.0
CD8,33.0,33.0,31.0,33.0,0.0,1.0,23.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,33.0,0.0,33.0,0.0,33.0,33.0,11.0,33.0,0.0,1.0,19.0,0.0,0.0,0.0,33.0,33.0,8.0,5.0,0.0,0.0,28.0,33.0,8.0,33.0,23.0
dsDNA,26312.0,26312.0,25039.0,26312.0,20.0,1204.0,16484.0,1223.0,75.0,5.0,42.0,251.0,175.0,2412.0,912.0,3084.0,1178.0,2253.0,33.0,13156.0,36.0,26312.0,0.0,26312.0,25735.0,5615.0,26237.0,23.0,689.0,12926.0,535.0,0.0,40.0,26312.0,26312.0,7683.0,3735.0,24.0,29.0,21167.0,26312.0,2519.0,26312.0,15329.0
EGFR,36.0,36.0,35.0,36.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,0.0,36.0,0.0,36.0,0.0,36.0,36.0,8.0,36.0,0.0,0.0,19.0,2.0,0.0,0.0,36.0,36.0,10.0,7.0,0.0,0.0,31.0,36.0,3.0,36.0,20.0
Fe,26312.0,26312.0,25039.0,26312.0,20.0,1204.0,16484.0,1223.0,75.0,5.0,42.0,251.0,175.0,2412.0,912.0,3084.0,1178.0,2253.0,33.0,26312.0,36.0,13156.0,0.0,26312.0,25735.0,5615.0,26237.0,23.0,689.0,12926.0,535.0,0.0,40.0,26312.0,26312.0,7683.0,3735.0,24.0,29.0,21167.0,26312.0,2519.0,26312.0,15329.0
FoxP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H3K27me3,26312.0,26312.0,25039.0,26312.0,20.0,1204.0,16484.0,1223.0,75.0,5.0,42.0,251.0,175.0,2412.0,912.0,3084.0,1178.0,2253.0,33.0,26312.0,36.0,26312.0,0.0,13156.0,25735.0,5615.0,26237.0,23.0,689.0,12926.0,535.0,0.0,40.0,26312.0,26312.0,7683.0,3735.0,24.0,29.0,21167.0,26312.0,2519.0,26312.0,15329.0
H3K9ac,25735.0,25735.0,24502.0,25735.0,19.0,1157.0,16121.0,1189.0,71.0,5.0,40.0,245.0,168.0,2341.0,884.0,3022.0,1138.0,2180.0,33.0,25735.0,36.0,25735.0,0.0,25735.0,12590.0,5470.0,25662.0,23.0,681.0,12656.0,527.0,0.0,39.0,25735.0,25735.0,7552.0,3673.0,24.0,29.0,20704.0,25735.0,2461.0,25735.0,14977.0
HLA-DR,5615.0,5615.0,5271.0,5615.0,7.0,325.0,3934.0,290.0,22.0,1.0,11.0,71.0,55.0,633.0,284.0,941.0,303.0,662.0,11.0,5615.0,8.0,5615.0,0.0,5615.0,5470.0,1035.0,5607.0,10.0,166.0,2980.0,104.0,0.0,14.0,5615.0,5615.0,1572.0,849.0,9.0,5.0,4730.0,5615.0,673.0,5615.0,3755.0
HLA_Class_1,26237.0,26237.0,24968.0,26237.0,20.0,1199.0,16440.0,1218.0,75.0,5.0,42.0,251.0,175.0,2407.0,912.0,3074.0,1173.0,2247.0,33.0,26237.0,36.0,26237.0,0.0,26237.0,25662.0,5607.0,13081.0,23.0,688.0,12896.0,535.0,0.0,40.0,26237.0,26237.0,7666.0,3724.0,24.0,29.0,21108.0,26237.0,2515.0,26237.0,15287.0
IDO,23.0,23.0,23.0,23.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,23.0,0.0,23.0,0.0,23.0,23.0,10.0,23.0,1.0,3.0,13.0,0.0,0.0,0.0,23.0,23.0,4.0,7.0,0.0,0.0,21.0,23.0,1.0,23.0,17.0
Keratin17,689.0,689.0,665.0,689.0,0.0,29.0,447.0,23.0,7.0,0.0,1.0,2.0,6.0,52.0,18.0,119.0,32.0,41.0,1.0,689.0,0.0,689.0,0.0,689.0,681.0,166.0,688.0,3.0,19.0,389.0,18.0,0.0,0.0,689.0,689.0,180.0,148.0,0.0,0.0,581.0,689.0,51.0,689.0,429.0
Keratin6,12926.0,12926.0,12369.0,12926.0,8.0,536.0,8297.0,543.0,45.0,3.0,27.0,122.0,90.0,1147.0,449.0,1619.0,481.0,996.0,19.0,12926.0,19.0,12926.0,0.0,12926.0,12656.0,2980.0,12896.0,13.0,389.0,3540.0,301.0,0.0,19.0,12926.0,12926.0,4148.0,2123.0,13.0,20.0,10562.0,12926.0,1246.0,12926.0,7433.0
Ki67,535.0,535.0,522.0,535.0,0.0,20.0,366.0,21.0,1.0,0.0,0.0,3.0,4.0,46.0,17.0,68.0,10.0,42.0,0.0,535.0,2.0,535.0,0.0,535.0,527.0,104.0,535.0,0.0,18.0,301.0,4.0,0.0,2.0,535.0,535.0,201.0,88.0,0.0,0.0,435.0,535.0,48.0,535.0,295.0
Lag3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPO,40.0,40.0,33.0,40.0,1.0,6.0,21.0,6.0,2.0,0.0,0.0,0.0,1.0,11.0,7.0,2.0,3.0,9.0,0.0,40.0,0.0,40.0,0.0,40.0,39.0,14.0,40.0,0.0,0.0,19.0,2.0,0.0,2.0,40.0,40.0,12.0,5.0,0.0,0.0,35.0,40.0,8.0,40.0,21.0
Na,26312.0,26312.0,25039.0,26312.0,20.0,1204.0,16484.0,1223.0,75.0,5.0,42.0,251.0,175.0,2412.0,912.0,3084.0,1178.0,2253.0,33.0,26312.0,36.0,26312.0,0.0,26312.0,25735.0,5615.0,26237.0,23.0,689.0,12926.0,535.0,0.0,40.0,13156.0,26312.0,7683.0,3735.0,24.0,29.0,21167.0,26312.0,2519.0,26312.0,15329.0
P,26312.0,26312.0,25039.0,26312.0,20.0,1204.0,16484.0,1223.0,75.0,5.0,42.0,251.0,175.0,2412.0,912.0,3084.0,1178.0,2253.0,33.0,26312.0,36.0,26312.0,0.0,26312.0,25735.0,5615.0,26237.0,23.0,689.0,12926.0,535.0,0.0,40.0,26312.0,13156.0,7683.0,3735.0,24.0,29.0,21167.0,26312.0,2519.0,26312.0,15329.0
p53,7683.0,7683.0,7412.0,7683.0,2.0,264.0,5140.0,286.0,10.0,0.0,10.0,59.0,50.0,607.0,222.0,960.0,269.0,514.0,8.0,7683.0,10.0,7683.0,0.0,7683.0,7552.0,1572.0,7666.0,4.0,180.0,4148.0,201.0,0.0,12.0,7683.0,7683.0,1384.0,1207.0,2.0,9.0,6271.0,7683.0,570.0,7683.0,4350.0
Pan-Keratin,3735.0,3735.0,3604.0,3735.0,4.0,150.0,2418.0,139.0,12.0,3.0,7.0,36.0,25.0,296.0,113.0,542.0,156.0,249.0,5.0,3735.0,7.0,3735.0,0.0,3735.0,3673.0,849.0,3724.0,7.0,148.0,2123.0,88.0,0.0,5.0,3735.0,3735.0,1207.0,369.0,5.0,5.0,3088.0,3735.0,312.0,3735.0,2267.0
PD-L1,24.0,24.0,22.0,24.0,0.0,2.0,16.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,3.0,0.0,24.0,0.0,24.0,0.0,24.0,24.0,9.0,24.0,0.0,0.0,13.0,0.0,0.0,0.0,24.0,24.0,2.0,5.0,0.0,0.0,21.0,24.0,7.0,24.0,19.0
PD1,29.0,29.0,29.0,29.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,4.0,0.0,29.0,0.0,29.0,0.0,29.0,29.0,5.0,29.0,0.0,0.0,20.0,0.0,0.0,0.0,29.0,29.0,9.0,5.0,0.0,0.0,21.0,29.0,4.0,29.0,14.0
phospho-S6,21167.0,21167.0,20124.0,21167.0,18.0,1016.0,13297.0,1031.0,61.0,5.0,36.0,209.0,142.0,1996.0,787.0,2552.0,963.0,1869.0,28.0,21167.0,31.0,21167.0,0.0,21167.0,20704.0,4730.0,21108.0,21.0,581.0,10562.0,435.0,0.0,35.0,21167.0,21167.0,6271.0,3088.0,21.0,21.0,8576.0,21167.0,2091.0,21167.0,12398.0
Si,26312.0,26312.0,25039.0,26312.0,20.0,1204.0,16484.0,1223.0,75.0,5.0,42.0,251.0,175.0,2412.0,912.0,3084.0,1178.0,2253.0,33.0,26312.0,36.0,26312.0,0.0,26312.0,25735.0,5615.0,26237.0,23.0,689.0,12926.0,535.0,0.0,40.0,26312.0,26312.0,7683.0,3735.0,24.0,29.0,21167.0,13156.0,2519.0,26312.0,15329.0
SMA,2519.0,2519.0,2335.0,2519.0,5.0,202.0,1396.0,181.0,11.0,1.0,10.0,35.0,34.0,367.0,169.0,210.0,108.0,370.0,8.0,2519.0,3.0,2519.0,0.0,2519.0,2461.0,673.0,2515.0,1.0,51.0,1246.0,48.0,0.0,8.0,2519.0,2519.0,570.0,312.0,7.0,4.0,2091.0,2519.0,231.0,2519.0,1456.0
Ta,26312.0,26312.0,25039.0,26312.0,20.0,1204.0,16484.0,1223.0,75.0,5.0,42.0,251.0,175.0,2412.0,912.0,3084.0,1178.0,2253.0,33.0,26312.0,36.0,26312.0,0.0,26312.0,25735.0,5615.0,26237.0,23.0,689.0,12926.0,535.0,0.0,40.0,26312.0,26312.0,7683.0,3735.0,24.0,29.0,21167.0,26312.0,2519.0,13156.0,15329.0
Vimentin,15329.0,15329.0,14565.0,15329.0,14.0,730.0,9815.0,694.0,47.0,3.0,27.0,151.0,105.0,1431.0,568.0,2012.0,757.0,1372.0,23.0,15329.0,20.0,15329.0,0.0,15329.0,14977.0,3755.0,15287.0,17.0,429.0,7433.0,295.0,0.0,21.0,15329.0,15329.0,4350.0,2267.0,19.0,14.0,12398.0,15329.0,1456.0,15329.0,4819.0
