,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,736.0,736.0,709.0,736.0,10.0,128.0,493.0,193.0,0.0,0.0,20.0,6.0,44.0,359.0,200.0,1.0,117.0,94.0,7.0,736.0,403.0,736.0,5.0,736.0,730.0,201.0,736.0,0.0,372.0,395.0,44.0,0.0,7.0,736.0,736.0,50.0,362.0,16.0,24.0,515.0,736.0,453.0,736.0,598.0
CD31,132.0,132.0,124.0,132.0,3.0,11.0,71.0,30.0,0.0,0.0,6.0,2.0,11.0,44.0,34.0,0.0,12.0,16.0,1.0,132.0,82.0,132.0,0.0,132.0,129.0,22.0,132.0,0.0,84.0,85.0,8.0,0.0,3.0,132.0,132.0,12.0,86.0,4.0,3.0,90.0,132.0,65.0,132.0,99.0
CD4,817.0,817.0,785.0,817.0,10.0,137.0,526.0,209.0,0.0,0.0,44.0,11.0,25.0,383.0,209.0,2.0,138.0,111.0,6.0,816.0,456.0,817.0,2.0,815.0,807.0,209.0,817.0,0.0,409.0,454.0,52.0,0.0,7.0,817.0,817.0,56.0,406.0,20.0,22.0,566.0,817.0,496.0,817.0,675.0
CD45,6935.0,6935.0,6490.0,6935.0,90.0,1069.0,4574.0,1789.0,0.0,6.0,359.0,44.0,383.0,1595.0,1636.0,18.0,1016.0,786.0,80.0,6930.0,3746.0,6935.0,27.0,6899.0,6657.0,1827.0,6917.0,4.0,3552.0,3771.0,384.0,12.0,80.0,6935.0,6935.0,537.0,3719.0,167.0,177.0,4734.0,6935.0,4096.0,6935.0,5388.0
CD45RO,3487.0,3487.0,3311.0,3487.0,49.0,590.0,2370.0,945.0,0.0,1.0,200.0,34.0,209.0,1636.0,452.0,9.0,582.0,405.0,37.0,3486.0,1942.0,3487.0,15.0,3478.0,3402.0,974.0,3483.0,1.0,1706.0,1902.0,197.0,7.0,32.0,3487.0,3487.0,288.0,1704.0,79.0,109.0,2506.0,3487.0,2202.0,3487.0,2856.0
CD56,34.0,34.0,25.0,34.0,3.0,9.0,13.0,10.0,0.0,0.0,1.0,0.0,2.0,18.0,9.0,0.0,4.0,9.0,0.0,34.0,14.0,34.0,0.0,34.0,32.0,7.0,34.0,0.0,15.0,16.0,2.0,0.0,3.0,34.0,34.0,2.0,19.0,2.0,0.0,18.0,34.0,17.0,34.0,29.0
CD63,2143.0,2143.0,2029.0,2143.0,30.0,367.0,1576.0,584.0,0.0,2.0,117.0,12.0,138.0,1016.0,582.0,4.0,226.0,252.0,11.0,2141.0,1129.0,2143.0,11.0,2135.0,2058.0,623.0,2143.0,1.0,944.0,1084.0,114.0,2.0,22.0,2143.0,2143.0,167.0,995.0,49.0,62.0,1500.0,2143.0,1437.0,2143.0,1776.0
CD68,1673.0,1673.0,1562.0,1673.0,27.0,269.0,1121.0,433.0,0.0,2.0,94.0,16.0,111.0,786.0,405.0,9.0,252.0,123.0,23.0,1672.0,895.0,1673.0,8.0,1666.0,1608.0,444.0,1672.0,2.0,831.0,887.0,99.0,4.0,23.0,1673.0,1673.0,139.0,857.0,44.0,52.0,1180.0,1673.0,1027.0,1673.0,1339.0
CD8,166.0,166.0,151.0,166.0,2.0,26.0,100.0,45.0,0.0,0.0,7.0,1.0,6.0,80.0,37.0,0.0,11.0,23.0,1.0,166.0,87.0,166.0,0.0,166.0,163.0,46.0,166.0,0.0,93.0,94.0,9.0,0.0,4.0,166.0,166.0,10.0,92.0,1.0,5.0,109.0,166.0,101.0,166.0,133.0
dsDNA,15882.0,15882.0,14684.0,15882.0,202.0,2286.0,10340.0,3818.0,0.0,10.0,736.0,132.0,816.0,6930.0,3486.0,34.0,2141.0,1672.0,166.0,7934.0,8296.0,15882.0,44.0,15813.0,15107.0,4023.0,15822.0,4.0,8191.0,8562.0,814.0,25.0,206.0,15882.0,15882.0,1139.0,8762.0,354.0,362.0,10687.0,15882.0,9171.0,15882.0,12077.0
EGFR,8300.0,8300.0,7992.0,8300.0,79.0,1206.0,5240.0,2178.0,0.0,5.0,403.0,82.0,456.0,3746.0,1942.0,14.0,1129.0,895.0,87.0,8296.0,2469.0,8300.0,27.0,8273.0,8090.0,2198.0,8288.0,0.0,4563.0,4931.0,514.0,15.0,60.0,8300.0,8300.0,712.0,4628.0,208.0,215.0,5938.0,8300.0,4775.0,8300.0,6558.0
Fe,15896.0,15896.0,14694.0,15896.0,203.0,2289.0,10350.0,3819.0,0.0,10.0,736.0,132.0,817.0,6935.0,3487.0,34.0,2143.0,1673.0,166.0,15882.0,8300.0,7948.0,44.0,15827.0,15118.0,4025.0,15836.0,4.0,8197.0,8564.0,814.0,25.0,206.0,15896.0,15896.0,1139.0,8770.0,355.0,363.0,10695.0,15896.0,9177.0,15896.0,12085.0
FoxP3,44.0,44.0,40.0,44.0,2.0,7.0,30.0,14.0,0.0,0.0,5.0,0.0,2.0,27.0,15.0,0.0,11.0,8.0,0.0,44.0,27.0,44.0,0.0,44.0,42.0,14.0,44.0,0.0,21.0,20.0,3.0,0.0,3.0,44.0,44.0,2.0,23.0,0.0,1.0,31.0,44.0,28.0,44.0,36.0
H3K27me3,15827.0,15827.0,14645.0,15827.0,199.0,2279.0,10310.0,3804.0,0.0,10.0,736.0,132.0,815.0,6899.0,3478.0,34.0,2135.0,1666.0,166.0,15813.0,8273.0,15827.0,44.0,7879.0,15055.0,4008.0,15767.0,4.0,8170.0,8534.0,812.0,25.0,198.0,15827.0,15827.0,1137.0,8733.0,352.0,363.0,10658.0,15827.0,9137.0,15827.0,12038.0
H3K9ac,15118.0,15118.0,14163.0,15118.0,181.0,2184.0,9810.0,3748.0,0.0,8.0,730.0,129.0,807.0,6657.0,3402.0,32.0,2058.0,1608.0,163.0,15107.0,8090.0,15118.0,42.0,15055.0,7284.0,3888.0,15079.0,2.0,7844.0,8315.0,802.0,23.0,167.0,15118.0,15118.0,1127.0,8167.0,346.0,352.0,10352.0,15118.0,8893.0,15118.0,11725.0
HLA-DR,4025.0,4025.0,3799.0,4025.0,44.0,606.0,2655.0,1052.0,0.0,1.0,201.0,22.0,209.0,1827.0,974.0,7.0,623.0,444.0,46.0,4023.0,2198.0,4025.0,14.0,4008.0,3888.0,538.0,4017.0,0.0,2040.0,2214.0,219.0,3.0,42.0,4025.0,4025.0,325.0,2091.0,88.0,101.0,2774.0,4025.0,2444.0,4025.0,3195.0
HLA_Class_1,15836.0,15836.0,14655.0,15836.0,203.0,2285.0,10310.0,3816.0,0.0,10.0,736.0,132.0,817.0,6917.0,3483.0,34.0,2143.0,1672.0,166.0,15822.0,8288.0,15836.0,44.0,15767.0,15079.0,4017.0,7889.0,4.0,8173.0,8547.0,814.0,25.0,205.0,15836.0,15836.0,1137.0,8723.0,354.0,362.0,10673.0,15836.0,9152.0,15836.0,12061.0
IDO,4.0,4.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,4.0,0.0,0.0,1.0,4.0,2.0,4.0,2.0
Keratin17,8197.0,8197.0,7699.0,8197.0,83.0,1155.0,5111.0,1962.0,0.0,4.0,372.0,84.0,409.0,3552.0,1706.0,15.0,944.0,831.0,93.0,8191.0,4563.0,8197.0,21.0,8170.0,7844.0,2040.0,8173.0,0.0,2287.0,4730.0,452.0,16.0,83.0,8197.0,8197.0,621.0,4865.0,201.0,203.0,5606.0,8197.0,4434.0,8197.0,6119.0
Keratin6,8564.0,8564.0,8143.0,8564.0,86.0,1219.0,5327.0,2159.0,0.0,5.0,395.0,85.0,454.0,3771.0,1902.0,16.0,1084.0,887.0,94.0,8562.0,4931.0,8564.0,20.0,8534.0,8315.0,2214.0,8547.0,0.0,4730.0,2537.0,499.0,16.0,79.0,8564.0,8564.0,699.0,4883.0,216.0,208.0,5996.0,8564.0,4843.0,8564.0,6633.0
Ki67,814.0,814.0,789.0,814.0,8.0,132.0,504.0,243.0,0.0,0.0,44.0,8.0,52.0,384.0,197.0,2.0,114.0,99.0,9.0,814.0,514.0,814.0,3.0,812.0,802.0,219.0,814.0,0.0,452.0,499.0,30.0,2.0,11.0,814.0,814.0,80.0,451.0,21.0,23.0,619.0,814.0,471.0,814.0,648.0
Lag3,25.0,25.0,19.0,25.0,2.0,5.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,2.0,4.0,0.0,25.0,15.0,25.0,0.0,25.0,23.0,3.0,25.0,0.0,16.0,16.0,2.0,0.0,3.0,25.0,25.0,1.0,20.0,0.0,1.0,16.0,25.0,9.0,25.0,16.0
MPO,206.0,206.0,142.0,206.0,20.0,25.0,127.0,29.0,0.0,3.0,7.0,3.0,7.0,80.0,32.0,3.0,22.0,23.0,4.0,206.0,60.0,206.0,3.0,198.0,167.0,42.0,205.0,3.0,83.0,79.0,11.0,3.0,12.0,206.0,206.0,10.0,138.0,5.0,4.0,99.0,206.0,96.0,206.0,122.0
Na,15896.0,15896.0,14694.0,15896.0,203.0,2289.0,10350.0,3819.0,0.0,10.0,736.0,132.0,817.0,6935.0,3487.0,34.0,2143.0,1673.0,166.0,15882.0,8300.0,15896.0,44.0,15827.0,15118.0,4025.0,15836.0,4.0,8197.0,8564.0,814.0,25.0,206.0,7948.0,15896.0,1139.0,8770.0,355.0,363.0,10695.0,15896.0,9177.0,15896.0,12085.0
P,15896.0,15896.0,14694.0,15896.0,203.0,2289.0,10350.0,3819.0,0.0,10.0,736.0,132.0,817.0,6935.0,3487.0,34.0,2143.0,1673.0,166.0,15882.0,8300.0,15896.0,44.0,15827.0,15118.0,4025.0,15836.0,4.0,8197.0,8564.0,814.0,25.0,206.0,15896.0,7948.0,1139.0,8770.0,355.0,363.0,10695.0,15896.0,9177.0,15896.0,12085.0
p53,1139.0,1139.0,1105.0,1139.0,10.0,174.0,737.0,348.0,0.0,0.0,50.0,12.0,56.0,537.0,288.0,2.0,167.0,139.0,10.0,1139.0,712.0,1139.0,2.0,1137.0,1127.0,325.0,1137.0,0.0,621.0,699.0,80.0,1.0,10.0,1139.0,1139.0,73.0,611.0,27.0,22.0,880.0,1139.0,696.0,1139.0,946.0
Pan-Keratin,8770.0,8770.0,8001.0,8770.0,108.0,1179.0,5448.0,1945.0,0.0,8.0,362.0,86.0,406.0,3719.0,1704.0,19.0,995.0,857.0,92.0,8762.0,4628.0,8770.0,23.0,8733.0,8167.0,2091.0,8723.0,4.0,4865.0,4883.0,451.0,20.0,138.0,8770.0,8770.0,611.0,2729.0,209.0,205.0,5768.0,8770.0,4506.0,8770.0,6233.0
PD-L1,355.0,355.0,341.0,355.0,3.0,57.0,207.0,92.0,0.0,0.0,16.0,4.0,20.0,167.0,79.0,2.0,49.0,44.0,1.0,354.0,208.0,355.0,0.0,352.0,346.0,88.0,354.0,0.0,201.0,216.0,21.0,0.0,5.0,355.0,355.0,27.0,209.0,5.0,11.0,252.0,355.0,202.0,355.0,279.0
PD1,363.0,363.0,345.0,363.0,6.0,68.0,237.0,95.0,0.0,0.0,24.0,3.0,22.0,177.0,109.0,0.0,62.0,52.0,5.0,362.0,215.0,363.0,1.0,363.0,352.0,101.0,362.0,0.0,203.0,208.0,23.0,1.0,4.0,363.0,363.0,22.0,205.0,11.0,10.0,256.0,363.0,213.0,363.0,284.0
phospho-S6,10695.0,10695.0,10145.0,10695.0,112.0,1600.0,7034.0,2823.0,0.0,4.0,515.0,90.0,566.0,4734.0,2506.0,18.0,1500.0,1180.0,109.0,10687.0,5938.0,10695.0,31.0,10658.0,10352.0,2774.0,10673.0,1.0,5606.0,5996.0,619.0,16.0,99.0,10695.0,10695.0,880.0,5768.0,252.0,256.0,3781.0,10695.0,6329.0,10695.0,8415.0
Si,15896.0,15896.0,14694.0,15896.0,203.0,2289.0,10350.0,3819.0,0.0,10.0,736.0,132.0,817.0,6935.0,3487.0,34.0,2143.0,1673.0,166.0,15882.0,8300.0,15896.0,44.0,15827.0,15118.0,4025.0,15836.0,4.0,8197.0,8564.0,814.0,25.0,206.0,15896.0,15896.0,1139.0,8770.0,355.0,363.0,10695.0,7948.0,9177.0,15896.0,12085.0
SMA,9177.0,9177.0,8603.0,9177.0,112.0,1354.0,6235.0,2355.0,0.0,5.0,453.0,65.0,496.0,4096.0,2202.0,17.0,1437.0,1027.0,101.0,9171.0,4775.0,9177.0,28.0,9137.0,8893.0,2444.0,9152.0,2.0,4434.0,4843.0,471.0,9.0,96.0,9177.0,9177.0,696.0,4506.0,202.0,213.0,6329.0,9177.0,2927.0,9177.0,7370.0
Ta,15896.0,15896.0,14694.0,15896.0,203.0,2289.0,10350.0,3819.0,0.0,10.0,736.0,132.0,817.0,6935.0,3487.0,34.0,2143.0,1673.0,166.0,15882.0,8300.0,15896.0,44.0,15827.0,15118.0,4025.0,15836.0,4.0,8197.0,8564.0,814.0,25.0,206.0,15896.0,15896.0,1139.0,8770.0,355.0,363.0,10695.0,15896.0,9177.0,7948.0,12085.0
Vimentin,12085.0,12085.0,11371.0,12085.0,145.0,1810.0,7983.0,3108.0,0.0,7.0,598.0,99.0,675.0,5388.0,2856.0,29.0,1776.0,1339.0,133.0,12077.0,6558.0,12085.0,36.0,12038.0,11725.0,3195.0,12061.0,2.0,6119.0,6633.0,648.0,16.0,122.0,12085.0,12085.0,946.0,6233.0,279.0,284.0,8415.0,12085.0,7370.0,12085.0,4816.0
