,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,8082.0,8082.0,7538.0,8082.0,221.0,615.0,632.0,2482.0,49.0,13.0,971.0,212.0,613.0,4488.0,3050.0,35.0,1339.0,1532.0,2360.0,8082.0,1710.0,8082.0,17.0,8082.0,8081.0,4216.0,8082.0,142.0,153.0,7111.0,943.0,303.0,254.0,8082.0,8082.0,6328.0,6616.0,5193.0,1428.0,7403.0,8082.0,1018.0,8082.0,2443.0
CD31,843.0,843.0,771.0,843.0,25.0,90.0,67.0,263.0,8.0,0.0,212.0,15.0,78.0,465.0,306.0,1.0,143.0,193.0,250.0,843.0,169.0,843.0,2.0,843.0,843.0,425.0,843.0,8.0,12.0,722.0,93.0,37.0,25.0,843.0,843.0,636.0,669.0,524.0,158.0,777.0,843.0,127.0,843.0,282.0
CD4,2293.0,2293.0,2043.0,2293.0,101.0,265.0,171.0,775.0,30.0,6.0,613.0,78.0,140.0,1305.0,915.0,16.0,444.0,530.0,690.0,2293.0,434.0,2293.0,12.0,2293.0,2293.0,1214.0,2293.0,35.0,54.0,1934.0,255.0,87.0,79.0,2293.0,2293.0,1682.0,1766.0,1413.0,430.0,2101.0,2293.0,376.0,2293.0,803.0
CD45,19573.0,19573.0,18416.0,19573.0,470.0,1410.0,1557.0,5939.0,87.0,23.0,4488.0,465.0,1305.0,5310.0,7100.0,79.0,3114.0,3505.0,5542.0,19573.0,4072.0,19573.0,33.0,19573.0,19564.0,9935.0,19573.0,322.0,395.0,17332.0,2280.0,670.0,551.0,19573.0,19573.0,15451.0,16176.0,12528.0,3270.0,17855.0,19573.0,2286.0,19573.0,5659.0
CD45RO,12905.0,12905.0,12126.0,12905.0,329.0,946.0,1024.0,3950.0,65.0,17.0,3050.0,306.0,915.0,7100.0,2380.0,50.0,2109.0,2366.0,3715.0,12905.0,2738.0,12905.0,27.0,12905.0,12902.0,6611.0,12905.0,212.0,272.0,11438.0,1527.0,455.0,393.0,12905.0,12905.0,10142.0,10673.0,8283.0,2252.0,11798.0,12905.0,1578.0,12905.0,3839.0
CD56,139.0,139.0,128.0,139.0,6.0,10.0,9.0,42.0,1.0,0.0,35.0,1.0,16.0,79.0,50.0,1.0,41.0,32.0,36.0,139.0,30.0,139.0,0.0,139.0,139.0,75.0,139.0,4.0,2.0,119.0,17.0,8.0,4.0,139.0,139.0,110.0,118.0,90.0,18.0,130.0,139.0,26.0,139.0,43.0
CD63,5512.0,5512.0,5141.0,5512.0,178.0,517.0,502.0,1777.0,43.0,11.0,1339.0,143.0,444.0,3114.0,2109.0,41.0,518.0,1117.0,1612.0,5512.0,1164.0,5512.0,17.0,5512.0,5511.0,2896.0,5512.0,131.0,111.0,4846.0,698.0,176.0,189.0,5512.0,5512.0,4326.0,4513.0,3619.0,942.0,5049.0,5512.0,786.0,5512.0,1754.0
CD68,6331.0,6331.0,5870.0,6331.0,191.0,576.0,523.0,2043.0,36.0,10.0,1532.0,193.0,530.0,3505.0,2366.0,32.0,1117.0,650.0,1815.0,6331.0,1275.0,6331.0,17.0,6331.0,6326.0,3259.0,6331.0,112.0,117.0,5510.0,749.0,234.0,196.0,6331.0,6331.0,4892.0,5099.0,3976.0,1061.0,5799.0,6331.0,900.0,6331.0,2010.0
CD8,10124.0,10124.0,9466.0,10124.0,244.0,725.0,786.0,3055.0,40.0,12.0,2360.0,250.0,690.0,5542.0,3715.0,36.0,1612.0,1815.0,1471.0,10124.0,2105.0,10124.0,13.0,10124.0,10120.0,5184.0,10124.0,167.0,177.0,8919.0,1148.0,361.0,296.0,10124.0,10124.0,7927.0,8291.0,6464.0,1722.0,9226.0,10124.0,1219.0,10124.0,2946.0
dsDNA,37556.0,37556.0,35408.0,37556.0,819.0,2430.0,2726.0,10904.0,145.0,35.0,8082.0,843.0,2293.0,19573.0,12905.0,139.0,5512.0,6331.0,10124.0,18778.0,7400.0,37556.0,56.0,37556.0,37540.0,18482.0,37556.0,590.0,734.0,33286.0,4319.0,1155.0,931.0,37556.0,37556.0,29774.0,31076.0,23870.0,5910.0,34062.0,37556.0,4142.0,37556.0,10335.0
EGFR,7400.0,7400.0,7108.0,7400.0,147.0,536.0,642.0,2245.0,18.0,6.0,1710.0,169.0,434.0,4072.0,2738.0,30.0,1164.0,1275.0,2105.0,7400.0,977.0,7400.0,8.0,7400.0,7399.0,3867.0,7400.0,148.0,166.0,6758.0,952.0,261.0,207.0,7400.0,7400.0,5976.0,6383.0,5110.0,1268.0,6829.0,7400.0,803.0,7400.0,2124.0
Fe,37556.0,37556.0,35408.0,37556.0,819.0,2430.0,2726.0,10904.0,145.0,35.0,8082.0,843.0,2293.0,19573.0,12905.0,139.0,5512.0,6331.0,10124.0,37556.0,7400.0,18778.0,56.0,37556.0,37540.0,18482.0,37556.0,590.0,734.0,33286.0,4319.0,1155.0,931.0,37556.0,37556.0,29774.0,31076.0,23870.0,5910.0,34062.0,37556.0,4142.0,37556.0,10335.0
FoxP3,56.0,56.0,45.0,56.0,3.0,9.0,4.0,18.0,0.0,0.0,17.0,2.0,12.0,33.0,27.0,0.0,17.0,17.0,13.0,56.0,8.0,56.0,1.0,56.0,56.0,32.0,56.0,0.0,1.0,43.0,7.0,1.0,2.0,56.0,56.0,42.0,32.0,28.0,7.0,52.0,56.0,16.0,56.0,25.0
H3K27me3,37556.0,37556.0,35408.0,37556.0,819.0,2430.0,2726.0,10904.0,145.0,35.0,8082.0,843.0,2293.0,19573.0,12905.0,139.0,5512.0,6331.0,10124.0,37556.0,7400.0,37556.0,56.0,18778.0,37540.0,18482.0,37556.0,590.0,734.0,33286.0,4319.0,1155.0,931.0,37556.0,37556.0,29774.0,31076.0,23870.0,5910.0,34062.0,37556.0,4142.0,37556.0,10335.0
H3K9ac,37540.0,37540.0,35394.0,37540.0,819.0,2429.0,2724.0,10893.0,144.0,35.0,8081.0,843.0,2293.0,19564.0,12902.0,139.0,5511.0,6326.0,10120.0,37540.0,7399.0,37540.0,56.0,37540.0,18762.0,18475.0,37540.0,590.0,734.0,33273.0,4318.0,1155.0,931.0,37540.0,37540.0,29761.0,31064.0,23861.0,5909.0,34050.0,37540.0,4142.0,37540.0,10330.0
HLA-DR,18482.0,18482.0,17431.0,18482.0,443.0,1278.0,1424.0,5613.0,73.0,25.0,4216.0,425.0,1214.0,9935.0,6611.0,75.0,2896.0,3259.0,5184.0,18482.0,3867.0,18482.0,32.0,18482.0,18475.0,4755.0,18482.0,307.0,374.0,16412.0,2140.0,614.0,480.0,18482.0,18482.0,14650.0,15323.0,11869.0,3080.0,16833.0,18482.0,2145.0,18482.0,5338.0
HLA_Class_1,37556.0,37556.0,35408.0,37556.0,819.0,2430.0,2726.0,10904.0,145.0,35.0,8082.0,843.0,2293.0,19573.0,12905.0,139.0,5512.0,6331.0,10124.0,37556.0,7400.0,37556.0,56.0,37556.0,37540.0,18482.0,18778.0,590.0,734.0,33286.0,4319.0,1155.0,931.0,37556.0,37556.0,29774.0,31076.0,23870.0,5910.0,34062.0,37556.0,4142.0,37556.0,10335.0
IDO,590.0,590.0,567.0,590.0,18.0,42.0,59.0,170.0,4.0,0.0,142.0,8.0,35.0,322.0,212.0,4.0,131.0,112.0,167.0,590.0,148.0,590.0,0.0,590.0,590.0,307.0,590.0,10.0,15.0,549.0,86.0,26.0,20.0,590.0,590.0,472.0,516.0,427.0,101.0,540.0,590.0,64.0,590.0,147.0
Keratin17,734.0,734.0,705.0,734.0,14.0,47.0,86.0,221.0,3.0,0.0,153.0,12.0,54.0,395.0,272.0,2.0,111.0,117.0,177.0,734.0,166.0,734.0,1.0,734.0,734.0,374.0,734.0,15.0,17.0,671.0,109.0,21.0,23.0,734.0,734.0,607.0,644.0,473.0,109.0,676.0,734.0,77.0,734.0,201.0
Keratin6,33286.0,33286.0,31553.0,33286.0,704.0,2076.0,2437.0,9612.0,117.0,25.0,7111.0,722.0,1934.0,17332.0,11438.0,119.0,4846.0,5510.0,8919.0,33286.0,6758.0,33286.0,43.0,33286.0,33273.0,16412.0,33286.0,549.0,671.0,14867.0,3877.0,1004.0,806.0,33286.0,33286.0,26659.0,27849.0,21490.0,5235.0,30253.0,33286.0,3530.0,33286.0,8998.0
Ki67,4319.0,4319.0,4119.0,4319.0,86.0,284.0,426.0,1283.0,9.0,8.0,943.0,93.0,255.0,2280.0,1527.0,17.0,698.0,749.0,1148.0,4319.0,952.0,4319.0,7.0,4319.0,4318.0,2140.0,4319.0,86.0,109.0,3877.0,305.0,126.0,106.0,4319.0,4319.0,3494.0,3638.0,2898.0,673.0,3997.0,4319.0,484.0,4319.0,1187.0
Lag3,1155.0,1155.0,1074.0,1155.0,34.0,94.0,90.0,360.0,5.0,1.0,303.0,37.0,87.0,670.0,455.0,8.0,176.0,234.0,361.0,1155.0,261.0,1155.0,1.0,1155.0,1155.0,614.0,1155.0,26.0,21.0,1004.0,126.0,29.0,47.0,1155.0,1155.0,905.0,945.0,717.0,227.0,1061.0,1155.0,158.0,1155.0,380.0
MPO,931.0,931.0,858.0,931.0,33.0,91.0,85.0,307.0,6.0,2.0,254.0,25.0,79.0,551.0,393.0,4.0,189.0,196.0,296.0,931.0,207.0,931.0,2.0,931.0,931.0,480.0,931.0,20.0,23.0,806.0,106.0,47.0,23.0,931.0,931.0,719.0,746.0,590.0,182.0,852.0,931.0,137.0,931.0,302.0
Na,37556.0,37556.0,35408.0,37556.0,819.0,2430.0,2726.0,10904.0,145.0,35.0,8082.0,843.0,2293.0,19573.0,12905.0,139.0,5512.0,6331.0,10124.0,37556.0,7400.0,37556.0,56.0,37556.0,37540.0,18482.0,37556.0,590.0,734.0,33286.0,4319.0,1155.0,931.0,18778.0,37556.0,29774.0,31076.0,23870.0,5910.0,34062.0,37556.0,4142.0,37556.0,10335.0
P,37556.0,37556.0,35408.0,37556.0,819.0,2430.0,2726.0,10904.0,145.0,35.0,8082.0,843.0,2293.0,19573.0,12905.0,139.0,5512.0,6331.0,10124.0,37556.0,7400.0,37556.0,56.0,37556.0,37540.0,18482.0,37556.0,590.0,734.0,33286.0,4319.0,1155.0,931.0,37556.0,18778.0,29774.0,31076.0,23870.0,5910.0,34062.0,37556.0,4142.0,37556.0,10335.0
p53,29774.0,29774.0,28275.0,29774.0,607.0,1784.0,2180.0,8523.0,91.0,21.0,6328.0,636.0,1682.0,15451.0,10142.0,110.0,4326.0,4892.0,7927.0,29774.0,5976.0,29774.0,42.0,29774.0,29761.0,14650.0,29774.0,472.0,607.0,26659.0,3494.0,905.0,719.0,29774.0,29774.0,11952.0,24956.0,19228.0,4646.0,27012.0,29774.0,3081.0,29774.0,7936.0
Pan-Keratin,31076.0,31076.0,29564.0,31076.0,633.0,1898.0,2316.0,8921.0,99.0,25.0,6616.0,669.0,1766.0,16176.0,10673.0,118.0,4513.0,5099.0,8291.0,31076.0,6383.0,31076.0,32.0,31076.0,31064.0,15323.0,31076.0,516.0,644.0,27849.0,3638.0,945.0,746.0,31076.0,31076.0,24956.0,13072.0,20181.0,4898.0,28265.0,31076.0,3234.0,31076.0,8329.0
PD-L1,23870.0,23870.0,22749.0,23870.0,483.0,1520.0,1901.0,6932.0,72.0,22.0,5193.0,524.0,1413.0,12528.0,8283.0,90.0,3619.0,3976.0,6464.0,23870.0,5110.0,23870.0,28.0,23870.0,23861.0,11869.0,23870.0,427.0,473.0,21490.0,2898.0,717.0,590.0,23870.0,23870.0,19228.0,20181.0,8015.0,3842.0,21759.0,23870.0,2560.0,23870.0,6531.0
PD1,5910.0,5910.0,5555.0,5910.0,143.0,440.0,446.0,1783.0,26.0,6.0,1428.0,158.0,430.0,3270.0,2252.0,18.0,942.0,1061.0,1722.0,5910.0,1268.0,5910.0,7.0,5910.0,5909.0,3080.0,5910.0,101.0,109.0,5235.0,673.0,227.0,182.0,5910.0,5910.0,4646.0,4898.0,3842.0,546.0,5393.0,5910.0,702.0,5910.0,1740.0
phospho-S6,34062.0,34062.0,32131.0,34062.0,742.0,2226.0,2539.0,9919.0,133.0,33.0,7403.0,777.0,2101.0,17855.0,11798.0,130.0,5049.0,5799.0,9226.0,34062.0,6829.0,34062.0,52.0,34062.0,34050.0,16833.0,34062.0,540.0,676.0,30253.0,3997.0,1061.0,852.0,34062.0,34062.0,27012.0,28265.0,21759.0,5393.0,15491.0,34062.0,3771.0,34062.0,9421.0
Si,37556.0,37556.0,35408.0,37556.0,819.0,2430.0,2726.0,10904.0,145.0,35.0,8082.0,843.0,2293.0,19573.0,12905.0,139.0,5512.0,6331.0,10124.0,37556.0,7400.0,37556.0,56.0,37556.0,37540.0,18482.0,37556.0,590.0,734.0,33286.0,4319.0,1155.0,931.0,37556.0,37556.0,29774.0,31076.0,23870.0,5910.0,34062.0,18778.0,4142.0,37556.0,10335.0
SMA,4142.0,4142.0,3758.0,4142.0,142.0,396.0,360.0,1345.0,40.0,8.0,1018.0,127.0,376.0,2286.0,1578.0,26.0,786.0,900.0,1219.0,4142.0,803.0,4142.0,16.0,4142.0,4142.0,2145.0,4142.0,64.0,77.0,3530.0,484.0,158.0,137.0,4142.0,4142.0,3081.0,3234.0,2560.0,702.0,3771.0,4142.0,373.0,4142.0,1463.0
Ta,37556.0,37556.0,35408.0,37556.0,819.0,2430.0,2726.0,10904.0,145.0,35.0,8082.0,843.0,2293.0,19573.0,12905.0,139.0,5512.0,6331.0,10124.0,37556.0,7400.0,37556.0,56.0,37556.0,37540.0,18482.0,37556.0,590.0,734.0,33286.0,4319.0,1155.0,931.0,37556.0,37556.0,29774.0,31076.0,23870.0,5910.0,34062.0,37556.0,4142.0,18778.0,10335.0
Vimentin,10335.0,10335.0,9590.0,10335.0,278.0,859.0,822.0,3228.0,58.0,16.0,2443.0,282.0,803.0,5659.0,3839.0,43.0,1754.0,2010.0,2946.0,10335.0,2124.0,10335.0,25.0,10335.0,10330.0,5338.0,10335.0,147.0,201.0,8998.0,1187.0,380.0,302.0,10335.0,10335.0,7936.0,8329.0,6531.0,1740.0,9421.0,10335.0,1463.0,10335.0,1622.0
