,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,18961.0,18948.0,10248.0,18961.0,1585.0,8095.0,3884.0,5658.0,5334.0,338.0,4882.0,2197.0,8830.0,17014.0,13516.0,71.0,2075.0,9084.0,4310.0,18961.0,1888.0,18961.0,597.0,18961.0,18930.0,17021.0,18961.0,1963.0,3537.0,5127.0,1299.0,506.0,1090.0,18961.0,18961.0,13.0,1324.0,3528.0,962.0,17990.0,18961.0,1942.0,18911.0,14183.0
CD31,4610.0,4607.0,2194.0,4610.0,294.0,1792.0,1528.0,1776.0,1028.0,160.0,2197.0,433.0,1983.0,4206.0,3186.0,5.0,509.0,2531.0,896.0,4610.0,238.0,4610.0,138.0,4610.0,4600.0,3927.0,4610.0,382.0,537.0,867.0,286.0,89.0,259.0,4610.0,4610.0,1.0,144.0,740.0,160.0,4371.0,4610.0,554.0,4602.0,3616.0
CD4,17045.0,17032.0,9193.0,17045.0,1395.0,7266.0,3476.0,5133.0,4822.0,323.0,8830.0,1983.0,4013.0,15278.0,12184.0,66.0,1857.0,8271.0,3894.0,17045.0,1707.0,17045.0,553.0,17045.0,17016.0,15351.0,17045.0,1757.0,3231.0,4634.0,1189.0,466.0,961.0,17045.0,17045.0,11.0,1181.0,3224.0,856.0,16176.0,17045.0,1722.0,16997.0,12779.0
CD45,35086.0,35065.0,19409.0,35086.0,2631.0,14385.0,7530.0,10544.0,9033.0,643.0,17014.0,4206.0,15278.0,15615.0,24337.0,109.0,3694.0,16562.0,7467.0,35086.0,3646.0,35086.0,1111.0,35086.0,35016.0,31371.0,35086.0,3257.0,6917.0,9880.0,2298.0,854.0,1908.0,35086.0,35086.0,14.0,2599.0,6205.0,1604.0,33085.0,35086.0,3649.0,34986.0,25589.0
CD45RO,27203.0,27185.0,14887.0,27203.0,2140.0,11327.0,5700.0,8212.0,7226.0,495.0,13516.0,3186.0,12184.0,24337.0,9556.0,97.0,2915.0,12953.0,5960.0,27203.0,2800.0,27203.0,889.0,27203.0,27154.0,24378.0,27203.0,2629.0,5310.0,7588.0,1839.0,698.0,1522.0,27203.0,27203.0,12.0,1992.0,4895.0,1300.0,25721.0,27203.0,2816.0,27128.0,20096.0
CD56,119.0,119.0,61.0,119.0,15.0,57.0,7.0,21.0,55.0,2.0,71.0,5.0,66.0,109.0,97.0,2.0,17.0,67.0,39.0,119.0,7.0,119.0,3.0,119.0,119.0,113.0,119.0,11.0,26.0,40.0,13.0,6.0,10.0,119.0,119.0,0.0,7.0,30.0,5.0,117.0,119.0,9.0,118.0,96.0
CD63,4106.0,4105.0,2222.0,4106.0,377.0,1721.0,923.0,1259.0,1113.0,74.0,2075.0,509.0,1857.0,3694.0,2915.0,17.0,258.0,1989.0,889.0,4106.0,378.0,4106.0,129.0,4106.0,4097.0,3668.0,4106.0,379.0,798.0,1138.0,311.0,113.0,273.0,4106.0,4106.0,0.0,271.0,779.0,196.0,3883.0,4106.0,412.0,4096.0,3075.0
CD68,18384.0,18372.0,9502.0,18384.0,1397.0,7793.0,4539.0,6111.0,4764.0,406.0,9084.0,2531.0,8271.0,16562.0,12953.0,67.0,1989.0,4715.0,3942.0,18384.0,1551.0,18384.0,563.0,18384.0,18352.0,16279.0,18384.0,1738.0,3001.0,4463.0,1151.0,444.0,1024.0,18384.0,18384.0,6.0,1075.0,3195.0,844.0,17434.0,18384.0,1988.0,18332.0,13977.0
CD8,8303.0,8297.0,4576.0,8303.0,697.0,3587.0,1535.0,2423.0,2325.0,139.0,4310.0,896.0,3894.0,7467.0,5960.0,39.0,889.0,3942.0,1008.0,8303.0,979.0,8303.0,262.0,8303.0,8285.0,7513.0,8303.0,831.0,1742.0,2488.0,563.0,244.0,451.0,8303.0,8303.0,4.0,695.0,1592.0,456.0,7900.0,8303.0,818.0,8285.0,6159.0
dsDNA,39772.0,39748.0,22380.0,39772.0,2901.0,16227.0,8320.0,11687.0,10052.0,693.0,18961.0,4610.0,17045.0,35086.0,27203.0,119.0,4106.0,18384.0,8303.0,19886.0,4220.0,39772.0,1270.0,39772.0,39692.0,35626.0,39772.0,3606.0,8026.0,11432.0,2572.0,932.0,2118.0,39772.0,39772.0,15.0,3014.0,6997.0,1782.0,37379.0,39772.0,4057.0,39646.0,28524.0
EGFR,4220.0,4216.0,2837.0,4220.0,281.0,1601.0,410.0,916.0,1032.0,36.0,1888.0,238.0,1707.0,3646.0,2800.0,7.0,378.0,1551.0,979.0,4220.0,492.0,4220.0,152.0,4220.0,4214.0,3866.0,4220.0,301.0,1578.0,1990.0,358.0,119.0,188.0,4220.0,4220.0,0.0,680.0,805.0,240.0,3919.0,4220.0,322.0,4204.0,2654.0
Fe,39772.0,39748.0,22380.0,39772.0,2901.0,16227.0,8320.0,11687.0,10052.0,693.0,18961.0,4610.0,17045.0,35086.0,27203.0,119.0,4106.0,18384.0,8303.0,39772.0,4220.0,19886.0,1270.0,39772.0,39692.0,35626.0,39772.0,3606.0,8026.0,11432.0,2572.0,932.0,2118.0,39772.0,39772.0,15.0,3014.0,6997.0,1782.0,37379.0,39772.0,4057.0,39646.0,28524.0
FoxP3,1270.0,1270.0,717.0,1270.0,87.0,515.0,257.0,399.0,333.0,29.0,597.0,138.0,553.0,1111.0,889.0,3.0,129.0,563.0,262.0,1270.0,152.0,1270.0,19.0,1270.0,1268.0,1159.0,1270.0,129.0,280.0,398.0,81.0,28.0,75.0,1270.0,1270.0,0.0,117.0,247.0,48.0,1205.0,1270.0,122.0,1268.0,903.0
H3K27me3,39772.0,39748.0,22380.0,39772.0,2901.0,16227.0,8320.0,11687.0,10052.0,693.0,18961.0,4610.0,17045.0,35086.0,27203.0,119.0,4106.0,18384.0,8303.0,39772.0,4220.0,39772.0,1270.0,19886.0,39692.0,35626.0,39772.0,3606.0,8026.0,11432.0,2572.0,932.0,2118.0,39772.0,39772.0,15.0,3014.0,6997.0,1782.0,37379.0,39772.0,4057.0,39646.0,28524.0
H3K9ac,39692.0,39668.0,22329.0,39692.0,2892.0,16199.0,8307.0,11674.0,10035.0,693.0,18930.0,4600.0,17016.0,35016.0,27154.0,119.0,4097.0,18352.0,8285.0,39692.0,4214.0,39692.0,1268.0,39692.0,19806.0,35553.0,39692.0,3595.0,8006.0,11402.0,2567.0,930.0,2112.0,39692.0,39692.0,15.0,3003.0,6984.0,1776.0,37301.0,39692.0,4048.0,39566.0,28476.0
HLA-DR,35626.0,35606.0,20202.0,35626.0,2576.0,14649.0,7220.0,10309.0,9128.0,594.0,17021.0,3927.0,15351.0,31371.0,24378.0,113.0,3668.0,16279.0,7513.0,35626.0,3866.0,35626.0,1159.0,35626.0,35553.0,16053.0,35626.0,3267.0,7318.0,10393.0,2292.0,861.0,1862.0,35626.0,35626.0,14.0,2770.0,6318.0,1642.0,33448.0,35626.0,3575.0,35507.0,25431.0
HLA_Class_1,39772.0,39748.0,22380.0,39772.0,2901.0,16227.0,8320.0,11687.0,10052.0,693.0,18961.0,4610.0,17045.0,35086.0,27203.0,119.0,4106.0,18384.0,8303.0,39772.0,4220.0,39772.0,1270.0,39772.0,39692.0,35626.0,19886.0,3606.0,8026.0,11432.0,2572.0,932.0,2118.0,39772.0,39772.0,15.0,3014.0,6997.0,1782.0,37379.0,39772.0,4057.0,39646.0,28524.0
IDO,3606.0,3603.0,1933.0,3606.0,358.0,1495.0,666.0,1117.0,992.0,87.0,1963.0,382.0,1757.0,3257.0,2629.0,11.0,379.0,1738.0,831.0,3606.0,301.0,3606.0,129.0,3606.0,3595.0,3267.0,3606.0,269.0,688.0,1013.0,251.0,82.0,189.0,3606.0,3606.0,2.0,271.0,762.0,207.0,3424.0,3606.0,326.0,3596.0,2698.0
Keratin17,8026.0,8022.0,5289.0,8026.0,589.0,2899.0,923.0,1892.0,1857.0,108.0,3537.0,537.0,3231.0,6917.0,5310.0,26.0,798.0,3001.0,1742.0,8026.0,1578.0,8026.0,280.0,8026.0,8006.0,7318.0,8026.0,688.0,1443.0,3590.0,615.0,210.0,401.0,8026.0,8026.0,1.0,1201.0,1546.0,391.0,7433.0,8026.0,633.0,7997.0,5080.0
Keratin6,11432.0,11425.0,7345.0,11432.0,837.0,4303.0,1520.0,2725.0,2777.0,143.0,5127.0,867.0,4634.0,9880.0,7588.0,40.0,1138.0,4463.0,2488.0,11432.0,1990.0,11432.0,398.0,11432.0,11402.0,10393.0,11432.0,1013.0,3590.0,2338.0,828.0,269.0,578.0,11432.0,11432.0,3.0,1501.0,2142.0,547.0,10645.0,11432.0,947.0,11388.0,7413.0
Ki67,2572.0,2572.0,1495.0,2572.0,205.0,1004.0,453.0,711.0,702.0,55.0,1299.0,286.0,1189.0,2298.0,1839.0,13.0,311.0,1151.0,563.0,2572.0,358.0,2572.0,81.0,2572.0,2567.0,2292.0,2572.0,251.0,615.0,828.0,101.0,53.0,155.0,2572.0,2572.0,1.0,234.0,514.0,129.0,2444.0,2572.0,254.0,2566.0,1869.0
Lag3,932.0,932.0,514.0,932.0,90.0,461.0,154.0,236.0,298.0,8.0,506.0,89.0,466.0,854.0,698.0,6.0,113.0,444.0,244.0,932.0,119.0,932.0,28.0,932.0,930.0,861.0,932.0,82.0,210.0,269.0,53.0,17.0,63.0,932.0,932.0,1.0,83.0,156.0,57.0,892.0,932.0,106.0,932.0,706.0
MPO,2118.0,2118.0,1122.0,2118.0,232.0,906.0,437.0,603.0,568.0,39.0,1090.0,259.0,961.0,1908.0,1522.0,10.0,273.0,1024.0,451.0,2118.0,188.0,2118.0,75.0,2118.0,2112.0,1862.0,2118.0,189.0,401.0,578.0,155.0,63.0,90.0,2118.0,2118.0,0.0,146.0,385.0,87.0,2016.0,2118.0,224.0,2111.0,1586.0
Na,39772.0,39748.0,22380.0,39772.0,2901.0,16227.0,8320.0,11687.0,10052.0,693.0,18961.0,4610.0,17045.0,35086.0,27203.0,119.0,4106.0,18384.0,8303.0,39772.0,4220.0,39772.0,1270.0,39772.0,39692.0,35626.0,39772.0,3606.0,8026.0,11432.0,2572.0,932.0,2118.0,19886.0,39772.0,15.0,3014.0,6997.0,1782.0,37379.0,39772.0,4057.0,39646.0,28524.0
P,39772.0,39748.0,22380.0,39772.0,2901.0,16227.0,8320.0,11687.0,10052.0,693.0,18961.0,4610.0,17045.0,35086.0,27203.0,119.0,4106.0,18384.0,8303.0,39772.0,4220.0,39772.0,1270.0,39772.0,39692.0,35626.0,39772.0,3606.0,8026.0,11432.0,2572.0,932.0,2118.0,39772.0,19886.0,15.0,3014.0,6997.0,1782.0,37379.0,39772.0,4057.0,39646.0,28524.0
p53,15.0,15.0,4.0,15.0,1.0,8.0,0.0,0.0,10.0,0.0,13.0,1.0,11.0,14.0,12.0,0.0,0.0,6.0,4.0,15.0,0.0,15.0,0.0,15.0,15.0,14.0,15.0,2.0,1.0,3.0,1.0,1.0,0.0,15.0,15.0,0.0,0.0,2.0,2.0,15.0,15.0,2.0,15.0,13.0
Pan-Keratin,3014.0,3013.0,2101.0,3014.0,236.0,1085.0,236.0,632.0,664.0,27.0,1324.0,144.0,1181.0,2599.0,1992.0,7.0,271.0,1075.0,695.0,3014.0,680.0,3014.0,117.0,3014.0,3003.0,2770.0,3014.0,271.0,1201.0,1501.0,234.0,83.0,146.0,3014.0,3014.0,0.0,303.0,537.0,166.0,2798.0,3014.0,218.0,3001.0,1867.0
PD-L1,6997.0,6991.0,3984.0,6997.0,643.0,2954.0,1250.0,2029.0,1862.0,133.0,3528.0,740.0,3224.0,6205.0,4895.0,30.0,779.0,3195.0,1592.0,6997.0,805.0,6997.0,247.0,6997.0,6984.0,6318.0,6997.0,762.0,1546.0,2142.0,514.0,156.0,385.0,6997.0,6997.0,2.0,537.0,754.0,339.0,6611.0,6997.0,685.0,6980.0,5056.0
PD1,1782.0,1781.0,1020.0,1782.0,169.0,845.0,280.0,495.0,552.0,23.0,962.0,160.0,856.0,1604.0,1300.0,5.0,196.0,844.0,456.0,1782.0,240.0,1782.0,48.0,1782.0,1776.0,1642.0,1782.0,207.0,391.0,547.0,129.0,57.0,87.0,1782.0,1782.0,2.0,166.0,339.0,84.0,1688.0,1782.0,201.0,1776.0,1330.0
phospho-S6,37379.0,37357.0,20913.0,37379.0,2755.0,15339.0,7871.0,11062.0,9542.0,665.0,17990.0,4371.0,16176.0,33085.0,25721.0,117.0,3883.0,17434.0,7900.0,37379.0,3919.0,37379.0,1205.0,37379.0,37301.0,33448.0,37379.0,3424.0,7433.0,10645.0,2444.0,892.0,2016.0,37379.0,37379.0,15.0,2798.0,6611.0,1688.0,17596.0,37379.0,3848.0,37265.0,27019.0
Si,39772.0,39748.0,22380.0,39772.0,2901.0,16227.0,8320.0,11687.0,10052.0,693.0,18961.0,4610.0,17045.0,35086.0,27203.0,119.0,4106.0,18384.0,8303.0,39772.0,4220.0,39772.0,1270.0,39772.0,39692.0,35626.0,39772.0,3606.0,8026.0,11432.0,2572.0,932.0,2118.0,39772.0,39772.0,15.0,3014.0,6997.0,1782.0,37379.0,19886.0,4057.0,39646.0,28524.0
SMA,4057.0,4056.0,2140.0,4057.0,268.0,1707.0,1045.0,1284.0,1028.0,76.0,1942.0,554.0,1722.0,3649.0,2816.0,9.0,412.0,1988.0,818.0,4057.0,322.0,4057.0,122.0,4057.0,4048.0,3575.0,4057.0,326.0,633.0,947.0,254.0,106.0,224.0,4057.0,4057.0,2.0,218.0,685.0,201.0,3848.0,4057.0,277.0,4048.0,3073.0
Ta,39646.0,39622.0,22300.0,39646.0,2894.0,16174.0,8305.0,11650.0,10027.0,691.0,18911.0,4602.0,16997.0,34986.0,27128.0,118.0,4096.0,18332.0,8285.0,39646.0,4204.0,39646.0,1268.0,39646.0,39566.0,35507.0,39646.0,3596.0,7997.0,11388.0,2566.0,932.0,2111.0,39646.0,39646.0,15.0,3001.0,6980.0,1776.0,37265.0,39646.0,4048.0,19761.0,28448.0
Vimentin,28524.0,28508.0,15198.0,28524.0,2188.0,11994.0,6420.0,8917.0,7578.0,561.0,14183.0,3616.0,12779.0,25589.0,20096.0,96.0,3075.0,13977.0,6159.0,28524.0,2654.0,28524.0,903.0,28524.0,28476.0,25431.0,28524.0,2698.0,5080.0,7413.0,1869.0,706.0,1586.0,28524.0,28524.0,13.0,1867.0,5056.0,1330.0,27019.0,28524.0,3073.0,28448.0,10715.0
