,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
Na,17048.0,17048.0,5625.0,17048.0,548.0,1304.0,3821.0,5228.0,247.0,12.0,1191.0,336.0,483.0,11271.0,8686.0,0.0,2252.0,5422.0,4451.0,17048.0,9161.0,17048.0,0.0,16334.0,14060.0,6632.0,16997.0,167.0,373.0,5987.0,0.0,24.0,2694.0,8524.0,17048.0,87.0,8232.0,18.0,88.0,8951.0,17048.0,665.0,17048.0,534.0
P,17048.0,17048.0,5625.0,17048.0,548.0,1304.0,3821.0,5228.0,247.0,12.0,1191.0,336.0,483.0,11271.0,8686.0,0.0,2252.0,5422.0,4451.0,17048.0,9161.0,17048.0,0.0,16334.0,14060.0,6632.0,16997.0,167.0,373.0,5987.0,0.0,24.0,2694.0,17048.0,8524.0,87.0,8232.0,18.0,88.0,8951.0,17048.0,665.0,17048.0,534.0
p53,87.0,87.0,49.0,87.0,0.0,1.0,26.0,26.0,1.0,0.0,2.0,0.0,1.0,39.0,31.0,0.0,8.0,24.0,20.0,87.0,69.0,87.0,0.0,84.0,79.0,33.0,86.0,0.0,1.0,47.0,0.0,0.0,11.0,87.0,87.0,0.0,62.0,0.0,1.0,58.0,87.0,1.0,87.0,2.0
Pan-Keratin,8232.0,8232.0,3426.0,8232.0,380.0,664.0,2264.0,2188.0,79.0,8.0,533.0,114.0,208.0,4951.0,3992.0,0.0,1310.0,2350.0,1978.0,8232.0,5299.0,8232.0,0.0,7986.0,6853.0,2855.0,8202.0,76.0,224.0,3609.0,0.0,8.0,1679.0,8232.0,8232.0,62.0,2494.0,8.0,33.0,4889.0,8232.0,233.0,8232.0,196.0
PD-L1,18.0,18.0,6.0,18.0,1.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,1.0,10.0,9.0,0.0,1.0,7.0,7.0,18.0,9.0,18.0,0.0,18.0,17.0,7.0,18.0,0.0,0.0,6.0,0.0,0.0,1.0,18.0,18.0,0.0,8.0,0.0,0.0,11.0,18.0,1.0,18.0,0.0
PD1,88.0,88.0,27.0,88.0,1.0,8.0,17.0,37.0,2.0,0.0,9.0,6.0,4.0,59.0,43.0,0.0,5.0,36.0,31.0,88.0,42.0,88.0,0.0,83.0,82.0,50.0,88.0,0.0,5.0,19.0,0.0,0.0,4.0,88.0,88.0,1.0,33.0,0.0,0.0,51.0,88.0,3.0,88.0,2.0
phospho-S6,8951.0,8951.0,3442.0,8951.0,315.0,751.0,2222.0,2723.0,90.0,8.0,619.0,170.0,271.0,5574.0,4430.0,0.0,1249.0,2887.0,2255.0,8951.0,5364.0,8951.0,0.0,8667.0,7576.0,3524.0,8919.0,85.0,222.0,3538.0,0.0,15.0,1512.0,8951.0,8951.0,58.0,4889.0,11.0,51.0,2599.0,8951.0,289.0,8951.0,278.0
Si,17048.0,17048.0,5625.0,17048.0,548.0,1304.0,3821.0,5228.0,247.0,12.0,1191.0,336.0,483.0,11271.0,8686.0,0.0,2252.0,5422.0,4451.0,17048.0,9161.0,17048.0,0.0,16334.0,14060.0,6632.0,16997.0,167.0,373.0,5987.0,0.0,24.0,2694.0,17048.0,17048.0,87.0,8232.0,18.0,88.0,8951.0,8524.0,665.0,17048.0,534.0
SMA,665.0,665.0,152.0,665.0,23.0,46.0,106.0,205.0,14.0,0.0,44.0,13.0,18.0,492.0,343.0,0.0,73.0,204.0,177.0,665.0,260.0,665.0,0.0,628.0,528.0,258.0,662.0,9.0,15.0,172.0,0.0,1.0,86.0,665.0,665.0,1.0,233.0,1.0,3.0,289.0,665.0,31.0,665.0,26.0
Ta,17048.0,17048.0,5625.0,17048.0,548.0,1304.0,3821.0,5228.0,247.0,12.0,1191.0,336.0,483.0,11271.0,8686.0,0.0,2252.0,5422.0,4451.0,17048.0,9161.0,17048.0,0.0,16334.0,14060.0,6632.0,16997.0,167.0,373.0,5987.0,0.0,24.0,2694.0,17048.0,17048.0,87.0,8232.0,18.0,88.0,8951.0,17048.0,665.0,8524.0,534.0
Vimentin,534.0,534.0,133.0,534.0,16.0,40.0,114.0,221.0,6.0,0.0,38.0,16.0,18.0,359.0,289.0,0.0,59.0,220.0,146.0,534.0,238.0,534.0,0.0,511.0,467.0,251.0,534.0,7.0,12.0,134.0,0.0,2.0,50.0,534.0,534.0,2.0,196.0,0.0,2.0,278.0,534.0,26.0,534.0,19.0
