,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,16387.0,16387.0,13450.0,16387.0,521.0,8182.0,3995.0,5409.0,5760.0,729.0,3909.0,1104.0,5775.0,12924.0,9629.0,82.0,4792.0,7342.0,5611.0,16387.0,757.0,16387.0,74.0,16387.0,16276.0,12042.0,16309.0,300.0,81.0,5639.0,515.0,48.0,172.0,16387.0,16387.0,37.0,6307.0,746.0,554.0,16225.0,16387.0,9000.0,16384.0,12334.0
CD31,2528.0,2528.0,2165.0,2528.0,98.0,1313.0,670.0,944.0,790.0,197.0,1104.0,140.0,811.0,1993.0,1443.0,16.0,888.0,1146.0,799.0,2528.0,164.0,2528.0,14.0,2528.0,2516.0,1842.0,2514.0,35.0,18.0,943.0,67.0,13.0,24.0,2528.0,2528.0,9.0,1039.0,131.0,74.0,2499.0,2528.0,1527.0,2528.0,2000.0
CD4,11773.0,11773.0,9737.0,11773.0,407.0,6124.0,2955.0,4058.0,4288.0,538.0,5775.0,811.0,2222.0,9320.0,7063.0,63.0,3542.0,5322.0,4127.0,11773.0,581.0,11773.0,43.0,11773.0,11701.0,8757.0,11731.0,239.0,62.0,4160.0,386.0,41.0,118.0,11773.0,11773.0,26.0,4578.0,597.0,440.0,11680.0,11773.0,6482.0,11772.0,8968.0
CD45,28861.0,28861.0,24051.0,28861.0,915.0,13989.0,7274.0,9473.0,9564.0,1403.0,12924.0,1993.0,9320.0,11214.0,16183.0,134.0,8647.0,12658.0,9102.0,28861.0,1338.0,28861.0,108.0,28861.0,28679.0,20740.0,28731.0,487.0,161.0,10148.0,817.0,75.0,305.0,28861.0,28861.0,63.0,11388.0,1289.0,822.0,28517.0,28861.0,16156.0,28854.0,21493.0
CD45RO,20579.0,20579.0,17011.0,20579.0,663.0,10294.0,5127.0,6863.0,7131.0,983.0,9629.0,1443.0,7063.0,16183.0,5980.0,99.0,6137.0,9210.0,6805.0,20579.0,973.0,20579.0,90.0,20579.0,20452.0,15050.0,20491.0,359.0,103.0,7190.0,620.0,53.0,217.0,20579.0,20579.0,48.0,7996.0,961.0,650.0,20360.0,20579.0,11456.0,20578.0,15514.0
CD56,170.0,170.0,145.0,170.0,9.0,97.0,42.0,68.0,68.0,13.0,82.0,16.0,63.0,134.0,99.0,2.0,63.0,77.0,63.0,170.0,5.0,170.0,0.0,170.0,170.0,128.0,168.0,4.0,1.0,61.0,7.0,2.0,0.0,170.0,170.0,0.0,74.0,9.0,7.0,168.0,170.0,96.0,170.0,134.0
CD63,11311.0,11311.0,9869.0,11311.0,444.0,5630.0,3169.0,3915.0,3608.0,763.0,4792.0,888.0,3542.0,8647.0,6137.0,63.0,1978.0,4869.0,3381.0,11311.0,665.0,11311.0,48.0,11311.0,11237.0,7983.0,11271.0,162.0,83.0,4512.0,334.0,39.0,124.0,11311.0,11311.0,35.0,4967.0,592.0,309.0,11185.0,11311.0,6638.0,11308.0,8490.0
CD68,16151.0,16151.0,13481.0,16151.0,497.0,8072.0,3963.0,5459.0,5458.0,785.0,7342.0,1146.0,5322.0,12658.0,9210.0,77.0,4869.0,3647.0,5113.0,16151.0,751.0,16151.0,66.0,16151.0,16052.0,11756.0,16086.0,272.0,87.0,5551.0,455.0,42.0,182.0,16151.0,16151.0,30.0,6256.0,731.0,459.0,15974.0,16151.0,9040.0,16148.0,12171.0
CD8,11556.0,11556.0,9473.0,11556.0,382.0,5778.0,2826.0,3820.0,4172.0,521.0,5611.0,799.0,4127.0,9102.0,6805.0,63.0,3381.0,5113.0,2056.0,11556.0,569.0,11556.0,42.0,11556.0,11487.0,8449.0,11505.0,225.0,55.0,3995.0,358.0,29.0,115.0,11556.0,11556.0,28.0,4450.0,541.0,416.0,11445.0,11556.0,6357.0,11553.0,8686.0
dsDNA,37818.0,37818.0,31661.0,37818.0,1177.0,17860.0,9856.0,12131.0,12154.0,1789.0,16387.0,2528.0,11773.0,28861.0,20579.0,170.0,11311.0,16151.0,11556.0,18909.0,1718.0,37818.0,144.0,37818.0,37575.0,26602.0,37635.0,603.0,234.0,13686.0,1080.0,87.0,397.0,37818.0,37818.0,85.0,15369.0,1687.0,1038.0,37353.0,37818.0,21061.0,37807.0,27657.0
EGFR,1718.0,1718.0,1558.0,1718.0,89.0,924.0,490.0,651.0,533.0,148.0,757.0,164.0,581.0,1338.0,973.0,5.0,665.0,751.0,569.0,1718.0,83.0,1718.0,11.0,1718.0,1713.0,1230.0,1715.0,23.0,10.0,751.0,58.0,7.0,17.0,1718.0,1718.0,8.0,811.0,123.0,59.0,1704.0,1718.0,1078.0,1718.0,1309.0
Fe,37818.0,37818.0,31661.0,37818.0,1177.0,17860.0,9856.0,12131.0,12154.0,1789.0,16387.0,2528.0,11773.0,28861.0,20579.0,170.0,11311.0,16151.0,11556.0,37818.0,1718.0,18909.0,144.0,37818.0,37575.0,26602.0,37635.0,603.0,234.0,13686.0,1080.0,87.0,397.0,37818.0,37818.0,85.0,15369.0,1687.0,1038.0,37353.0,37818.0,21061.0,37807.0,27657.0
FoxP3,144.0,144.0,120.0,144.0,4.0,71.0,36.0,45.0,45.0,7.0,74.0,14.0,43.0,108.0,90.0,0.0,48.0,66.0,42.0,144.0,11.0,144.0,0.0,144.0,144.0,101.0,142.0,2.0,1.0,55.0,3.0,0.0,1.0,144.0,144.0,0.0,65.0,4.0,2.0,144.0,144.0,89.0,144.0,110.0
H3K27me3,37818.0,37818.0,31661.0,37818.0,1177.0,17860.0,9856.0,12131.0,12154.0,1789.0,16387.0,2528.0,11773.0,28861.0,20579.0,170.0,11311.0,16151.0,11556.0,37818.0,1718.0,37818.0,144.0,18909.0,37575.0,26602.0,37635.0,603.0,234.0,13686.0,1080.0,87.0,397.0,37818.0,37818.0,85.0,15369.0,1687.0,1038.0,37353.0,37818.0,21061.0,37807.0,27657.0
H3K9ac,37575.0,37575.0,31454.0,37575.0,1163.0,17751.0,9789.0,12056.0,12089.0,1776.0,16276.0,2516.0,11701.0,28679.0,20452.0,170.0,11237.0,16052.0,11487.0,37575.0,1713.0,37575.0,144.0,37575.0,18667.0,26440.0,37393.0,601.0,231.0,13590.0,1075.0,87.0,395.0,37575.0,37575.0,85.0,15260.0,1679.0,1029.0,37113.0,37575.0,20920.0,37564.0,27481.0
HLA-DR,26602.0,26602.0,22108.0,26602.0,843.0,13024.0,6620.0,8808.0,8924.0,1270.0,12042.0,1842.0,8757.0,20740.0,15050.0,128.0,7983.0,11756.0,8449.0,26602.0,1230.0,26602.0,101.0,26602.0,26440.0,9637.0,26481.0,458.0,146.0,9287.0,761.0,72.0,289.0,26602.0,26602.0,60.0,10412.0,1215.0,778.0,26288.0,26602.0,14861.0,26597.0,19905.0
HLA_Class_1,37635.0,37635.0,31524.0,37635.0,1177.0,17799.0,9817.0,12091.0,12108.0,1789.0,16309.0,2514.0,11731.0,28731.0,20491.0,168.0,11271.0,16086.0,11505.0,37635.0,1715.0,37635.0,142.0,37635.0,37393.0,26481.0,18730.0,602.0,234.0,13639.0,1073.0,87.0,396.0,37635.0,37635.0,85.0,15306.0,1685.0,1036.0,37174.0,37635.0,20973.0,37625.0,27538.0
IDO,603.0,603.0,480.0,603.0,21.0,309.0,153.0,194.0,234.0,19.0,300.0,35.0,239.0,487.0,359.0,4.0,162.0,272.0,225.0,603.0,23.0,603.0,2.0,603.0,601.0,458.0,602.0,11.0,4.0,210.0,17.0,1.0,4.0,603.0,603.0,0.0,220.0,25.0,25.0,599.0,603.0,310.0,603.0,458.0
Keratin17,234.0,234.0,209.0,234.0,8.0,97.0,86.0,62.0,56.0,10.0,81.0,18.0,62.0,161.0,103.0,1.0,83.0,87.0,55.0,234.0,10.0,234.0,1.0,234.0,231.0,146.0,234.0,4.0,5.0,117.0,5.0,1.0,1.0,234.0,234.0,1.0,138.0,13.0,9.0,233.0,234.0,134.0,234.0,155.0
Keratin6,13686.0,13686.0,11872.0,13686.0,508.0,6508.0,4046.0,4534.0,4174.0,814.0,5639.0,943.0,4160.0,10148.0,7190.0,61.0,4512.0,5551.0,3995.0,13686.0,751.0,13686.0,55.0,13686.0,13590.0,9287.0,13639.0,210.0,117.0,2840.0,405.0,31.0,157.0,13686.0,13686.0,41.0,6252.0,671.0,382.0,13543.0,13686.0,7803.0,13684.0,9867.0
Ki67,1080.0,1080.0,942.0,1080.0,47.0,554.0,296.0,367.0,373.0,41.0,515.0,67.0,386.0,817.0,620.0,7.0,334.0,455.0,358.0,1080.0,58.0,1080.0,3.0,1080.0,1075.0,761.0,1073.0,17.0,5.0,405.0,28.0,3.0,6.0,1080.0,1080.0,0.0,455.0,62.0,33.0,1072.0,1080.0,609.0,1079.0,789.0
Lag3,87.0,87.0,67.0,87.0,6.0,59.0,19.0,46.0,41.0,12.0,48.0,13.0,41.0,75.0,53.0,2.0,39.0,42.0,29.0,87.0,7.0,87.0,0.0,87.0,87.0,72.0,87.0,1.0,1.0,31.0,3.0,2.0,0.0,87.0,87.0,0.0,31.0,2.0,5.0,86.0,87.0,54.0,87.0,75.0
MPO,397.0,397.0,339.0,397.0,15.0,178.0,122.0,140.0,118.0,20.0,172.0,24.0,118.0,305.0,217.0,0.0,124.0,182.0,115.0,397.0,17.0,397.0,1.0,397.0,395.0,289.0,396.0,4.0,1.0,157.0,6.0,0.0,8.0,397.0,397.0,0.0,177.0,24.0,2.0,395.0,397.0,217.0,397.0,284.0
Na,37818.0,37818.0,31661.0,37818.0,1177.0,17860.0,9856.0,12131.0,12154.0,1789.0,16387.0,2528.0,11773.0,28861.0,20579.0,170.0,11311.0,16151.0,11556.0,37818.0,1718.0,37818.0,144.0,37818.0,37575.0,26602.0,37635.0,603.0,234.0,13686.0,1080.0,87.0,397.0,18909.0,37818.0,85.0,15369.0,1687.0,1038.0,37353.0,37818.0,21061.0,37807.0,27657.0
P,37818.0,37818.0,31661.0,37818.0,1177.0,17860.0,9856.0,12131.0,12154.0,1789.0,16387.0,2528.0,11773.0,28861.0,20579.0,170.0,11311.0,16151.0,11556.0,37818.0,1718.0,37818.0,144.0,37818.0,37575.0,26602.0,37635.0,603.0,234.0,13686.0,1080.0,87.0,397.0,37818.0,18909.0,85.0,15369.0,1687.0,1038.0,37353.0,37818.0,21061.0,37807.0,27657.0
p53,85.0,85.0,77.0,85.0,2.0,39.0,30.0,30.0,26.0,9.0,37.0,9.0,26.0,63.0,48.0,0.0,35.0,30.0,28.0,85.0,8.0,85.0,0.0,85.0,85.0,60.0,85.0,0.0,1.0,41.0,0.0,0.0,0.0,85.0,85.0,1.0,47.0,4.0,5.0,84.0,85.0,56.0,85.0,66.0
Pan-Keratin,15369.0,15369.0,13288.0,15369.0,539.0,7157.0,4481.0,4951.0,4610.0,878.0,6307.0,1039.0,4578.0,11388.0,7996.0,74.0,4967.0,6256.0,4450.0,15369.0,811.0,15369.0,65.0,15369.0,15260.0,10412.0,15306.0,220.0,138.0,6252.0,455.0,31.0,177.0,15369.0,15369.0,47.0,3474.0,732.0,404.0,15195.0,15369.0,8719.0,15364.0,11026.0
PD-L1,1687.0,1687.0,1472.0,1687.0,65.0,906.0,474.0,633.0,584.0,86.0,746.0,131.0,597.0,1289.0,961.0,9.0,592.0,731.0,541.0,1687.0,123.0,1687.0,4.0,1687.0,1679.0,1215.0,1685.0,25.0,13.0,671.0,62.0,2.0,24.0,1687.0,1687.0,4.0,732.0,51.0,70.0,1671.0,1687.0,1025.0,1687.0,1287.0
PD1,1038.0,1038.0,841.0,1038.0,39.0,578.0,268.0,342.0,454.0,51.0,554.0,74.0,440.0,822.0,650.0,7.0,309.0,459.0,416.0,1038.0,59.0,1038.0,2.0,1038.0,1029.0,778.0,1036.0,25.0,9.0,382.0,33.0,5.0,2.0,1038.0,1038.0,5.0,404.0,70.0,42.0,1027.0,1038.0,517.0,1038.0,814.0
phospho-S6,37353.0,37353.0,31286.0,37353.0,1165.0,17681.0,9746.0,12004.0,12037.0,1771.0,16225.0,2499.0,11680.0,28517.0,20360.0,168.0,11185.0,15974.0,11445.0,37353.0,1704.0,37353.0,144.0,37353.0,37113.0,26288.0,37174.0,599.0,233.0,13543.0,1072.0,86.0,395.0,37353.0,37353.0,84.0,15195.0,1671.0,1027.0,18451.0,37353.0,20818.0,37342.0,27341.0
Si,37818.0,37818.0,31661.0,37818.0,1177.0,17860.0,9856.0,12131.0,12154.0,1789.0,16387.0,2528.0,11773.0,28861.0,20579.0,170.0,11311.0,16151.0,11556.0,37818.0,1718.0,37818.0,144.0,37818.0,37575.0,26602.0,37635.0,603.0,234.0,13686.0,1080.0,87.0,397.0,37818.0,37818.0,85.0,15369.0,1687.0,1038.0,37353.0,18909.0,21061.0,37807.0,27657.0
SMA,21061.0,21061.0,18024.0,21061.0,689.0,10153.0,5552.0,7067.0,6601.0,1157.0,9000.0,1527.0,6482.0,16156.0,11456.0,96.0,6638.0,9040.0,6357.0,21061.0,1078.0,21061.0,89.0,21061.0,20920.0,14861.0,20973.0,310.0,134.0,7803.0,609.0,54.0,217.0,21061.0,21061.0,56.0,8719.0,1025.0,517.0,20818.0,21061.0,6181.0,21054.0,15582.0
Ta,37807.0,37807.0,31651.0,37807.0,1177.0,17858.0,9854.0,12128.0,12152.0,1789.0,16384.0,2528.0,11772.0,28854.0,20578.0,170.0,11308.0,16148.0,11553.0,37807.0,1718.0,37807.0,144.0,37807.0,37564.0,26597.0,37625.0,603.0,234.0,13684.0,1079.0,87.0,397.0,37807.0,37807.0,85.0,15364.0,1687.0,1038.0,37342.0,37807.0,21054.0,18898.0,27651.0
Vimentin,27657.0,27657.0,23141.0,27657.0,879.0,13514.0,7034.0,9183.0,9173.0,1416.0,12334.0,2000.0,8968.0,21493.0,15514.0,134.0,8490.0,12171.0,8686.0,27657.0,1309.0,27657.0,110.0,27657.0,27481.0,19905.0,27538.0,458.0,155.0,9867.0,789.0,75.0,284.0,27657.0,27657.0,66.0,11026.0,1287.0,814.0,27341.0,27657.0,15582.0,27651.0,10356.0
