,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,20030.0,20028.0,11250.0,20030.0,4121.0,14047.0,1331.0,1240.0,18236.0,3620.0,7017.0,1567.0,13110.0,19074.0,18909.0,1272.0,2161.0,7227.0,9124.0,20030.0,1172.0,20030.0,89.0,20030.0,20024.0,18845.0,20028.0,1251.0,349.0,4425.0,427.0,84.0,1036.0,20030.0,20030.0,661.0,1940.0,1050.0,4509.0,19993.0,20030.0,5939.0,20030.0,17427.0
CD31,2520.0,2519.0,1665.0,2520.0,500.0,1619.0,391.0,218.0,1938.0,444.0,1567.0,136.0,1499.0,2182.0,2268.0,177.0,407.0,942.0,1024.0,2520.0,320.0,2520.0,21.0,2519.0,2517.0,2111.0,2514.0,187.0,76.0,898.0,78.0,7.0,131.0,2520.0,2520.0,206.0,546.0,173.0,436.0,2512.0,2520.0,850.0,2520.0,2077.0
CD4,18589.0,18587.0,10618.0,18589.0,3856.0,13255.0,1341.0,1174.0,16851.0,3444.0,13110.0,1499.0,6231.0,17655.0,17570.0,1253.0,2065.0,6951.0,8673.0,18589.0,1147.0,18589.0,89.0,18589.0,18583.0,17455.0,18588.0,1246.0,357.0,4436.0,384.0,77.0,990.0,18589.0,18589.0,643.0,1950.0,1038.0,4036.0,18559.0,18589.0,5700.0,18589.0,16283.0
CD45,30081.0,30077.0,17523.0,30081.0,5582.0,19382.0,3217.0,2077.0,25426.0,4730.0,19074.0,2182.0,17655.0,13675.0,27500.0,1715.0,3948.0,9993.0,12117.0,30081.0,2736.0,30081.0,140.0,30079.0,30057.0,26756.0,30072.0,1613.0,778.0,7776.0,792.0,127.0,1291.0,30081.0,30081.0,1688.0,4469.0,1562.0,6497.0,30015.0,30081.0,8317.0,30081.0,24850.0
CD45RO,31333.0,31329.0,18966.0,31333.0,5551.0,19328.0,4362.0,2366.0,24963.0,4753.0,18909.0,2268.0,17570.0,27500.0,14018.0,1737.0,4750.0,10231.0,12057.0,31333.0,3619.0,31333.0,156.0,31324.0,31305.0,26635.0,31321.0,1639.0,978.0,9188.0,944.0,128.0,1304.0,31333.0,31333.0,2301.0,5885.0,1694.0,6390.0,31253.0,31333.0,8655.0,31333.0,25047.0
CD56,1904.0,1904.0,1249.0,1904.0,383.0,1311.0,226.0,194.0,1582.0,337.0,1272.0,177.0,1253.0,1715.0,1737.0,104.0,286.0,746.0,880.0,1904.0,177.0,1904.0,21.0,1904.0,1902.0,1697.0,1902.0,153.0,65.0,670.0,48.0,9.0,110.0,1904.0,1904.0,112.0,329.0,126.0,359.0,1901.0,1904.0,696.0,1904.0,1646.0
CD63,6374.0,6374.0,5213.0,6374.0,683.0,2394.0,2578.0,902.0,2522.0,610.0,2161.0,407.0,2065.0,3948.0,4750.0,286.0,1066.0,1663.0,1348.0,6374.0,2045.0,6374.0,60.0,6367.0,6352.0,3425.0,6371.0,282.0,540.0,3847.0,380.0,19.0,162.0,6374.0,6374.0,1368.0,3321.0,489.0,724.0,6359.0,6374.0,1687.0,6374.0,3633.0
CD68,11218.0,11215.0,6965.0,11218.0,2149.0,7429.0,1457.0,899.0,9111.0,1941.0,7227.0,942.0,6951.0,9993.0,10231.0,746.0,1663.0,2062.0,4765.0,11218.0,1196.0,11218.0,69.0,11217.0,11210.0,9744.0,11213.0,781.0,338.0,3476.0,331.0,49.0,534.0,11218.0,11218.0,764.0,2012.0,692.0,2177.0,11187.0,11218.0,3406.0,11218.0,9331.0
CD8,12706.0,12705.0,7167.0,12706.0,2651.0,9139.0,839.0,787.0,11658.0,2304.0,9124.0,1024.0,8673.0,12117.0,12057.0,880.0,1348.0,4765.0,3218.0,12706.0,759.0,12706.0,62.0,12706.0,12702.0,12009.0,12704.0,893.0,244.0,3028.0,265.0,42.0,706.0,12706.0,12706.0,405.0,1215.0,721.0,2749.0,12690.0,12706.0,3835.0,12706.0,11314.0
dsDNA,36298.0,36294.0,23021.0,36298.0,5839.0,20541.0,6531.0,3056.0,26298.0,5138.0,20030.0,2520.0,18589.0,30081.0,31333.0,1904.0,6374.0,11218.0,12706.0,18149.0,5311.0,36298.0,180.0,36280.0,36244.0,28774.0,36263.0,1726.0,1398.0,12108.0,1268.0,141.0,1375.0,36298.0,36298.0,3502.0,8633.0,2007.0,6812.0,36177.0,36298.0,9860.0,36298.0,27659.0
EGFR,5311.0,5311.0,4613.0,5311.0,330.0,1358.0,2707.0,846.0,1270.0,398.0,1172.0,320.0,1147.0,2736.0,3619.0,177.0,2045.0,1196.0,759.0,5311.0,1096.0,5311.0,43.0,5304.0,5288.0,2142.0,5309.0,139.0,536.0,3680.0,412.0,11.0,95.0,5311.0,5311.0,1493.0,3427.0,445.0,354.0,5295.0,5311.0,1265.0,5311.0,2542.0
Fe,36298.0,36294.0,23021.0,36298.0,5839.0,20541.0,6531.0,3056.0,26298.0,5138.0,20030.0,2520.0,18589.0,30081.0,31333.0,1904.0,6374.0,11218.0,12706.0,36298.0,5311.0,18149.0,180.0,36280.0,36244.0,28774.0,36263.0,1726.0,1398.0,12108.0,1268.0,141.0,1375.0,36298.0,36298.0,3502.0,8633.0,2007.0,6812.0,36177.0,36298.0,9860.0,36298.0,27659.0
FoxP3,180.0,180.0,149.0,180.0,32.0,107.0,54.0,26.0,109.0,21.0,89.0,21.0,89.0,140.0,156.0,21.0,60.0,69.0,62.0,180.0,43.0,180.0,3.0,180.0,180.0,136.0,180.0,17.0,20.0,107.0,5.0,3.0,8.0,180.0,180.0,27.0,72.0,17.0,15.0,180.0,180.0,75.0,180.0,137.0
H3K27me3,36280.0,36276.0,23006.0,36280.0,5839.0,20541.0,6516.0,3054.0,26298.0,5138.0,20030.0,2519.0,18589.0,30079.0,31324.0,1904.0,6367.0,11217.0,12706.0,36280.0,5304.0,36280.0,180.0,18131.0,36226.0,28774.0,36245.0,1726.0,1395.0,12094.0,1267.0,141.0,1375.0,36280.0,36280.0,3495.0,8619.0,2005.0,6812.0,36159.0,36280.0,9859.0,36280.0,27653.0
H3K9ac,36244.0,36240.0,22975.0,36244.0,5838.0,20534.0,6503.0,3049.0,26293.0,5137.0,20024.0,2517.0,18583.0,30057.0,31305.0,1902.0,6352.0,11210.0,12702.0,36244.0,5288.0,36244.0,180.0,36226.0,18095.0,28759.0,36209.0,1726.0,1389.0,12073.0,1263.0,141.0,1375.0,36244.0,36244.0,3488.0,8600.0,1997.0,6810.0,36123.0,36244.0,9850.0,36244.0,27630.0
HLA-DR,28774.0,28770.0,16353.0,28774.0,5528.0,19142.0,2468.0,1855.0,25236.0,4644.0,18845.0,2111.0,17455.0,26756.0,26635.0,1697.0,3425.0,9744.0,12009.0,28774.0,2142.0,28774.0,136.0,28774.0,28759.0,13171.0,28766.0,1586.0,603.0,6801.0,679.0,125.0,1271.0,28774.0,28774.0,1256.0,3548.0,1442.0,6438.0,28713.0,28774.0,8021.0,28774.0,24310.0
HLA_Class_1,36263.0,36259.0,22996.0,36263.0,5839.0,20538.0,6523.0,3052.0,26298.0,5138.0,20028.0,2514.0,18588.0,30072.0,31321.0,1902.0,6371.0,11213.0,12704.0,36263.0,5309.0,36263.0,180.0,36245.0,36209.0,28766.0,18115.0,1726.0,1396.0,12099.0,1268.0,141.0,1375.0,36263.0,36263.0,3498.0,8625.0,2005.0,6811.0,36146.0,36263.0,9843.0,36263.0,27630.0
IDO,1726.0,1726.0,1124.0,1726.0,451.0,1293.0,174.0,147.0,1492.0,283.0,1251.0,187.0,1246.0,1613.0,1639.0,153.0,282.0,781.0,893.0,1726.0,139.0,1726.0,17.0,1726.0,1726.0,1586.0,1726.0,119.0,70.0,661.0,48.0,11.0,102.0,1726.0,1726.0,88.0,295.0,163.0,309.0,1726.0,1726.0,622.0,1726.0,1552.0
Keratin17,1398.0,1398.0,1220.0,1398.0,118.0,411.0,701.0,225.0,364.0,102.0,349.0,76.0,357.0,778.0,978.0,65.0,540.0,338.0,244.0,1398.0,536.0,1398.0,20.0,1395.0,1389.0,603.0,1396.0,70.0,88.0,995.0,100.0,4.0,25.0,1398.0,1398.0,360.0,881.0,129.0,108.0,1391.0,1398.0,371.0,1398.0,718.0
Keratin6,12108.0,12108.0,9815.0,12108.0,1409.0,4913.0,4649.0,1709.0,5187.0,1194.0,4425.0,898.0,4436.0,7776.0,9188.0,670.0,3847.0,3476.0,3028.0,12108.0,3680.0,12108.0,107.0,12094.0,12073.0,6801.0,12099.0,661.0,995.0,3650.0,696.0,34.0,339.0,12108.0,12108.0,2474.0,6034.0,997.0,1291.0,12070.0,12108.0,3478.0,12108.0,7408.0
Ki67,1268.0,1267.0,1022.0,1268.0,139.0,457.0,500.0,187.0,492.0,122.0,427.0,78.0,384.0,792.0,944.0,48.0,380.0,331.0,265.0,1268.0,412.0,1268.0,5.0,1267.0,1263.0,679.0,1268.0,48.0,100.0,696.0,50.0,4.0,20.0,1268.0,1268.0,292.0,641.0,90.0,137.0,1265.0,1268.0,307.0,1268.0,699.0
Lag3,141.0,141.0,86.0,141.0,23.0,92.0,14.0,12.0,112.0,26.0,84.0,7.0,77.0,127.0,128.0,9.0,19.0,49.0,42.0,141.0,11.0,141.0,3.0,141.0,141.0,125.0,141.0,11.0,4.0,34.0,4.0,2.0,6.0,141.0,141.0,9.0,22.0,7.0,37.0,141.0,141.0,40.0,141.0,113.0
MPO,1375.0,1375.0,768.0,1375.0,283.0,989.0,96.0,72.0,1215.0,332.0,1036.0,131.0,990.0,1291.0,1304.0,110.0,162.0,534.0,706.0,1375.0,95.0,1375.0,8.0,1375.0,1375.0,1271.0,1375.0,102.0,25.0,339.0,20.0,6.0,61.0,1375.0,1375.0,46.0,152.0,68.0,255.0,1374.0,1375.0,471.0,1375.0,1251.0
Na,36298.0,36294.0,23021.0,36298.0,5839.0,20541.0,6531.0,3056.0,26298.0,5138.0,20030.0,2520.0,18589.0,30081.0,31333.0,1904.0,6374.0,11218.0,12706.0,36298.0,5311.0,36298.0,180.0,36280.0,36244.0,28774.0,36263.0,1726.0,1398.0,12108.0,1268.0,141.0,1375.0,18149.0,36298.0,3502.0,8633.0,2007.0,6812.0,36177.0,36298.0,9860.0,36298.0,27659.0
P,36298.0,36294.0,23021.0,36298.0,5839.0,20541.0,6531.0,3056.0,26298.0,5138.0,20030.0,2520.0,18589.0,30081.0,31333.0,1904.0,6374.0,11218.0,12706.0,36298.0,5311.0,36298.0,180.0,36280.0,36244.0,28774.0,36263.0,1726.0,1398.0,12108.0,1268.0,141.0,1375.0,36298.0,18149.0,3502.0,8633.0,2007.0,6812.0,36177.0,36298.0,9860.0,36298.0,27659.0
p53,3502.0,3502.0,3086.0,3502.0,188.0,775.0,1858.0,573.0,653.0,272.0,661.0,206.0,643.0,1688.0,2301.0,112.0,1368.0,764.0,405.0,3502.0,1493.0,3502.0,27.0,3495.0,3488.0,1256.0,3498.0,88.0,360.0,2474.0,292.0,9.0,46.0,3502.0,3502.0,539.0,2345.0,281.0,204.0,3481.0,3502.0,830.0,3502.0,1572.0
Pan-Keratin,8633.0,8632.0,7535.0,8633.0,550.0,2321.0,4333.0,1391.0,2089.0,639.0,1940.0,546.0,1950.0,4469.0,5885.0,329.0,3321.0,2012.0,1215.0,8633.0,3427.0,8633.0,72.0,8619.0,8600.0,3548.0,8625.0,295.0,881.0,6034.0,641.0,22.0,152.0,8633.0,8633.0,2345.0,2758.0,710.0,586.0,8598.0,8633.0,2190.0,8633.0,4265.0
PD-L1,2007.0,2007.0,1495.0,2007.0,345.0,1094.0,536.0,251.0,1259.0,272.0,1050.0,173.0,1038.0,1562.0,1694.0,126.0,489.0,692.0,721.0,2007.0,445.0,2007.0,17.0,2005.0,1997.0,1442.0,2005.0,163.0,129.0,997.0,90.0,7.0,68.0,2007.0,2007.0,281.0,710.0,97.0,282.0,2001.0,2007.0,621.0,2007.0,1464.0
PD1,6812.0,6812.0,3710.0,6812.0,1420.0,4593.0,387.0,395.0,6272.0,944.0,4509.0,436.0,4036.0,6497.0,6390.0,359.0,724.0,2177.0,2749.0,6812.0,354.0,6812.0,15.0,6812.0,6810.0,6438.0,6811.0,309.0,108.0,1291.0,137.0,37.0,255.0,6812.0,6812.0,204.0,586.0,282.0,1003.0,6800.0,6812.0,1762.0,6812.0,5577.0
phospho-S6,36177.0,36173.0,22940.0,36177.0,5829.0,20503.0,6504.0,3043.0,26247.0,5129.0,19993.0,2512.0,18559.0,30015.0,31253.0,1901.0,6359.0,11187.0,12690.0,36177.0,5295.0,36177.0,180.0,36159.0,36123.0,28713.0,36146.0,1726.0,1391.0,12070.0,1265.0,141.0,1374.0,36177.0,36177.0,3481.0,8598.0,2001.0,6800.0,18030.0,36177.0,9827.0,36177.0,27568.0
Si,36298.0,36294.0,23021.0,36298.0,5839.0,20541.0,6531.0,3056.0,26298.0,5138.0,20030.0,2520.0,18589.0,30081.0,31333.0,1904.0,6374.0,11218.0,12706.0,36298.0,5311.0,36298.0,180.0,36280.0,36244.0,28774.0,36263.0,1726.0,1398.0,12108.0,1268.0,141.0,1375.0,36298.0,36298.0,3502.0,8633.0,2007.0,6812.0,36177.0,18149.0,9860.0,36298.0,27659.0
SMA,9860.0,9858.0,6553.0,9860.0,1806.0,6027.0,1638.0,892.0,7278.0,1659.0,5939.0,850.0,5700.0,8317.0,8655.0,696.0,1687.0,3406.0,3835.0,9860.0,1265.0,9860.0,75.0,9859.0,9850.0,8021.0,9843.0,622.0,371.0,3478.0,307.0,40.0,471.0,9860.0,9860.0,830.0,2190.0,621.0,1762.0,9827.0,9860.0,1685.0,9860.0,7906.0
Ta,36298.0,36294.0,23021.0,36298.0,5839.0,20541.0,6531.0,3056.0,26298.0,5138.0,20030.0,2520.0,18589.0,30081.0,31333.0,1904.0,6374.0,11218.0,12706.0,36298.0,5311.0,36298.0,180.0,36280.0,36244.0,28774.0,36263.0,1726.0,1398.0,12108.0,1268.0,141.0,1375.0,36298.0,36298.0,3502.0,8633.0,2007.0,6812.0,36177.0,36298.0,9860.0,18149.0,27659.0
Vimentin,27659.0,27655.0,16233.0,27659.0,4984.0,17765.0,3045.0,1926.0,22967.0,4472.0,17427.0,2077.0,16283.0,24850.0,25047.0,1646.0,3633.0,9331.0,11314.0,27659.0,2542.0,27659.0,137.0,27653.0,27630.0,24310.0,27630.0,1552.0,718.0,7408.0,699.0,113.0,1251.0,27659.0,27659.0,1572.0,4265.0,1464.0,5577.0,27568.0,27659.0,7906.0,27659.0,11563.0
