,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
HLA-DR,4457.0,4451.0,3059.0,4457.0,12.0,236.0,895.0,1360.0,61.0,0.0,362.0,6.0,40.0,1821.0,517.0,0.0,144.0,980.0,342.0,4457.0,658.0,4457.0,0.0,4440.0,4224.0,687.0,3798.0,22.0,81.0,1541.0,119.0,0.0,39.0,4457.0,4457.0,0.0,1271.0,607.0,17.0,2728.0,4457.0,213.0,4444.0,2004.0
HLA_Class_1,15722.0,15693.0,11828.0,15722.0,38.0,714.0,3760.0,3995.0,191.0,0.0,921.0,15.0,113.0,5539.0,1420.0,0.0,490.0,3094.0,911.0,15722.0,2796.0,15722.0,0.0,15673.0,14924.0,3798.0,6603.0,37.0,244.0,6158.0,422.0,0.0,131.0,15722.0,15722.0,0.0,5028.0,2518.0,51.0,9857.0,15722.0,868.0,15635.0,6507.0
IDO,41.0,40.0,24.0,41.0,0.0,4.0,7.0,19.0,1.0,0.0,3.0,0.0,0.0,27.0,5.0,0.0,1.0,13.0,7.0,41.0,3.0,41.0,0.0,41.0,40.0,22.0,37.0,1.0,0.0,17.0,2.0,0.0,0.0,41.0,41.0,0.0,13.0,7.0,0.0,28.0,41.0,0.0,41.0,21.0
Keratin17,290.0,290.0,202.0,290.0,0.0,16.0,57.0,89.0,7.0,0.0,17.0,0.0,3.0,115.0,31.0,0.0,7.0,59.0,18.0,290.0,44.0,290.0,0.0,289.0,274.0,81.0,244.0,0.0,1.0,94.0,9.0,0.0,0.0,290.0,290.0,0.0,81.0,31.0,1.0,181.0,290.0,17.0,289.0,129.0
Keratin6,7261.0,7252.0,5699.0,7261.0,24.0,310.0,1928.0,1692.0,86.0,0.0,329.0,8.0,41.0,2349.0,544.0,0.0,251.0,1370.0,328.0,7261.0,1434.0,7261.0,0.0,7242.0,6895.0,1541.0,6158.0,17.0,94.0,1540.0,237.0,0.0,68.0,7261.0,7261.0,0.0,2520.0,1255.0,26.0,4649.0,7261.0,455.0,7214.0,2928.0
Ki67,490.0,489.0,387.0,490.0,2.0,26.0,139.0,129.0,10.0,0.0,31.0,1.0,5.0,175.0,50.0,0.0,18.0,106.0,22.0,490.0,115.0,490.0,0.0,487.0,463.0,119.0,422.0,2.0,9.0,237.0,9.0,0.0,2.0,490.0,490.0,0.0,180.0,79.0,6.0,319.0,490.0,36.0,488.0,197.0
Lag3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPO,169.0,169.0,134.0,169.0,1.0,3.0,34.0,31.0,2.0,0.0,11.0,0.0,0.0,50.0,11.0,0.0,5.0,31.0,9.0,169.0,30.0,169.0,0.0,166.0,163.0,39.0,131.0,0.0,0.0,68.0,2.0,0.0,1.0,169.0,169.0,0.0,52.0,20.0,0.0,96.0,169.0,9.0,168.0,60.0
Na,18756.0,18724.0,14140.0,18756.0,56.0,826.0,4425.0,4696.0,235.0,0.0,1044.0,17.0,127.0,6557.0,1634.0,0.0,585.0,3665.0,1063.0,18756.0,3289.0,18756.0,0.0,18694.0,17790.0,4457.0,15722.0,41.0,290.0,7261.0,490.0,0.0,169.0,9378.0,18756.0,0.0,5949.0,3011.0,56.0,11691.0,18756.0,1014.0,18650.0,7718.0
P,18756.0,18724.0,14140.0,18756.0,56.0,826.0,4425.0,4696.0,235.0,0.0,1044.0,17.0,127.0,6557.0,1634.0,0.0,585.0,3665.0,1063.0,18756.0,3289.0,18756.0,0.0,18694.0,17790.0,4457.0,15722.0,41.0,290.0,7261.0,490.0,0.0,169.0,18756.0,9378.0,0.0,5949.0,3011.0,56.0,11691.0,18756.0,1014.0,18650.0,7718.0
p53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pan-Keratin,5949.0,5941.0,4652.0,5949.0,20.0,258.0,1607.0,1398.0,71.0,0.0,282.0,4.0,37.0,1928.0,459.0,0.0,216.0,1132.0,281.0,5949.0,1218.0,5949.0,0.0,5934.0,5652.0,1271.0,5028.0,13.0,81.0,2520.0,180.0,0.0,52.0,5949.0,5949.0,0.0,1036.0,1054.0,22.0,3833.0,5949.0,373.0,5918.0,2412.0
PD-L1,3011.0,3006.0,2403.0,3011.0,9.0,99.0,793.0,693.0,31.0,0.0,119.0,2.0,12.0,947.0,201.0,0.0,88.0,554.0,131.0,3011.0,610.0,3011.0,0.0,3007.0,2858.0,607.0,2518.0,7.0,31.0,1255.0,79.0,0.0,20.0,3011.0,3011.0,0.0,1054.0,298.0,6.0,1891.0,3011.0,200.0,2991.0,1167.0
PD1,56.0,56.0,36.0,56.0,0.0,2.0,18.0,19.0,1.0,0.0,4.0,0.0,1.0,24.0,5.0,0.0,1.0,17.0,0.0,56.0,7.0,56.0,0.0,56.0,55.0,17.0,51.0,0.0,1.0,26.0,6.0,0.0,0.0,56.0,56.0,0.0,22.0,6.0,0.0,44.0,56.0,1.0,55.0,30.0
phospho-S6,11691.0,11674.0,8908.0,11691.0,33.0,498.0,2867.0,2905.0,137.0,0.0,620.0,12.0,73.0,4033.0,998.0,0.0,369.0,2309.0,632.0,11691.0,2148.0,11691.0,0.0,11655.0,11086.0,2728.0,9857.0,28.0,181.0,4649.0,319.0,0.0,96.0,11691.0,11691.0,0.0,3833.0,1891.0,44.0,3682.0,11691.0,643.0,11623.0,4835.0
Si,18756.0,18724.0,14140.0,18756.0,56.0,826.0,4425.0,4696.0,235.0,0.0,1044.0,17.0,127.0,6557.0,1634.0,0.0,585.0,3665.0,1063.0,18756.0,3289.0,18756.0,0.0,18694.0,17790.0,4457.0,15722.0,41.0,290.0,7261.0,490.0,0.0,169.0,18756.0,18756.0,0.0,5949.0,3011.0,56.0,11691.0,9378.0,1014.0,18650.0,7718.0
SMA,1014.0,1012.0,800.0,1014.0,4.0,44.0,262.0,240.0,13.0,0.0,42.0,0.0,8.0,312.0,69.0,0.0,46.0,187.0,41.0,1014.0,204.0,1014.0,0.0,1010.0,977.0,213.0,868.0,0.0,17.0,455.0,36.0,0.0,9.0,1014.0,1014.0,0.0,373.0,200.0,1.0,643.0,1014.0,45.0,1009.0,405.0
Ta,18650.0,18618.0,14052.0,18650.0,56.0,826.0,4398.0,4679.0,235.0,0.0,1043.0,17.0,127.0,6534.0,1629.0,0.0,582.0,3649.0,1062.0,18650.0,3271.0,18650.0,0.0,18588.0,17686.0,4444.0,15635.0,41.0,289.0,7214.0,488.0,0.0,168.0,18650.0,18650.0,0.0,5918.0,2991.0,55.0,11623.0,18650.0,1009.0,9272.0,7675.0
Vimentin,7718.0,7703.0,5673.0,7718.0,17.0,372.0,1709.0,2092.0,101.0,0.0,493.0,4.0,58.0,2855.0,755.0,0.0,224.0,1570.0,499.0,7718.0,1293.0,7718.0,0.0,7690.0,7317.0,2004.0,6507.0,21.0,129.0,2928.0,197.0,0.0,60.0,7718.0,7718.0,0.0,2412.0,1167.0,30.0,4835.0,7718.0,405.0,7675.0,1686.0
