,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,10966.0,10966.0,6656.0,10966.0,31.0,5570.0,387.0,5398.0,1670.0,11.0,2411.0,659.0,2403.0,9516.0,7401.0,117.0,710.0,3626.0,2673.0,10966.0,4.0,10966.0,0.0,10888.0,9729.0,7764.0,10966.0,475.0,2351.0,1748.0,24.0,83.0,678.0,10966.0,10963.0,8.0,2803.0,253.0,83.0,5951.0,10966.0,5962.0,10966.0,9064.0
CD31,1522.0,1522.0,917.0,1522.0,8.0,718.0,54.0,790.0,201.0,2.0,659.0,63.0,318.0,1339.0,1005.0,12.0,103.0,490.0,340.0,1522.0,2.0,1522.0,0.0,1511.0,1331.0,1063.0,1522.0,51.0,305.0,239.0,6.0,14.0,82.0,1522.0,1522.0,3.0,362.0,39.0,6.0,807.0,1522.0,812.0,1522.0,1248.0
CD4,5238.0,5238.0,3180.0,5238.0,15.0,2730.0,178.0,2551.0,873.0,7.0,2403.0,318.0,650.0,4595.0,3618.0,63.0,359.0,1688.0,1340.0,5238.0,4.0,5238.0,0.0,5196.0,4701.0,3823.0,5238.0,263.0,1093.0,817.0,10.0,44.0,299.0,5238.0,5238.0,7.0,1300.0,127.0,41.0,2889.0,5238.0,2777.0,5238.0,4428.0
CD45,23164.0,23164.0,14029.0,23164.0,87.0,11588.0,829.0,11361.0,3178.0,25.0,9516.0,1339.0,4595.0,9979.0,15179.0,190.0,1460.0,7611.0,5260.0,23164.0,12.0,23164.0,0.0,22998.0,20387.0,16122.0,23158.0,877.0,5171.0,3944.0,55.0,151.0,1429.0,23164.0,23159.0,23.0,6086.0,537.0,157.0,12559.0,23164.0,12681.0,23164.0,18898.0
CD45RO,17509.0,17509.0,10608.0,17509.0,60.0,8852.0,624.0,8612.0,2541.0,16.0,7401.0,1005.0,3618.0,15179.0,5801.0,152.0,1077.0,5759.0,4081.0,17509.0,7.0,17509.0,0.0,17384.0,15478.0,12296.0,17505.0,703.0,3806.0,2883.0,42.0,117.0,1105.0,17509.0,17505.0,17.0,4513.0,414.0,126.0,9468.0,17509.0,9561.0,17509.0,14383.0
CD56,215.0,215.0,139.0,215.0,4.0,110.0,5.0,114.0,41.0,1.0,117.0,12.0,63.0,190.0,152.0,5.0,22.0,75.0,71.0,215.0,1.0,215.0,0.0,214.0,194.0,160.0,215.0,21.0,46.0,31.0,1.0,2.0,15.0,215.0,215.0,1.0,55.0,11.0,4.0,122.0,215.0,96.0,215.0,177.0
CD63,1675.0,1675.0,1041.0,1675.0,11.0,866.0,66.0,833.0,239.0,2.0,710.0,103.0,359.0,1460.0,1077.0,22.0,77.0,568.0,422.0,1675.0,1.0,1675.0,0.0,1662.0,1510.0,1199.0,1674.0,100.0,395.0,318.0,3.0,11.0,117.0,1675.0,1675.0,2.0,472.0,47.0,17.0,945.0,1675.0,949.0,1675.0,1408.0
CD68,8780.0,8780.0,5351.0,8780.0,41.0,4537.0,301.0,4435.0,1165.0,12.0,3626.0,490.0,1688.0,7611.0,5759.0,75.0,568.0,1496.0,1997.0,8780.0,5.0,8780.0,0.0,8714.0,7757.0,6143.0,8778.0,343.0,1984.0,1527.0,18.0,56.0,570.0,8780.0,8779.0,12.0,2331.0,213.0,52.0,4814.0,8780.0,4864.0,8780.0,7221.0
CD8,6050.0,6050.0,3679.0,6050.0,21.0,3116.0,210.0,2964.0,984.0,5.0,2673.0,340.0,1340.0,5260.0,4081.0,71.0,422.0,1997.0,764.0,6050.0,3.0,6050.0,0.0,6006.0,5377.0,4293.0,6048.0,282.0,1313.0,988.0,17.0,31.0,406.0,6050.0,6049.0,5.0,1569.0,159.0,44.0,3277.0,6050.0,3234.0,6050.0,4980.0
dsDNA,27122.0,27122.0,16609.0,27122.0,102.0,13384.0,934.0,13137.0,3597.0,27.0,10966.0,1522.0,5238.0,23164.0,17509.0,215.0,1675.0,8780.0,6050.0,13561.0,15.0,27122.0,0.0,26936.0,23757.0,18660.0,27116.0,998.0,6312.0,4829.0,68.0,172.0,1653.0,27122.0,27116.0,26.0,7404.0,621.0,179.0,14685.0,27122.0,14987.0,27122.0,21897.0
EGFR,15.0,15.0,8.0,15.0,0.0,6.0,0.0,6.0,4.0,0.0,4.0,2.0,4.0,12.0,7.0,1.0,1.0,5.0,3.0,15.0,0.0,15.0,0.0,15.0,11.0,8.0,15.0,2.0,4.0,2.0,0.0,0.0,0.0,15.0,15.0,0.0,4.0,1.0,0.0,7.0,15.0,4.0,15.0,8.0
Fe,27122.0,27122.0,16609.0,27122.0,102.0,13384.0,934.0,13137.0,3597.0,27.0,10966.0,1522.0,5238.0,23164.0,17509.0,215.0,1675.0,8780.0,6050.0,27122.0,15.0,13561.0,0.0,26936.0,23757.0,18660.0,27116.0,998.0,6312.0,4829.0,68.0,172.0,1653.0,27122.0,27116.0,26.0,7404.0,621.0,179.0,14685.0,27122.0,14987.0,27122.0,21897.0
FoxP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H3K27me3,26936.0,26936.0,16510.0,26936.0,102.0,13286.0,929.0,13046.0,3559.0,27.0,10888.0,1511.0,5196.0,22998.0,17384.0,214.0,1662.0,8714.0,6006.0,26936.0,15.0,26936.0,0.0,13376.0,23590.0,18513.0,26930.0,989.0,6278.0,4806.0,68.0,172.0,1639.0,26936.0,26930.0,26.0,7364.0,618.0,176.0,14591.0,26936.0,14906.0,26936.0,21751.0
H3K9ac,23757.0,23757.0,14565.0,23757.0,87.0,11841.0,819.0,11575.0,3207.0,24.0,9729.0,1331.0,4701.0,20387.0,15478.0,194.0,1510.0,7757.0,5377.0,23757.0,11.0,23757.0,0.0,23590.0,10435.0,16452.0,23751.0,909.0,5390.0,4113.0,59.0,154.0,1485.0,23757.0,23752.0,21.0,6364.0,555.0,159.0,12904.0,23757.0,13077.0,23757.0,19334.0
HLA-DR,18660.0,18660.0,11366.0,18660.0,73.0,9383.0,683.0,9182.0,2645.0,19.0,7764.0,1063.0,3823.0,16122.0,12296.0,160.0,1199.0,6143.0,4293.0,18660.0,8.0,18660.0,0.0,18513.0,16452.0,6587.0,18655.0,739.0,4146.0,3191.0,39.0,125.0,1156.0,18660.0,18656.0,21.0,4891.0,450.0,132.0,10208.0,18660.0,10227.0,18660.0,15243.0
HLA_Class_1,27116.0,27116.0,16604.0,27116.0,102.0,13380.0,934.0,13133.0,3597.0,27.0,10966.0,1522.0,5238.0,23158.0,17505.0,215.0,1674.0,8778.0,6048.0,27116.0,15.0,27116.0,0.0,26930.0,23751.0,18655.0,13555.0,998.0,6311.0,4828.0,68.0,172.0,1653.0,27116.0,27110.0,26.0,7403.0,621.0,179.0,14679.0,27116.0,14985.0,27116.0,21891.0
IDO,998.0,998.0,631.0,998.0,5.0,562.0,32.0,484.0,153.0,0.0,475.0,51.0,263.0,877.0,703.0,21.0,100.0,343.0,282.0,998.0,2.0,998.0,0.0,989.0,909.0,739.0,998.0,44.0,211.0,157.0,2.0,9.0,74.0,998.0,998.0,0.0,267.0,44.0,8.0,569.0,998.0,533.0,998.0,852.0
Keratin17,6312.0,6312.0,4119.0,6312.0,23.0,3020.0,177.0,2916.0,692.0,3.0,2351.0,305.0,1093.0,5171.0,3806.0,46.0,395.0,1984.0,1313.0,6312.0,4.0,6312.0,0.0,6278.0,5390.0,4146.0,6311.0,211.0,930.0,1406.0,24.0,37.0,377.0,6312.0,6311.0,4.0,2135.0,144.0,39.0,3462.0,6312.0,3665.0,6312.0,4842.0
Keratin6,4829.0,4829.0,3155.0,4829.0,18.0,2332.0,128.0,2239.0,527.0,1.0,1748.0,239.0,817.0,3944.0,2883.0,31.0,318.0,1527.0,988.0,4829.0,2.0,4829.0,0.0,4806.0,4113.0,3191.0,4828.0,157.0,1406.0,552.0,18.0,26.0,297.0,4829.0,4829.0,0.0,1616.0,127.0,32.0,2633.0,4829.0,2841.0,4829.0,3698.0
Ki67,68.0,68.0,47.0,68.0,0.0,26.0,2.0,27.0,8.0,0.0,24.0,6.0,10.0,55.0,42.0,1.0,3.0,18.0,17.0,68.0,0.0,68.0,0.0,68.0,59.0,39.0,68.0,2.0,24.0,18.0,1.0,0.0,6.0,68.0,68.0,0.0,28.0,1.0,0.0,44.0,68.0,42.0,68.0,51.0
Lag3,172.0,172.0,92.0,172.0,1.0,97.0,11.0,92.0,24.0,0.0,83.0,14.0,44.0,151.0,117.0,2.0,11.0,56.0,31.0,172.0,0.0,172.0,0.0,172.0,154.0,125.0,172.0,9.0,37.0,26.0,0.0,3.0,6.0,172.0,172.0,0.0,43.0,14.0,4.0,94.0,172.0,89.0,172.0,140.0
MPO,1653.0,1653.0,1035.0,1653.0,9.0,885.0,59.0,820.0,216.0,1.0,678.0,82.0,299.0,1429.0,1105.0,15.0,117.0,570.0,406.0,1653.0,0.0,1653.0,0.0,1639.0,1485.0,1156.0,1653.0,74.0,377.0,297.0,6.0,6.0,70.0,1653.0,1653.0,0.0,450.0,62.0,10.0,950.0,1653.0,940.0,1653.0,1380.0
Na,27122.0,27122.0,16609.0,27122.0,102.0,13384.0,934.0,13137.0,3597.0,27.0,10966.0,1522.0,5238.0,23164.0,17509.0,215.0,1675.0,8780.0,6050.0,27122.0,15.0,27122.0,0.0,26936.0,23757.0,18660.0,27116.0,998.0,6312.0,4829.0,68.0,172.0,1653.0,13561.0,27116.0,26.0,7404.0,621.0,179.0,14685.0,27122.0,14987.0,27122.0,21897.0
P,27116.0,27116.0,16607.0,27116.0,102.0,13382.0,934.0,13136.0,3594.0,27.0,10963.0,1522.0,5238.0,23159.0,17505.0,215.0,1675.0,8779.0,6049.0,27116.0,15.0,27116.0,0.0,26930.0,23752.0,18656.0,27110.0,998.0,6311.0,4829.0,68.0,172.0,1653.0,27116.0,13555.0,26.0,7403.0,621.0,179.0,14683.0,27116.0,14984.0,27116.0,21893.0
p53,26.0,26.0,15.0,26.0,0.0,13.0,2.0,14.0,5.0,0.0,8.0,3.0,7.0,23.0,17.0,1.0,2.0,12.0,5.0,26.0,0.0,26.0,0.0,26.0,21.0,21.0,26.0,0.0,4.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,6.0,0.0,0.0,15.0,26.0,12.0,26.0,23.0
Pan-Keratin,7404.0,7404.0,4825.0,7404.0,26.0,3568.0,209.0,3438.0,833.0,4.0,2803.0,362.0,1300.0,6086.0,4513.0,55.0,472.0,2331.0,1569.0,7404.0,4.0,7404.0,0.0,7364.0,6364.0,4891.0,7403.0,267.0,2135.0,1616.0,28.0,43.0,450.0,7404.0,7403.0,6.0,1244.0,181.0,47.0,4128.0,7404.0,4293.0,7404.0,5730.0
PD-L1,621.0,621.0,386.0,621.0,4.0,359.0,16.0,325.0,90.0,1.0,253.0,39.0,127.0,537.0,414.0,11.0,47.0,213.0,159.0,621.0,1.0,621.0,0.0,618.0,555.0,450.0,621.0,44.0,144.0,127.0,1.0,14.0,62.0,621.0,621.0,0.0,181.0,14.0,5.0,333.0,621.0,355.0,621.0,521.0
PD1,179.0,179.0,121.0,179.0,1.0,90.0,9.0,95.0,35.0,0.0,83.0,6.0,41.0,157.0,126.0,4.0,17.0,52.0,44.0,179.0,0.0,179.0,0.0,176.0,159.0,132.0,179.0,8.0,39.0,32.0,0.0,4.0,10.0,179.0,179.0,0.0,47.0,5.0,4.0,91.0,179.0,99.0,179.0,144.0
phospho-S6,14685.0,14685.0,9188.0,14685.0,58.0,7382.0,544.0,7204.0,1858.0,15.0,5951.0,807.0,2889.0,12559.0,9468.0,122.0,945.0,4814.0,3277.0,14685.0,7.0,14685.0,0.0,14591.0,12904.0,10208.0,14679.0,569.0,3462.0,2633.0,44.0,94.0,950.0,14685.0,14683.0,15.0,4128.0,333.0,91.0,4114.0,14685.0,8237.0,14685.0,11951.0
Si,27122.0,27122.0,16609.0,27122.0,102.0,13384.0,934.0,13137.0,3597.0,27.0,10966.0,1522.0,5238.0,23164.0,17509.0,215.0,1675.0,8780.0,6050.0,27122.0,15.0,27122.0,0.0,26936.0,23757.0,18660.0,27116.0,998.0,6312.0,4829.0,68.0,172.0,1653.0,27122.0,27116.0,26.0,7404.0,621.0,179.0,14685.0,13561.0,14987.0,27122.0,21897.0
SMA,14987.0,14987.0,9500.0,14987.0,57.0,7357.0,505.0,7276.0,1794.0,9.0,5962.0,812.0,2777.0,12681.0,9561.0,96.0,949.0,4864.0,3234.0,14987.0,4.0,14987.0,0.0,14906.0,13077.0,10227.0,14985.0,533.0,3665.0,2841.0,42.0,89.0,940.0,14987.0,14984.0,12.0,4293.0,355.0,99.0,8237.0,14987.0,4318.0,14987.0,12024.0
Ta,27122.0,27122.0,16609.0,27122.0,102.0,13384.0,934.0,13137.0,3597.0,27.0,10966.0,1522.0,5238.0,23164.0,17509.0,215.0,1675.0,8780.0,6050.0,27122.0,15.0,27122.0,0.0,26936.0,23757.0,18660.0,27116.0,998.0,6312.0,4829.0,68.0,172.0,1653.0,27122.0,27116.0,26.0,7404.0,621.0,179.0,14685.0,27122.0,14987.0,13561.0,21897.0
Vimentin,21897.0,21897.0,13316.0,21897.0,83.0,11011.0,775.0,10756.0,3012.0,23.0,9064.0,1248.0,4428.0,18898.0,14383.0,177.0,1408.0,7221.0,4980.0,21897.0,8.0,21897.0,0.0,21751.0,19334.0,15243.0,21891.0,852.0,4842.0,3698.0,51.0,140.0,1380.0,21897.0,21893.0,23.0,5730.0,521.0,144.0,11951.0,21897.0,12024.0,21897.0,8989.0
