,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,1895.0,1895.0,1565.0,1895.0,39.0,399.0,268.0,670.0,4.0,22.0,100.0,84.0,124.0,880.0,741.0,11.0,745.0,464.0,71.0,1895.0,624.0,1895.0,2.0,1894.0,1827.0,729.0,1895.0,43.0,14.0,1215.0,110.0,8.0,27.0,1895.0,1895.0,38.0,1257.0,176.0,99.0,1857.0,1895.0,622.0,1895.0,576.0
CD31,1080.0,1080.0,882.0,1080.0,33.0,279.0,170.0,434.0,1.0,25.0,84.0,50.0,87.0,527.0,417.0,10.0,416.0,307.0,34.0,1080.0,345.0,1080.0,1.0,1079.0,1028.0,458.0,1080.0,31.0,10.0,642.0,50.0,4.0,13.0,1080.0,1080.0,21.0,667.0,80.0,44.0,1048.0,1080.0,366.0,1080.0,379.0
CD4,1099.0,1099.0,880.0,1099.0,27.0,287.0,164.0,451.0,3.0,14.0,124.0,87.0,41.0,571.0,478.0,9.0,412.0,307.0,46.0,1099.0,358.0,1099.0,1.0,1099.0,1068.0,508.0,1099.0,34.0,10.0,665.0,66.0,3.0,10.0,1099.0,1099.0,29.0,691.0,92.0,66.0,1076.0,1099.0,412.0,1099.0,394.0
CD45,10392.0,10392.0,8715.0,10392.0,158.0,2156.0,1341.0,3620.0,9.0,108.0,880.0,527.0,571.0,2289.0,3589.0,61.0,4027.0,2448.0,307.0,10392.0,3578.0,10392.0,5.0,10386.0,9973.0,3830.0,10392.0,179.0,77.0,6710.0,585.0,27.0,124.0,10392.0,10392.0,195.0,6995.0,987.0,402.0,10122.0,10392.0,3233.0,10392.0,3149.0
CD45RO,7983.0,7983.0,6714.0,7983.0,143.0,1731.0,1123.0,2827.0,8.0,88.0,741.0,417.0,478.0,3589.0,1501.0,53.0,3193.0,1910.0,265.0,7983.0,2735.0,7983.0,5.0,7978.0,7712.0,2980.0,7983.0,153.0,87.0,5206.0,496.0,28.0,93.0,7983.0,7983.0,158.0,5390.0,816.0,355.0,7809.0,7983.0,2521.0,7983.0,2465.0
CD56,110.0,110.0,90.0,110.0,3.0,33.0,22.0,45.0,0.0,3.0,11.0,10.0,9.0,61.0,53.0,1.0,48.0,35.0,1.0,110.0,29.0,110.0,0.0,110.0,108.0,52.0,110.0,4.0,2.0,55.0,8.0,1.0,0.0,110.0,110.0,2.0,56.0,7.0,7.0,109.0,110.0,46.0,110.0,52.0
CD63,9945.0,9945.0,8555.0,9945.0,134.0,1804.0,1253.0,3170.0,8.0,71.0,745.0,416.0,412.0,4027.0,3193.0,48.0,2003.0,2031.0,285.0,9945.0,3457.0,9945.0,3.0,9940.0,9532.0,3240.0,9945.0,148.0,80.0,6744.0,589.0,19.0,118.0,9945.0,9945.0,190.0,7022.0,1038.0,331.0,9675.0,9945.0,2824.0,9945.0,2703.0
CD68,5398.0,5398.0,4505.0,5398.0,94.0,1167.0,705.0,1924.0,2.0,49.0,464.0,307.0,307.0,2448.0,1910.0,35.0,2031.0,663.0,152.0,5398.0,1803.0,5398.0,1.0,5394.0,5203.0,2094.0,5398.0,103.0,40.0,3416.0,308.0,12.0,59.0,5398.0,5398.0,105.0,3578.0,503.0,219.0,5268.0,5398.0,1736.0,5398.0,1683.0
CD8,689.0,689.0,585.0,689.0,13.0,124.0,100.0,224.0,0.0,5.0,71.0,34.0,46.0,307.0,265.0,1.0,285.0,152.0,13.0,689.0,247.0,689.0,0.0,688.0,668.0,233.0,689.0,11.0,5.0,481.0,42.0,2.0,13.0,689.0,689.0,10.0,483.0,83.0,24.0,683.0,689.0,204.0,689.0,190.0
dsDNA,25918.0,25918.0,22054.0,25918.0,300.0,4729.0,2956.0,8173.0,19.0,187.0,1895.0,1080.0,1099.0,10392.0,7983.0,110.0,9945.0,5398.0,689.0,12959.0,8905.0,25918.0,7.0,25902.0,24646.0,8442.0,25918.0,347.0,170.0,17290.0,1449.0,42.0,305.0,25918.0,25918.0,420.0,18148.0,2368.0,844.0,25066.0,25918.0,7343.0,25918.0,7044.0
EGFR,8905.0,8905.0,7626.0,8905.0,75.0,1609.0,984.0,2800.0,6.0,38.0,624.0,345.0,358.0,3578.0,2735.0,29.0,3457.0,1803.0,247.0,8905.0,1668.0,8905.0,2.0,8899.0,8539.0,2856.0,8905.0,86.0,62.0,6023.0,505.0,11.0,107.0,8905.0,8905.0,141.0,6319.0,909.0,261.0,8656.0,8905.0,2562.0,8905.0,2350.0
Fe,25918.0,25918.0,22054.0,25918.0,300.0,4729.0,2956.0,8173.0,19.0,187.0,1895.0,1080.0,1099.0,10392.0,7983.0,110.0,9945.0,5398.0,689.0,25918.0,8905.0,12959.0,7.0,25902.0,24646.0,8442.0,25918.0,347.0,170.0,17290.0,1449.0,42.0,305.0,25918.0,25918.0,420.0,18148.0,2368.0,844.0,25066.0,25918.0,7343.0,25918.0,7044.0
FoxP3,7.0,7.0,5.0,7.0,1.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,5.0,5.0,0.0,3.0,1.0,0.0,7.0,2.0,7.0,0.0,7.0,7.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,3.0,0.0,0.0,7.0,7.0,2.0,7.0,4.0
H3K27me3,25902.0,25902.0,22041.0,25902.0,299.0,4725.0,2956.0,8169.0,19.0,187.0,1894.0,1079.0,1099.0,10386.0,7978.0,110.0,9940.0,5394.0,688.0,25902.0,8899.0,25902.0,7.0,12943.0,24638.0,8436.0,25902.0,347.0,170.0,17283.0,1449.0,42.0,304.0,25902.0,25902.0,420.0,18141.0,2368.0,843.0,25055.0,25902.0,7339.0,25902.0,7040.0
H3K9ac,24646.0,24646.0,20981.0,24646.0,294.0,4536.0,2858.0,7834.0,19.0,180.0,1827.0,1028.0,1068.0,9973.0,7712.0,108.0,9532.0,5203.0,668.0,24646.0,8539.0,24646.0,7.0,24638.0,11743.0,8103.0,24646.0,332.0,167.0,16448.0,1401.0,41.0,290.0,24646.0,24646.0,404.0,17256.0,2295.0,823.0,23889.0,24646.0,7049.0,24646.0,6754.0
HLA-DR,8442.0,8442.0,7040.0,8442.0,150.0,1858.0,1125.0,3047.0,6.0,95.0,729.0,458.0,508.0,3830.0,2980.0,52.0,3240.0,2094.0,233.0,8442.0,2856.0,8442.0,2.0,8436.0,8103.0,1624.0,8442.0,161.0,61.0,5342.0,482.0,22.0,96.0,8442.0,8442.0,154.0,5579.0,775.0,335.0,8215.0,8442.0,2705.0,8442.0,2627.0
HLA_Class_1,25918.0,25918.0,22054.0,25918.0,300.0,4729.0,2956.0,8173.0,19.0,187.0,1895.0,1080.0,1099.0,10392.0,7983.0,110.0,9945.0,5398.0,689.0,25918.0,8905.0,25918.0,7.0,25902.0,24646.0,8442.0,12959.0,347.0,170.0,17290.0,1449.0,42.0,305.0,25918.0,25918.0,420.0,18148.0,2368.0,844.0,25066.0,25918.0,7343.0,25918.0,7044.0
IDO,347.0,347.0,284.0,347.0,12.0,97.0,76.0,148.0,2.0,13.0,43.0,31.0,34.0,179.0,153.0,4.0,148.0,103.0,11.0,347.0,86.0,347.0,1.0,347.0,332.0,161.0,347.0,9.0,2.0,205.0,26.0,2.0,5.0,347.0,347.0,14.0,216.0,25.0,18.0,345.0,347.0,127.0,347.0,138.0
Keratin17,170.0,170.0,145.0,170.0,1.0,42.0,35.0,64.0,0.0,1.0,14.0,10.0,10.0,77.0,87.0,2.0,80.0,40.0,5.0,170.0,62.0,170.0,0.0,170.0,167.0,61.0,170.0,2.0,1.0,115.0,17.0,1.0,1.0,170.0,170.0,5.0,122.0,26.0,4.0,167.0,170.0,51.0,170.0,50.0
Keratin6,17290.0,17290.0,14886.0,17290.0,181.0,3014.0,1946.0,5299.0,10.0,105.0,1215.0,642.0,665.0,6710.0,5206.0,55.0,6744.0,3416.0,481.0,17290.0,6023.0,17290.0,1.0,17283.0,16448.0,5342.0,17290.0,205.0,115.0,5909.0,981.0,23.0,197.0,17290.0,17290.0,281.0,12383.0,1681.0,522.0,16760.0,17290.0,4701.0,17290.0,4451.0
Ki67,1449.0,1449.0,1256.0,1449.0,22.0,288.0,191.0,480.0,0.0,12.0,110.0,50.0,66.0,585.0,496.0,8.0,589.0,308.0,42.0,1449.0,505.0,1449.0,0.0,1449.0,1401.0,482.0,1449.0,26.0,17.0,981.0,55.0,0.0,14.0,1449.0,1449.0,32.0,1035.0,168.0,43.0,1421.0,1449.0,397.0,1449.0,396.0
Lag3,42.0,42.0,33.0,42.0,1.0,12.0,9.0,21.0,0.0,1.0,8.0,4.0,3.0,27.0,28.0,1.0,19.0,12.0,2.0,42.0,11.0,42.0,0.0,42.0,41.0,22.0,42.0,2.0,1.0,23.0,0.0,0.0,0.0,42.0,42.0,1.0,24.0,3.0,5.0,42.0,42.0,16.0,42.0,19.0
MPO,305.0,305.0,258.0,305.0,6.0,55.0,37.0,96.0,0.0,3.0,27.0,13.0,10.0,124.0,93.0,0.0,118.0,59.0,13.0,305.0,107.0,305.0,0.0,304.0,290.0,96.0,305.0,5.0,1.0,197.0,14.0,0.0,0.0,305.0,305.0,4.0,211.0,29.0,8.0,300.0,305.0,91.0,305.0,82.0
Na,25918.0,25918.0,22054.0,25918.0,300.0,4729.0,2956.0,8173.0,19.0,187.0,1895.0,1080.0,1099.0,10392.0,7983.0,110.0,9945.0,5398.0,689.0,25918.0,8905.0,25918.0,7.0,25902.0,24646.0,8442.0,25918.0,347.0,170.0,17290.0,1449.0,42.0,305.0,12959.0,25918.0,420.0,18148.0,2368.0,844.0,25066.0,25918.0,7343.0,25918.0,7044.0
P,25918.0,25918.0,22054.0,25918.0,300.0,4729.0,2956.0,8173.0,19.0,187.0,1895.0,1080.0,1099.0,10392.0,7983.0,110.0,9945.0,5398.0,689.0,25918.0,8905.0,25918.0,7.0,25902.0,24646.0,8442.0,25918.0,347.0,170.0,17290.0,1449.0,42.0,305.0,25918.0,12959.0,420.0,18148.0,2368.0,844.0,25066.0,25918.0,7343.0,25918.0,7044.0
p53,420.0,420.0,366.0,420.0,16.0,92.0,74.0,157.0,0.0,9.0,38.0,21.0,29.0,195.0,158.0,2.0,190.0,105.0,10.0,420.0,141.0,420.0,0.0,420.0,404.0,154.0,420.0,14.0,5.0,281.0,32.0,1.0,4.0,420.0,420.0,10.0,292.0,46.0,14.0,416.0,420.0,119.0,420.0,136.0
Pan-Keratin,18148.0,18148.0,15626.0,18148.0,187.0,3133.0,1992.0,5508.0,12.0,115.0,1257.0,667.0,691.0,6995.0,5390.0,56.0,7022.0,3578.0,483.0,18148.0,6319.0,18148.0,3.0,18141.0,17256.0,5579.0,18148.0,216.0,122.0,12383.0,1035.0,24.0,211.0,18148.0,18148.0,292.0,6504.0,1719.0,551.0,17563.0,18148.0,4895.0,18148.0,4659.0
PD-L1,2368.0,2368.0,2067.0,2368.0,25.0,447.0,321.0,794.0,2.0,11.0,176.0,80.0,92.0,987.0,816.0,7.0,1038.0,503.0,83.0,2368.0,909.0,2368.0,0.0,2368.0,2295.0,775.0,2368.0,25.0,26.0,1681.0,168.0,3.0,29.0,2368.0,2368.0,46.0,1719.0,142.0,63.0,2341.0,2368.0,666.0,2368.0,646.0
PD1,844.0,844.0,685.0,844.0,19.0,181.0,129.0,315.0,0.0,8.0,99.0,44.0,66.0,402.0,355.0,7.0,331.0,219.0,24.0,844.0,261.0,844.0,0.0,843.0,823.0,335.0,844.0,18.0,4.0,522.0,43.0,5.0,8.0,844.0,844.0,14.0,551.0,63.0,28.0,824.0,844.0,295.0,844.0,272.0
phospho-S6,25066.0,25066.0,21348.0,25066.0,295.0,4624.0,2899.0,7953.0,19.0,184.0,1857.0,1048.0,1076.0,10122.0,7809.0,109.0,9675.0,5268.0,683.0,25066.0,8656.0,25066.0,7.0,25055.0,23889.0,8215.0,25066.0,345.0,167.0,16760.0,1421.0,42.0,300.0,25066.0,25066.0,416.0,17563.0,2341.0,824.0,12153.0,25066.0,7112.0,25066.0,6828.0
Si,25918.0,25918.0,22054.0,25918.0,300.0,4729.0,2956.0,8173.0,19.0,187.0,1895.0,1080.0,1099.0,10392.0,7983.0,110.0,9945.0,5398.0,689.0,25918.0,8905.0,25918.0,7.0,25902.0,24646.0,8442.0,25918.0,347.0,170.0,17290.0,1449.0,42.0,305.0,25918.0,25918.0,420.0,18148.0,2368.0,844.0,25066.0,12959.0,7343.0,25918.0,7044.0
SMA,7343.0,7343.0,6131.0,7343.0,115.0,1528.0,923.0,2539.0,4.0,79.0,622.0,366.0,412.0,3233.0,2521.0,46.0,2824.0,1736.0,204.0,7343.0,2562.0,7343.0,2.0,7339.0,7049.0,2705.0,7343.0,127.0,51.0,4701.0,397.0,16.0,91.0,7343.0,7343.0,119.0,4895.0,666.0,295.0,7112.0,7343.0,1162.0,7343.0,2245.0
Ta,25918.0,25918.0,22054.0,25918.0,300.0,4729.0,2956.0,8173.0,19.0,187.0,1895.0,1080.0,1099.0,10392.0,7983.0,110.0,9945.0,5398.0,689.0,25918.0,8905.0,25918.0,7.0,25902.0,24646.0,8442.0,25918.0,347.0,170.0,17290.0,1449.0,42.0,305.0,25918.0,25918.0,420.0,18148.0,2368.0,844.0,25066.0,25918.0,7343.0,12959.0,7044.0
Vimentin,7044.0,7044.0,5885.0,7044.0,120.0,1497.0,919.0,2474.0,5.0,77.0,576.0,379.0,394.0,3149.0,2465.0,52.0,2703.0,1683.0,190.0,7044.0,2350.0,7044.0,4.0,7040.0,6754.0,2627.0,7044.0,138.0,50.0,4451.0,396.0,19.0,82.0,7044.0,7044.0,136.0,4659.0,646.0,272.0,6828.0,7044.0,2245.0,7044.0,1088.0
