,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD31,1629.0,1629.0,1503.0,1629.0,222.0,657.0,1122.0,716.0,596.0,37.0,827.0,50.0,696.0,1383.0,1345.0,7.0,991.0,639.0,571.0,1629.0,440.0,1629.0,55.0,1629.0,1628.0,1542.0,1629.0,163.0,254.0,1337.0,209.0,60.0,92.0,1629.0,1629.0,108.0,1112.0,569.0,323.0,1624.0,1629.0,770.0,1627.0,1144.0
CD4,18425.0,18424.0,16646.0,18425.0,2894.0,7712.0,12152.0,7473.0,7568.0,238.0,10099.0,696.0,4349.0,15447.0,15019.0,122.0,10906.0,6942.0,6782.0,18425.0,5108.0,18425.0,559.0,18425.0,18423.0,17524.0,18425.0,2259.0,2877.0,15204.0,2421.0,748.0,1105.0,18425.0,18425.0,1109.0,12390.0,6662.0,4022.0,18413.0,18425.0,8165.0,18406.0,12870.0
CD45,34773.0,34764.0,31443.0,34773.0,4610.0,13814.0,23530.0,14376.0,13479.0,492.0,18330.0,1383.0,15447.0,14399.0,27732.0,221.0,20473.0,13051.0,12271.0,34773.0,9146.0,34773.0,992.0,34773.0,34768.0,32784.0,34773.0,4035.0,5398.0,28581.0,4272.0,1387.0,2032.0,34773.0,34773.0,1972.0,23881.0,12182.0,6932.0,34747.0,34773.0,14951.0,34733.0,23908.0
CD45RO,33540.0,33534.0,30419.0,33540.0,4586.0,13438.0,22698.0,13698.0,13035.0,470.0,17642.0,1345.0,15019.0,27732.0,13401.0,228.0,19904.0,12484.0,11820.0,33540.0,9038.0,33540.0,961.0,33540.0,33535.0,31686.0,33540.0,3894.0,5334.0,27710.0,4191.0,1336.0,1954.0,33540.0,33540.0,1933.0,23052.0,11945.0,6765.0,33513.0,33540.0,14502.0,33499.0,23008.0
CD56,286.0,286.0,268.0,286.0,28.0,112.0,205.0,119.0,90.0,3.0,138.0,7.0,122.0,221.0,228.0,5.0,163.0,97.0,90.0,286.0,84.0,286.0,9.0,286.0,286.0,274.0,286.0,38.0,49.0,248.0,40.0,15.0,23.0,286.0,286.0,12.0,212.0,103.0,40.0,286.0,286.0,128.0,286.0,187.0
CD63,24957.0,24953.0,22796.0,24957.0,3130.0,10020.0,17315.0,10326.0,9453.0,352.0,12911.0,991.0,10906.0,20473.0,19904.0,163.0,7611.0,9377.0,8652.0,24957.0,6920.0,24957.0,700.0,24957.0,24952.0,23608.0,24957.0,2853.0,4091.0,20845.0,3058.0,982.0,1496.0,24957.0,24957.0,1471.0,17501.0,9155.0,4743.0,24946.0,24957.0,11022.0,24929.0,16985.0
CD68,15705.0,15700.0,14226.0,15705.0,1987.0,6345.0,10737.0,6875.0,5964.0,222.0,8297.0,639.0,6942.0,13051.0,12484.0,97.0,9377.0,3092.0,5638.0,15705.0,4005.0,15705.0,455.0,15705.0,15702.0,14804.0,15705.0,1891.0,2413.0,12982.0,1850.0,604.0,1011.0,15705.0,15705.0,862.0,10831.0,5566.0,2935.0,15691.0,15705.0,6997.0,15685.0,10835.0
CD8,14622.0,14620.0,13121.0,14622.0,2131.0,6022.0,9677.0,6130.0,6019.0,203.0,8080.0,571.0,6782.0,12271.0,11820.0,90.0,8652.0,5638.0,2831.0,14622.0,3784.0,14622.0,423.0,14622.0,14619.0,13837.0,14622.0,1794.0,2216.0,12042.0,1844.0,618.0,932.0,14622.0,14622.0,856.0,9816.0,5145.0,3097.0,14613.0,14622.0,6533.0,14606.0,10278.0
dsDNA,42368.0,42359.0,38391.0,42368.0,5384.0,16543.0,28927.0,17396.0,16040.0,569.0,22019.0,1629.0,18425.0,34773.0,33540.0,286.0,24957.0,15705.0,14622.0,21184.0,11151.0,42368.0,1185.0,42368.0,42356.0,39868.0,42368.0,4849.0,6625.0,34912.0,5192.0,1647.0,2436.0,42368.0,42368.0,2331.0,29400.0,14808.0,8223.0,42340.0,42368.0,18030.0,42318.0,28848.0
EGFR,11151.0,11151.0,10312.0,11151.0,1573.0,4786.0,7751.0,4282.0,4254.0,163.0,5729.0,440.0,5108.0,9146.0,9038.0,84.0,6920.0,4005.0,3784.0,11151.0,1860.0,11151.0,317.0,11151.0,11150.0,10646.0,11151.0,1212.0,2042.0,9515.0,1481.0,472.0,608.0,11151.0,11151.0,695.0,8003.0,4395.0,2308.0,11148.0,11151.0,4805.0,11132.0,7586.0
Fe,42368.0,42359.0,38391.0,42368.0,5384.0,16543.0,28927.0,17396.0,16040.0,569.0,22019.0,1629.0,18425.0,34773.0,33540.0,286.0,24957.0,15705.0,14622.0,42368.0,11151.0,21184.0,1185.0,42368.0,42356.0,39868.0,42368.0,4849.0,6625.0,34912.0,5192.0,1647.0,2436.0,42368.0,42368.0,2331.0,29400.0,14808.0,8223.0,42340.0,42368.0,18030.0,42318.0,28848.0
FoxP3,1185.0,1184.0,1067.0,1185.0,172.0,538.0,790.0,491.0,473.0,14.0,644.0,55.0,559.0,992.0,961.0,9.0,700.0,455.0,423.0,1185.0,317.0,1185.0,19.0,1185.0,1185.0,1122.0,1185.0,145.0,178.0,975.0,151.0,49.0,71.0,1185.0,1185.0,68.0,807.0,466.0,240.0,1184.0,1185.0,560.0,1184.0,833.0
H3K27me3,42368.0,42359.0,38391.0,42368.0,5384.0,16543.0,28927.0,17396.0,16040.0,569.0,22019.0,1629.0,18425.0,34773.0,33540.0,286.0,24957.0,15705.0,14622.0,42368.0,11151.0,42368.0,1185.0,21184.0,42356.0,39868.0,42368.0,4849.0,6625.0,34912.0,5192.0,1647.0,2436.0,42368.0,42368.0,2331.0,29400.0,14808.0,8223.0,42340.0,42368.0,18030.0,42318.0,28848.0
H3K9ac,42356.0,42347.0,38379.0,42356.0,5384.0,16540.0,28919.0,17391.0,16038.0,569.0,22016.0,1628.0,18423.0,34768.0,33535.0,286.0,24952.0,15702.0,14619.0,42356.0,11150.0,42356.0,1185.0,42356.0,21172.0,39859.0,42356.0,4848.0,6625.0,34904.0,5191.0,1647.0,2435.0,42356.0,42356.0,2331.0,29390.0,14803.0,8222.0,42328.0,42356.0,18027.0,42306.0,28842.0
HLA-DR,39868.0,39860.0,36142.0,39868.0,5220.0,15738.0,27136.0,16289.0,15254.0,545.0,20793.0,1542.0,17524.0,32784.0,31686.0,274.0,23608.0,14804.0,13837.0,39868.0,10646.0,39868.0,1122.0,39868.0,39859.0,18793.0,39868.0,4566.0,6273.0,32928.0,4927.0,1559.0,2307.0,39868.0,39868.0,2223.0,27602.0,14059.0,7847.0,39843.0,39868.0,17067.0,39821.0,27187.0
HLA_Class_1,42368.0,42359.0,38391.0,42368.0,5384.0,16543.0,28927.0,17396.0,16040.0,569.0,22019.0,1629.0,18425.0,34773.0,33540.0,286.0,24957.0,15705.0,14622.0,42368.0,11151.0,42368.0,1185.0,42368.0,42356.0,39868.0,21184.0,4849.0,6625.0,34912.0,5192.0,1647.0,2436.0,42368.0,42368.0,2331.0,29400.0,14808.0,8223.0,42340.0,42368.0,18030.0,42318.0,28848.0
IDO,4849.0,4849.0,4318.0,4849.0,679.0,1965.0,3199.0,2064.0,1953.0,64.0,2638.0,163.0,2259.0,4035.0,3894.0,38.0,2853.0,1891.0,1794.0,4849.0,1212.0,4849.0,145.0,4849.0,4848.0,4566.0,4849.0,358.0,742.0,4020.0,601.0,190.0,307.0,4849.0,4849.0,280.0,3236.0,1779.0,968.0,4845.0,4849.0,2196.0,4846.0,3413.0
Keratin17,6625.0,6625.0,6061.0,6625.0,787.0,2699.0,4652.0,2688.0,2450.0,108.0,3341.0,254.0,2877.0,5398.0,5334.0,49.0,4091.0,2413.0,2216.0,6625.0,2042.0,6625.0,178.0,6625.0,6625.0,6273.0,6625.0,742.0,621.0,5641.0,822.0,285.0,364.0,6625.0,6625.0,416.0,4775.0,2555.0,1261.0,6623.0,6625.0,2884.0,6617.0,4496.0
Keratin6,34912.0,34908.0,31824.0,34912.0,4363.0,13855.0,24158.0,14241.0,13156.0,463.0,18031.0,1337.0,15204.0,28581.0,27710.0,248.0,20845.0,12982.0,12042.0,34912.0,9515.0,34912.0,975.0,34912.0,34904.0,32928.0,34912.0,4020.0,5641.0,14596.0,4267.0,1371.0,2029.0,34912.0,34912.0,1931.0,24522.0,12557.0,6719.0,34894.0,34912.0,15081.0,34873.0,23704.0
Ki67,5192.0,5191.0,4745.0,5192.0,901.0,2073.0,3416.0,1965.0,2144.0,82.0,2823.0,209.0,2421.0,4272.0,4191.0,40.0,3058.0,1850.0,1844.0,5192.0,1481.0,5192.0,151.0,5192.0,5191.0,4927.0,5192.0,601.0,822.0,4267.0,432.0,223.0,279.0,5192.0,5192.0,390.0,3518.0,1870.0,1194.0,5190.0,5192.0,2173.0,5186.0,3484.0
Lag3,1647.0,1647.0,1483.0,1647.0,186.0,703.0,1139.0,697.0,620.0,19.0,876.0,60.0,748.0,1387.0,1336.0,15.0,982.0,604.0,618.0,1647.0,472.0,1647.0,49.0,1647.0,1647.0,1559.0,1647.0,190.0,285.0,1371.0,223.0,48.0,93.0,1647.0,1647.0,80.0,1159.0,611.0,342.0,1647.0,1647.0,733.0,1646.0,1126.0
MPO,2436.0,2435.0,2170.0,2436.0,289.0,984.0,1648.0,1103.0,916.0,23.0,1327.0,92.0,1105.0,2032.0,1954.0,23.0,1496.0,1011.0,932.0,2436.0,608.0,2436.0,71.0,2436.0,2435.0,2307.0,2436.0,307.0,364.0,2029.0,279.0,93.0,121.0,2436.0,2436.0,128.0,1666.0,873.0,435.0,2436.0,2436.0,1151.0,2433.0,1706.0
Na,42368.0,42359.0,38391.0,42368.0,5384.0,16543.0,28927.0,17396.0,16040.0,569.0,22019.0,1629.0,18425.0,34773.0,33540.0,286.0,24957.0,15705.0,14622.0,42368.0,11151.0,42368.0,1185.0,42368.0,42356.0,39868.0,42368.0,4849.0,6625.0,34912.0,5192.0,1647.0,2436.0,21184.0,42368.0,2331.0,29400.0,14808.0,8223.0,42340.0,42368.0,18030.0,42318.0,28848.0
P,42368.0,42359.0,38391.0,42368.0,5384.0,16543.0,28927.0,17396.0,16040.0,569.0,22019.0,1629.0,18425.0,34773.0,33540.0,286.0,24957.0,15705.0,14622.0,42368.0,11151.0,42368.0,1185.0,42368.0,42356.0,39868.0,42368.0,4849.0,6625.0,34912.0,5192.0,1647.0,2436.0,42368.0,21184.0,2331.0,29400.0,14808.0,8223.0,42340.0,42368.0,18030.0,42318.0,28848.0
p53,2331.0,2331.0,2157.0,2331.0,468.0,1001.0,1518.0,863.0,995.0,42.0,1270.0,108.0,1109.0,1972.0,1933.0,12.0,1471.0,862.0,856.0,2331.0,695.0,2331.0,68.0,2331.0,2331.0,2223.0,2331.0,280.0,416.0,1931.0,390.0,80.0,128.0,2331.0,2331.0,119.0,1548.0,877.0,551.0,2329.0,2331.0,1024.0,2327.0,1603.0
Pan-Keratin,29400.0,29395.0,26845.0,29400.0,3229.0,11419.0,20753.0,12055.0,10639.0,398.0,14901.0,1112.0,12390.0,23881.0,23052.0,212.0,17501.0,10831.0,9816.0,29400.0,8003.0,29400.0,807.0,29400.0,29390.0,27602.0,29400.0,3236.0,4775.0,24522.0,3518.0,1159.0,1666.0,29400.0,29400.0,1548.0,10523.0,10489.0,5370.0,29385.0,29400.0,12458.0,29369.0,19727.0
PD-L1,14808.0,14807.0,13636.0,14808.0,1980.0,6268.0,10368.0,6047.0,5689.0,212.0,7664.0,569.0,6662.0,12182.0,11945.0,103.0,9155.0,5566.0,5145.0,14808.0,4395.0,14808.0,466.0,14808.0,14803.0,14059.0,14808.0,1779.0,2555.0,12557.0,1870.0,611.0,873.0,14808.0,14808.0,877.0,10489.0,2890.0,2953.0,14800.0,14808.0,6669.0,14791.0,10139.0
PD1,8223.0,8222.0,7437.0,8223.0,1595.0,3451.0,5130.0,3088.0,3634.0,92.0,4585.0,323.0,4022.0,6932.0,6765.0,40.0,4743.0,2935.0,3097.0,8223.0,2308.0,8223.0,240.0,8223.0,8222.0,7847.0,8223.0,968.0,1261.0,6719.0,1194.0,342.0,435.0,8223.0,8223.0,551.0,5370.0,2953.0,1032.0,8216.0,8223.0,3534.0,8211.0,5757.0
phospho-S6,42340.0,42331.0,38364.0,42340.0,5381.0,16528.0,28914.0,17385.0,16026.0,568.0,22003.0,1624.0,18413.0,34747.0,33513.0,286.0,24946.0,15691.0,14613.0,42340.0,11148.0,42340.0,1184.0,42340.0,42328.0,39843.0,42340.0,4845.0,6623.0,34894.0,5190.0,1647.0,2436.0,42340.0,42340.0,2329.0,29385.0,14800.0,8216.0,21156.0,42340.0,18017.0,42290.0,28825.0
Si,42368.0,42359.0,38391.0,42368.0,5384.0,16543.0,28927.0,17396.0,16040.0,569.0,22019.0,1629.0,18425.0,34773.0,33540.0,286.0,24957.0,15705.0,14622.0,42368.0,11151.0,42368.0,1185.0,42368.0,42356.0,39868.0,42368.0,4849.0,6625.0,34912.0,5192.0,1647.0,2436.0,42368.0,42368.0,2331.0,29400.0,14808.0,8223.0,42340.0,21184.0,18030.0,42318.0,28848.0
SMA,18030.0,18027.0,16463.0,18030.0,2377.0,7467.0,12380.0,7653.0,7021.0,271.0,9557.0,770.0,8165.0,14951.0,14502.0,128.0,11022.0,6997.0,6533.0,18030.0,4805.0,18030.0,560.0,18030.0,18027.0,17067.0,18030.0,2196.0,2884.0,15081.0,2173.0,733.0,1151.0,18030.0,18030.0,1024.0,12458.0,6669.0,3534.0,18017.0,18030.0,4201.0,18009.0,12558.0
Ta,42318.0,42309.0,38346.0,42318.0,5377.0,16520.0,28891.0,17376.0,16022.0,569.0,21991.0,1627.0,18406.0,34733.0,33499.0,286.0,24929.0,15685.0,14606.0,42318.0,11132.0,42318.0,1184.0,42318.0,42306.0,39821.0,42318.0,4846.0,6617.0,34873.0,5186.0,1646.0,2433.0,42318.0,42318.0,2327.0,29369.0,14791.0,8211.0,42290.0,42318.0,18009.0,21134.0,28814.0
Vimentin,28848.0,28842.0,26058.0,28848.0,3887.0,11515.0,19410.0,11954.0,11260.0,400.0,15258.0,1144.0,12870.0,23908.0,23008.0,187.0,16985.0,10835.0,10278.0,28848.0,7586.0,28848.0,833.0,28848.0,28842.0,27187.0,28848.0,3413.0,4496.0,23704.0,3484.0,1126.0,1706.0,28848.0,28848.0,1603.0,19727.0,10139.0,5757.0,28825.0,28848.0,12558.0,28814.0,9972.0
