,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,16317.0,16317.0,9056.0,16317.0,5723.0,6532.0,4118.0,9639.0,2003.0,5191.0,4166.0,2484.0,5603.0,13668.0,12165.0,83.0,6439.0,8416.0,5648.0,16317.0,1337.0,16317.0,242.0,16317.0,16236.0,15474.0,16317.0,3055.0,265.0,8190.0,1899.0,667.0,1091.0,16317.0,16317.0,85.0,7283.0,4333.0,2011.0,16008.0,16317.0,1866.0,16296.0,9346.0
CD31,4600.0,4600.0,2149.0,4600.0,1606.0,1817.0,1389.0,2945.0,589.0,1723.0,2484.0,453.0,1650.0,4028.0,3628.0,24.0,1735.0,2661.0,1620.0,4600.0,362.0,4600.0,64.0,4600.0,4585.0,4326.0,4600.0,909.0,33.0,2015.0,541.0,186.0,280.0,4600.0,4600.0,31.0,1583.0,1214.0,567.0,4516.0,4600.0,653.0,4597.0,2971.0
CD4,10660.0,10660.0,5799.0,10660.0,3875.0,4423.0,2695.0,6417.0,1353.0,3580.0,5603.0,1650.0,1965.0,9038.0,8063.0,54.0,4313.0,5595.0,3814.0,10660.0,880.0,10660.0,174.0,10660.0,10611.0,10094.0,10660.0,2129.0,175.0,5277.0,1234.0,434.0,776.0,10660.0,10660.0,57.0,4625.0,3006.0,1389.0,10441.0,10660.0,1222.0,10647.0,6238.0
CD45,29286.0,29286.0,17323.0,29286.0,9978.0,11242.0,7375.0,16650.0,3286.0,8634.0,13668.0,4028.0,9038.0,11959.0,21032.0,135.0,11665.0,14461.0,9343.0,29286.0,2618.0,29286.0,365.0,29286.0,29109.0,27838.0,29286.0,5077.0,454.0,15456.0,3576.0,1114.0,2043.0,29286.0,29286.0,198.0,14437.0,7166.0,3252.0,28650.0,29286.0,3014.0,29247.0,15579.0
CD45RO,25551.0,25551.0,14861.0,25551.0,8763.0,9886.0,6394.0,14703.0,2924.0,7688.0,12165.0,3628.0,8063.0,21032.0,9279.0,119.0,10158.0,12792.0,8324.0,25551.0,2189.0,25551.0,322.0,25551.0,25400.0,24280.0,25551.0,4478.0,397.0,13264.0,3055.0,989.0,1793.0,25551.0,25551.0,159.0,12280.0,6351.0,2904.0,25000.0,25551.0,2695.0,25517.0,13906.0
CD56,178.0,178.0,112.0,178.0,63.0,67.0,44.0,98.0,14.0,49.0,83.0,24.0,54.0,135.0,119.0,2.0,84.0,83.0,60.0,178.0,26.0,178.0,0.0,178.0,176.0,171.0,178.0,41.0,2.0,106.0,23.0,5.0,15.0,178.0,178.0,3.0,100.0,47.0,19.0,177.0,178.0,15.0,178.0,85.0
CD63,15013.0,15013.0,10018.0,15013.0,5088.0,5528.0,3608.0,7945.0,1538.0,3835.0,6439.0,1735.0,4313.0,11665.0,10158.0,84.0,3283.0,6735.0,4495.0,15013.0,1496.0,15013.0,186.0,15013.0,14885.0,14381.0,15013.0,2452.0,272.0,8852.0,2054.0,576.0,1159.0,15013.0,15013.0,111.0,8627.0,3516.0,1688.0,14604.0,15013.0,1334.0,14992.0,7055.0
CD68,17318.0,17318.0,9543.0,17318.0,5983.0,6783.0,4565.0,10296.0,1941.0,5615.0,8416.0,2661.0,5595.0,14461.0,12792.0,83.0,6735.0,4530.0,5726.0,17318.0,1485.0,17318.0,225.0,17318.0,17219.0,16417.0,17318.0,3140.0,253.0,8657.0,2009.0,649.0,1153.0,17318.0,17318.0,103.0,7805.0,4373.0,1979.0,16944.0,17318.0,1957.0,17291.0,9747.0
CD8,11336.0,11336.0,6577.0,11336.0,3950.0,4536.0,2776.0,6586.0,1398.0,3532.0,5648.0,1620.0,3814.0,9343.0,8324.0,60.0,4495.0,5726.0,1967.0,11336.0,981.0,11336.0,174.0,11336.0,11276.0,10779.0,11336.0,2092.0,188.0,5890.0,1322.0,461.0,773.0,11336.0,11336.0,64.0,5332.0,3032.0,1348.0,11121.0,11336.0,1232.0,11323.0,6308.0
dsDNA,36778.0,36778.0,23028.0,36778.0,12346.0,13710.0,9060.0,20091.0,3860.0,10035.0,16317.0,4600.0,10660.0,29286.0,25551.0,178.0,15013.0,17318.0,11336.0,18389.0,3520.0,36778.0,446.0,36778.0,36511.0,35030.0,36778.0,6097.0,589.0,20439.0,4713.0,1407.0,2661.0,36778.0,36778.0,250.0,19575.0,8600.0,3955.0,35881.0,36778.0,3513.0,36733.0,18461.0
EGFR,3520.0,3520.0,2424.0,3520.0,1137.0,1215.0,946.0,1725.0,296.0,801.0,1337.0,362.0,880.0,2618.0,2189.0,26.0,1496.0,1485.0,981.0,3520.0,231.0,3520.0,45.0,3520.0,3482.0,3358.0,3520.0,527.0,47.0,2161.0,486.0,142.0,237.0,3520.0,3520.0,28.0,2151.0,732.0,347.0,3403.0,3520.0,261.0,3514.0,1470.0
Fe,36778.0,36778.0,23028.0,36778.0,12346.0,13710.0,9060.0,20091.0,3860.0,10035.0,16317.0,4600.0,10660.0,29286.0,25551.0,178.0,15013.0,17318.0,11336.0,36778.0,3520.0,18389.0,446.0,36778.0,36511.0,35030.0,36778.0,6097.0,589.0,20439.0,4713.0,1407.0,2661.0,36778.0,36778.0,250.0,19575.0,8600.0,3955.0,35881.0,36778.0,3513.0,36733.0,18461.0
FoxP3,446.0,446.0,269.0,446.0,163.0,183.0,105.0,259.0,58.0,146.0,242.0,64.0,174.0,365.0,322.0,0.0,186.0,225.0,174.0,446.0,45.0,446.0,5.0,446.0,443.0,429.0,446.0,104.0,11.0,252.0,58.0,14.0,34.0,446.0,446.0,1.0,209.0,136.0,76.0,427.0,446.0,63.0,445.0,251.0
H3K27me3,36778.0,36778.0,23028.0,36778.0,12346.0,13710.0,9060.0,20091.0,3860.0,10035.0,16317.0,4600.0,10660.0,29286.0,25551.0,178.0,15013.0,17318.0,11336.0,36778.0,3520.0,36778.0,446.0,18389.0,36511.0,35030.0,36778.0,6097.0,589.0,20439.0,4713.0,1407.0,2661.0,36778.0,36778.0,250.0,19575.0,8600.0,3955.0,35881.0,36778.0,3513.0,36733.0,18461.0
H3K9ac,36511.0,36511.0,22806.0,36511.0,12260.0,13617.0,8996.0,19962.0,3845.0,9983.0,16236.0,4585.0,10611.0,29109.0,25400.0,176.0,14885.0,17219.0,11276.0,36511.0,3482.0,36511.0,443.0,36511.0,18123.0,34770.0,36511.0,6058.0,586.0,20248.0,4652.0,1396.0,2640.0,36511.0,36511.0,246.0,19371.0,8548.0,3933.0,35622.0,36511.0,3499.0,36466.0,18378.0
HLA-DR,35030.0,35030.0,22125.0,35030.0,11795.0,13078.0,8563.0,19089.0,3701.0,9478.0,15474.0,4326.0,10094.0,27838.0,24280.0,171.0,14381.0,16417.0,10779.0,35030.0,3358.0,35030.0,429.0,35030.0,34770.0,16697.0,35030.0,5808.0,569.0,19616.0,4529.0,1336.0,2565.0,35030.0,35030.0,236.0,18816.0,8194.0,3760.0,34171.0,35030.0,3320.0,34986.0,17518.0
HLA_Class_1,36778.0,36778.0,23028.0,36778.0,12346.0,13710.0,9060.0,20091.0,3860.0,10035.0,16317.0,4600.0,10660.0,29286.0,25551.0,178.0,15013.0,17318.0,11336.0,36778.0,3520.0,36778.0,446.0,36778.0,36511.0,35030.0,18389.0,6097.0,589.0,20439.0,4713.0,1407.0,2661.0,36778.0,36778.0,250.0,19575.0,8600.0,3955.0,35881.0,36778.0,3513.0,36733.0,18461.0
IDO,6097.0,6097.0,3416.0,6097.0,2216.0,2541.0,1494.0,3625.0,734.0,1945.0,3055.0,909.0,2129.0,5077.0,4478.0,41.0,2452.0,3140.0,2092.0,6097.0,527.0,6097.0,104.0,6097.0,6058.0,5808.0,6097.0,647.0,92.0,3108.0,710.0,255.0,430.0,6097.0,6097.0,34.0,2781.0,1681.0,732.0,5953.0,6097.0,673.0,6091.0,3437.0
Keratin17,589.0,589.0,441.0,589.0,203.0,228.0,85.0,301.0,73.0,136.0,265.0,33.0,175.0,454.0,397.0,2.0,272.0,253.0,188.0,589.0,47.0,589.0,11.0,589.0,586.0,569.0,589.0,92.0,15.0,388.0,86.0,21.0,60.0,589.0,589.0,8.0,377.0,133.0,59.0,579.0,589.0,43.0,589.0,270.0
Keratin6,20439.0,20439.0,14443.0,20439.0,6718.0,7283.0,4707.0,10230.0,2012.0,4625.0,8190.0,2015.0,5277.0,15456.0,13264.0,106.0,8852.0,8657.0,5890.0,20439.0,2161.0,20439.0,252.0,20439.0,20248.0,19616.0,20439.0,3108.0,388.0,6398.0,2905.0,786.0,1618.0,20439.0,20439.0,155.0,12691.0,4413.0,2145.0,19876.0,20439.0,1628.0,20418.0,8961.0
Ki67,4713.0,4713.0,3216.0,4713.0,1512.0,1619.0,1156.0,2367.0,440.0,1107.0,1899.0,541.0,1234.0,3576.0,3055.0,23.0,2054.0,2009.0,1322.0,4713.0,486.0,4713.0,58.0,4713.0,4652.0,4529.0,4713.0,710.0,86.0,2905.0,351.0,168.0,342.0,4713.0,4713.0,41.0,2814.0,1009.0,484.0,4572.0,4713.0,416.0,4705.0,2084.0
Lag3,1407.0,1407.0,882.0,1407.0,479.0,536.0,324.0,764.0,175.0,362.0,667.0,186.0,434.0,1114.0,989.0,5.0,576.0,649.0,461.0,1407.0,142.0,1407.0,14.0,1407.0,1396.0,1336.0,1407.0,255.0,21.0,786.0,168.0,29.0,94.0,1407.0,1407.0,9.0,739.0,339.0,165.0,1373.0,1407.0,153.0,1405.0,728.0
MPO,2661.0,2661.0,1871.0,2661.0,945.0,1023.0,532.0,1415.0,305.0,642.0,1091.0,280.0,776.0,2043.0,1793.0,15.0,1159.0,1153.0,773.0,2661.0,237.0,2661.0,34.0,2661.0,2640.0,2565.0,2661.0,430.0,60.0,1618.0,342.0,94.0,129.0,2661.0,2661.0,15.0,1620.0,648.0,273.0,2580.0,2661.0,234.0,2659.0,1211.0
Na,36778.0,36778.0,23028.0,36778.0,12346.0,13710.0,9060.0,20091.0,3860.0,10035.0,16317.0,4600.0,10660.0,29286.0,25551.0,178.0,15013.0,17318.0,11336.0,36778.0,3520.0,36778.0,446.0,36778.0,36511.0,35030.0,36778.0,6097.0,589.0,20439.0,4713.0,1407.0,2661.0,18389.0,36778.0,250.0,19575.0,8600.0,3955.0,35881.0,36778.0,3513.0,36733.0,18461.0
P,36778.0,36778.0,23028.0,36778.0,12346.0,13710.0,9060.0,20091.0,3860.0,10035.0,16317.0,4600.0,10660.0,29286.0,25551.0,178.0,15013.0,17318.0,11336.0,36778.0,3520.0,36778.0,446.0,36778.0,36511.0,35030.0,36778.0,6097.0,589.0,20439.0,4713.0,1407.0,2661.0,36778.0,18389.0,250.0,19575.0,8600.0,3955.0,35881.0,36778.0,3513.0,36733.0,18461.0
p53,250.0,250.0,175.0,250.0,75.0,80.0,58.0,122.0,29.0,55.0,85.0,31.0,57.0,198.0,159.0,3.0,111.0,103.0,64.0,250.0,28.0,250.0,1.0,250.0,246.0,236.0,250.0,34.0,8.0,155.0,41.0,9.0,15.0,250.0,250.0,1.0,152.0,42.0,14.0,241.0,250.0,20.0,250.0,110.0
Pan-Keratin,19575.0,19575.0,14613.0,19575.0,6361.0,6845.0,4273.0,9400.0,1763.0,3920.0,7283.0,1583.0,4625.0,14437.0,12280.0,100.0,8627.0,7805.0,5332.0,19575.0,2151.0,19575.0,209.0,19575.0,19371.0,18816.0,19575.0,2781.0,377.0,12691.0,2814.0,739.0,1620.0,19575.0,19575.0,152.0,6548.0,4011.0,1901.0,19003.0,19575.0,1284.0,19559.0,7895.0
PD-L1,8600.0,8600.0,4903.0,8600.0,3139.0,3602.0,2039.0,5129.0,1032.0,2750.0,4333.0,1214.0,3006.0,7166.0,6351.0,47.0,3516.0,4373.0,3032.0,8600.0,732.0,8600.0,136.0,8600.0,8548.0,8194.0,8600.0,1681.0,133.0,4413.0,1009.0,339.0,648.0,8600.0,8600.0,42.0,4011.0,1205.0,1043.0,8404.0,8600.0,917.0,8591.0,4811.0
PD1,3955.0,3955.0,2324.0,3955.0,1399.0,1560.0,1010.0,2256.0,508.0,1200.0,2011.0,567.0,1389.0,3252.0,2904.0,19.0,1688.0,1979.0,1348.0,3955.0,347.0,3955.0,76.0,3955.0,3933.0,3760.0,3955.0,732.0,59.0,2145.0,484.0,165.0,273.0,3955.0,3955.0,14.0,1901.0,1043.0,297.0,3874.0,3955.0,419.0,3950.0,2193.0
phospho-S6,35881.0,35881.0,22392.0,35881.0,12053.0,13410.0,8830.0,19674.0,3795.0,9823.0,16008.0,4516.0,10441.0,28650.0,25000.0,177.0,14604.0,16944.0,11121.0,35881.0,3403.0,35881.0,427.0,35881.0,35622.0,34171.0,35881.0,5953.0,579.0,19876.0,4572.0,1373.0,2580.0,35881.0,35881.0,241.0,19003.0,8404.0,3874.0,17509.0,35881.0,3444.0,35837.0,18107.0
Si,36778.0,36778.0,23028.0,36778.0,12346.0,13710.0,9060.0,20091.0,3860.0,10035.0,16317.0,4600.0,10660.0,29286.0,25551.0,178.0,15013.0,17318.0,11336.0,36778.0,3520.0,36778.0,446.0,36778.0,36511.0,35030.0,36778.0,6097.0,589.0,20439.0,4713.0,1407.0,2661.0,36778.0,36778.0,250.0,19575.0,8600.0,3955.0,35881.0,18389.0,3513.0,36733.0,18461.0
SMA,3513.0,3513.0,1759.0,3513.0,1202.0,1341.0,1014.0,2168.0,427.0,1247.0,1866.0,653.0,1222.0,3014.0,2695.0,15.0,1334.0,1957.0,1232.0,3513.0,261.0,3513.0,63.0,3513.0,3499.0,3320.0,3513.0,673.0,43.0,1628.0,416.0,153.0,234.0,3513.0,3513.0,20.0,1284.0,917.0,419.0,3444.0,3513.0,285.0,3508.0,2257.0
Ta,36733.0,36733.0,23008.0,36733.0,12333.0,13691.0,9038.0,20062.0,3854.0,10017.0,16296.0,4597.0,10647.0,29247.0,25517.0,178.0,14992.0,17291.0,11323.0,36733.0,3514.0,36733.0,445.0,36733.0,36466.0,34986.0,36733.0,6091.0,589.0,20418.0,4705.0,1405.0,2659.0,36733.0,36733.0,250.0,19559.0,8591.0,3950.0,35837.0,36733.0,3508.0,18344.0,18435.0
Vimentin,18461.0,18461.0,9927.0,18461.0,6413.0,7329.0,4799.0,11135.0,2251.0,6139.0,9346.0,2971.0,6238.0,15579.0,13906.0,85.0,7055.0,9747.0,6308.0,18461.0,1470.0,18461.0,251.0,18461.0,18378.0,17518.0,18461.0,3437.0,270.0,8961.0,2084.0,728.0,1211.0,18461.0,18461.0,110.0,7895.0,4811.0,2193.0,18107.0,18461.0,2257.0,18435.0,5445.0
