,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,24404.0,24404.0,17274.0,24404.0,8451.0,17982.0,1154.0,18244.0,3950.0,318.0,9718.0,6703.0,11590.0,23590.0,21672.0,955.0,7911.0,16559.0,19428.0,24404.0,535.0,24404.0,92.0,24399.0,24136.0,23924.0,24404.0,21700.0,8015.0,15209.0,3572.0,1951.0,1427.0,24404.0,24404.0,4171.0,13920.0,15623.0,2791.0,24054.0,24404.0,1192.0,24404.0,20747.0
CD31,8340.0,8340.0,5695.0,8340.0,3124.0,6366.0,464.0,6412.0,1347.0,130.0,6703.0,1378.0,4273.0,8081.0,7511.0,317.0,2905.0,5966.0,6767.0,8340.0,157.0,8340.0,25.0,8336.0,8265.0,8179.0,8340.0,7343.0,2584.0,4863.0,1257.0,708.0,550.0,8340.0,8340.0,1349.0,4407.0,5528.0,967.0,8202.0,8340.0,444.0,8340.0,7200.0
CD4,14361.0,14361.0,9798.0,14361.0,5316.0,10895.0,724.0,10937.0,2556.0,171.0,11590.0,4273.0,3668.0,13932.0,12914.0,580.0,4829.0,10071.0,11552.0,14361.0,301.0,14361.0,53.0,14356.0,14213.0,14130.0,14361.0,12666.0,4474.0,8517.0,2085.0,1219.0,911.0,14361.0,14361.0,2328.0,7691.0,9485.0,1719.0,14156.0,14361.0,705.0,14361.0,12408.0
CD45,29812.0,29812.0,21326.0,29812.0,10221.0,21793.0,1346.0,22202.0,4702.0,404.0,23590.0,8081.0,13932.0,14399.0,26352.0,1140.0,9539.0,20061.0,23677.0,29812.0,659.0,29812.0,115.0,29807.0,29478.0,29201.0,29812.0,26552.0,9865.0,18802.0,4337.0,2368.0,1734.0,29812.0,29812.0,5185.0,17251.0,18945.0,3318.0,29372.0,29812.0,1482.0,29812.0,25243.0
CD45RO,27238.0,27238.0,19353.0,27238.0,9469.0,20065.0,1263.0,20373.0,4338.0,363.0,21672.0,7511.0,12914.0,26352.0,12092.0,1053.0,8826.0,18486.0,21704.0,27238.0,591.0,27238.0,104.0,27233.0,26949.0,26715.0,27238.0,24226.0,8970.0,17040.0,3989.0,2176.0,1591.0,27238.0,27238.0,4698.0,15615.0,17464.0,3064.0,26849.0,27238.0,1345.0,27238.0,23160.0
CD56,1183.0,1183.0,861.0,1183.0,442.0,874.0,50.0,883.0,179.0,13.0,955.0,317.0,580.0,1140.0,1053.0,31.0,404.0,798.0,961.0,1183.0,36.0,1183.0,5.0,1183.0,1171.0,1162.0,1183.0,1071.0,424.0,769.0,185.0,106.0,75.0,1183.0,1183.0,205.0,694.0,787.0,144.0,1164.0,1183.0,65.0,1183.0,1003.0
CD63,9830.0,9830.0,6921.0,9830.0,3667.0,7417.0,478.0,7485.0,1565.0,132.0,7911.0,2905.0,4829.0,9539.0,8826.0,404.0,1775.0,6836.0,8055.0,9830.0,230.0,9830.0,35.0,9828.0,9732.0,9664.0,9830.0,8801.0,3243.0,6161.0,1412.0,865.0,660.0,9830.0,9830.0,1653.0,5576.0,6621.0,1130.0,9691.0,9830.0,491.0,9830.0,8454.0
CD68,20696.0,20696.0,14462.0,20696.0,7368.0,15440.0,1004.0,15645.0,3433.0,283.0,16559.0,5966.0,10071.0,20061.0,18486.0,798.0,6836.0,7149.0,16572.0,20696.0,444.0,20696.0,76.0,20691.0,20476.0,20316.0,20696.0,18314.0,6588.0,12652.0,2991.0,1695.0,1273.0,20696.0,20696.0,3440.0,11514.0,13324.0,2346.0,20394.0,20696.0,1064.0,20696.0,17719.0
CD8,24494.0,24494.0,17477.0,24494.0,8523.0,18019.0,1134.0,18310.0,3868.0,317.0,19428.0,6767.0,11552.0,23677.0,21704.0,961.0,8055.0,16572.0,9755.0,24494.0,543.0,24494.0,90.0,24489.0,24232.0,24013.0,24494.0,21831.0,8143.0,15442.0,3587.0,1956.0,1451.0,24494.0,24494.0,4234.0,14129.0,15713.0,2776.0,24138.0,24494.0,1186.0,24494.0,20804.0
dsDNA,30880.0,30880.0,22140.0,30880.0,10551.0,22499.0,1385.0,22941.0,4839.0,413.0,24404.0,8340.0,14361.0,29812.0,27238.0,1183.0,9830.0,20696.0,24494.0,15440.0,678.0,30880.0,118.0,30875.0,30533.0,30229.0,30880.0,27525.0,10235.0,19536.0,4461.0,2429.0,1788.0,30880.0,30880.0,5380.0,17940.0,19555.0,3447.0,30414.0,30880.0,1532.0,30880.0,26100.0
EGFR,678.0,678.0,538.0,678.0,241.0,495.0,25.0,488.0,76.0,10.0,535.0,157.0,301.0,659.0,591.0,36.0,230.0,444.0,543.0,678.0,10.0,678.0,5.0,678.0,667.0,666.0,678.0,639.0,287.0,467.0,88.0,65.0,48.0,678.0,678.0,135.0,433.0,470.0,59.0,669.0,678.0,35.0,678.0,571.0
Fe,30880.0,30880.0,22140.0,30880.0,10551.0,22499.0,1385.0,22941.0,4839.0,413.0,24404.0,8340.0,14361.0,29812.0,27238.0,1183.0,9830.0,20696.0,24494.0,30880.0,678.0,15440.0,118.0,30875.0,30533.0,30229.0,30880.0,27525.0,10235.0,19536.0,4461.0,2429.0,1788.0,30880.0,30880.0,5380.0,17940.0,19555.0,3447.0,30414.0,30880.0,1532.0,30880.0,26100.0
FoxP3,118.0,118.0,81.0,118.0,36.0,87.0,3.0,89.0,20.0,2.0,92.0,25.0,53.0,115.0,104.0,5.0,35.0,76.0,90.0,118.0,5.0,118.0,1.0,118.0,117.0,115.0,118.0,103.0,46.0,78.0,19.0,7.0,6.0,118.0,118.0,23.0,67.0,78.0,11.0,114.0,118.0,1.0,118.0,98.0
H3K27me3,30875.0,30875.0,22138.0,30875.0,10548.0,22494.0,1385.0,22936.0,4838.0,412.0,24399.0,8336.0,14356.0,29807.0,27233.0,1183.0,9828.0,20691.0,24489.0,30875.0,678.0,30875.0,118.0,15435.0,30528.0,30224.0,30875.0,27521.0,10235.0,19535.0,4461.0,2429.0,1787.0,30875.0,30875.0,5380.0,17940.0,19550.0,3445.0,30409.0,30875.0,1532.0,30875.0,26095.0
H3K9ac,30533.0,30533.0,21866.0,30533.0,10452.0,22269.0,1375.0,22685.0,4783.0,409.0,24136.0,8265.0,14213.0,29478.0,26949.0,1171.0,9732.0,20476.0,24232.0,30533.0,667.0,30533.0,117.0,30528.0,15094.0,29897.0,30533.0,27198.0,10120.0,19299.0,4419.0,2404.0,1761.0,30533.0,30533.0,5315.0,17715.0,19361.0,3410.0,30077.0,30533.0,1513.0,30533.0,25816.0
HLA-DR,30229.0,30229.0,21631.0,30229.0,10392.0,22088.0,1354.0,22486.0,4768.0,404.0,23924.0,8179.0,14130.0,29201.0,26715.0,1162.0,9664.0,20316.0,24013.0,30229.0,666.0,30229.0,115.0,30224.0,29897.0,14805.0,30229.0,26940.0,10033.0,19087.0,4385.0,2399.0,1759.0,30229.0,30229.0,5258.0,17513.0,19217.0,3390.0,29779.0,30229.0,1503.0,30229.0,25589.0
HLA_Class_1,30880.0,30880.0,22140.0,30880.0,10551.0,22499.0,1385.0,22941.0,4839.0,413.0,24404.0,8340.0,14361.0,29812.0,27238.0,1183.0,9830.0,20696.0,24494.0,30880.0,678.0,30880.0,118.0,30875.0,30533.0,30229.0,15440.0,27525.0,10235.0,19536.0,4461.0,2429.0,1788.0,30880.0,30880.0,5380.0,17940.0,19555.0,3447.0,30414.0,30880.0,1532.0,30880.0,26100.0
IDO,27525.0,27525.0,20006.0,27525.0,9428.0,19974.0,1208.0,20346.0,4233.0,369.0,21700.0,7343.0,12666.0,26552.0,24226.0,1071.0,8801.0,18314.0,21831.0,27525.0,639.0,27525.0,103.0,27521.0,27198.0,26940.0,27525.0,12362.0,9404.0,17776.0,4024.0,2187.0,1578.0,27525.0,27525.0,4903.0,16350.0,17595.0,3042.0,27126.0,27525.0,1336.0,27525.0,23215.0
Keratin17,10235.0,10235.0,7839.0,10235.0,3425.0,7316.0,385.0,7443.0,1412.0,125.0,8015.0,2584.0,4474.0,9865.0,8970.0,424.0,3243.0,6588.0,8143.0,10235.0,287.0,10235.0,46.0,10235.0,10120.0,10033.0,10235.0,9404.0,1981.0,7072.0,1506.0,810.0,529.0,10235.0,10235.0,1965.0,6567.0,6736.0,1130.0,10114.0,10235.0,442.0,10235.0,8587.0
Keratin6,19536.0,19536.0,14689.0,19536.0,6433.0,13887.0,792.0,14212.0,2731.0,283.0,15209.0,4863.0,8517.0,18802.0,17040.0,769.0,6161.0,12652.0,15442.0,19536.0,467.0,19536.0,78.0,19535.0,19299.0,19087.0,19536.0,17776.0,7072.0,6650.0,2879.0,1543.0,1041.0,19536.0,19536.0,3659.0,12329.0,12448.0,2084.0,19269.0,19536.0,879.0,19536.0,16280.0
Ki67,4461.0,4461.0,3236.0,4461.0,1569.0,3290.0,209.0,3318.0,698.0,56.0,3572.0,1257.0,2085.0,4337.0,3989.0,185.0,1412.0,2991.0,3587.0,4461.0,88.0,4461.0,19.0,4461.0,4419.0,4385.0,4461.0,4024.0,1506.0,2879.0,335.0,352.0,269.0,4461.0,4461.0,768.0,2653.0,2928.0,508.0,4416.0,4461.0,207.0,4461.0,3777.0
Lag3,2429.0,2429.0,1739.0,2429.0,899.0,1847.0,130.0,1852.0,365.0,36.0,1951.0,708.0,1219.0,2368.0,2176.0,106.0,865.0,1695.0,1956.0,2429.0,65.0,2429.0,7.0,2429.0,2404.0,2399.0,2429.0,2187.0,810.0,1543.0,352.0,110.0,151.0,2429.0,2429.0,396.0,1386.0,1637.0,285.0,2392.0,2429.0,135.0,2429.0,2076.0
MPO,1788.0,1788.0,1216.0,1788.0,692.0,1364.0,95.0,1348.0,291.0,21.0,1427.0,550.0,911.0,1734.0,1591.0,75.0,660.0,1273.0,1451.0,1788.0,48.0,1788.0,6.0,1787.0,1761.0,1759.0,1788.0,1578.0,529.0,1041.0,269.0,151.0,91.0,1788.0,1788.0,280.0,942.0,1193.0,182.0,1766.0,1788.0,101.0,1788.0,1575.0
Na,30880.0,30880.0,22140.0,30880.0,10551.0,22499.0,1385.0,22941.0,4839.0,413.0,24404.0,8340.0,14361.0,29812.0,27238.0,1183.0,9830.0,20696.0,24494.0,30880.0,678.0,30880.0,118.0,30875.0,30533.0,30229.0,30880.0,27525.0,10235.0,19536.0,4461.0,2429.0,1788.0,15440.0,30880.0,5380.0,17940.0,19555.0,3447.0,30414.0,30880.0,1532.0,30880.0,26100.0
P,30880.0,30880.0,22140.0,30880.0,10551.0,22499.0,1385.0,22941.0,4839.0,413.0,24404.0,8340.0,14361.0,29812.0,27238.0,1183.0,9830.0,20696.0,24494.0,30880.0,678.0,30880.0,118.0,30875.0,30533.0,30229.0,30880.0,27525.0,10235.0,19536.0,4461.0,2429.0,1788.0,30880.0,15440.0,5380.0,17940.0,19555.0,3447.0,30414.0,30880.0,1532.0,30880.0,26100.0
p53,5380.0,5380.0,4053.0,5380.0,1713.0,3822.0,232.0,3929.0,738.0,81.0,4171.0,1349.0,2328.0,5185.0,4698.0,205.0,1653.0,3440.0,4234.0,5380.0,135.0,5380.0,23.0,5380.0,5315.0,5258.0,5380.0,4903.0,1965.0,3659.0,768.0,396.0,280.0,5380.0,5380.0,489.0,3402.0,3406.0,552.0,5298.0,5380.0,259.0,5380.0,4480.0
Pan-Keratin,17940.0,17940.0,13587.0,17940.0,5803.0,12667.0,697.0,13039.0,2422.0,256.0,13920.0,4407.0,7691.0,17251.0,15615.0,694.0,5576.0,11514.0,14129.0,17940.0,433.0,17940.0,67.0,17940.0,17715.0,17513.0,17940.0,16350.0,6567.0,12329.0,2653.0,1386.0,942.0,17940.0,17940.0,3402.0,5756.0,11283.0,1881.0,17699.0,17940.0,806.0,17940.0,14879.0
PD-L1,19555.0,19555.0,13975.0,19555.0,7105.0,14561.0,868.0,14628.0,3080.0,238.0,15623.0,5528.0,9485.0,18945.0,17464.0,787.0,6621.0,13324.0,15713.0,19555.0,470.0,19555.0,78.0,19550.0,19361.0,19217.0,19555.0,17595.0,6736.0,12448.0,2928.0,1637.0,1193.0,19555.0,19555.0,3406.0,11283.0,6547.0,2234.0,19299.0,19555.0,923.0,19555.0,16728.0
PD1,3447.0,3447.0,2415.0,3447.0,1223.0,2548.0,172.0,2552.0,604.0,27.0,2791.0,967.0,1719.0,3318.0,3064.0,144.0,1130.0,2346.0,2776.0,3447.0,59.0,3447.0,11.0,3445.0,3410.0,3390.0,3447.0,3042.0,1130.0,2084.0,508.0,285.0,182.0,3447.0,3447.0,552.0,1881.0,2234.0,234.0,3396.0,3447.0,179.0,3447.0,2945.0
phospho-S6,30414.0,30414.0,21811.0,30414.0,10413.0,22181.0,1363.0,22606.0,4755.0,406.0,24054.0,8202.0,14156.0,29372.0,26849.0,1164.0,9691.0,20394.0,24138.0,30414.0,669.0,30414.0,114.0,30409.0,30077.0,29779.0,30414.0,27126.0,10114.0,19269.0,4416.0,2392.0,1766.0,30414.0,30414.0,5298.0,17699.0,19299.0,3396.0,14979.0,30414.0,1507.0,30414.0,25722.0
Si,30880.0,30880.0,22140.0,30880.0,10551.0,22499.0,1385.0,22941.0,4839.0,413.0,24404.0,8340.0,14361.0,29812.0,27238.0,1183.0,9830.0,20696.0,24494.0,30880.0,678.0,30880.0,118.0,30875.0,30533.0,30229.0,30880.0,27525.0,10235.0,19536.0,4461.0,2429.0,1788.0,30880.0,30880.0,5380.0,17940.0,19555.0,3447.0,30414.0,15440.0,1532.0,30880.0,26100.0
SMA,1532.0,1532.0,1064.0,1532.0,495.0,1150.0,78.0,1152.0,252.0,24.0,1192.0,444.0,705.0,1482.0,1345.0,65.0,491.0,1064.0,1186.0,1532.0,35.0,1532.0,1.0,1532.0,1513.0,1503.0,1532.0,1336.0,442.0,879.0,207.0,135.0,101.0,1532.0,1532.0,259.0,806.0,923.0,179.0,1507.0,1532.0,53.0,1532.0,1319.0
Ta,30880.0,30880.0,22140.0,30880.0,10551.0,22499.0,1385.0,22941.0,4839.0,413.0,24404.0,8340.0,14361.0,29812.0,27238.0,1183.0,9830.0,20696.0,24494.0,30880.0,678.0,30880.0,118.0,30875.0,30533.0,30229.0,30880.0,27525.0,10235.0,19536.0,4461.0,2429.0,1788.0,30880.0,30880.0,5380.0,17940.0,19555.0,3447.0,30414.0,30880.0,1532.0,15440.0,26100.0
Vimentin,26100.0,26100.0,18531.0,26100.0,9111.0,19245.0,1192.0,19526.0,4210.0,356.0,20747.0,7200.0,12408.0,25243.0,23160.0,1003.0,8454.0,17719.0,20804.0,26100.0,571.0,26100.0,98.0,26095.0,25816.0,25589.0,26100.0,23215.0,8587.0,16280.0,3777.0,2076.0,1575.0,26100.0,26100.0,4480.0,14879.0,16728.0,2945.0,25722.0,26100.0,1319.0,26100.0,11105.0
