,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,19587.0,19584.0,5944.0,19587.0,882.0,4771.0,7135.0,7431.0,4651.0,433.0,5730.0,4707.0,5524.0,18234.0,13889.0,110.0,1561.0,10053.0,9802.0,19587.0,481.0,19587.0,33.0,19587.0,19558.0,15970.0,19587.0,4441.0,3309.0,3815.0,880.0,161.0,329.0,19587.0,19587.0,122.0,4003.0,2261.0,510.0,19518.0,19587.0,6686.0,19587.0,16226.0
CD31,8632.0,8631.0,2630.0,8632.0,304.0,1948.0,3164.0,3340.0,1783.0,196.0,4707.0,1133.0,2026.0,8013.0,5864.0,31.0,703.0,4589.0,4085.0,8632.0,243.0,8632.0,21.0,8632.0,8622.0,6974.0,8632.0,1600.0,1495.0,1700.0,408.0,65.0,137.0,8632.0,8632.0,53.0,1783.0,817.0,184.0,8601.0,8632.0,2958.0,8632.0,7032.0
CD4,8442.0,8442.0,2459.0,8442.0,537.0,2392.0,2928.0,3293.0,2252.0,196.0,5524.0,2026.0,1558.0,8008.0,6430.0,60.0,715.0,4239.0,4669.0,8442.0,194.0,8442.0,16.0,8442.0,8433.0,7017.0,8442.0,2352.0,1218.0,1436.0,374.0,74.0,109.0,8442.0,8442.0,47.0,1479.0,1261.0,277.0,8424.0,8442.0,2730.0,8442.0,7259.0
CD45,34161.0,34153.0,10722.0,34161.0,1234.0,7564.0,12939.0,12887.0,7606.0,768.0,18234.0,8013.0,8008.0,15670.0,22830.0,156.0,2630.0,17424.0,15654.0,34161.0,952.0,34161.0,54.0,34161.0,34101.0,27592.0,34161.0,6694.0,6440.0,7224.0,1528.0,268.0,595.0,34161.0,34161.0,193.0,7747.0,3202.0,736.0,34008.0,34161.0,12111.0,34161.0,27414.0
CD45RO,24672.0,24669.0,7667.0,24672.0,1027.0,5807.0,9171.0,9421.0,5660.0,554.0,13889.0,5864.0,6430.0,22830.0,8540.0,133.0,1960.0,12660.0,11891.0,24672.0,655.0,24672.0,42.0,24672.0,24632.0,20071.0,24672.0,5276.0,4428.0,5005.0,1119.0,207.0,407.0,24672.0,24672.0,145.0,5307.0,2622.0,579.0,24573.0,24672.0,8628.0,24672.0,20165.0
CD56,159.0,159.0,46.0,159.0,10.0,53.0,35.0,58.0,57.0,3.0,110.0,31.0,60.0,156.0,133.0,0.0,12.0,73.0,84.0,159.0,0.0,159.0,0.0,159.0,158.0,140.0,159.0,56.0,25.0,28.0,10.0,3.0,1.0,159.0,159.0,0.0,27.0,22.0,7.0,159.0,159.0,50.0,159.0,138.0
CD63,2861.0,2861.0,935.0,2861.0,107.0,643.0,1041.0,1127.0,600.0,67.0,1561.0,703.0,715.0,2630.0,1960.0,12.0,136.0,1468.0,1367.0,2861.0,96.0,2861.0,4.0,2861.0,2854.0,2289.0,2861.0,575.0,527.0,590.0,155.0,23.0,56.0,2861.0,2861.0,14.0,617.0,285.0,67.0,2850.0,2861.0,1020.0,2861.0,2377.0
CD68,18941.0,18939.0,5740.0,18941.0,664.0,4207.0,7108.0,7340.0,4053.0,452.0,10053.0,4589.0,4239.0,17424.0,12660.0,73.0,1468.0,5021.0,8580.0,18941.0,525.0,18941.0,33.0,18941.0,18908.0,15293.0,18941.0,3585.0,3453.0,3890.0,837.0,154.0,353.0,18941.0,18941.0,111.0,4159.0,1755.0,403.0,18857.0,18941.0,6654.0,18941.0,15194.0
CD8,16856.0,16854.0,5222.0,16856.0,765.0,4105.0,6096.0,6406.0,4004.0,365.0,9802.0,4085.0,4669.0,15654.0,11891.0,84.0,1367.0,8580.0,4236.0,16856.0,420.0,16856.0,31.0,16856.0,16829.0,13739.0,16856.0,3788.0,2979.0,3417.0,744.0,150.0,266.0,16856.0,16856.0,109.0,3605.0,1953.0,439.0,16795.0,16856.0,5785.0,16856.0,13868.0
dsDNA,37598.0,37587.0,12178.0,37598.0,1285.0,8141.0,14436.0,14059.0,8184.0,846.0,19587.0,8632.0,8442.0,34161.0,24672.0,159.0,2861.0,18941.0,16856.0,18799.0,1136.0,37598.0,58.0,37598.0,37522.0,30222.0,37598.0,7151.0,7532.0,8397.0,1690.0,303.0,663.0,37598.0,37598.0,208.0,9038.0,3369.0,790.0,37415.0,37598.0,13586.0,37598.0,29821.0
EGFR,1136.0,1134.0,498.0,1136.0,27.0,223.0,505.0,417.0,213.0,47.0,481.0,243.0,194.0,952.0,655.0,0.0,96.0,525.0,420.0,1136.0,43.0,1136.0,0.0,1136.0,1132.0,842.0,1136.0,165.0,367.0,383.0,51.0,8.0,25.0,1136.0,1136.0,3.0,411.0,64.0,22.0,1131.0,1136.0,480.0,1136.0,829.0
Fe,37598.0,37587.0,12178.0,37598.0,1285.0,8141.0,14436.0,14059.0,8184.0,846.0,19587.0,8632.0,8442.0,34161.0,24672.0,159.0,2861.0,18941.0,16856.0,37598.0,1136.0,18799.0,58.0,37598.0,37522.0,30222.0,37598.0,7151.0,7532.0,8397.0,1690.0,303.0,663.0,37598.0,37598.0,208.0,9038.0,3369.0,790.0,37415.0,37598.0,13586.0,37598.0,29821.0
FoxP3,58.0,58.0,11.0,58.0,2.0,19.0,18.0,22.0,7.0,1.0,33.0,21.0,16.0,54.0,42.0,0.0,4.0,33.0,31.0,58.0,0.0,58.0,0.0,58.0,58.0,48.0,58.0,17.0,7.0,10.0,1.0,1.0,0.0,58.0,58.0,3.0,9.0,10.0,3.0,58.0,58.0,12.0,58.0,48.0
H3K27me3,37598.0,37587.0,12178.0,37598.0,1285.0,8141.0,14436.0,14059.0,8184.0,846.0,19587.0,8632.0,8442.0,34161.0,24672.0,159.0,2861.0,18941.0,16856.0,37598.0,1136.0,37598.0,58.0,18799.0,37522.0,30222.0,37598.0,7151.0,7532.0,8397.0,1690.0,303.0,663.0,37598.0,37598.0,208.0,9038.0,3369.0,790.0,37415.0,37598.0,13586.0,37598.0,29821.0
H3K9ac,37522.0,37512.0,12146.0,37522.0,1281.0,8125.0,14399.0,14036.0,8165.0,846.0,19558.0,8622.0,8433.0,34101.0,24632.0,158.0,2854.0,18908.0,16829.0,37522.0,1132.0,37522.0,58.0,37522.0,18723.0,30166.0,37522.0,7135.0,7506.0,8368.0,1687.0,303.0,661.0,37522.0,37522.0,208.0,9008.0,3364.0,790.0,37340.0,37522.0,13557.0,37522.0,29770.0
HLA-DR,30222.0,30217.0,9609.0,30222.0,1098.0,6728.0,11566.0,11359.0,6753.0,654.0,15970.0,6974.0,7017.0,27592.0,20071.0,140.0,2289.0,15293.0,13739.0,30222.0,842.0,30222.0,48.0,30222.0,30166.0,12255.0,30222.0,5965.0,5855.0,6542.0,1329.0,248.0,537.0,30222.0,30222.0,174.0,7053.0,2815.0,636.0,30090.0,30222.0,10838.0,30222.0,24074.0
HLA_Class_1,37598.0,37587.0,12178.0,37598.0,1285.0,8141.0,14436.0,14059.0,8184.0,846.0,19587.0,8632.0,8442.0,34161.0,24672.0,159.0,2861.0,18941.0,16856.0,37598.0,1136.0,37598.0,58.0,37598.0,37522.0,30222.0,18799.0,7151.0,7532.0,8397.0,1690.0,303.0,663.0,37598.0,37598.0,208.0,9038.0,3369.0,790.0,37415.0,37598.0,13586.0,37598.0,29821.0
IDO,7151.0,7151.0,2225.0,7151.0,444.0,2029.0,2555.0,2764.0,1894.0,132.0,4441.0,1600.0,2352.0,6694.0,5276.0,56.0,575.0,3585.0,3788.0,7151.0,165.0,7151.0,17.0,7151.0,7135.0,5965.0,7151.0,1054.0,1272.0,1433.0,377.0,77.0,93.0,7151.0,7151.0,48.0,1546.0,1056.0,197.0,7136.0,7151.0,2350.0,7151.0,5969.0
Keratin17,7532.0,7527.0,3054.0,7532.0,176.0,1445.0,3201.0,2706.0,1377.0,181.0,3309.0,1495.0,1218.0,6440.0,4428.0,25.0,527.0,3453.0,2979.0,7532.0,367.0,7532.0,7.0,7532.0,7506.0,5855.0,7532.0,1272.0,1127.0,2365.0,346.0,75.0,147.0,7532.0,7532.0,43.0,2584.0,489.0,142.0,7481.0,7532.0,3127.0,7532.0,5578.0
Keratin6,8397.0,8392.0,3307.0,8397.0,202.0,1637.0,3492.0,3021.0,1600.0,202.0,3815.0,1700.0,1436.0,7224.0,5005.0,28.0,590.0,3890.0,3417.0,8397.0,383.0,8397.0,10.0,8397.0,8368.0,6542.0,8397.0,1433.0,2365.0,1273.0,385.0,87.0,166.0,8397.0,8397.0,47.0,2799.0,572.0,172.0,8342.0,8397.0,3397.0,8397.0,6276.0
Ki67,1690.0,1689.0,568.0,1690.0,81.0,404.0,628.0,645.0,386.0,38.0,880.0,408.0,374.0,1528.0,1119.0,10.0,155.0,837.0,744.0,1690.0,51.0,1690.0,1.0,1690.0,1687.0,1329.0,1690.0,377.0,346.0,385.0,48.0,14.0,33.0,1690.0,1690.0,6.0,395.0,206.0,23.0,1685.0,1690.0,602.0,1690.0,1341.0
Lag3,303.0,303.0,117.0,303.0,15.0,75.0,113.0,108.0,72.0,4.0,161.0,65.0,74.0,268.0,207.0,3.0,23.0,154.0,150.0,303.0,8.0,303.0,1.0,303.0,303.0,248.0,303.0,77.0,75.0,87.0,14.0,2.0,4.0,303.0,303.0,2.0,92.0,44.0,5.0,303.0,303.0,119.0,303.0,233.0
MPO,663.0,663.0,230.0,663.0,22.0,135.0,283.0,273.0,153.0,20.0,329.0,137.0,109.0,595.0,407.0,1.0,56.0,353.0,266.0,663.0,25.0,663.0,0.0,663.0,661.0,537.0,663.0,93.0,147.0,166.0,33.0,4.0,12.0,663.0,663.0,1.0,172.0,44.0,11.0,661.0,663.0,258.0,663.0,522.0
Na,37598.0,37587.0,12178.0,37598.0,1285.0,8141.0,14436.0,14059.0,8184.0,846.0,19587.0,8632.0,8442.0,34161.0,24672.0,159.0,2861.0,18941.0,16856.0,37598.0,1136.0,37598.0,58.0,37598.0,37522.0,30222.0,37598.0,7151.0,7532.0,8397.0,1690.0,303.0,663.0,18799.0,37598.0,208.0,9038.0,3369.0,790.0,37415.0,37598.0,13586.0,37598.0,29821.0
P,37598.0,37587.0,12178.0,37598.0,1285.0,8141.0,14436.0,14059.0,8184.0,846.0,19587.0,8632.0,8442.0,34161.0,24672.0,159.0,2861.0,18941.0,16856.0,37598.0,1136.0,37598.0,58.0,37598.0,37522.0,30222.0,37598.0,7151.0,7532.0,8397.0,1690.0,303.0,663.0,37598.0,18799.0,208.0,9038.0,3369.0,790.0,37415.0,37598.0,13586.0,37598.0,29821.0
p53,208.0,208.0,68.0,208.0,7.0,50.0,69.0,79.0,43.0,8.0,122.0,53.0,47.0,193.0,145.0,0.0,14.0,111.0,109.0,208.0,3.0,208.0,3.0,208.0,208.0,174.0,208.0,48.0,43.0,47.0,6.0,2.0,1.0,208.0,208.0,2.0,50.0,23.0,1.0,208.0,208.0,76.0,208.0,166.0
Pan-Keratin,9038.0,9033.0,3620.0,9038.0,212.0,1738.0,3790.0,3226.0,1685.0,198.0,4003.0,1783.0,1479.0,7747.0,5307.0,27.0,617.0,4159.0,3605.0,9038.0,411.0,9038.0,9.0,9038.0,9008.0,7053.0,9038.0,1546.0,2584.0,2799.0,395.0,92.0,172.0,9038.0,9038.0,50.0,1550.0,599.0,182.0,8983.0,9038.0,3715.0,9038.0,6703.0
PD-L1,3369.0,3369.0,964.0,3369.0,282.0,1056.0,1161.0,1318.0,906.0,57.0,2261.0,817.0,1261.0,3202.0,2622.0,22.0,285.0,1755.0,1953.0,3369.0,64.0,3369.0,10.0,3369.0,3364.0,2815.0,3369.0,1056.0,489.0,572.0,206.0,44.0,44.0,3369.0,3369.0,23.0,599.0,327.0,103.0,3365.0,3369.0,1060.0,3369.0,2898.0
PD1,790.0,790.0,233.0,790.0,45.0,198.0,259.0,300.0,194.0,18.0,510.0,184.0,277.0,736.0,579.0,7.0,67.0,403.0,439.0,790.0,22.0,790.0,3.0,790.0,790.0,636.0,790.0,197.0,142.0,172.0,23.0,5.0,11.0,790.0,790.0,1.0,182.0,103.0,13.0,788.0,790.0,244.0,790.0,660.0
phospho-S6,37415.0,37404.0,12117.0,37415.0,1282.0,8118.0,14360.0,13995.0,8159.0,837.0,19518.0,8601.0,8424.0,34008.0,24573.0,159.0,2850.0,18857.0,16795.0,37415.0,1131.0,37415.0,58.0,37415.0,37340.0,30090.0,37415.0,7136.0,7481.0,8342.0,1685.0,303.0,661.0,37415.0,37415.0,208.0,8983.0,3365.0,788.0,18617.0,37415.0,13505.0,37415.0,29683.0
Si,37598.0,37587.0,12178.0,37598.0,1285.0,8141.0,14436.0,14059.0,8184.0,846.0,19587.0,8632.0,8442.0,34161.0,24672.0,159.0,2861.0,18941.0,16856.0,37598.0,1136.0,37598.0,58.0,37598.0,37522.0,30222.0,37598.0,7151.0,7532.0,8397.0,1690.0,303.0,663.0,37598.0,37598.0,208.0,9038.0,3369.0,790.0,37415.0,18799.0,13586.0,37598.0,29821.0
SMA,13586.0,13579.0,4855.0,13586.0,365.0,2730.0,5569.0,5021.0,2763.0,337.0,6686.0,2958.0,2730.0,12111.0,8628.0,50.0,1020.0,6654.0,5785.0,13586.0,480.0,13586.0,12.0,13586.0,13557.0,10838.0,13586.0,2350.0,3127.0,3397.0,602.0,119.0,258.0,13586.0,13586.0,76.0,3715.0,1060.0,244.0,13505.0,13586.0,2758.0,13586.0,10587.0
Ta,37598.0,37587.0,12178.0,37598.0,1285.0,8141.0,14436.0,14059.0,8184.0,846.0,19587.0,8632.0,8442.0,34161.0,24672.0,159.0,2861.0,18941.0,16856.0,37598.0,1136.0,37598.0,58.0,37598.0,37522.0,30222.0,37598.0,7151.0,7532.0,8397.0,1690.0,303.0,663.0,37598.0,37598.0,208.0,9038.0,3369.0,790.0,37415.0,37598.0,13586.0,18799.0,29821.0
Vimentin,29821.0,29817.0,9411.0,29821.0,1134.0,6717.0,11235.0,11257.0,6715.0,694.0,16226.0,7032.0,7259.0,27414.0,20165.0,138.0,2377.0,15194.0,13868.0,29821.0,829.0,29821.0,48.0,29821.0,29770.0,24074.0,29821.0,5969.0,5578.0,6276.0,1341.0,233.0,522.0,29821.0,29821.0,166.0,6703.0,2898.0,660.0,29683.0,29821.0,10587.0,29821.0,12048.0
