,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD68,4080.0,4080.0,4022.0,4080.0,241.0,501.0,1763.0,636.0,0.0,0.0,48.0,318.0,124.0,1632.0,583.0,14.0,523.0,448.0,108.0,4080.0,3037.0,4080.0,0.0,4079.0,4059.0,989.0,4077.0,31.0,1815.0,3356.0,856.0,2.0,40.0,4080.0,4080.0,1878.0,3097.0,3261.0,10.0,3813.0,4080.0,1482.0,4080.0,1753.0
CD8,465.0,465.0,460.0,465.0,36.0,65.0,200.0,74.0,0.0,0.0,5.0,36.0,16.0,181.0,67.0,3.0,56.0,108.0,8.0,465.0,349.0,465.0,0.0,465.0,464.0,118.0,464.0,3.0,207.0,391.0,100.0,1.0,9.0,465.0,465.0,207.0,366.0,374.0,2.0,443.0,465.0,179.0,465.0,211.0
dsDNA,20426.0,20426.0,20185.0,20426.0,1131.0,2467.0,8549.0,2979.0,0.0,0.0,204.0,1515.0,633.0,8073.0,2772.0,57.0,2621.0,4080.0,465.0,10213.0,15216.0,20426.0,0.0,20421.0,20280.0,4607.0,20391.0,149.0,8999.0,16910.0,4286.0,9.0,194.0,20426.0,20426.0,9383.0,15436.0,16377.0,45.0,19089.0,20426.0,7122.0,20426.0,8397.0
EGFR,15216.0,15216.0,15064.0,15216.0,873.0,1854.0,6433.0,2207.0,0.0,0.0,153.0,1116.0,503.0,5995.0,2107.0,39.0,2003.0,3037.0,349.0,15216.0,5745.0,15216.0,0.0,15214.0,15112.0,3427.0,15191.0,122.0,6666.0,12638.0,3239.0,5.0,147.0,15216.0,15216.0,7031.0,11499.0,12280.0,33.0,14226.0,15216.0,5281.0,15216.0,6220.0
Fe,20426.0,20426.0,20185.0,20426.0,1131.0,2467.0,8549.0,2979.0,0.0,0.0,204.0,1515.0,633.0,8073.0,2772.0,57.0,2621.0,4080.0,465.0,20426.0,15216.0,10213.0,0.0,20421.0,20280.0,4607.0,20391.0,149.0,8999.0,16910.0,4286.0,9.0,194.0,20426.0,20426.0,9383.0,15436.0,16377.0,45.0,19089.0,20426.0,7122.0,20426.0,8397.0
FoxP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H3K27me3,20421.0,20421.0,20180.0,20421.0,1130.0,2466.0,8547.0,2978.0,0.0,0.0,204.0,1513.0,633.0,8071.0,2772.0,57.0,2621.0,4079.0,465.0,20421.0,15214.0,20421.0,0.0,10208.0,20275.0,4605.0,20386.0,149.0,8997.0,16908.0,4284.0,9.0,194.0,20421.0,20421.0,9382.0,15434.0,16375.0,45.0,19084.0,20421.0,7118.0,20421.0,8394.0
H3K9ac,20280.0,20280.0,20042.0,20280.0,1123.0,2452.0,8482.0,2965.0,0.0,0.0,202.0,1499.0,630.0,8028.0,2757.0,57.0,2604.0,4059.0,464.0,20280.0,15112.0,20280.0,0.0,20275.0,10068.0,4579.0,20245.0,149.0,8927.0,16791.0,4261.0,9.0,191.0,20280.0,20280.0,9317.0,15327.0,16268.0,45.0,18954.0,20280.0,7068.0,20280.0,8339.0
HLA-DR,4607.0,4607.0,4538.0,4607.0,273.0,570.0,1961.0,699.0,0.0,0.0,56.0,362.0,155.0,1859.0,681.0,13.0,614.0,989.0,118.0,4607.0,3427.0,4607.0,0.0,4605.0,4579.0,569.0,4606.0,37.0,1965.0,3756.0,963.0,2.0,39.0,4607.0,4607.0,2058.0,3444.0,3636.0,10.0,4284.0,4607.0,1672.0,4607.0,2002.0
HLA_Class_1,20391.0,20391.0,20151.0,20391.0,1130.0,2467.0,8542.0,2979.0,0.0,0.0,203.0,1513.0,633.0,8064.0,2769.0,57.0,2616.0,4077.0,464.0,20391.0,15191.0,20391.0,0.0,20386.0,20245.0,4606.0,10178.0,149.0,8983.0,16880.0,4277.0,9.0,194.0,20391.0,20391.0,9363.0,15412.0,16344.0,45.0,19058.0,20391.0,7117.0,20391.0,8389.0
IDO,149.0,149.0,148.0,149.0,8.0,23.0,75.0,20.0,0.0,0.0,2.0,4.0,4.0,57.0,23.0,0.0,20.0,31.0,3.0,149.0,122.0,149.0,0.0,149.0,149.0,37.0,149.0,1.0,67.0,132.0,39.0,0.0,3.0,149.0,149.0,79.0,122.0,124.0,0.0,143.0,149.0,53.0,149.0,70.0
Keratin17,8999.0,8999.0,8890.0,8999.0,496.0,1085.0,3976.0,1306.0,0.0,0.0,105.0,656.0,257.0,3627.0,1211.0,25.0,1102.0,1815.0,207.0,8999.0,6666.0,8999.0,0.0,8997.0,8927.0,1965.0,8983.0,67.0,2195.0,7567.0,1916.0,5.0,94.0,8999.0,8999.0,4313.0,6997.0,7249.0,18.0,8409.0,8999.0,3096.0,8999.0,3625.0
Keratin6,16910.0,16910.0,16716.0,16910.0,950.0,2062.0,7131.0,2467.0,0.0,0.0,176.0,1220.0,525.0,6704.0,2345.0,51.0,2167.0,3356.0,391.0,16910.0,12638.0,16910.0,0.0,16908.0,16791.0,3756.0,16880.0,132.0,7567.0,7020.0,3568.0,7.0,156.0,16910.0,16910.0,7844.0,12841.0,13601.0,36.0,15810.0,16910.0,5847.0,16910.0,6890.0
Ki67,4286.0,4286.0,4233.0,4286.0,243.0,550.0,1831.0,646.0,0.0,0.0,37.0,289.0,131.0,1720.0,591.0,11.0,533.0,856.0,100.0,4286.0,3239.0,4286.0,0.0,4284.0,4261.0,963.0,4277.0,39.0,1916.0,3568.0,462.0,2.0,38.0,4286.0,4286.0,1994.0,3236.0,3478.0,10.0,4004.0,4286.0,1480.0,4286.0,1739.0
Lag3,9.0,9.0,9.0,9.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,9.0,5.0,9.0,0.0,9.0,9.0,2.0,9.0,0.0,5.0,7.0,2.0,0.0,0.0,9.0,9.0,5.0,7.0,4.0,0.0,9.0,9.0,3.0,9.0,4.0
MPO,194.0,194.0,193.0,194.0,13.0,30.0,89.0,29.0,0.0,0.0,1.0,21.0,8.0,73.0,32.0,1.0,30.0,40.0,9.0,194.0,147.0,194.0,0.0,194.0,191.0,39.0,194.0,3.0,94.0,156.0,38.0,0.0,1.0,194.0,194.0,90.0,147.0,153.0,0.0,182.0,194.0,80.0,194.0,93.0
Na,20426.0,20426.0,20185.0,20426.0,1131.0,2467.0,8549.0,2979.0,0.0,0.0,204.0,1515.0,633.0,8073.0,2772.0,57.0,2621.0,4080.0,465.0,20426.0,15216.0,20426.0,0.0,20421.0,20280.0,4607.0,20391.0,149.0,8999.0,16910.0,4286.0,9.0,194.0,10213.0,20426.0,9383.0,15436.0,16377.0,45.0,19089.0,20426.0,7122.0,20426.0,8397.0
P,20426.0,20426.0,20185.0,20426.0,1131.0,2467.0,8549.0,2979.0,0.0,0.0,204.0,1515.0,633.0,8073.0,2772.0,57.0,2621.0,4080.0,465.0,20426.0,15216.0,20426.0,0.0,20421.0,20280.0,4607.0,20391.0,149.0,8999.0,16910.0,4286.0,9.0,194.0,20426.0,10213.0,9383.0,15436.0,16377.0,45.0,19089.0,20426.0,7122.0,20426.0,8397.0
p53,9383.0,9383.0,9280.0,9383.0,534.0,1137.0,4016.0,1357.0,0.0,0.0,100.0,649.0,282.0,3706.0,1269.0,23.0,1237.0,1878.0,207.0,9383.0,7031.0,9383.0,0.0,9382.0,9317.0,2058.0,9363.0,79.0,4313.0,7844.0,1994.0,5.0,90.0,9383.0,9383.0,2216.0,7163.0,7593.0,19.0,8772.0,9383.0,3202.0,9383.0,3782.0
Pan-Keratin,15436.0,15436.0,15251.0,15436.0,874.0,1886.0,6559.0,2299.0,0.0,0.0,169.0,1108.0,482.0,6131.0,2140.0,45.0,1993.0,3097.0,366.0,15436.0,11499.0,15436.0,0.0,15434.0,15327.0,3444.0,15412.0,122.0,6997.0,12841.0,3236.0,7.0,147.0,15436.0,15436.0,7163.0,5886.0,12407.0,28.0,14443.0,15436.0,5334.0,15436.0,6293.0
PD-L1,16377.0,16377.0,16193.0,16377.0,918.0,1994.0,6858.0,2372.0,0.0,0.0,163.0,1176.0,516.0,6467.0,2246.0,45.0,2129.0,3261.0,374.0,16377.0,12280.0,16377.0,0.0,16375.0,16268.0,3636.0,16344.0,124.0,7249.0,13601.0,3478.0,4.0,153.0,16377.0,16377.0,7593.0,12407.0,6610.0,35.0,15315.0,16377.0,5643.0,16377.0,6668.0
PD1,45.0,45.0,45.0,45.0,2.0,6.0,16.0,7.0,0.0,0.0,0.0,4.0,0.0,21.0,6.0,0.0,5.0,10.0,2.0,45.0,33.0,45.0,0.0,45.0,45.0,10.0,45.0,0.0,18.0,36.0,10.0,0.0,0.0,45.0,45.0,19.0,28.0,35.0,0.0,40.0,45.0,20.0,45.0,22.0
phospho-S6,19089.0,19089.0,18865.0,19089.0,1065.0,2318.0,8029.0,2790.0,0.0,0.0,198.0,1415.0,601.0,7552.0,2604.0,56.0,2456.0,3813.0,443.0,19089.0,14226.0,19089.0,0.0,19084.0,18954.0,4284.0,19058.0,143.0,8409.0,15810.0,4004.0,9.0,182.0,19089.0,19089.0,8772.0,14443.0,15315.0,40.0,8934.0,19089.0,6660.0,19089.0,7840.0
Si,20426.0,20426.0,20185.0,20426.0,1131.0,2467.0,8549.0,2979.0,0.0,0.0,204.0,1515.0,633.0,8073.0,2772.0,57.0,2621.0,4080.0,465.0,20426.0,15216.0,20426.0,0.0,20421.0,20280.0,4607.0,20391.0,149.0,8999.0,16910.0,4286.0,9.0,194.0,20426.0,20426.0,9383.0,15436.0,16377.0,45.0,19089.0,10213.0,7122.0,20426.0,8397.0
SMA,7122.0,7122.0,7037.0,7122.0,427.0,859.0,3089.0,1077.0,0.0,0.0,75.0,585.0,245.0,2811.0,1002.0,25.0,907.0,1482.0,179.0,7122.0,5281.0,7122.0,0.0,7118.0,7068.0,1672.0,7117.0,53.0,3096.0,5847.0,1480.0,3.0,80.0,7122.0,7122.0,3202.0,5334.0,5643.0,20.0,6660.0,7122.0,1291.0,7122.0,3019.0
Ta,20426.0,20426.0,20185.0,20426.0,1131.0,2467.0,8549.0,2979.0,0.0,0.0,204.0,1515.0,633.0,8073.0,2772.0,57.0,2621.0,4080.0,465.0,20426.0,15216.0,20426.0,0.0,20421.0,20280.0,4607.0,20391.0,149.0,8999.0,16910.0,4286.0,9.0,194.0,20426.0,20426.0,9383.0,15436.0,16377.0,45.0,19089.0,20426.0,7122.0,10213.0,8397.0
Vimentin,8397.0,8397.0,8290.0,8397.0,492.0,1029.0,3531.0,1282.0,0.0,0.0,100.0,669.0,271.0,3345.0,1169.0,25.0,1064.0,1753.0,211.0,8397.0,6220.0,8397.0,0.0,8394.0,8339.0,2002.0,8389.0,70.0,3625.0,6890.0,1739.0,4.0,93.0,8397.0,8397.0,3782.0,6293.0,6668.0,22.0,7840.0,8397.0,3019.0,8397.0,1791.0
