,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,10309.0,10306.0,10179.0,10309.0,400.0,2519.0,175.0,5896.0,45.0,320.0,1808.0,434.0,1936.0,8593.0,6669.0,52.0,1367.0,2917.0,3176.0,10309.0,4368.0,10309.0,320.0,10309.0,10289.0,9621.0,10309.0,522.0,1304.0,7602.0,2577.0,605.0,1129.0,10309.0,10309.0,239.0,7852.0,7264.0,892.0,9966.0,10309.0,812.0,10278.0,5188.0
CD31,1321.0,1319.0,1312.0,1321.0,63.0,340.0,18.0,743.0,7.0,41.0,434.0,33.0,265.0,1095.0,857.0,7.0,185.0,377.0,384.0,1321.0,589.0,1321.0,36.0,1321.0,1319.0,1211.0,1321.0,68.0,202.0,1041.0,367.0,85.0,147.0,1321.0,1321.0,23.0,1029.0,960.0,114.0,1273.0,1321.0,128.0,1317.0,661.0
CD4,5592.0,5592.0,5519.0,5592.0,258.0,1434.0,112.0,3289.0,25.0,220.0,1936.0,265.0,566.0,4694.0,3707.0,34.0,847.0,1692.0,1648.0,5592.0,2481.0,5592.0,175.0,5592.0,5583.0,5229.0,5592.0,281.0,737.0,4266.0,1447.0,317.0,604.0,5592.0,5592.0,150.0,4310.0,4097.0,502.0,5404.0,5592.0,498.0,5580.0,2865.0
CD45,25321.0,25314.0,25020.0,25321.0,983.0,6154.0,411.0,14573.0,104.0,799.0,8593.0,1095.0,4694.0,10530.0,16333.0,124.0,3455.0,7291.0,7439.0,25321.0,10782.0,25321.0,721.0,25321.0,25267.0,23575.0,25321.0,1300.0,3285.0,18685.0,6392.0,1470.0,2777.0,25321.0,25321.0,542.0,19098.0,17761.0,2114.0,24490.0,25321.0,1994.0,25249.0,12851.0
CD45RO,19571.0,19566.0,19333.0,19571.0,779.0,4790.0,321.0,11278.0,86.0,637.0,6669.0,857.0,3707.0,16333.0,6360.0,105.0,2727.0,5717.0,5780.0,19571.0,8436.0,19571.0,572.0,19571.0,19531.0,18211.0,19571.0,1005.0,2527.0,14551.0,4930.0,1145.0,2156.0,19571.0,19571.0,404.0,14840.0,13867.0,1650.0,18906.0,19571.0,1556.0,19515.0,9952.0
CD56,150.0,150.0,146.0,150.0,12.0,51.0,1.0,84.0,1.0,6.0,52.0,7.0,34.0,124.0,105.0,1.0,18.0,52.0,50.0,150.0,72.0,150.0,5.0,150.0,150.0,131.0,150.0,15.0,22.0,111.0,49.0,8.0,17.0,150.0,150.0,2.0,122.0,113.0,13.0,147.0,150.0,17.0,149.0,73.0
CD63,4180.0,4178.0,4136.0,4180.0,211.0,1087.0,86.0,2436.0,18.0,170.0,1367.0,185.0,847.0,3455.0,2727.0,18.0,329.0,1288.0,1210.0,4180.0,1898.0,4180.0,106.0,4180.0,4178.0,3865.0,4180.0,212.0,556.0,3222.0,1097.0,233.0,432.0,4180.0,4180.0,82.0,3220.0,3092.0,367.0,4052.0,4180.0,362.0,4164.0,2123.0
CD68,8715.0,8710.0,8622.0,8715.0,369.0,2232.0,148.0,5131.0,39.0,310.0,2917.0,377.0,1692.0,7291.0,5717.0,52.0,1288.0,1325.0,2556.0,8715.0,3751.0,8715.0,230.0,8715.0,8702.0,8108.0,8715.0,433.0,1124.0,6495.0,2263.0,474.0,944.0,8715.0,8715.0,190.0,6609.0,6270.0,729.0,8431.0,8715.0,732.0,8687.0,4480.0
CD8,8942.0,8940.0,8838.0,8942.0,356.0,2145.0,164.0,5118.0,38.0,270.0,3176.0,384.0,1648.0,7439.0,5780.0,50.0,1210.0,2556.0,1444.0,8942.0,3863.0,8942.0,268.0,8942.0,8922.0,8365.0,8942.0,472.0,1126.0,6645.0,2266.0,549.0,975.0,8942.0,8942.0,212.0,6854.0,6409.0,797.0,8663.0,8942.0,684.0,8911.0,4489.0
dsDNA,30612.0,30600.0,30255.0,30612.0,1168.0,7377.0,488.0,17483.0,126.0,939.0,10309.0,1321.0,5592.0,25321.0,19571.0,150.0,4180.0,8715.0,8942.0,15306.0,13048.0,30612.0,863.0,30612.0,30544.0,28479.0,30612.0,1546.0,3938.0,22684.0,7756.0,1787.0,3382.0,30612.0,30612.0,658.0,23152.0,21511.0,2535.0,29609.0,30612.0,2397.0,30525.0,15371.0
EGFR,13048.0,13045.0,12902.0,13048.0,526.0,3274.0,235.0,7412.0,66.0,438.0,4368.0,589.0,2481.0,10782.0,8436.0,72.0,1898.0,3751.0,3863.0,13048.0,3031.0,13048.0,394.0,13048.0,13019.0,12182.0,13048.0,660.0,1856.0,10093.0,3387.0,801.0,1397.0,13048.0,13048.0,292.0,10153.0,9524.0,1120.0,12635.0,13048.0,1015.0,13011.0,6609.0
Fe,30612.0,30600.0,30255.0,30612.0,1168.0,7377.0,488.0,17483.0,126.0,939.0,10309.0,1321.0,5592.0,25321.0,19571.0,150.0,4180.0,8715.0,8942.0,30612.0,13048.0,15306.0,863.0,30612.0,30544.0,28479.0,30612.0,1546.0,3938.0,22684.0,7756.0,1787.0,3382.0,30612.0,30612.0,658.0,23152.0,21511.0,2535.0,29609.0,30612.0,2397.0,30525.0,15371.0
FoxP3,863.0,863.0,851.0,863.0,40.0,203.0,19.0,493.0,6.0,26.0,320.0,36.0,175.0,721.0,572.0,5.0,106.0,230.0,268.0,863.0,394.0,863.0,22.0,863.0,863.0,807.0,863.0,40.0,107.0,650.0,222.0,63.0,91.0,863.0,863.0,25.0,659.0,588.0,91.0,837.0,863.0,71.0,859.0,419.0
H3K27me3,30612.0,30600.0,30255.0,30612.0,1168.0,7377.0,488.0,17483.0,126.0,939.0,10309.0,1321.0,5592.0,25321.0,19571.0,150.0,4180.0,8715.0,8942.0,30612.0,13048.0,30612.0,863.0,15306.0,30544.0,28479.0,30612.0,1546.0,3938.0,22684.0,7756.0,1787.0,3382.0,30612.0,30612.0,658.0,23152.0,21511.0,2535.0,29609.0,30612.0,2397.0,30525.0,15371.0
H3K9ac,30544.0,30532.0,30188.0,30544.0,1167.0,7366.0,486.0,17448.0,124.0,938.0,10289.0,1319.0,5583.0,25267.0,19531.0,150.0,4178.0,8702.0,8922.0,30544.0,13019.0,30544.0,863.0,30544.0,15238.0,28415.0,30544.0,1544.0,3928.0,22632.0,7734.0,1781.0,3378.0,30544.0,30544.0,657.0,23099.0,21460.0,2532.0,29542.0,30544.0,2393.0,30457.0,15346.0
HLA-DR,28479.0,28468.0,28148.0,28479.0,1091.0,6852.0,458.0,16264.0,118.0,870.0,9621.0,1211.0,5229.0,23575.0,18211.0,131.0,3865.0,8108.0,8365.0,28479.0,12182.0,28479.0,807.0,28479.0,28415.0,13255.0,28479.0,1431.0,3665.0,21139.0,7219.0,1661.0,3123.0,28479.0,28479.0,621.0,21574.0,20037.0,2362.0,27546.0,28479.0,2212.0,28397.0,14297.0
HLA_Class_1,30612.0,30600.0,30255.0,30612.0,1168.0,7377.0,488.0,17483.0,126.0,939.0,10309.0,1321.0,5592.0,25321.0,19571.0,150.0,4180.0,8715.0,8942.0,30612.0,13048.0,30612.0,863.0,30612.0,30544.0,28479.0,15306.0,1546.0,3938.0,22684.0,7756.0,1787.0,3382.0,30612.0,30612.0,658.0,23152.0,21511.0,2535.0,29609.0,30612.0,2397.0,30525.0,15371.0
IDO,1546.0,1545.0,1520.0,1546.0,61.0,376.0,28.0,893.0,10.0,52.0,522.0,68.0,281.0,1300.0,1005.0,15.0,212.0,433.0,472.0,1546.0,660.0,1546.0,40.0,1546.0,1544.0,1431.0,1546.0,52.0,192.0,1145.0,401.0,92.0,162.0,1546.0,1546.0,55.0,1200.0,1117.0,119.0,1492.0,1546.0,137.0,1539.0,787.0
Keratin17,3938.0,3938.0,3885.0,3938.0,155.0,959.0,76.0,2233.0,22.0,141.0,1304.0,202.0,737.0,3285.0,2527.0,22.0,556.0,1124.0,1126.0,3938.0,1856.0,3938.0,107.0,3938.0,3928.0,3665.0,3938.0,192.0,329.0,3061.0,1003.0,251.0,446.0,3938.0,3938.0,76.0,3083.0,2887.0,333.0,3793.0,3938.0,323.0,3926.0,1998.0
Keratin6,22684.0,22676.0,22430.0,22684.0,928.0,5538.0,382.0,12941.0,96.0,755.0,7602.0,1041.0,4266.0,18685.0,14551.0,111.0,3222.0,6495.0,6645.0,22684.0,10093.0,22684.0,650.0,22684.0,22632.0,21139.0,22684.0,1145.0,3061.0,8674.0,5866.0,1421.0,2451.0,22684.0,22684.0,505.0,17555.0,16330.0,1919.0,21957.0,22684.0,1852.0,22618.0,11408.0
Ki67,7756.0,7756.0,7645.0,7756.0,321.0,1900.0,129.0,4457.0,30.0,258.0,2577.0,367.0,1447.0,6392.0,4930.0,49.0,1097.0,2263.0,2266.0,7756.0,3387.0,7756.0,222.0,7756.0,7734.0,7219.0,7756.0,401.0,1003.0,5866.0,1035.0,479.0,860.0,7756.0,7756.0,150.0,5992.0,5571.0,642.0,7501.0,7756.0,628.0,7737.0,3887.0
Lag3,1787.0,1787.0,1765.0,1787.0,77.0,428.0,42.0,997.0,8.0,60.0,605.0,85.0,317.0,1470.0,1145.0,8.0,233.0,474.0,549.0,1787.0,801.0,1787.0,63.0,1787.0,1781.0,1661.0,1787.0,92.0,251.0,1421.0,479.0,52.0,176.0,1787.0,1787.0,44.0,1399.0,1319.0,141.0,1731.0,1787.0,142.0,1782.0,854.0
MPO,3382.0,3380.0,3343.0,3382.0,119.0,823.0,56.0,1904.0,18.0,92.0,1129.0,147.0,604.0,2777.0,2156.0,17.0,432.0,944.0,975.0,3382.0,1397.0,3382.0,91.0,3382.0,3378.0,3123.0,3382.0,162.0,446.0,2451.0,860.0,176.0,188.0,3382.0,3382.0,72.0,2498.0,2272.0,266.0,3291.0,3382.0,270.0,3370.0,1734.0
Na,30612.0,30600.0,30255.0,30612.0,1168.0,7377.0,488.0,17483.0,126.0,939.0,10309.0,1321.0,5592.0,25321.0,19571.0,150.0,4180.0,8715.0,8942.0,30612.0,13048.0,30612.0,863.0,30612.0,30544.0,28479.0,30612.0,1546.0,3938.0,22684.0,7756.0,1787.0,3382.0,15306.0,30612.0,658.0,23152.0,21511.0,2535.0,29609.0,30612.0,2397.0,30525.0,15371.0
P,30612.0,30600.0,30255.0,30612.0,1168.0,7377.0,488.0,17483.0,126.0,939.0,10309.0,1321.0,5592.0,25321.0,19571.0,150.0,4180.0,8715.0,8942.0,30612.0,13048.0,30612.0,863.0,30612.0,30544.0,28479.0,30612.0,1546.0,3938.0,22684.0,7756.0,1787.0,3382.0,30612.0,15306.0,658.0,23152.0,21511.0,2535.0,29609.0,30612.0,2397.0,30525.0,15371.0
p53,658.0,658.0,649.0,658.0,32.0,176.0,18.0,359.0,2.0,20.0,239.0,23.0,150.0,542.0,404.0,2.0,82.0,190.0,212.0,658.0,292.0,658.0,25.0,658.0,657.0,621.0,658.0,55.0,76.0,505.0,150.0,44.0,72.0,658.0,658.0,11.0,517.0,482.0,64.0,632.0,658.0,55.0,654.0,322.0
Pan-Keratin,23152.0,23143.0,22904.0,23152.0,910.0,5639.0,380.0,13176.0,101.0,755.0,7852.0,1029.0,4310.0,19098.0,14840.0,122.0,3220.0,6609.0,6854.0,23152.0,10153.0,23152.0,659.0,23152.0,23099.0,21574.0,23152.0,1200.0,3083.0,17555.0,5992.0,1399.0,2498.0,23152.0,23152.0,517.0,8983.0,16702.0,1941.0,22442.0,23152.0,1851.0,23088.0,11572.0
PD-L1,21511.0,21505.0,21271.0,21511.0,878.0,5394.0,358.0,12296.0,93.0,721.0,7264.0,960.0,4097.0,17761.0,13867.0,113.0,3092.0,6270.0,6409.0,21511.0,9524.0,21511.0,588.0,21511.0,21460.0,20037.0,21511.0,1117.0,2887.0,16330.0,5571.0,1319.0,2272.0,21511.0,21511.0,482.0,16702.0,7885.0,1860.0,20842.0,21511.0,1757.0,21445.0,10843.0
PD1,2535.0,2535.0,2499.0,2535.0,101.0,636.0,51.0,1455.0,10.0,80.0,892.0,114.0,502.0,2114.0,1650.0,13.0,367.0,729.0,797.0,2535.0,1120.0,2535.0,91.0,2535.0,2532.0,2362.0,2535.0,119.0,333.0,1919.0,642.0,141.0,266.0,2535.0,2535.0,64.0,1941.0,1860.0,129.0,2458.0,2535.0,201.0,2531.0,1293.0
phospho-S6,29609.0,29598.0,29261.0,29609.0,1136.0,7144.0,478.0,16921.0,122.0,914.0,9966.0,1273.0,5404.0,24490.0,18906.0,147.0,4052.0,8431.0,8663.0,29609.0,12635.0,29609.0,837.0,29609.0,29542.0,27546.0,29609.0,1492.0,3793.0,21957.0,7501.0,1731.0,3291.0,29609.0,29609.0,632.0,22442.0,20842.0,2458.0,14322.0,29609.0,2307.0,29526.0,14840.0
Si,30612.0,30600.0,30255.0,30612.0,1168.0,7377.0,488.0,17483.0,126.0,939.0,10309.0,1321.0,5592.0,25321.0,19571.0,150.0,4180.0,8715.0,8942.0,30612.0,13048.0,30612.0,863.0,30612.0,30544.0,28479.0,30612.0,1546.0,3938.0,22684.0,7756.0,1787.0,3382.0,30612.0,30612.0,658.0,23152.0,21511.0,2535.0,29609.0,15306.0,2397.0,30525.0,15371.0
SMA,2397.0,2396.0,2367.0,2397.0,111.0,631.0,45.0,1374.0,10.0,83.0,812.0,128.0,498.0,1994.0,1556.0,17.0,362.0,732.0,684.0,2397.0,1015.0,2397.0,71.0,2397.0,2393.0,2212.0,2397.0,137.0,323.0,1852.0,628.0,142.0,270.0,2397.0,2397.0,55.0,1851.0,1757.0,201.0,2307.0,2397.0,122.0,2388.0,1227.0
Ta,30525.0,30513.0,30168.0,30525.0,1164.0,7357.0,485.0,17434.0,126.0,934.0,10278.0,1317.0,5580.0,25249.0,19515.0,149.0,4164.0,8687.0,8911.0,30525.0,13011.0,30525.0,859.0,30525.0,30457.0,28397.0,30525.0,1539.0,3926.0,22618.0,7737.0,1782.0,3370.0,30525.0,30525.0,654.0,23088.0,21445.0,2531.0,29526.0,30525.0,2388.0,15220.0,15330.0
Vimentin,15371.0,15363.0,15193.0,15371.0,614.0,3828.0,255.0,8846.0,72.0,478.0,5188.0,661.0,2865.0,12851.0,9952.0,73.0,2123.0,4480.0,4489.0,15371.0,6609.0,15371.0,419.0,15371.0,15346.0,14297.0,15371.0,787.0,1998.0,11408.0,3887.0,854.0,1734.0,15371.0,15371.0,322.0,11572.0,10843.0,1293.0,14840.0,15371.0,1227.0,15330.0,3927.0
