,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,23934.0,23939.0,20998.0,23939.0,7054.0,16663.0,1003.0,15251.0,3138.0,19.0,7026.0,3436.0,15704.0,23179.0,21858.0,114.0,6036.0,17739.0,11747.0,23939.0,3919.0,23939.0,1348.0,23939.0,23935.0,23774.0,23939.0,7782.0,1560.0,18291.0,4409.0,2170.0,2131.0,23939.0,23939.0,16944.0,13912.0,11073.0,3821.0,23798.0,23939.0,1779.0,23930.0,20352.0
CD31,5931.0,5936.0,5346.0,5936.0,2071.0,4218.0,341.0,4142.0,646.0,3.0,3436.0,585.0,3892.0,5754.0,5509.0,38.0,1678.0,4623.0,2970.0,5936.0,1148.0,5936.0,324.0,5936.0,5936.0,5898.0,5936.0,2196.0,403.0,4873.0,1153.0,560.0,556.0,5936.0,5936.0,4242.0,3623.0,3013.0,996.0,5906.0,5936.0,502.0,5931.0,5042.0
CD4,26892.0,26898.0,23724.0,26898.0,7993.0,18742.0,1081.0,17319.0,3380.0,24.0,15704.0,3892.0,8835.0,26046.0,24559.0,126.0,6910.0,19921.0,13088.0,26898.0,4377.0,26898.0,1523.0,26898.0,26894.0,26715.0,26898.0,8795.0,1732.0,20628.0,4891.0,2466.0,2346.0,26898.0,26898.0,19081.0,15605.0,12400.0,4277.0,26732.0,26898.0,1928.0,26890.0,22824.0
CD45,40503.0,40510.0,35730.0,40510.0,11550.0,27818.0,1557.0,25750.0,5052.0,32.0,23179.0,5754.0,26046.0,19590.0,36730.0,182.0,9997.0,29563.0,19384.0,40510.0,6626.0,40510.0,2197.0,40510.0,40504.0,40198.0,40510.0,12976.0,2626.0,30757.0,7375.0,3552.0,3523.0,40510.0,40510.0,29059.0,23730.0,18298.0,6221.0,40259.0,40510.0,2846.0,40497.0,34091.0
CD45RO,37973.0,37979.0,33563.0,37979.0,11061.0,26276.0,1508.0,24382.0,4754.0,29.0,21858.0,5509.0,24559.0,36730.0,17295.0,182.0,9526.0,27976.0,18286.0,37979.0,6276.0,37979.0,2073.0,37979.0,37973.0,37700.0,37979.0,12325.0,2464.0,29006.0,6932.0,3336.0,3330.0,37979.0,37979.0,27222.0,22310.0,17376.0,5931.0,37757.0,37979.0,2698.0,37968.0,32045.0
CD56,186.0,186.0,163.0,186.0,62.0,144.0,11.0,140.0,20.0,0.0,114.0,38.0,126.0,182.0,182.0,1.0,57.0,157.0,94.0,186.0,31.0,186.0,11.0,186.0,186.0,184.0,186.0,54.0,12.0,150.0,40.0,17.0,17.0,186.0,186.0,126.0,109.0,91.0,33.0,186.0,186.0,16.0,186.0,168.0
CD63,10371.0,10372.0,9306.0,10372.0,3416.0,7326.0,479.0,6921.0,1152.0,6.0,6036.0,1678.0,6910.0,9997.0,9526.0,57.0,1446.0,7813.0,5133.0,10372.0,1860.0,10372.0,592.0,10372.0,10370.0,10306.0,10372.0,3636.0,678.0,8266.0,1969.0,977.0,992.0,10372.0,10372.0,7422.0,6213.0,5112.0,1728.0,10323.0,10372.0,806.0,10370.0,8775.0
CD68,30517.0,30523.0,27062.0,30523.0,9178.0,21357.0,1272.0,20062.0,3709.0,24.0,17739.0,4623.0,19921.0,29563.0,27976.0,157.0,7813.0,11446.0,14821.0,30523.0,5215.0,30523.0,1686.0,30523.0,30519.0,30305.0,30523.0,10013.0,1997.0,23580.0,5648.0,2700.0,2689.0,30523.0,30523.0,21830.0,18032.0,14237.0,4863.0,30356.0,30523.0,2269.0,30514.0,25889.0
CD8,19998.0,20002.0,17600.0,20002.0,5982.0,13971.0,834.0,12900.0,2601.0,16.0,11747.0,2970.0,13088.0,19384.0,18286.0,94.0,5133.0,14821.0,4983.0,20002.0,3359.0,20002.0,1098.0,20002.0,19998.0,19864.0,20002.0,6623.0,1295.0,15449.0,3637.0,1836.0,1836.0,20002.0,20002.0,14243.0,11793.0,9379.0,3225.0,19892.0,20002.0,1513.0,19994.0,16968.0
dsDNA,41887.0,41894.0,36948.0,41894.0,11916.0,28749.0,1608.0,26596.0,5224.0,33.0,23939.0,5936.0,26898.0,40510.0,37979.0,186.0,10372.0,30523.0,20002.0,20947.0,6817.0,41894.0,2266.0,41894.0,41887.0,41567.0,41894.0,13413.0,2715.0,31789.0,7624.0,3668.0,3655.0,41894.0,41894.0,30095.0,24554.0,18910.0,6427.0,41637.0,41894.0,2933.0,41881.0,35235.0
EGFR,6816.0,6817.0,6254.0,6817.0,2177.0,4811.0,341.0,4694.0,672.0,6.0,3919.0,1148.0,4377.0,6626.0,6276.0,31.0,1860.0,5215.0,3359.0,6817.0,756.0,6817.0,373.0,6817.0,6817.0,6760.0,6817.0,2477.0,486.0,5687.0,1346.0,633.0,606.0,6817.0,6817.0,5082.0,4435.0,3534.0,1125.0,6794.0,6817.0,588.0,6814.0,5766.0
Fe,41887.0,41894.0,36948.0,41894.0,11916.0,28749.0,1608.0,26596.0,5224.0,33.0,23939.0,5936.0,26898.0,40510.0,37979.0,186.0,10372.0,30523.0,20002.0,41894.0,6817.0,20947.0,2266.0,41894.0,41887.0,41567.0,41894.0,13413.0,2715.0,31789.0,7624.0,3668.0,3655.0,41894.0,41894.0,30095.0,24554.0,18910.0,6427.0,41637.0,41894.0,2933.0,41881.0,35235.0
FoxP3,2264.0,2266.0,2003.0,2266.0,696.0,1584.0,84.0,1473.0,276.0,2.0,1348.0,324.0,1523.0,2197.0,2073.0,11.0,592.0,1686.0,1098.0,2266.0,373.0,2266.0,74.0,2266.0,2266.0,2252.0,2266.0,726.0,159.0,1751.0,394.0,201.0,200.0,2266.0,2266.0,1608.0,1335.0,1027.0,366.0,2249.0,2266.0,178.0,2263.0,1914.0
H3K27me3,41887.0,41894.0,36948.0,41894.0,11916.0,28749.0,1608.0,26596.0,5224.0,33.0,23939.0,5936.0,26898.0,40510.0,37979.0,186.0,10372.0,30523.0,20002.0,41894.0,6817.0,41894.0,2266.0,20947.0,41887.0,41567.0,41894.0,13413.0,2715.0,31789.0,7624.0,3668.0,3655.0,41894.0,41894.0,30095.0,24554.0,18910.0,6427.0,41637.0,41894.0,2933.0,41881.0,35235.0
H3K9ac,41880.0,41887.0,36942.0,41887.0,11915.0,28744.0,1608.0,26592.0,5223.0,33.0,23935.0,5936.0,26894.0,40504.0,37973.0,186.0,10370.0,30519.0,19998.0,41887.0,6817.0,41887.0,2266.0,41887.0,20940.0,41560.0,41887.0,13412.0,2715.0,31787.0,7624.0,3668.0,3654.0,41887.0,41887.0,30091.0,24552.0,18907.0,6426.0,41630.0,41887.0,2933.0,41874.0,35229.0
HLA-DR,41560.0,41567.0,36668.0,41567.0,11836.0,28550.0,1596.0,26400.0,5176.0,33.0,23774.0,5898.0,26715.0,40198.0,37700.0,184.0,10306.0,30305.0,19864.0,41567.0,6760.0,41567.0,2252.0,41567.0,41560.0,20626.0,41567.0,13300.0,2686.0,31568.0,7567.0,3644.0,3636.0,41567.0,41567.0,29847.0,24368.0,18779.0,6382.0,41314.0,41567.0,2913.0,41554.0,34970.0
HLA_Class_1,41887.0,41894.0,36948.0,41894.0,11916.0,28749.0,1608.0,26596.0,5224.0,33.0,23939.0,5936.0,26898.0,40510.0,37979.0,186.0,10372.0,30523.0,20002.0,41894.0,6817.0,41894.0,2266.0,41894.0,41887.0,41567.0,20947.0,13413.0,2715.0,31789.0,7624.0,3668.0,3655.0,41894.0,41894.0,30095.0,24554.0,18910.0,6427.0,41637.0,41894.0,2933.0,41881.0,35235.0
IDO,13409.0,13413.0,12042.0,13413.0,4423.0,9448.0,573.0,9034.0,1520.0,12.0,7782.0,2196.0,8795.0,12976.0,12325.0,54.0,3636.0,10013.0,6623.0,13413.0,2477.0,13413.0,726.0,13413.0,13412.0,13300.0,13413.0,2588.0,839.0,10748.0,2613.0,1279.0,1272.0,13413.0,13413.0,9800.0,8100.0,6651.0,2217.0,13338.0,13413.0,914.0,13407.0,11317.0
Keratin17,2714.0,2715.0,2428.0,2715.0,769.0,1884.0,118.0,1771.0,297.0,2.0,1560.0,403.0,1732.0,2626.0,2464.0,12.0,678.0,1997.0,1295.0,2715.0,486.0,2715.0,159.0,2715.0,2715.0,2686.0,2715.0,839.0,112.0,2179.0,527.0,239.0,234.0,2715.0,2715.0,1983.0,1659.0,1279.0,418.0,2699.0,2715.0,207.0,2714.0,2297.0
Keratin6,31784.0,31789.0,28666.0,31789.0,9667.0,22082.0,1340.0,20954.0,3554.0,28.0,18291.0,4873.0,20628.0,30757.0,29006.0,150.0,8266.0,23580.0,15449.0,31789.0,5687.0,31789.0,1751.0,31789.0,31787.0,31568.0,31789.0,10748.0,2179.0,12735.0,6104.0,2952.0,2812.0,31789.0,31789.0,23292.0,19558.0,15314.0,5108.0,31624.0,31789.0,2380.0,31780.0,26802.0
Ki67,7621.0,7624.0,6853.0,7624.0,2280.0,5256.0,292.0,5068.0,893.0,2.0,4409.0,1153.0,4891.0,7375.0,6932.0,40.0,1969.0,5648.0,3637.0,7624.0,1346.0,7624.0,394.0,7624.0,7624.0,7567.0,7624.0,2613.0,527.0,6104.0,771.0,653.0,652.0,7624.0,7624.0,5640.0,4738.0,3647.0,1197.0,7578.0,7624.0,548.0,7621.0,6387.0
Lag3,3666.0,3668.0,3287.0,3668.0,1122.0,2579.0,158.0,2423.0,422.0,4.0,2170.0,560.0,2466.0,3552.0,3336.0,17.0,977.0,2700.0,1836.0,3668.0,633.0,3668.0,201.0,3668.0,3668.0,3644.0,3668.0,1279.0,239.0,2952.0,653.0,201.0,314.0,3668.0,3668.0,2650.0,2204.0,1832.0,619.0,3642.0,3668.0,261.0,3666.0,3125.0
MPO,3655.0,3655.0,3224.0,3655.0,1135.0,2527.0,180.0,2312.0,466.0,2.0,2131.0,556.0,2346.0,3523.0,3330.0,17.0,992.0,2689.0,1836.0,3655.0,606.0,3655.0,200.0,3655.0,3654.0,3636.0,3655.0,1272.0,234.0,2812.0,652.0,314.0,224.0,3655.0,3655.0,2541.0,2106.0,1710.0,621.0,3632.0,3655.0,297.0,3654.0,3104.0
Na,41887.0,41894.0,36948.0,41894.0,11916.0,28749.0,1608.0,26596.0,5224.0,33.0,23939.0,5936.0,26898.0,40510.0,37979.0,186.0,10372.0,30523.0,20002.0,41894.0,6817.0,41894.0,2266.0,41894.0,41887.0,41567.0,41894.0,13413.0,2715.0,31789.0,7624.0,3668.0,3655.0,20947.0,41894.0,30095.0,24554.0,18910.0,6427.0,41637.0,41894.0,2933.0,41881.0,35235.0
P,41887.0,41894.0,36948.0,41894.0,11916.0,28749.0,1608.0,26596.0,5224.0,33.0,23939.0,5936.0,26898.0,40510.0,37979.0,186.0,10372.0,30523.0,20002.0,41894.0,6817.0,41894.0,2266.0,41894.0,41887.0,41567.0,41894.0,13413.0,2715.0,31789.0,7624.0,3668.0,3655.0,41894.0,20947.0,30095.0,24554.0,18910.0,6427.0,41637.0,41894.0,2933.0,41881.0,35235.0
p53,30092.0,30095.0,26941.0,30095.0,8555.0,20542.0,1109.0,19343.0,3512.0,23.0,16944.0,4242.0,19081.0,29059.0,27222.0,126.0,7422.0,21830.0,14243.0,30095.0,5082.0,30095.0,1608.0,30095.0,30091.0,29847.0,30095.0,9800.0,1983.0,23292.0,5640.0,2650.0,2541.0,30095.0,30095.0,11069.0,18192.0,13859.0,4642.0,29917.0,30095.0,2078.0,30087.0,25154.0
Pan-Keratin,24550.0,24554.0,22216.0,24554.0,7243.0,16885.0,986.0,16118.0,2669.0,20.0,13912.0,3623.0,15605.0,23730.0,22310.0,109.0,6213.0,18032.0,11793.0,24554.0,4435.0,24554.0,1335.0,24554.0,24552.0,24368.0,24554.0,8100.0,1659.0,19558.0,4738.0,2204.0,2106.0,24554.0,24554.0,18192.0,7655.0,11685.0,3839.0,24412.0,24554.0,1835.0,24546.0,20508.0
PD-L1,18908.0,18910.0,17102.0,18910.0,6076.0,13315.0,845.0,12722.0,2085.0,23.0,11073.0,3013.0,12400.0,18298.0,17376.0,91.0,5112.0,14237.0,9379.0,18910.0,3534.0,18910.0,1027.0,18910.0,18907.0,18779.0,18910.0,6651.0,1279.0,15314.0,3647.0,1832.0,1710.0,18910.0,18910.0,13859.0,11685.0,4815.0,3150.0,18815.0,18910.0,1453.0,18904.0,16028.0
PD1,6425.0,6427.0,5728.0,6427.0,2038.0,4561.0,272.0,4247.0,832.0,4.0,3821.0,996.0,4277.0,6221.0,5931.0,33.0,1728.0,4863.0,3225.0,6427.0,1125.0,6427.0,366.0,6427.0,6426.0,6382.0,6427.0,2217.0,418.0,5108.0,1197.0,619.0,621.0,6427.0,6427.0,4642.0,3839.0,3150.0,583.0,6389.0,6427.0,502.0,6425.0,5491.0
phospho-S6,41630.0,41637.0,36732.0,41637.0,11862.0,28583.0,1602.0,26450.0,5190.0,32.0,23798.0,5906.0,26732.0,40259.0,37757.0,186.0,10323.0,30356.0,19892.0,41637.0,6794.0,41637.0,2249.0,41637.0,41630.0,41314.0,41637.0,13338.0,2699.0,31624.0,7578.0,3642.0,3632.0,41637.0,41637.0,29917.0,24412.0,18815.0,6389.0,20692.0,41637.0,2915.0,41624.0,35021.0
Si,41887.0,41894.0,36948.0,41894.0,11916.0,28749.0,1608.0,26596.0,5224.0,33.0,23939.0,5936.0,26898.0,40510.0,37979.0,186.0,10372.0,30523.0,20002.0,41894.0,6817.0,41894.0,2266.0,41894.0,41887.0,41567.0,41894.0,13413.0,2715.0,31789.0,7624.0,3668.0,3655.0,41894.0,41894.0,30095.0,24554.0,18910.0,6427.0,41637.0,20947.0,2933.0,41881.0,35235.0
SMA,2930.0,2933.0,2600.0,2933.0,905.0,2061.0,172.0,1922.0,379.0,1.0,1779.0,502.0,1928.0,2846.0,2698.0,16.0,806.0,2269.0,1513.0,2933.0,588.0,2933.0,178.0,2933.0,2933.0,2913.0,2933.0,914.0,207.0,2380.0,548.0,261.0,297.0,2933.0,2933.0,2078.0,1835.0,1453.0,502.0,2915.0,2933.0,160.0,2930.0,2522.0
Ta,41874.0,41881.0,36935.0,41881.0,11912.0,28742.0,1608.0,26587.0,5224.0,33.0,23930.0,5931.0,26890.0,40497.0,37968.0,186.0,10370.0,30514.0,19994.0,41881.0,6814.0,41881.0,2263.0,41881.0,41874.0,41554.0,41881.0,13407.0,2714.0,31780.0,7621.0,3666.0,3654.0,41881.0,41881.0,30087.0,24546.0,18904.0,6425.0,41624.0,41881.0,2930.0,20934.0,35225.0
Vimentin,35229.0,35235.0,31028.0,35235.0,10121.0,24325.0,1374.0,22452.0,4423.0,29.0,20352.0,5042.0,22824.0,34091.0,32045.0,168.0,8775.0,25889.0,16968.0,35235.0,5766.0,35235.0,1914.0,35235.0,35229.0,34970.0,35235.0,11317.0,2297.0,26802.0,6387.0,3125.0,3104.0,35235.0,35235.0,25154.0,20508.0,16028.0,5491.0,35021.0,35235.0,2522.0,35225.0,14909.0
