,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
FoxP3,42.0,42.0,35.0,42.0,7.0,12.0,27.0,11.0,0.0,0.0,8.0,7.0,8.0,19.0,18.0,5.0,5.0,13.0,7.0,42.0,11.0,42.0,0.0,42.0,42.0,16.0,42.0,1.0,3.0,30.0,7.0,1.0,1.0,42.0,42.0,2.0,26.0,4.0,4.0,41.0,42.0,15.0,42.0,17.0
H3K27me3,26831.0,26826.0,22762.0,26831.0,1110.0,4089.0,17018.0,5498.0,133.0,51.0,1538.0,2577.0,1232.0,7908.0,7042.0,1173.0,1184.0,6208.0,1057.0,26831.0,4869.0,26831.0,42.0,13396.0,26652.0,6583.0,26806.0,82.0,1595.0,22227.0,1846.0,57.0,150.0,26831.0,26831.0,425.0,17491.0,1587.0,239.0,25432.0,26831.0,5675.0,26831.0,7194.0
H3K9ac,26690.0,26686.0,22638.0,26690.0,1110.0,4081.0,16958.0,5486.0,133.0,51.0,1539.0,2569.0,1234.0,7890.0,7035.0,1171.0,1184.0,6196.0,1057.0,26690.0,4855.0,26690.0,42.0,26652.0,13255.0,6568.0,26666.0,82.0,1589.0,22096.0,1843.0,58.0,148.0,26690.0,26690.0,427.0,17396.0,1584.0,238.0,25306.0,26690.0,5670.0,26690.0,7174.0
HLA-DR,6601.0,6600.0,5484.0,6601.0,397.0,1230.0,4218.0,1595.0,61.0,13.0,527.0,779.0,430.0,2296.0,2071.0,329.0,413.0,1802.0,374.0,6601.0,1284.0,6601.0,16.0,6583.0,6568.0,1007.0,6598.0,35.0,354.0,5219.0,507.0,18.0,39.0,6601.0,6601.0,164.0,4157.0,367.0,88.0,6344.0,6601.0,1737.0,6601.0,2125.0
HLA_Class_1,26845.0,26840.0,22774.0,26845.0,1111.0,4093.0,17033.0,5505.0,133.0,51.0,1541.0,2582.0,1235.0,7919.0,7053.0,1175.0,1189.0,6221.0,1060.0,26845.0,4872.0,26845.0,42.0,26806.0,26666.0,6598.0,13410.0,82.0,1595.0,22233.0,1848.0,58.0,150.0,26845.0,26845.0,427.0,17497.0,1590.0,239.0,25446.0,26845.0,5687.0,26845.0,7207.0
IDO,82.0,82.0,71.0,82.0,4.0,21.0,49.0,27.0,0.0,0.0,17.0,16.0,15.0,41.0,36.0,3.0,7.0,28.0,9.0,82.0,15.0,82.0,1.0,82.0,82.0,35.0,82.0,1.0,7.0,54.0,4.0,0.0,0.0,82.0,82.0,3.0,48.0,3.0,2.0,80.0,82.0,25.0,82.0,37.0
Keratin17,1595.0,1595.0,1420.0,1595.0,43.0,232.0,1091.0,297.0,6.0,1.0,100.0,148.0,66.0,468.0,483.0,99.0,73.0,347.0,77.0,1595.0,352.0,1595.0,3.0,1595.0,1589.0,354.0,1595.0,7.0,84.0,1340.0,132.0,4.0,8.0,1595.0,1595.0,21.0,1124.0,132.0,16.0,1538.0,1595.0,349.0,1595.0,415.0
Keratin6,22257.0,22252.0,18937.0,22257.0,865.0,3262.0,14054.0,4405.0,92.0,42.0,1187.0,2023.0,953.0,6333.0,5675.0,958.0,920.0,4981.0,812.0,22257.0,4000.0,22257.0,30.0,22227.0,22096.0,5219.0,22233.0,54.0,1340.0,9317.0,1508.0,39.0,117.0,22257.0,22257.0,314.0,14629.0,1318.0,177.0,21042.0,22257.0,4514.0,22257.0,5724.0
Ki67,1848.0,1848.0,1595.0,1848.0,106.0,339.0,1261.0,446.0,13.0,5.0,123.0,228.0,120.0,621.0,658.0,114.0,92.0,464.0,86.0,1848.0,428.0,1848.0,7.0,1846.0,1843.0,507.0,1848.0,4.0,132.0,1508.0,115.0,7.0,14.0,1848.0,1848.0,39.0,1266.0,129.0,27.0,1808.0,1848.0,449.0,1848.0,534.0
Lag3,58.0,58.0,53.0,58.0,3.0,9.0,32.0,16.0,0.0,0.0,6.0,10.0,5.0,22.0,21.0,6.0,2.0,13.0,4.0,58.0,12.0,58.0,1.0,57.0,58.0,18.0,58.0,0.0,4.0,39.0,7.0,0.0,0.0,58.0,58.0,3.0,38.0,7.0,1.0,56.0,58.0,20.0,58.0,23.0
MPO,150.0,150.0,126.0,150.0,9.0,22.0,90.0,36.0,0.0,0.0,11.0,16.0,12.0,46.0,38.0,6.0,10.0,42.0,5.0,150.0,38.0,150.0,1.0,150.0,148.0,39.0,150.0,0.0,8.0,117.0,14.0,0.0,3.0,150.0,150.0,3.0,97.0,9.0,2.0,145.0,150.0,44.0,150.0,50.0
Na,26870.0,26865.0,22794.0,26870.0,1112.0,4094.0,17044.0,5507.0,133.0,51.0,1542.0,2583.0,1236.0,7921.0,7055.0,1175.0,1189.0,6222.0,1060.0,26870.0,4875.0,26870.0,42.0,26831.0,26690.0,6601.0,26845.0,82.0,1595.0,22257.0,1848.0,58.0,150.0,13435.0,26870.0,427.0,17514.0,1591.0,239.0,25469.0,26870.0,5688.0,26870.0,7209.0
P,26870.0,26865.0,22794.0,26870.0,1112.0,4094.0,17044.0,5507.0,133.0,51.0,1542.0,2583.0,1236.0,7921.0,7055.0,1175.0,1189.0,6222.0,1060.0,26870.0,4875.0,26870.0,42.0,26831.0,26690.0,6601.0,26845.0,82.0,1595.0,22257.0,1848.0,58.0,150.0,26870.0,13435.0,427.0,17514.0,1591.0,239.0,25469.0,26870.0,5688.0,26870.0,7209.0
p53,427.0,427.0,337.0,427.0,38.0,102.0,283.0,128.0,7.0,2.0,48.0,66.0,46.0,188.0,180.0,23.0,33.0,146.0,36.0,427.0,93.0,427.0,2.0,425.0,427.0,164.0,427.0,3.0,21.0,314.0,39.0,3.0,3.0,427.0,427.0,6.0,259.0,28.0,8.0,424.0,427.0,150.0,427.0,160.0
Pan-Keratin,17514.0,17510.0,14976.0,17514.0,721.0,2636.0,11292.0,3533.0,72.0,37.0,969.0,1642.0,782.0,5106.0,4701.0,814.0,741.0,3991.0,657.0,17514.0,3336.0,17514.0,26.0,17491.0,17396.0,4157.0,17497.0,48.0,1124.0,14629.0,1266.0,38.0,97.0,17514.0,17514.0,259.0,5834.0,1081.0,151.0,16688.0,17514.0,3661.0,17514.0,4591.0
PD-L1,1591.0,1591.0,1394.0,1591.0,65.0,256.0,1132.0,345.0,10.0,3.0,84.0,183.0,66.0,504.0,520.0,91.0,87.0,390.0,63.0,1591.0,331.0,1591.0,4.0,1587.0,1584.0,367.0,1590.0,3.0,132.0,1318.0,129.0,7.0,9.0,1591.0,1591.0,28.0,1081.0,75.0,19.0,1544.0,1591.0,397.0,1591.0,446.0
PD1,239.0,239.0,194.0,239.0,32.0,60.0,162.0,72.0,5.0,0.0,27.0,37.0,28.0,100.0,99.0,17.0,24.0,73.0,21.0,239.0,53.0,239.0,4.0,239.0,238.0,88.0,239.0,2.0,16.0,177.0,27.0,1.0,2.0,239.0,239.0,8.0,151.0,19.0,3.0,238.0,239.0,60.0,239.0,85.0
phospho-S6,25469.0,25465.0,21634.0,25469.0,1098.0,3974.0,16376.0,5316.0,132.0,50.0,1517.0,2500.0,1218.0,7669.0,6923.0,1146.0,1164.0,6008.0,1047.0,25469.0,4750.0,25469.0,41.0,25432.0,25306.0,6344.0,25446.0,80.0,1538.0,21042.0,1808.0,56.0,145.0,25469.0,25469.0,424.0,16688.0,1544.0,238.0,12157.0,25469.0,5548.0,25469.0,6969.0
Si,26870.0,26865.0,22794.0,26870.0,1112.0,4094.0,17044.0,5507.0,133.0,51.0,1542.0,2583.0,1236.0,7921.0,7055.0,1175.0,1189.0,6222.0,1060.0,26870.0,4875.0,26870.0,42.0,26831.0,26690.0,6601.0,26845.0,82.0,1595.0,22257.0,1848.0,58.0,150.0,26870.0,26870.0,427.0,17514.0,1591.0,239.0,25469.0,13435.0,5688.0,26870.0,7209.0
SMA,5688.0,5688.0,4784.0,5688.0,295.0,1052.0,3856.0,1410.0,52.0,12.0,449.0,726.0,356.0,2045.0,1856.0,293.0,355.0,1607.0,326.0,5688.0,1167.0,5688.0,15.0,5675.0,5670.0,1737.0,5687.0,25.0,349.0,4514.0,449.0,20.0,44.0,5688.0,5688.0,150.0,3661.0,397.0,60.0,5548.0,5688.0,790.0,5688.0,1911.0
Ta,26870.0,26865.0,22794.0,26870.0,1112.0,4094.0,17044.0,5507.0,133.0,51.0,1542.0,2583.0,1236.0,7921.0,7055.0,1175.0,1189.0,6222.0,1060.0,26870.0,4875.0,26870.0,42.0,26831.0,26690.0,6601.0,26845.0,82.0,1595.0,22257.0,1848.0,58.0,150.0,26870.0,26870.0,427.0,17514.0,1591.0,239.0,25469.0,26870.0,5688.0,13435.0,7209.0
Vimentin,7209.0,7209.0,6045.0,7209.0,384.0,1305.0,4755.0,1692.0,59.0,13.0,562.0,870.0,438.0,2487.0,2223.0,361.0,433.0,1947.0,400.0,7209.0,1419.0,7209.0,17.0,7194.0,7174.0,2125.0,7207.0,37.0,415.0,5724.0,534.0,23.0,50.0,7209.0,7209.0,160.0,4591.0,446.0,85.0,6969.0,7209.0,1911.0,7209.0,1175.0
