,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
H3K27me3,30646.0,30634.0,29344.0,30646.0,33.0,439.0,1593.0,599.0,0.0,31.0,28.0,304.0,70.0,1577.0,2171.0,0.0,1099.0,1165.0,30.0,30646.0,4012.0,30646.0,0.0,15314.0,29715.0,359.0,24922.0,0.0,135.0,7837.0,4218.0,0.0,186.0,30646.0,30646.0,23770.0,7004.0,523.0,73.0,24962.0,30646.0,872.0,30642.0,18437.0
H3K9ac,29733.0,29721.0,28479.0,29733.0,30.0,414.0,1550.0,577.0,0.0,31.0,26.0,296.0,67.0,1492.0,2071.0,0.0,1045.0,1085.0,29.0,29733.0,3908.0,29733.0,0.0,29715.0,14441.0,338.0,24235.0,0.0,125.0,7592.0,4095.0,0.0,170.0,29733.0,29733.0,23183.0,6768.0,505.0,70.0,24221.0,29733.0,851.0,29730.0,17888.0
HLA-DR,359.0,359.0,331.0,359.0,0.0,23.0,9.0,20.0,0.0,0.0,0.0,5.0,7.0,54.0,35.0,0.0,36.0,59.0,1.0,359.0,35.0,359.0,0.0,359.0,338.0,13.0,297.0,0.0,6.0,94.0,53.0,0.0,2.0,359.0,359.0,239.0,91.0,8.0,0.0,289.0,359.0,17.0,359.0,242.0
HLA_Class_1,24938.0,24928.0,23860.0,24938.0,24.0,369.0,1309.0,517.0,0.0,26.0,16.0,258.0,60.0,1273.0,1730.0,0.0,908.0,945.0,25.0,24938.0,3299.0,24938.0,0.0,24922.0,24235.0,297.0,10310.0,0.0,98.0,6425.0,3497.0,0.0,136.0,24938.0,24938.0,19678.0,5688.0,423.0,57.0,20418.0,24938.0,729.0,24937.0,15207.0
IDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keratin17,135.0,135.0,121.0,135.0,0.0,7.0,5.0,7.0,0.0,0.0,0.0,2.0,0.0,14.0,17.0,0.0,15.0,19.0,0.0,135.0,11.0,135.0,0.0,135.0,125.0,6.0,98.0,0.0,1.0,35.0,17.0,0.0,2.0,135.0,135.0,83.0,32.0,6.0,1.0,98.0,135.0,7.0,135.0,89.0
Keratin6,7840.0,7836.0,7552.0,7840.0,5.0,107.0,529.0,148.0,0.0,5.0,4.0,64.0,18.0,438.0,607.0,0.0,281.0,308.0,7.0,7840.0,1160.0,7840.0,0.0,7837.0,7592.0,94.0,6425.0,0.0,35.0,1166.0,1232.0,0.0,48.0,7840.0,7840.0,6098.0,2162.0,153.0,19.0,6550.0,7840.0,193.0,7840.0,5083.0
Ki67,4220.0,4219.0,4055.0,4220.0,7.0,56.0,271.0,88.0,0.0,6.0,1.0,49.0,7.0,237.0,348.0,0.0,170.0,177.0,4.0,4220.0,623.0,4220.0,0.0,4218.0,4095.0,53.0,3497.0,0.0,17.0,1232.0,378.0,0.0,32.0,4220.0,4220.0,3284.0,1123.0,110.0,11.0,3523.0,4220.0,124.0,4220.0,2830.0
Lag3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPO,186.0,186.0,178.0,186.0,1.0,5.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,17.0,0.0,11.0,11.0,0.0,186.0,17.0,186.0,0.0,186.0,170.0,2.0,136.0,0.0,2.0,48.0,32.0,0.0,1.0,186.0,186.0,123.0,50.0,2.0,0.0,149.0,186.0,5.0,186.0,106.0
Na,30664.0,30652.0,29359.0,30664.0,33.0,439.0,1594.0,600.0,0.0,31.0,28.0,304.0,70.0,1577.0,2171.0,0.0,1099.0,1165.0,30.0,30664.0,4012.0,30664.0,0.0,30646.0,29733.0,359.0,24938.0,0.0,135.0,7840.0,4220.0,0.0,186.0,15332.0,30664.0,23782.0,7005.0,523.0,73.0,24977.0,30664.0,875.0,30660.0,18450.0
P,30664.0,30652.0,29359.0,30664.0,33.0,439.0,1594.0,600.0,0.0,31.0,28.0,304.0,70.0,1577.0,2171.0,0.0,1099.0,1165.0,30.0,30664.0,4012.0,30664.0,0.0,30646.0,29733.0,359.0,24938.0,0.0,135.0,7840.0,4220.0,0.0,186.0,30664.0,15332.0,23782.0,7005.0,523.0,73.0,24977.0,30664.0,875.0,30660.0,18450.0
p53,23782.0,23771.0,22822.0,23782.0,20.0,296.0,1234.0,462.0,0.0,24.0,17.0,241.0,46.0,1140.0,1580.0,0.0,778.0,772.0,24.0,23782.0,3142.0,23782.0,0.0,23770.0,23183.0,239.0,19678.0,0.0,83.0,6098.0,3284.0,0.0,123.0,23782.0,23782.0,9490.0,5363.0,393.0,54.0,19404.0,23782.0,665.0,23780.0,14355.0
Pan-Keratin,7005.0,7003.0,6755.0,7005.0,4.0,99.0,504.0,129.0,0.0,7.0,9.0,58.0,10.0,410.0,551.0,0.0,273.0,288.0,5.0,7005.0,1039.0,7005.0,0.0,7004.0,6768.0,91.0,5688.0,0.0,32.0,2162.0,1123.0,0.0,50.0,7005.0,7005.0,5363.0,1057.0,163.0,22.0,5848.0,7005.0,183.0,7005.0,4637.0
PD-L1,523.0,523.0,494.0,523.0,0.0,10.0,35.0,16.0,0.0,0.0,0.0,4.0,2.0,31.0,31.0,0.0,23.0,29.0,0.0,523.0,78.0,523.0,0.0,523.0,505.0,8.0,423.0,0.0,6.0,153.0,110.0,0.0,2.0,523.0,523.0,393.0,163.0,6.0,1.0,440.0,523.0,10.0,523.0,365.0
PD1,73.0,73.0,70.0,73.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,3.0,3.0,0.0,73.0,8.0,73.0,0.0,73.0,70.0,0.0,57.0,0.0,1.0,19.0,11.0,0.0,0.0,73.0,73.0,54.0,22.0,1.0,1.0,59.0,73.0,0.0,73.0,45.0
phospho-S6,24977.0,24967.0,23917.0,24977.0,23.0,361.0,1308.0,498.0,0.0,23.0,21.0,247.0,59.0,1314.0,1800.0,0.0,901.0,964.0,23.0,24977.0,3293.0,24977.0,0.0,24962.0,24221.0,289.0,20418.0,0.0,98.0,6550.0,3523.0,0.0,149.0,24977.0,24977.0,19404.0,5848.0,440.0,59.0,10228.0,24977.0,716.0,24975.0,15307.0
Si,30664.0,30652.0,29359.0,30664.0,33.0,439.0,1594.0,600.0,0.0,31.0,28.0,304.0,70.0,1577.0,2171.0,0.0,1099.0,1165.0,30.0,30664.0,4012.0,30664.0,0.0,30646.0,29733.0,359.0,24938.0,0.0,135.0,7840.0,4220.0,0.0,186.0,30664.0,30664.0,23782.0,7005.0,523.0,73.0,24977.0,15332.0,875.0,30660.0,18450.0
SMA,875.0,875.0,832.0,875.0,1.0,15.0,40.0,27.0,0.0,1.0,0.0,15.0,1.0,53.0,64.0,0.0,41.0,59.0,0.0,875.0,123.0,875.0,0.0,872.0,851.0,17.0,729.0,0.0,7.0,193.0,124.0,0.0,5.0,875.0,875.0,665.0,183.0,10.0,0.0,716.0,875.0,29.0,875.0,537.0
Ta,30660.0,30648.0,29355.0,30660.0,33.0,439.0,1594.0,600.0,0.0,31.0,28.0,304.0,70.0,1577.0,2171.0,0.0,1099.0,1165.0,30.0,30660.0,4012.0,30660.0,0.0,30642.0,29730.0,359.0,24937.0,0.0,135.0,7840.0,4220.0,0.0,186.0,30660.0,30660.0,23780.0,7005.0,523.0,73.0,24975.0,30660.0,875.0,15328.0,18448.0
Vimentin,18450.0,18443.0,17686.0,18450.0,22.0,286.0,1081.0,389.0,0.0,23.0,14.0,186.0,51.0,1022.0,1368.0,0.0,714.0,773.0,19.0,18450.0,2543.0,18450.0,0.0,18437.0,17888.0,242.0,15207.0,0.0,89.0,5083.0,2830.0,0.0,106.0,18450.0,18450.0,14355.0,4637.0,365.0,45.0,15307.0,18450.0,537.0,18448.0,5972.0
