,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD4,209.0,209.0,203.0,209.0,2.0,5.0,124.0,40.0,0.0,1.0,2.0,5.0,1.0,40.0,90.0,0.0,39.0,13.0,1.0,209.0,138.0,209.0,0.0,209.0,205.0,103.0,209.0,3.0,198.0,209.0,42.0,1.0,4.0,209.0,209.0,81.0,184.0,0.0,5.0,191.0,209.0,6.0,209.0,65.0
CD45,4946.0,4946.0,4687.0,4946.0,67.0,62.0,2683.0,848.0,5.0,3.0,56.0,41.0,40.0,520.0,2115.0,0.0,887.0,277.0,13.0,4946.0,2970.0,4946.0,10.0,4946.0,4733.0,2371.0,4936.0,61.0,4649.0,4913.0,787.0,3.0,115.0,4946.0,4946.0,2040.0,4417.0,2.0,94.0,4440.0,4946.0,153.0,4946.0,1292.0
CD45RO,10376.0,10376.0,9925.0,10376.0,142.0,123.0,5890.0,1919.0,11.0,6.0,93.0,77.0,90.0,2115.0,2368.0,0.0,1917.0,547.0,27.0,10376.0,6549.0,10376.0,21.0,10376.0,10033.0,5113.0,10358.0,121.0,9821.0,10325.0,1669.0,7.0,228.0,10376.0,10376.0,4470.0,9387.0,5.0,182.0,9439.0,10376.0,297.0,10376.0,2727.0
CD56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD63,3970.0,3970.0,3800.0,3970.0,77.0,52.0,2319.0,771.0,2.0,3.0,32.0,19.0,39.0,887.0,1917.0,0.0,439.0,248.0,12.0,3970.0,2576.0,3970.0,7.0,3970.0,3784.0,1983.0,3967.0,47.0,3758.0,3955.0,649.0,3.0,121.0,3970.0,3970.0,1747.0,3618.0,0.0,89.0,3578.0,3970.0,99.0,3970.0,1019.0
CD68,1263.0,1263.0,1192.0,1263.0,14.0,21.0,718.0,209.0,1.0,1.0,20.0,12.0,13.0,277.0,547.0,0.0,248.0,36.0,2.0,1263.0,783.0,1263.0,4.0,1263.0,1213.0,658.0,1261.0,18.0,1181.0,1255.0,183.0,2.0,23.0,1263.0,1263.0,515.0,1132.0,0.0,22.0,1159.0,1263.0,41.0,1263.0,338.0
CD8,55.0,55.0,54.0,55.0,1.0,0.0,30.0,13.0,0.0,0.0,1.0,2.0,1.0,13.0,27.0,0.0,12.0,2.0,0.0,55.0,38.0,55.0,0.0,55.0,55.0,30.0,55.0,1.0,51.0,55.0,14.0,1.0,2.0,55.0,55.0,25.0,49.0,0.0,2.0,51.0,55.0,1.0,55.0,13.0
dsDNA,27602.0,27602.0,26128.0,27602.0,353.0,315.0,13906.0,4384.0,41.0,20.0,212.0,156.0,209.0,4946.0,10376.0,0.0,3970.0,1263.0,55.0,13801.0,15164.0,27602.0,53.0,27602.0,26570.0,12410.0,27569.0,269.0,26076.0,27408.0,3817.0,25.0,580.0,27602.0,27602.0,10517.0,24563.0,17.0,419.0,24445.0,27602.0,705.0,27602.0,6977.0
EGFR,15164.0,15164.0,14454.0,15164.0,190.0,191.0,8498.0,2708.0,20.0,14.0,127.0,80.0,138.0,2970.0,6549.0,0.0,2576.0,783.0,38.0,15164.0,4712.0,15164.0,26.0,15164.0,14692.0,7251.0,15152.0,165.0,14310.0,15077.0,2272.0,16.0,312.0,15164.0,15164.0,6358.0,13670.0,10.0,266.0,13683.0,15164.0,428.0,15164.0,3984.0
Fe,27602.0,27602.0,26128.0,27602.0,353.0,315.0,13906.0,4384.0,41.0,20.0,212.0,156.0,209.0,4946.0,10376.0,0.0,3970.0,1263.0,55.0,27602.0,15164.0,13801.0,53.0,27602.0,26570.0,12410.0,27569.0,269.0,26076.0,27408.0,3817.0,25.0,580.0,27602.0,27602.0,10517.0,24563.0,17.0,419.0,24445.0,27602.0,705.0,27602.0,6977.0
FoxP3,53.0,53.0,50.0,53.0,1.0,2.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,0.0,7.0,4.0,0.0,53.0,26.0,53.0,1.0,53.0,48.0,40.0,53.0,1.0,52.0,53.0,3.0,0.0,1.0,53.0,53.0,17.0,43.0,0.0,1.0,48.0,53.0,0.0,53.0,16.0
H3K27me3,27602.0,27602.0,26128.0,27602.0,353.0,315.0,13906.0,4384.0,41.0,20.0,212.0,156.0,209.0,4946.0,10376.0,0.0,3970.0,1263.0,55.0,27602.0,15164.0,27602.0,53.0,13801.0,26570.0,12410.0,27569.0,269.0,26076.0,27408.0,3817.0,25.0,580.0,27602.0,27602.0,10517.0,24563.0,17.0,419.0,24445.0,27602.0,705.0,27602.0,6977.0
H3K9ac,26570.0,26570.0,25152.0,26570.0,316.0,308.0,13477.0,4242.0,41.0,19.0,206.0,147.0,205.0,4733.0,10033.0,0.0,3784.0,1213.0,55.0,26570.0,14692.0,26570.0,48.0,26570.0,12818.0,11965.0,26538.0,263.0,25105.0,26385.0,3693.0,25.0,515.0,26570.0,26570.0,10212.0,23646.0,17.0,400.0,23585.0,26570.0,688.0,26570.0,6766.0
HLA-DR,12410.0,12410.0,11772.0,12410.0,148.0,155.0,6667.0,2158.0,17.0,10.0,110.0,85.0,103.0,2371.0,5113.0,0.0,1983.0,658.0,30.0,12410.0,7251.0,12410.0,40.0,12410.0,11965.0,3028.0,12393.0,133.0,11688.0,12329.0,1821.0,11.0,266.0,12410.0,12410.0,4945.0,11064.0,8.0,210.0,11119.0,12410.0,367.0,12410.0,3288.0
HLA_Class_1,27569.0,27569.0,26095.0,27569.0,353.0,315.0,13895.0,4382.0,41.0,20.0,211.0,155.0,209.0,4936.0,10358.0,0.0,3967.0,1261.0,55.0,27569.0,15152.0,27569.0,53.0,27569.0,26538.0,12393.0,13768.0,269.0,26045.0,27375.0,3809.0,25.0,580.0,27569.0,27569.0,10504.0,24537.0,17.0,418.0,24414.0,27569.0,704.0,27569.0,6968.0
IDO,269.0,269.0,262.0,269.0,5.0,7.0,154.0,59.0,2.0,1.0,5.0,1.0,3.0,61.0,121.0,0.0,47.0,18.0,1.0,269.0,165.0,269.0,1.0,269.0,263.0,133.0,269.0,8.0,254.0,267.0,38.0,2.0,9.0,269.0,269.0,128.0,244.0,1.0,7.0,252.0,269.0,8.0,269.0,74.0
Keratin17,26076.0,26076.0,24703.0,26076.0,333.0,295.0,13119.0,4156.0,41.0,19.0,194.0,139.0,198.0,4649.0,9821.0,0.0,3758.0,1181.0,51.0,26076.0,14310.0,26076.0,52.0,26076.0,25105.0,11688.0,26045.0,254.0,12335.0,25898.0,3591.0,23.0,549.0,26076.0,26076.0,9962.0,23239.0,16.0,399.0,23122.0,26076.0,650.0,26076.0,6598.0
Keratin6,27408.0,27408.0,25946.0,27408.0,350.0,310.0,13825.0,4366.0,41.0,20.0,210.0,155.0,209.0,4913.0,10325.0,0.0,3955.0,1255.0,55.0,27408.0,15077.0,27408.0,53.0,27408.0,26385.0,12329.0,27375.0,267.0,25898.0,13608.0,3795.0,25.0,576.0,27408.0,27408.0,10466.0,24401.0,17.0,417.0,24283.0,27408.0,702.0,27408.0,6927.0
Ki67,3817.0,3817.0,3635.0,3817.0,51.0,45.0,2108.0,705.0,7.0,2.0,47.0,31.0,42.0,787.0,1669.0,0.0,649.0,183.0,14.0,3817.0,2272.0,3817.0,3.0,3817.0,3693.0,1821.0,3809.0,38.0,3591.0,3795.0,314.0,3.0,85.0,3817.0,3817.0,1631.0,3419.0,2.0,78.0,3440.0,3817.0,130.0,3817.0,1033.0
Lag3,25.0,25.0,24.0,25.0,0.0,1.0,10.0,5.0,0.0,0.0,1.0,1.0,1.0,3.0,7.0,0.0,3.0,2.0,1.0,25.0,16.0,25.0,0.0,25.0,25.0,11.0,25.0,2.0,23.0,25.0,3.0,0.0,0.0,25.0,25.0,8.0,20.0,0.0,0.0,22.0,25.0,0.0,25.0,8.0
MPO,580.0,580.0,545.0,580.0,16.0,4.0,287.0,98.0,1.0,0.0,2.0,4.0,4.0,115.0,228.0,0.0,121.0,23.0,2.0,580.0,312.0,580.0,1.0,580.0,515.0,266.0,580.0,9.0,549.0,576.0,85.0,0.0,14.0,580.0,580.0,208.0,526.0,0.0,12.0,486.0,580.0,12.0,580.0,142.0
Na,27602.0,27602.0,26128.0,27602.0,353.0,315.0,13906.0,4384.0,41.0,20.0,212.0,156.0,209.0,4946.0,10376.0,0.0,3970.0,1263.0,55.0,27602.0,15164.0,27602.0,53.0,27602.0,26570.0,12410.0,27569.0,269.0,26076.0,27408.0,3817.0,25.0,580.0,13801.0,27602.0,10517.0,24563.0,17.0,419.0,24445.0,27602.0,705.0,27602.0,6977.0
P,27602.0,27602.0,26128.0,27602.0,353.0,315.0,13906.0,4384.0,41.0,20.0,212.0,156.0,209.0,4946.0,10376.0,0.0,3970.0,1263.0,55.0,27602.0,15164.0,27602.0,53.0,27602.0,26570.0,12410.0,27569.0,269.0,26076.0,27408.0,3817.0,25.0,580.0,27602.0,13801.0,10517.0,24563.0,17.0,419.0,24445.0,27602.0,705.0,27602.0,6977.0
p53,10517.0,10517.0,10035.0,10517.0,134.0,127.0,5792.0,1914.0,23.0,10.0,88.0,60.0,81.0,2040.0,4470.0,0.0,1747.0,515.0,25.0,10517.0,6358.0,10517.0,17.0,10517.0,10212.0,4945.0,10504.0,128.0,9962.0,10466.0,1631.0,8.0,208.0,10517.0,10517.0,2254.0,9488.0,8.0,194.0,9490.0,10517.0,311.0,10517.0,2751.0
Pan-Keratin,24563.0,24563.0,23291.0,24563.0,320.0,279.0,12521.0,3960.0,38.0,18.0,184.0,134.0,184.0,4417.0,9387.0,0.0,3618.0,1132.0,49.0,24563.0,13670.0,24563.0,43.0,24563.0,23646.0,11064.0,24537.0,244.0,23239.0,24401.0,3419.0,20.0,526.0,24563.0,24563.0,9488.0,10958.0,15.0,387.0,21793.0,24563.0,625.0,24563.0,6232.0
PD-L1,17.0,17.0,17.0,17.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,17.0,10.0,17.0,0.0,17.0,17.0,8.0,17.0,1.0,16.0,17.0,2.0,0.0,0.0,17.0,17.0,8.0,15.0,0.0,0.0,17.0,17.0,0.0,17.0,3.0
PD1,419.0,419.0,403.0,419.0,4.0,5.0,243.0,81.0,1.0,0.0,6.0,2.0,5.0,94.0,182.0,0.0,89.0,22.0,2.0,419.0,266.0,419.0,1.0,419.0,400.0,210.0,418.0,7.0,399.0,417.0,78.0,0.0,12.0,419.0,419.0,194.0,387.0,0.0,5.0,373.0,419.0,7.0,419.0,97.0
phospho-S6,24445.0,24445.0,23182.0,24445.0,302.0,293.0,12463.0,3988.0,40.0,20.0,198.0,140.0,191.0,4440.0,9439.0,0.0,3578.0,1159.0,51.0,24445.0,13683.0,24445.0,48.0,24445.0,23585.0,11119.0,24414.0,252.0,23122.0,24283.0,3440.0,22.0,486.0,24445.0,24445.0,9490.0,21793.0,17.0,373.0,10883.0,24445.0,643.0,24445.0,6255.0
Si,27602.0,27602.0,26128.0,27602.0,353.0,315.0,13906.0,4384.0,41.0,20.0,212.0,156.0,209.0,4946.0,10376.0,0.0,3970.0,1263.0,55.0,27602.0,15164.0,27602.0,53.0,27602.0,26570.0,12410.0,27569.0,269.0,26076.0,27408.0,3817.0,25.0,580.0,27602.0,27602.0,10517.0,24563.0,17.0,419.0,24445.0,13801.0,705.0,27602.0,6977.0
SMA,705.0,705.0,668.0,705.0,9.0,11.0,403.0,125.0,0.0,0.0,6.0,7.0,6.0,153.0,297.0,0.0,99.0,41.0,1.0,705.0,428.0,705.0,0.0,705.0,688.0,367.0,704.0,8.0,650.0,702.0,130.0,0.0,12.0,705.0,705.0,311.0,625.0,0.0,7.0,643.0,705.0,14.0,705.0,199.0
Ta,27602.0,27602.0,26128.0,27602.0,353.0,315.0,13906.0,4384.0,41.0,20.0,212.0,156.0,209.0,4946.0,10376.0,0.0,3970.0,1263.0,55.0,27602.0,15164.0,27602.0,53.0,27602.0,26570.0,12410.0,27569.0,269.0,26076.0,27408.0,3817.0,25.0,580.0,27602.0,27602.0,10517.0,24563.0,17.0,419.0,24445.0,27602.0,705.0,13801.0,6977.0
Vimentin,6977.0,6977.0,6628.0,6977.0,84.0,80.0,3690.0,1136.0,9.0,4.0,61.0,45.0,65.0,1292.0,2727.0,0.0,1019.0,338.0,13.0,6977.0,3984.0,6977.0,16.0,6977.0,6766.0,3288.0,6968.0,74.0,6598.0,6927.0,1033.0,8.0,142.0,6977.0,6977.0,2751.0,6232.0,3.0,97.0,6255.0,6977.0,199.0,6977.0,952.0
