,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD45RO,18690.0,18687.0,12374.0,18690.0,6977.0,2228.0,9441.0,7575.0,1730.0,1035.0,10708.0,2141.0,3177.0,17661.0,7282.0,142.0,5008.0,8532.0,8798.0,18690.0,121.0,18690.0,16.0,18686.0,17463.0,17839.0,18690.0,6260.0,1891.0,10635.0,1210.0,572.0,2165.0,18690.0,18690.0,60.0,13495.0,1829.0,307.0,17399.0,18690.0,538.0,18690.0,2489.0
CD56,178.0,178.0,115.0,178.0,80.0,23.0,96.0,80.0,13.0,10.0,108.0,18.0,39.0,167.0,142.0,0.0,48.0,85.0,87.0,178.0,3.0,178.0,0.0,178.0,165.0,170.0,178.0,63.0,29.0,98.0,10.0,7.0,25.0,178.0,178.0,1.0,134.0,17.0,4.0,162.0,178.0,2.0,178.0,24.0
CD63,6343.0,6342.0,4318.0,6343.0,2699.0,867.0,3536.0,2665.0,537.0,303.0,3620.0,535.0,1151.0,5966.0,5008.0,48.0,1045.0,2987.0,2892.0,6343.0,63.0,6343.0,7.0,6341.0,5885.0,6142.0,6343.0,2279.0,788.0,3769.0,386.0,192.0,926.0,6343.0,6343.0,28.0,4874.0,647.0,108.0,5846.0,6343.0,157.0,6343.0,944.0
CD68,10817.0,10816.0,6867.0,10817.0,4151.0,1313.0,5359.0,4425.0,967.0,594.0,6263.0,1385.0,1956.0,10247.0,8532.0,85.0,2987.0,2585.0,4970.0,10817.0,72.0,10817.0,9.0,10814.0,10111.0,10254.0,10817.0,3527.0,1055.0,5887.0,724.0,329.0,1323.0,10817.0,10817.0,29.0,7592.0,1054.0,173.0,10016.0,10817.0,332.0,10817.0,1480.0
CD8,11354.0,11350.0,7837.0,11354.0,4011.0,1361.0,5785.0,4567.0,1075.0,637.0,6601.0,1270.0,1869.0,10701.0,8798.0,87.0,2892.0,4970.0,2813.0,11354.0,80.0,11354.0,12.0,11351.0,10674.0,10876.0,11354.0,4083.0,1234.0,6781.0,784.0,381.0,1134.0,11354.0,11354.0,43.0,8311.0,1168.0,205.0,10695.0,11354.0,341.0,11354.0,1563.0
dsDNA,24110.0,24106.0,16067.0,24110.0,8836.0,2827.0,12104.0,9671.0,2268.0,1319.0,13725.0,2788.0,4026.0,22744.0,18690.0,178.0,6343.0,10817.0,11354.0,12055.0,156.0,24110.0,21.0,24104.0,22581.0,22993.0,24110.0,8144.0,2442.0,13849.0,1623.0,723.0,2678.0,24110.0,24110.0,76.0,17372.0,2384.0,406.0,22501.0,24110.0,709.0,24110.0,3232.0
EGFR,156.0,156.0,106.0,156.0,69.0,26.0,107.0,64.0,10.0,10.0,97.0,14.0,28.0,144.0,121.0,3.0,63.0,72.0,80.0,156.0,2.0,156.0,0.0,156.0,148.0,151.0,156.0,66.0,34.0,97.0,9.0,5.0,31.0,156.0,156.0,0.0,126.0,19.0,2.0,148.0,156.0,1.0,156.0,30.0
Fe,24110.0,24106.0,16067.0,24110.0,8836.0,2827.0,12104.0,9671.0,2268.0,1319.0,13725.0,2788.0,4026.0,22744.0,18690.0,178.0,6343.0,10817.0,11354.0,24110.0,156.0,12055.0,21.0,24104.0,22581.0,22993.0,24110.0,8144.0,2442.0,13849.0,1623.0,723.0,2678.0,24110.0,24110.0,76.0,17372.0,2384.0,406.0,22501.0,24110.0,709.0,24110.0,3232.0
FoxP3,21.0,21.0,12.0,21.0,7.0,1.0,12.0,6.0,2.0,0.0,12.0,7.0,2.0,21.0,16.0,0.0,7.0,9.0,12.0,21.0,0.0,21.0,0.0,21.0,21.0,17.0,21.0,2.0,2.0,8.0,2.0,0.0,1.0,21.0,21.0,0.0,10.0,2.0,0.0,21.0,21.0,1.0,21.0,6.0
H3K27me3,24104.0,24100.0,16064.0,24104.0,8833.0,2826.0,12102.0,9670.0,2268.0,1318.0,13722.0,2788.0,4026.0,22739.0,18686.0,178.0,6341.0,10814.0,11351.0,24104.0,156.0,24104.0,21.0,12049.0,22577.0,22987.0,24104.0,8144.0,2442.0,13846.0,1622.0,723.0,2677.0,24104.0,24104.0,76.0,17367.0,2384.0,406.0,22498.0,24104.0,709.0,24104.0,3231.0
H3K9ac,22581.0,22577.0,15095.0,22581.0,8183.0,2654.0,11396.0,9097.0,2132.0,1242.0,12849.0,2686.0,3787.0,21302.0,17463.0,165.0,5885.0,10111.0,10674.0,22581.0,148.0,22581.0,21.0,22577.0,10607.0,21487.0,22581.0,7713.0,2318.0,12992.0,1561.0,691.0,2433.0,22581.0,22581.0,73.0,16185.0,2244.0,384.0,21167.0,22581.0,691.0,22581.0,3063.0
HLA-DR,22993.0,22989.0,15483.0,22993.0,8523.0,2732.0,11610.0,9229.0,2157.0,1245.0,13092.0,2469.0,3791.0,21668.0,17839.0,170.0,6142.0,10254.0,10876.0,22993.0,151.0,22993.0,17.0,22987.0,21487.0,11012.0,22993.0,7855.0,2369.0,13358.0,1519.0,682.0,2611.0,22993.0,22993.0,72.0,16801.0,2298.0,386.0,21411.0,22993.0,645.0,22993.0,3054.0
HLA_Class_1,24110.0,24106.0,16067.0,24110.0,8836.0,2827.0,12104.0,9671.0,2268.0,1319.0,13725.0,2788.0,4026.0,22744.0,18690.0,178.0,6343.0,10817.0,11354.0,24110.0,156.0,24110.0,21.0,24104.0,22581.0,22993.0,12055.0,8144.0,2442.0,13849.0,1623.0,723.0,2678.0,24110.0,24110.0,76.0,17372.0,2384.0,406.0,22501.0,24110.0,709.0,24110.0,3232.0
IDO,8144.0,8144.0,5930.0,8144.0,2965.0,1112.0,4535.0,3409.0,799.0,410.0,4691.0,761.0,1359.0,7667.0,6260.0,63.0,2279.0,3527.0,4083.0,8144.0,66.0,8144.0,2.0,8144.0,7713.0,7855.0,8144.0,1832.0,1220.0,5292.0,565.0,286.0,830.0,8144.0,8144.0,28.0,6235.0,934.0,148.0,7778.0,8144.0,257.0,8144.0,1315.0
Keratin17,2442.0,2441.0,1884.0,2442.0,962.0,391.0,1579.0,1053.0,205.0,105.0,1372.0,201.0,424.0,2283.0,1891.0,29.0,788.0,1055.0,1234.0,2442.0,34.0,2442.0,2.0,2442.0,2318.0,2369.0,2442.0,1220.0,252.0,1719.0,147.0,93.0,286.0,2442.0,2442.0,10.0,1977.0,302.0,51.0,2349.0,2442.0,87.0,2442.0,488.0
Keratin6,13849.0,13845.0,9895.0,13849.0,5025.0,1697.0,7432.0,5573.0,1303.0,726.0,7817.0,1277.0,2170.0,13008.0,10635.0,98.0,3769.0,5887.0,6781.0,13849.0,97.0,13849.0,8.0,13846.0,12992.0,13358.0,13849.0,5292.0,1719.0,4357.0,929.0,441.0,1518.0,13849.0,13849.0,51.0,10575.0,1460.0,242.0,13041.0,13849.0,388.0,13849.0,1979.0
Ki67,1623.0,1622.0,1077.0,1623.0,503.0,168.0,844.0,644.0,156.0,98.0,937.0,270.0,283.0,1542.0,1210.0,10.0,386.0,724.0,784.0,1623.0,9.0,1623.0,2.0,1622.0,1561.0,1519.0,1623.0,565.0,147.0,929.0,74.0,51.0,138.0,1623.0,1623.0,7.0,1086.0,150.0,33.0,1563.0,1623.0,59.0,1623.0,247.0
Lag3,723.0,722.0,515.0,723.0,256.0,94.0,434.0,307.0,74.0,54.0,458.0,94.0,124.0,689.0,572.0,7.0,192.0,329.0,381.0,723.0,5.0,723.0,0.0,723.0,691.0,682.0,723.0,286.0,93.0,441.0,51.0,16.0,83.0,723.0,723.0,0.0,512.0,55.0,17.0,694.0,723.0,29.0,723.0,115.0
MPO,2678.0,2678.0,1759.0,2678.0,1229.0,369.0,1462.0,1105.0,217.0,131.0,1564.0,181.0,491.0,2535.0,2165.0,25.0,926.0,1323.0,1134.0,2678.0,31.0,2678.0,1.0,2677.0,2433.0,2611.0,2678.0,830.0,286.0,1518.0,138.0,83.0,276.0,2678.0,2678.0,8.0,2103.0,255.0,47.0,2377.0,2678.0,53.0,2678.0,354.0
Na,24110.0,24106.0,16067.0,24110.0,8836.0,2827.0,12104.0,9671.0,2268.0,1319.0,13725.0,2788.0,4026.0,22744.0,18690.0,178.0,6343.0,10817.0,11354.0,24110.0,156.0,24110.0,21.0,24104.0,22581.0,22993.0,24110.0,8144.0,2442.0,13849.0,1623.0,723.0,2678.0,12055.0,24110.0,76.0,17372.0,2384.0,406.0,22501.0,24110.0,709.0,24110.0,3232.0
P,24110.0,24106.0,16067.0,24110.0,8836.0,2827.0,12104.0,9671.0,2268.0,1319.0,13725.0,2788.0,4026.0,22744.0,18690.0,178.0,6343.0,10817.0,11354.0,24110.0,156.0,24110.0,21.0,24104.0,22581.0,22993.0,24110.0,8144.0,2442.0,13849.0,1623.0,723.0,2678.0,24110.0,12055.0,76.0,17372.0,2384.0,406.0,22501.0,24110.0,709.0,24110.0,3232.0
p53,76.0,76.0,57.0,76.0,25.0,10.0,57.0,25.0,7.0,3.0,49.0,13.0,10.0,73.0,60.0,1.0,28.0,29.0,43.0,76.0,0.0,76.0,0.0,76.0,73.0,72.0,76.0,28.0,10.0,51.0,7.0,0.0,8.0,76.0,76.0,0.0,59.0,8.0,2.0,74.0,76.0,4.0,76.0,15.0
Pan-Keratin,17372.0,17368.0,12140.0,17372.0,6636.0,2163.0,9111.0,7006.0,1604.0,875.0,9862.0,1489.0,2753.0,16334.0,13495.0,134.0,4874.0,7592.0,8311.0,17372.0,126.0,17372.0,10.0,17367.0,16185.0,16801.0,17372.0,6235.0,1977.0,10575.0,1086.0,512.0,2103.0,17372.0,17372.0,59.0,6681.0,1781.0,286.0,16127.0,17372.0,431.0,17372.0,2345.0
PD-L1,2384.0,2384.0,1707.0,2384.0,914.0,333.0,1273.0,955.0,240.0,117.0,1377.0,245.0,394.0,2243.0,1829.0,17.0,647.0,1054.0,1168.0,2384.0,19.0,2384.0,2.0,2384.0,2244.0,2298.0,2384.0,934.0,302.0,1460.0,150.0,55.0,255.0,2384.0,2384.0,8.0,1781.0,157.0,42.0,2233.0,2384.0,80.0,2384.0,379.0
PD1,406.0,406.0,283.0,406.0,140.0,55.0,253.0,160.0,45.0,28.0,243.0,44.0,85.0,383.0,307.0,4.0,108.0,173.0,205.0,406.0,2.0,406.0,0.0,406.0,384.0,386.0,406.0,148.0,51.0,242.0,33.0,17.0,47.0,406.0,406.0,2.0,286.0,42.0,2.0,389.0,406.0,15.0,406.0,62.0
phospho-S6,22501.0,22497.0,15101.0,22501.0,8101.0,2651.0,11415.0,9082.0,2135.0,1239.0,12793.0,2692.0,3778.0,21229.0,17399.0,162.0,5846.0,10016.0,10695.0,22501.0,148.0,22501.0,21.0,22498.0,21167.0,21411.0,22501.0,7778.0,2349.0,13041.0,1563.0,694.0,2377.0,22501.0,22501.0,74.0,16127.0,2233.0,389.0,10561.0,22501.0,694.0,22501.0,3111.0
Si,24110.0,24106.0,16067.0,24110.0,8836.0,2827.0,12104.0,9671.0,2268.0,1319.0,13725.0,2788.0,4026.0,22744.0,18690.0,178.0,6343.0,10817.0,11354.0,24110.0,156.0,24110.0,21.0,24104.0,22581.0,22993.0,24110.0,8144.0,2442.0,13849.0,1623.0,723.0,2678.0,24110.0,24110.0,76.0,17372.0,2384.0,406.0,22501.0,12055.0,709.0,24110.0,3232.0
SMA,709.0,709.0,438.0,709.0,210.0,78.0,358.0,291.0,75.0,52.0,404.0,155.0,128.0,682.0,538.0,2.0,157.0,332.0,341.0,709.0,1.0,709.0,1.0,709.0,691.0,645.0,709.0,257.0,87.0,388.0,59.0,29.0,53.0,709.0,709.0,4.0,431.0,80.0,15.0,694.0,709.0,19.0,709.0,128.0
Ta,24110.0,24106.0,16067.0,24110.0,8836.0,2827.0,12104.0,9671.0,2268.0,1319.0,13725.0,2788.0,4026.0,22744.0,18690.0,178.0,6343.0,10817.0,11354.0,24110.0,156.0,24110.0,21.0,24104.0,22581.0,22993.0,24110.0,8144.0,2442.0,13849.0,1623.0,723.0,2678.0,24110.0,24110.0,76.0,17372.0,2384.0,406.0,22501.0,24110.0,709.0,12055.0,3232.0
Vimentin,3232.0,3232.0,2242.0,3232.0,1168.0,468.0,1882.0,1318.0,306.0,150.0,1843.0,409.0,606.0,3046.0,2489.0,24.0,944.0,1480.0,1563.0,3232.0,30.0,3232.0,6.0,3231.0,3063.0,3054.0,3232.0,1315.0,488.0,1979.0,247.0,115.0,354.0,3232.0,3232.0,15.0,2345.0,379.0,62.0,3111.0,3232.0,128.0,3232.0,307.0
