,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
FoxP3,19.0,19.0,13.0,19.0,13.0,19.0,3.0,17.0,3.0,1.0,19.0,7.0,17.0,19.0,19.0,2.0,9.0,15.0,19.0,19.0,3.0,19.0,0.0,19.0,19.0,19.0,19.0,19.0,2.0,11.0,6.0,5.0,1.0,19.0,19.0,3.0,9.0,15.0,3.0,19.0,19.0,1.0,19.0,19.0
H3K27me3,5156.0,5156.0,3697.0,5156.0,1763.0,3756.0,232.0,3832.0,811.0,66.0,4082.0,1391.0,2400.0,4975.0,4552.0,200.0,1641.0,3462.0,4098.0,5156.0,116.0,5156.0,19.0,0.0,5099.0,5052.0,5156.0,4593.0,1706.0,3262.0,741.0,409.0,303.0,5156.0,5156.0,900.0,2989.0,3268.0,578.0,5079.0,5156.0,255.0,5156.0,4357.0
H3K9ac,5099.0,5099.0,3641.0,5099.0,1762.0,3748.0,232.0,3823.0,811.0,66.0,4072.0,1391.0,2399.0,4945.0,4537.0,200.0,1638.0,3456.0,4083.0,5099.0,113.0,5099.0,19.0,5099.0,0.0,4999.0,5099.0,4536.0,1677.0,3207.0,741.0,409.0,303.0,5099.0,5099.0,898.0,2932.0,3240.0,577.0,5023.0,5099.0,255.0,5099.0,4332.0
HLA-DR,5052.0,5052.0,3614.0,5052.0,1763.0,3750.0,230.0,3823.0,810.0,66.0,4036.0,1381.0,2394.0,4896.0,4510.0,199.0,1640.0,3450.0,4050.0,5052.0,115.0,5052.0,19.0,5052.0,4999.0,0.0,5052.0,4510.0,1660.0,3182.0,730.0,407.0,303.0,5052.0,5052.0,854.0,2909.0,3255.0,576.0,4983.0,5052.0,251.0,5052.0,4315.0
HLA_Class_1,5157.0,5157.0,3697.0,5157.0,1763.0,3756.0,232.0,3832.0,811.0,66.0,4083.0,1391.0,2400.0,4976.0,4553.0,200.0,1641.0,3462.0,4099.0,5157.0,116.0,5157.0,19.0,5156.0,5099.0,5052.0,0.0,4593.0,1706.0,3262.0,741.0,409.0,303.0,5157.0,5157.0,900.0,2989.0,3268.0,578.0,5079.0,5157.0,255.0,5157.0,4357.0
IDO,4593.0,4593.0,3531.0,4593.0,1602.0,3287.0,182.0,3351.0,673.0,53.0,3611.0,1127.0,2067.0,4416.0,4014.0,178.0,1446.0,2970.0,3677.0,4593.0,115.0,4593.0,19.0,4593.0,4536.0,4510.0,4593.0,0.0,1691.0,3184.0,692.0,366.0,275.0,4593.0,4593.0,894.0,2959.0,3014.0,501.0,4557.0,4593.0,202.0,4593.0,3842.0
Keratin17,1706.0,1706.0,1660.0,1706.0,268.0,851.0,32.0,913.0,80.0,8.0,1140.0,126.0,312.0,1585.0,1321.0,51.0,302.0,692.0,1187.0,1706.0,87.0,1706.0,2.0,1706.0,1677.0,1660.0,1706.0,1691.0,0.0,1627.0,364.0,86.0,70.0,1706.0,1706.0,721.0,1634.0,1042.0,95.0,1705.0,1706.0,29.0,1706.0,1240.0
Keratin6,3262.0,3262.0,2953.0,3262.0,866.0,2008.0,84.0,2106.0,269.0,27.0,2394.0,527.0,990.0,3089.0,2696.0,95.0,909.0,1745.0,2503.0,3262.0,103.0,3262.0,11.0,3262.0,3207.0,3182.0,3262.0,3184.0,1627.0,0.0,537.0,250.0,175.0,3262.0,3262.0,881.0,2795.0,2001.0,263.0,3251.0,3262.0,82.0,3262.0,2566.0
Ki67,741.0,741.0,577.0,741.0,198.0,478.0,23.0,483.0,93.0,5.0,579.0,139.0,278.0,717.0,634.0,14.0,186.0,423.0,579.0,741.0,20.0,741.0,6.0,741.0,741.0,730.0,741.0,692.0,364.0,537.0,0.0,73.0,29.0,741.0,741.0,310.0,515.0,461.0,96.0,738.0,741.0,21.0,741.0,614.0
Lag3,409.0,409.0,281.0,409.0,178.0,343.0,35.0,351.0,68.0,8.0,408.0,142.0,241.0,409.0,408.0,21.0,185.0,331.0,399.0,409.0,8.0,409.0,5.0,409.0,409.0,407.0,409.0,366.0,86.0,250.0,73.0,0.0,17.0,409.0,409.0,38.0,214.0,301.0,132.0,407.0,409.0,25.0,409.0,402.0
MPO,303.0,303.0,196.0,303.0,185.0,291.0,14.0,278.0,58.0,4.0,257.0,128.0,199.0,303.0,300.0,11.0,153.0,282.0,261.0,303.0,7.0,303.0,1.0,303.0,303.0,303.0,303.0,275.0,70.0,175.0,29.0,17.0,0.0,303.0,303.0,21.0,142.0,212.0,41.0,301.0,303.0,28.0,303.0,291.0
Na,5157.0,5157.0,3697.0,5157.0,1763.0,3756.0,232.0,3832.0,811.0,66.0,4083.0,1391.0,2400.0,4976.0,4553.0,200.0,1641.0,3462.0,4099.0,5157.0,116.0,5157.0,19.0,5156.0,5099.0,5052.0,5157.0,4593.0,1706.0,3262.0,741.0,409.0,303.0,0.0,5157.0,900.0,2989.0,3268.0,578.0,5079.0,5157.0,255.0,5157.0,4357.0
P,5157.0,5157.0,3697.0,5157.0,1763.0,3756.0,232.0,3832.0,811.0,66.0,4083.0,1391.0,2400.0,4976.0,4553.0,200.0,1641.0,3462.0,4099.0,5157.0,116.0,5157.0,19.0,5156.0,5099.0,5052.0,5157.0,4593.0,1706.0,3262.0,741.0,409.0,303.0,5157.0,0.0,900.0,2989.0,3268.0,578.0,5079.0,5157.0,255.0,5157.0,4357.0
p53,900.0,900.0,881.0,900.0,61.0,360.0,10.0,387.0,26.0,2.0,550.0,26.0,87.0,833.0,645.0,15.0,95.0,271.0,581.0,900.0,29.0,900.0,3.0,900.0,898.0,854.0,900.0,894.0,721.0,881.0,310.0,38.0,21.0,900.0,900.0,0.0,879.0,435.0,20.0,900.0,900.0,8.0,900.0,597.0
Pan-Keratin,2989.0,2989.0,2864.0,2989.0,616.0,1730.0,73.0,1839.0,169.0,27.0,2123.0,328.0,721.0,2815.0,2420.0,80.0,697.0,1479.0,2225.0,2989.0,101.0,2989.0,9.0,2989.0,2932.0,2909.0,2989.0,2959.0,1634.0,2795.0,515.0,214.0,142.0,2989.0,2989.0,879.0,0.0,1730.0,181.0,2974.0,2989.0,69.0,2989.0,2274.0
PD-L1,3268.0,3268.0,2229.0,3268.0,1604.0,2744.0,142.0,2746.0,618.0,60.0,2737.0,1075.0,1967.0,3187.0,3027.0,139.0,1384.0,2566.0,2776.0,3268.0,83.0,3268.0,15.0,3268.0,3240.0,3255.0,3268.0,3014.0,1042.0,2001.0,461.0,301.0,212.0,3268.0,3268.0,435.0,1730.0,0.0,508.0,3250.0,3268.0,162.0,3268.0,2942.0
PD1,578.0,578.0,295.0,578.0,320.0,535.0,41.0,535.0,179.0,18.0,574.0,249.0,507.0,578.0,577.0,27.0,238.0,518.0,552.0,578.0,5.0,578.0,3.0,578.0,577.0,576.0,578.0,501.0,95.0,263.0,96.0,132.0,41.0,578.0,578.0,20.0,181.0,508.0,0.0,574.0,578.0,35.0,578.0,565.0
phospho-S6,5079.0,5079.0,3667.0,5079.0,1755.0,3710.0,227.0,3771.0,804.0,66.0,4028.0,1373.0,2379.0,4903.0,4486.0,196.0,1636.0,3417.0,4052.0,5079.0,116.0,5079.0,19.0,5079.0,5023.0,4983.0,5079.0,4557.0,1705.0,3251.0,738.0,407.0,301.0,5079.0,5079.0,900.0,2974.0,3250.0,574.0,0.0,5079.0,251.0,5079.0,4305.0
Si,5157.0,5157.0,3697.0,5157.0,1763.0,3756.0,232.0,3832.0,811.0,66.0,4083.0,1391.0,2400.0,4976.0,4553.0,200.0,1641.0,3462.0,4099.0,5157.0,116.0,5157.0,19.0,5156.0,5099.0,5052.0,5157.0,4593.0,1706.0,3262.0,741.0,409.0,303.0,5157.0,5157.0,900.0,2989.0,3268.0,578.0,5079.0,0.0,255.0,5157.0,4357.0
SMA,255.0,255.0,212.0,255.0,102.0,213.0,26.0,226.0,37.0,3.0,209.0,142.0,160.0,251.0,243.0,21.0,95.0,220.0,202.0,255.0,5.0,255.0,1.0,255.0,255.0,251.0,255.0,202.0,29.0,82.0,21.0,25.0,28.0,255.0,255.0,8.0,69.0,162.0,35.0,251.0,255.0,0.0,255.0,249.0
Ta,5157.0,5157.0,3697.0,5157.0,1763.0,3756.0,232.0,3832.0,811.0,66.0,4083.0,1391.0,2400.0,4976.0,4553.0,200.0,1641.0,3462.0,4099.0,5157.0,116.0,5157.0,19.0,5156.0,5099.0,5052.0,5157.0,4593.0,1706.0,3262.0,741.0,409.0,303.0,5157.0,5157.0,900.0,2989.0,3268.0,578.0,5079.0,5157.0,255.0,0.0,4357.0
Vimentin,4357.0,4357.0,2974.0,4357.0,1729.0,3508.0,211.0,3538.0,782.0,66.0,3719.0,1339.0,2337.0,4296.0,4083.0,183.0,1607.0,3275.0,3709.0,4357.0,95.0,4357.0,19.0,4357.0,4332.0,4315.0,4357.0,3842.0,1240.0,2566.0,614.0,402.0,291.0,4357.0,4357.0,597.0,2274.0,2942.0,565.0,4305.0,4357.0,249.0,4357.0,0.0
