,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
MPO,85.0,85.0,78.0,85.0,4.0,9.0,43.0,2.0,1.0,1.0,2.0,2.0,1.0,50.0,16.0,1.0,26.0,8.0,2.0,85.0,64.0,85.0,0.0,85.0,85.0,19.0,85.0,10.0,75.0,76.0,7.0,0.0,0.0,85.0,85.0,29.0,79.0,77.0,1.0,85.0,85.0,54.0,85.0,50.0
Na,2045.0,2045.0,1698.0,2045.0,71.0,378.0,561.0,191.0,10.0,32.0,119.0,48.0,100.0,871.0,348.0,2.0,359.0,398.0,92.0,2045.0,789.0,2045.0,0.0,2045.0,2022.0,746.0,1920.0,78.0,572.0,951.0,59.0,0.0,85.0,0.0,2045.0,130.0,1348.0,810.0,8.0,2019.0,2045.0,1297.0,2045.0,1547.0
P,2045.0,2045.0,1698.0,2045.0,71.0,378.0,561.0,191.0,10.0,32.0,119.0,48.0,100.0,871.0,348.0,2.0,359.0,398.0,92.0,2045.0,789.0,2045.0,0.0,2045.0,2022.0,746.0,1920.0,78.0,572.0,951.0,59.0,0.0,85.0,2045.0,0.0,130.0,1348.0,810.0,8.0,2019.0,2045.0,1297.0,2045.0,1547.0
p53,130.0,130.0,129.0,130.0,2.0,10.0,52.0,5.0,1.0,2.0,8.0,2.0,3.0,64.0,28.0,1.0,33.0,12.0,3.0,130.0,94.0,130.0,0.0,130.0,130.0,23.0,128.0,7.0,115.0,116.0,15.0,0.0,29.0,130.0,130.0,0.0,124.0,106.0,1.0,130.0,130.0,87.0,130.0,80.0
Pan-Keratin,1348.0,1348.0,1253.0,1348.0,41.0,223.0,530.0,129.0,4.0,31.0,64.0,26.0,69.0,555.0,211.0,1.0,260.0,262.0,51.0,1348.0,771.0,1348.0,0.0,1348.0,1333.0,447.0,1328.0,75.0,536.0,942.0,53.0,0.0,79.0,1348.0,1348.0,124.0,0.0,789.0,4.0,1341.0,1348.0,808.0,1348.0,882.0
PD-L1,810.0,810.0,800.0,810.0,13.0,61.0,394.0,36.0,3.0,1.0,14.0,5.0,12.0,252.0,71.0,1.0,168.0,66.0,11.0,810.0,628.0,810.0,0.0,810.0,799.0,142.0,806.0,62.0,457.0,757.0,43.0,0.0,77.0,810.0,810.0,106.0,789.0,0.0,3.0,810.0,810.0,408.0,810.0,403.0
PD1,8.0,8.0,6.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,8.0,1.0,4.0,8.0,8.0,1.0,3.0,5.0,5.0,8.0,2.0,8.0,0.0,8.0,8.0,6.0,8.0,1.0,3.0,2.0,2.0,0.0,1.0,8.0,8.0,1.0,4.0,3.0,0.0,8.0,8.0,5.0,8.0,7.0
phospho-S6,2019.0,2019.0,1689.0,2019.0,71.0,377.0,560.0,191.0,9.0,32.0,116.0,48.0,100.0,865.0,345.0,2.0,359.0,398.0,90.0,2019.0,786.0,2019.0,0.0,2019.0,1997.0,742.0,1904.0,78.0,571.0,949.0,59.0,0.0,85.0,2019.0,2019.0,130.0,1341.0,810.0,8.0,0.0,2019.0,1284.0,2019.0,1528.0
Si,2045.0,2045.0,1698.0,2045.0,71.0,378.0,561.0,191.0,10.0,32.0,119.0,48.0,100.0,871.0,348.0,2.0,359.0,398.0,92.0,2045.0,789.0,2045.0,0.0,2045.0,2022.0,746.0,1920.0,78.0,572.0,951.0,59.0,0.0,85.0,2045.0,2045.0,130.0,1348.0,810.0,8.0,2019.0,0.0,1297.0,2045.0,1547.0
SMA,1297.0,1297.0,1171.0,1297.0,49.0,282.0,293.0,136.0,7.0,17.0,79.0,41.0,68.0,595.0,243.0,2.0,242.0,286.0,60.0,1297.0,425.0,1297.0,0.0,1297.0,1285.0,537.0,1238.0,33.0,305.0,500.0,35.0,0.0,54.0,1297.0,1297.0,87.0,808.0,408.0,5.0,1284.0,1297.0,0.0,1297.0,1228.0
Ta,2045.0,2045.0,1698.0,2045.0,71.0,378.0,561.0,191.0,10.0,32.0,119.0,48.0,100.0,871.0,348.0,2.0,359.0,398.0,92.0,2045.0,789.0,2045.0,0.0,2045.0,2022.0,746.0,1920.0,78.0,572.0,951.0,59.0,0.0,85.0,2045.0,2045.0,130.0,1348.0,810.0,8.0,2019.0,2045.0,1297.0,0.0,1547.0
Vimentin,1547.0,1547.0,1239.0,1547.0,70.0,369.0,307.0,182.0,8.0,30.0,107.0,47.0,95.0,763.0,326.0,2.0,283.0,380.0,87.0,1547.0,418.0,1547.0,0.0,1547.0,1532.0,694.0,1438.0,33.0,297.0,502.0,34.0,0.0,50.0,1547.0,1547.0,80.0,882.0,403.0,7.0,1528.0,1547.0,1228.0,1547.0,0.0
