,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
HLA-DR,3739.0,3737.0,62.0,3739.0,59.0,321.0,714.0,205.0,2062.0,15.0,1405.0,192.0,689.0,3470.0,1841.0,14.0,1352.0,1093.0,585.0,3739.0,0.0,3739.0,0.0,3739.0,3730.0,0.0,3734.0,28.0,5.0,2427.0,55.0,3.0,42.0,3739.0,3739.0,8.0,2472.0,0.0,56.0,3664.0,3739.0,549.0,3739.0,426.0
HLA_Class_1,5120.0,5118.0,80.0,5120.0,64.0,322.0,1010.0,208.0,2179.0,19.0,1772.0,248.0,830.0,4193.0,2194.0,18.0,2001.0,1142.0,723.0,5120.0,0.0,5120.0,0.0,5120.0,5098.0,3734.0,0.0,28.0,6.0,3679.0,71.0,6.0,47.0,5120.0,5120.0,9.0,3749.0,0.0,57.0,4899.0,5120.0,775.0,5120.0,553.0
IDO,28.0,28.0,3.0,28.0,5.0,4.0,4.0,3.0,16.0,1.0,15.0,2.0,12.0,28.0,23.0,3.0,7.0,6.0,6.0,28.0,0.0,28.0,0.0,28.0,28.0,28.0,28.0,0.0,1.0,14.0,2.0,1.0,1.0,28.0,28.0,1.0,16.0,0.0,1.0,28.0,28.0,3.0,28.0,4.0
Keratin17,6.0,6.0,1.0,6.0,1.0,3.0,5.0,2.0,4.0,1.0,3.0,1.0,3.0,5.0,4.0,1.0,5.0,2.0,2.0,6.0,0.0,6.0,0.0,6.0,6.0,5.0,6.0,1.0,0.0,6.0,2.0,1.0,1.0,6.0,6.0,1.0,6.0,0.0,2.0,6.0,6.0,2.0,6.0,1.0
Keratin6,3722.0,3722.0,44.0,3722.0,38.0,222.0,924.0,166.0,1179.0,13.0,1187.0,137.0,540.0,2821.0,1311.0,12.0,1852.0,836.0,484.0,3722.0,0.0,3722.0,0.0,3722.0,3702.0,2427.0,3679.0,14.0,6.0,0.0,58.0,5.0,30.0,3722.0,3722.0,8.0,3538.0,0.0,16.0,3505.0,3722.0,616.0,3722.0,375.0
Ki67,71.0,71.0,7.0,71.0,2.0,3.0,27.0,5.0,23.0,2.0,15.0,11.0,6.0,50.0,19.0,1.0,33.0,28.0,9.0,71.0,0.0,71.0,0.0,71.0,71.0,55.0,71.0,2.0,2.0,58.0,0.0,1.0,1.0,71.0,71.0,3.0,59.0,0.0,1.0,70.0,71.0,22.0,71.0,16.0
Lag3,6.0,6.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,6.0,6.0,6.0,1.0,3.0,3.0,1.0,6.0,0.0,6.0,0.0,6.0,6.0,3.0,6.0,1.0,1.0,5.0,1.0,0.0,1.0,6.0,6.0,1.0,5.0,0.0,1.0,6.0,6.0,2.0,6.0,2.0
MPO,47.0,47.0,4.0,47.0,25.0,13.0,13.0,6.0,16.0,1.0,20.0,6.0,6.0,47.0,31.0,1.0,31.0,36.0,10.0,47.0,0.0,47.0,0.0,47.0,47.0,42.0,47.0,1.0,1.0,30.0,1.0,1.0,0.0,47.0,47.0,1.0,33.0,0.0,1.0,47.0,47.0,7.0,47.0,18.0
Na,5166.0,5164.0,80.0,5166.0,64.0,322.0,1012.0,208.0,2179.0,19.0,1772.0,248.0,830.0,4194.0,2194.0,18.0,2014.0,1143.0,723.0,5166.0,0.0,5166.0,0.0,5166.0,5142.0,3739.0,5120.0,28.0,6.0,3722.0,71.0,6.0,47.0,0.0,5166.0,9.0,3793.0,0.0,57.0,4915.0,5166.0,775.0,5166.0,553.0
P,5166.0,5164.0,80.0,5166.0,64.0,322.0,1012.0,208.0,2179.0,19.0,1772.0,248.0,830.0,4194.0,2194.0,18.0,2014.0,1143.0,723.0,5166.0,0.0,5166.0,0.0,5166.0,5142.0,3739.0,5120.0,28.0,6.0,3722.0,71.0,6.0,47.0,5166.0,0.0,9.0,3793.0,0.0,57.0,4915.0,5166.0,775.0,5166.0,553.0
p53,9.0,9.0,1.0,9.0,2.0,1.0,5.0,2.0,3.0,2.0,3.0,2.0,2.0,7.0,5.0,1.0,6.0,5.0,1.0,9.0,0.0,9.0,0.0,9.0,9.0,8.0,9.0,1.0,1.0,8.0,3.0,1.0,1.0,9.0,9.0,0.0,8.0,0.0,1.0,9.0,9.0,4.0,9.0,1.0
Pan-Keratin,3793.0,3793.0,49.0,3793.0,44.0,223.0,925.0,167.0,1184.0,12.0,1204.0,140.0,540.0,2866.0,1331.0,14.0,1868.0,869.0,486.0,3793.0,0.0,3793.0,0.0,3793.0,3771.0,2472.0,3749.0,16.0,6.0,3538.0,59.0,5.0,33.0,3793.0,3793.0,8.0,0.0,0.0,13.0,3565.0,3793.0,638.0,3793.0,377.0
PD-L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD1,57.0,57.0,1.0,57.0,3.0,8.0,5.0,1.0,57.0,1.0,45.0,2.0,23.0,57.0,56.0,1.0,5.0,5.0,6.0,57.0,0.0,57.0,0.0,57.0,57.0,56.0,57.0,1.0,2.0,16.0,1.0,1.0,1.0,57.0,57.0,1.0,13.0,0.0,0.0,57.0,57.0,1.0,57.0,1.0
phospho-S6,4915.0,4913.0,79.0,4915.0,64.0,319.0,982.0,207.0,2167.0,19.0,1758.0,245.0,822.0,4100.0,2174.0,18.0,1924.0,1119.0,712.0,4915.0,0.0,4915.0,0.0,4915.0,4900.0,3664.0,4899.0,28.0,6.0,3505.0,70.0,6.0,47.0,4915.0,4915.0,9.0,3565.0,0.0,57.0,0.0,4915.0,750.0,4915.0,546.0
Si,5166.0,5164.0,80.0,5166.0,64.0,322.0,1012.0,208.0,2179.0,19.0,1772.0,248.0,830.0,4194.0,2194.0,18.0,2014.0,1143.0,723.0,5166.0,0.0,5166.0,0.0,5166.0,5142.0,3739.0,5120.0,28.0,6.0,3722.0,71.0,6.0,47.0,5166.0,5166.0,9.0,3793.0,0.0,57.0,4915.0,0.0,775.0,5166.0,553.0
SMA,775.0,775.0,32.0,775.0,19.0,74.0,221.0,55.0,254.0,3.0,259.0,59.0,120.0,636.0,284.0,5.0,431.0,233.0,100.0,775.0,0.0,775.0,0.0,775.0,774.0,549.0,775.0,3.0,2.0,616.0,22.0,2.0,7.0,775.0,775.0,4.0,638.0,0.0,1.0,750.0,775.0,0.0,775.0,259.0
Ta,5166.0,5164.0,80.0,5166.0,64.0,322.0,1012.0,208.0,2179.0,19.0,1772.0,248.0,830.0,4194.0,2194.0,18.0,2014.0,1143.0,723.0,5166.0,0.0,5166.0,0.0,5166.0,5142.0,3739.0,5120.0,28.0,6.0,3722.0,71.0,6.0,47.0,5166.0,5166.0,9.0,3793.0,0.0,57.0,4915.0,5166.0,775.0,0.0,553.0
Vimentin,553.0,553.0,46.0,553.0,23.0,47.0,122.0,32.0,246.0,7.0,217.0,95.0,108.0,490.0,255.0,3.0,244.0,151.0,85.0,553.0,0.0,553.0,0.0,553.0,552.0,426.0,553.0,4.0,1.0,375.0,16.0,2.0,18.0,553.0,553.0,1.0,377.0,0.0,1.0,546.0,553.0,259.0,553.0,0.0
