,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
Keratin6,5310.0,5310.0,4957.0,5310.0,1643.0,3648.0,216.0,3453.0,535.0,4.0,2995.0,783.0,3395.0,5145.0,4838.0,26.0,1499.0,3879.0,2573.0,5310.0,1093.0,5310.0,288.0,5310.0,5310.0,5289.0,5310.0,1896.0,429.0,0.0,1054.0,510.0,503.0,5310.0,5310.0,4125.0,3782.0,2820.0,873.0,5283.0,5310.0,383.0,5310.0,4448.0
Ki67,1272.0,1272.0,1145.0,1272.0,292.0,801.0,45.0,709.0,135.0,4.0,806.0,162.0,769.0,1209.0,1154.0,7.0,266.0,851.0,657.0,1272.0,235.0,1272.0,111.0,1272.0,1272.0,1257.0,1272.0,407.0,110.0,1054.0,0.0,162.0,99.0,1272.0,1272.0,1000.0,827.0,585.0,275.0,1272.0,1272.0,113.0,1272.0,1055.0
Lag3,608.0,608.0,534.0,608.0,224.0,467.0,23.0,403.0,76.0,1.0,601.0,108.0,514.0,608.0,607.0,2.0,181.0,480.0,502.0,608.0,94.0,608.0,91.0,608.0,608.0,608.0,608.0,254.0,28.0,510.0,162.0,0.0,76.0,608.0,608.0,391.0,382.0,330.0,233.0,608.0,608.0,57.0,608.0,579.0
MPO,612.0,612.0,535.0,612.0,374.0,534.0,44.0,454.0,107.0,3.0,418.0,160.0,463.0,611.0,609.0,3.0,437.0,559.0,370.0,612.0,115.0,612.0,35.0,612.0,612.0,612.0,612.0,268.0,37.0,503.0,99.0,76.0,0.0,612.0,612.0,339.0,384.0,304.0,137.0,612.0,612.0,114.0,612.0,597.0
Na,6993.0,6994.0,6168.0,6994.0,1993.0,4796.0,262.0,4438.0,880.0,6.0,4006.0,990.0,4489.0,6764.0,6336.0,31.0,1740.0,5098.0,3345.0,6994.0,1135.0,6994.0,377.0,6994.0,6993.0,6939.0,6994.0,2247.0,454.0,5310.0,1272.0,608.0,612.0,0.0,6994.0,5022.0,4100.0,3163.0,1075.0,6951.0,6994.0,488.0,6992.0,5885.0
P,6993.0,6994.0,6168.0,6994.0,1993.0,4796.0,262.0,4438.0,880.0,6.0,4006.0,990.0,4489.0,6764.0,6336.0,31.0,1740.0,5098.0,3345.0,6994.0,1135.0,6994.0,377.0,6994.0,6993.0,6939.0,6994.0,2247.0,454.0,5310.0,1272.0,608.0,612.0,6994.0,0.0,5022.0,4100.0,3163.0,1075.0,6951.0,6994.0,488.0,6992.0,5885.0
p53,5021.0,5022.0,4843.0,5022.0,1144.0,3153.0,107.0,3073.0,417.0,6.0,2465.0,493.0,2827.0,4796.0,4400.0,18.0,1141.0,3380.0,2053.0,5022.0,982.0,5022.0,223.0,5022.0,5021.0,4976.0,5022.0,1641.0,414.0,4125.0,1000.0,391.0,339.0,5022.0,5022.0,0.0,3436.0,2371.0,607.0,4995.0,5022.0,185.0,5021.0,3957.0
Pan-Keratin,4099.0,4100.0,4004.0,4100.0,1106.0,2733.0,135.0,2643.0,405.0,3.0,2194.0,508.0,2485.0,3968.0,3704.0,25.0,1118.0,2879.0,1867.0,4100.0,996.0,4100.0,233.0,4100.0,4100.0,4088.0,4100.0,1433.0,378.0,3782.0,827.0,382.0,384.0,4100.0,4100.0,3436.0,0.0,2249.0,593.0,4070.0,4100.0,250.0,4099.0,3366.0
PD-L1,3163.0,3163.0,2920.0,3163.0,1257.0,2404.0,141.0,2280.0,376.0,2.0,1945.0,526.0,2233.0,3087.0,2931.0,20.0,1030.0,2467.0,1684.0,3163.0,788.0,3163.0,175.0,3163.0,3163.0,3159.0,3163.0,1394.0,245.0,2820.0,585.0,330.0,304.0,3163.0,3163.0,2371.0,2249.0,0.0,709.0,3149.0,3163.0,180.0,3163.0,2741.0
PD1,1075.0,1075.0,870.0,1075.0,431.0,887.0,50.0,747.0,215.0,1.0,1017.0,193.0,954.0,1075.0,1073.0,10.0,298.0,870.0,806.0,1075.0,182.0,1075.0,85.0,1075.0,1075.0,1075.0,1075.0,470.0,58.0,873.0,275.0,233.0,137.0,1075.0,1075.0,607.0,593.0,709.0,0.0,1074.0,1075.0,108.0,1075.0,1022.0
phospho-S6,6951.0,6951.0,6128.0,6951.0,1993.0,4788.0,262.0,4428.0,879.0,6.0,4003.0,990.0,4486.0,6732.0,6323.0,31.0,1740.0,5090.0,3340.0,6951.0,1131.0,6951.0,377.0,6951.0,6950.0,6899.0,6951.0,2241.0,452.0,5283.0,1272.0,608.0,612.0,6951.0,6951.0,4995.0,4070.0,3149.0,1074.0,0.0,6951.0,488.0,6950.0,5866.0
Si,6993.0,6994.0,6168.0,6994.0,1993.0,4796.0,262.0,4438.0,880.0,6.0,4006.0,990.0,4489.0,6764.0,6336.0,31.0,1740.0,5098.0,3345.0,6994.0,1135.0,6994.0,377.0,6994.0,6993.0,6939.0,6994.0,2247.0,454.0,5310.0,1272.0,608.0,612.0,6994.0,6994.0,5022.0,4100.0,3163.0,1075.0,6951.0,0.0,488.0,6992.0,5885.0
SMA,488.0,488.0,446.0,488.0,175.0,389.0,68.0,327.0,118.0,1.0,367.0,191.0,379.0,487.0,480.0,2.0,194.0,428.0,313.0,488.0,77.0,488.0,37.0,488.0,488.0,485.0,488.0,151.0,17.0,383.0,113.0,57.0,114.0,488.0,488.0,185.0,250.0,180.0,108.0,488.0,488.0,0.0,488.0,488.0
Ta,6992.0,6992.0,6168.0,6992.0,1993.0,4795.0,262.0,4437.0,880.0,6.0,4006.0,990.0,4488.0,6762.0,6335.0,31.0,1740.0,5096.0,3345.0,6992.0,1135.0,6992.0,377.0,6992.0,6991.0,6938.0,6992.0,2247.0,454.0,5310.0,1272.0,608.0,612.0,6992.0,6992.0,5021.0,4099.0,3163.0,1075.0,6950.0,6992.0,488.0,0.0,5884.0
Vimentin,5885.0,5885.0,5098.0,5885.0,1928.0,4482.0,252.0,4048.0,843.0,6.0,3713.0,956.0,4264.0,5837.0,5624.0,29.0,1665.0,4786.0,3072.0,5885.0,930.0,5885.0,360.0,5885.0,5885.0,5866.0,5885.0,2021.0,358.0,4448.0,1055.0,579.0,597.0,5885.0,5885.0,3957.0,3366.0,2741.0,1022.0,5866.0,5885.0,488.0,5884.0,0.0
