,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,27.0,27.0,7.0,27.0,4.0,3.0,18.0,3.0,1.0,1.0,0.0,4.0,15.0,25.0,26.0,0.0,24.0,8.0,10.0,27.0,1.0,27.0,1.0,27.0,27.0,12.0,27.0,1.0,3.0,13.0,1.0,0.0,2.0,27.0,27.0,1.0,21.0,1.0,1.0,27.0,27.0,8.0,27.0,8.0
CD31,54.0,54.0,46.0,54.0,3.0,2.0,39.0,3.0,1.0,1.0,4.0,0.0,1.0,9.0,25.0,0.0,46.0,10.0,4.0,54.0,1.0,54.0,1.0,54.0,54.0,16.0,54.0,1.0,3.0,30.0,1.0,0.0,4.0,54.0,54.0,2.0,35.0,1.0,1.0,52.0,54.0,25.0,54.0,16.0
CD4,21.0,21.0,1.0,21.0,7.0,3.0,17.0,6.0,1.0,5.0,15.0,1.0,0.0,17.0,21.0,0.0,21.0,8.0,3.0,21.0,1.0,21.0,1.0,21.0,21.0,12.0,21.0,1.0,2.0,12.0,1.0,0.0,1.0,21.0,21.0,1.0,19.0,1.0,1.0,21.0,21.0,6.0,21.0,4.0
CD45,214.0,214.0,25.0,214.0,23.0,7.0,140.0,43.0,1.0,5.0,25.0,9.0,17.0,0.0,161.0,0.0,205.0,81.0,17.0,214.0,1.0,214.0,1.0,214.0,214.0,102.0,213.0,1.0,7.0,127.0,2.0,0.0,10.0,214.0,214.0,7.0,173.0,1.0,3.0,212.0,214.0,55.0,214.0,28.0
CD45RO,1557.0,1557.0,95.0,1557.0,30.0,63.0,1077.0,60.0,6.0,9.0,26.0,25.0,21.0,161.0,0.0,0.0,1550.0,235.0,19.0,1557.0,4.0,1557.0,1.0,1557.0,1554.0,333.0,1404.0,1.0,63.0,1113.0,20.0,0.0,10.0,1557.0,1557.0,48.0,1467.0,5.0,8.0,1511.0,1557.0,189.0,1557.0,54.0
CD56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD63,3006.0,3006.0,181.0,3006.0,35.0,81.0,1642.0,76.0,6.0,10.0,24.0,46.0,21.0,205.0,1550.0,0.0,0.0,410.0,18.0,3006.0,6.0,3006.0,1.0,3006.0,2999.0,603.0,2553.0,1.0,74.0,1882.0,23.0,0.0,11.0,3006.0,3006.0,60.0,2689.0,7.0,9.0,2806.0,3006.0,303.0,3006.0,83.0
CD68,422.0,422.0,38.0,422.0,30.0,3.0,208.0,57.0,1.0,10.0,8.0,10.0,8.0,81.0,235.0,0.0,410.0,0.0,6.0,422.0,1.0,422.0,1.0,422.0,419.0,377.0,407.0,1.0,12.0,213.0,3.0,0.0,3.0,422.0,422.0,6.0,313.0,6.0,1.0,402.0,422.0,109.0,422.0,29.0
CD8,21.0,21.0,7.0,21.0,2.0,1.0,15.0,3.0,1.0,1.0,10.0,4.0,3.0,17.0,19.0,0.0,18.0,6.0,0.0,21.0,1.0,21.0,1.0,21.0,21.0,8.0,21.0,1.0,3.0,11.0,1.0,0.0,2.0,21.0,21.0,1.0,15.0,1.0,1.0,20.0,21.0,11.0,21.0,6.0
dsDNA,3071.0,3071.0,199.0,3071.0,35.0,81.0,1651.0,79.0,6.0,10.0,27.0,54.0,21.0,214.0,1557.0,0.0,3006.0,422.0,21.0,0.0,6.0,3071.0,1.0,3071.0,3064.0,621.0,2608.0,1.0,74.0,1891.0,23.0,0.0,12.0,3071.0,3071.0,60.0,2711.0,7.0,9.0,2853.0,3071.0,326.0,3071.0,94.0
EGFR,6.0,6.0,2.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,6.0,1.0,1.0,6.0,0.0,6.0,1.0,6.0,6.0,1.0,6.0,1.0,1.0,4.0,1.0,0.0,1.0,6.0,6.0,1.0,6.0,1.0,1.0,6.0,6.0,1.0,6.0,1.0
Fe,3071.0,3071.0,199.0,3071.0,35.0,81.0,1651.0,79.0,6.0,10.0,27.0,54.0,21.0,214.0,1557.0,0.0,3006.0,422.0,21.0,3071.0,6.0,0.0,1.0,3071.0,3064.0,621.0,2608.0,1.0,74.0,1891.0,23.0,0.0,12.0,3071.0,3071.0,60.0,2711.0,7.0,9.0,2853.0,3071.0,326.0,3071.0,94.0
FoxP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
H3K27me3,3071.0,3071.0,199.0,3071.0,35.0,81.0,1651.0,79.0,6.0,10.0,27.0,54.0,21.0,214.0,1557.0,0.0,3006.0,422.0,21.0,3071.0,6.0,3071.0,1.0,0.0,3064.0,621.0,2608.0,1.0,74.0,1891.0,23.0,0.0,12.0,3071.0,3071.0,60.0,2711.0,7.0,9.0,2853.0,3071.0,326.0,3071.0,94.0
H3K9ac,3064.0,3064.0,199.0,3064.0,35.0,81.0,1647.0,79.0,6.0,10.0,27.0,54.0,21.0,214.0,1554.0,0.0,2999.0,419.0,21.0,3064.0,6.0,3064.0,1.0,3064.0,0.0,618.0,2605.0,1.0,74.0,1889.0,23.0,0.0,12.0,3064.0,3064.0,60.0,2708.0,7.0,9.0,2851.0,3064.0,326.0,3064.0,94.0
HLA-DR,621.0,621.0,63.0,621.0,30.0,6.0,328.0,67.0,2.0,10.0,12.0,16.0,12.0,102.0,333.0,0.0,603.0,377.0,8.0,621.0,1.0,621.0,1.0,621.0,618.0,0.0,592.0,1.0,16.0,340.0,4.0,0.0,6.0,621.0,621.0,10.0,484.0,6.0,1.0,589.0,621.0,137.0,621.0,40.0
HLA_Class_1,2608.0,2608.0,199.0,2608.0,35.0,73.0,1475.0,79.0,6.0,10.0,27.0,54.0,21.0,213.0,1404.0,0.0,2553.0,407.0,21.0,2608.0,6.0,2608.0,1.0,2608.0,2605.0,592.0,0.0,1.0,69.0,1657.0,23.0,0.0,12.0,2608.0,2608.0,60.0,2304.0,7.0,9.0,2522.0,2608.0,320.0,2608.0,94.0
IDO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Keratin17,74.0,74.0,5.0,74.0,1.0,6.0,59.0,5.0,4.0,1.0,3.0,3.0,2.0,7.0,63.0,0.0,74.0,12.0,3.0,74.0,1.0,74.0,1.0,74.0,74.0,16.0,69.0,1.0,0.0,56.0,3.0,0.0,2.0,74.0,74.0,7.0,73.0,1.0,1.0,74.0,74.0,20.0,74.0,3.0
Keratin6,1891.0,1891.0,101.0,1891.0,12.0,61.0,1127.0,45.0,4.0,5.0,13.0,30.0,12.0,127.0,1113.0,0.0,1882.0,213.0,11.0,1891.0,4.0,1891.0,1.0,1891.0,1889.0,340.0,1657.0,1.0,56.0,0.0,22.0,0.0,7.0,1891.0,1891.0,55.0,1870.0,3.0,9.0,1813.0,1891.0,191.0,1891.0,50.0
Ki67,23.0,23.0,2.0,23.0,1.0,2.0,16.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,20.0,0.0,23.0,3.0,1.0,23.0,1.0,23.0,1.0,23.0,23.0,4.0,23.0,1.0,3.0,22.0,0.0,0.0,1.0,23.0,23.0,3.0,23.0,2.0,1.0,23.0,23.0,3.0,23.0,1.0
Lag3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPO,12.0,12.0,5.0,12.0,2.0,1.0,8.0,1.0,2.0,1.0,2.0,4.0,1.0,10.0,10.0,0.0,11.0,3.0,2.0,12.0,1.0,12.0,1.0,12.0,12.0,6.0,12.0,1.0,2.0,7.0,1.0,0.0,0.0,12.0,12.0,1.0,10.0,1.0,1.0,12.0,12.0,6.0,12.0,7.0
Na,3071.0,3071.0,199.0,3071.0,35.0,81.0,1651.0,79.0,6.0,10.0,27.0,54.0,21.0,214.0,1557.0,0.0,3006.0,422.0,21.0,3071.0,6.0,3071.0,1.0,3071.0,3064.0,621.0,2608.0,1.0,74.0,1891.0,23.0,0.0,12.0,0.0,3071.0,60.0,2711.0,7.0,9.0,2853.0,3071.0,326.0,3071.0,94.0
P,3071.0,3071.0,199.0,3071.0,35.0,81.0,1651.0,79.0,6.0,10.0,27.0,54.0,21.0,214.0,1557.0,0.0,3006.0,422.0,21.0,3071.0,6.0,3071.0,1.0,3071.0,3064.0,621.0,2608.0,1.0,74.0,1891.0,23.0,0.0,12.0,3071.0,0.0,60.0,2711.0,7.0,9.0,2853.0,3071.0,326.0,3071.0,94.0
p53,60.0,60.0,5.0,60.0,1.0,5.0,44.0,3.0,1.0,1.0,1.0,2.0,1.0,7.0,48.0,0.0,60.0,6.0,1.0,60.0,1.0,60.0,1.0,60.0,60.0,10.0,60.0,1.0,7.0,55.0,3.0,0.0,1.0,60.0,60.0,0.0,59.0,1.0,5.0,60.0,60.0,9.0,60.0,7.0
Pan-Keratin,2711.0,2711.0,137.0,2711.0,25.0,80.0,1522.0,61.0,5.0,8.0,21.0,35.0,19.0,173.0,1467.0,0.0,2689.0,313.0,15.0,2711.0,6.0,2711.0,1.0,2711.0,2708.0,484.0,2304.0,1.0,73.0,1870.0,23.0,0.0,10.0,2711.0,2711.0,59.0,0.0,5.0,9.0,2558.0,2711.0,248.0,2711.0,65.0
PD-L1,7.0,7.0,1.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,7.0,6.0,1.0,7.0,1.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,3.0,2.0,0.0,1.0,7.0,7.0,1.0,5.0,0.0,1.0,6.0,7.0,1.0,7.0,1.0
PD1,9.0,9.0,1.0,9.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,0.0,9.0,1.0,1.0,9.0,1.0,9.0,1.0,9.0,9.0,1.0,9.0,1.0,1.0,9.0,1.0,0.0,1.0,9.0,9.0,5.0,9.0,1.0,0.0,9.0,9.0,2.0,9.0,4.0
phospho-S6,2853.0,2853.0,190.0,2853.0,33.0,77.0,1583.0,79.0,6.0,10.0,27.0,52.0,21.0,212.0,1511.0,0.0,2806.0,402.0,20.0,2853.0,6.0,2853.0,1.0,2853.0,2851.0,589.0,2522.0,1.0,74.0,1813.0,23.0,0.0,12.0,2853.0,2853.0,60.0,2558.0,6.0,9.0,0.0,2853.0,316.0,2853.0,92.0
Si,3071.0,3071.0,199.0,3071.0,35.0,81.0,1651.0,79.0,6.0,10.0,27.0,54.0,21.0,214.0,1557.0,0.0,3006.0,422.0,21.0,3071.0,6.0,3071.0,1.0,3071.0,3064.0,621.0,2608.0,1.0,74.0,1891.0,23.0,0.0,12.0,3071.0,3071.0,60.0,2711.0,7.0,9.0,2853.0,0.0,326.0,3071.0,94.0
SMA,326.0,326.0,68.0,326.0,7.0,7.0,196.0,24.0,3.0,7.0,8.0,25.0,6.0,55.0,189.0,0.0,303.0,109.0,11.0,326.0,1.0,326.0,1.0,326.0,326.0,137.0,320.0,1.0,20.0,191.0,3.0,0.0,6.0,326.0,326.0,9.0,248.0,1.0,2.0,316.0,326.0,0.0,326.0,57.0
Ta,3071.0,3071.0,199.0,3071.0,35.0,81.0,1651.0,79.0,6.0,10.0,27.0,54.0,21.0,214.0,1557.0,0.0,3006.0,422.0,21.0,3071.0,6.0,3071.0,1.0,3071.0,3064.0,621.0,2608.0,1.0,74.0,1891.0,23.0,0.0,12.0,3071.0,3071.0,60.0,2711.0,7.0,9.0,2853.0,3071.0,326.0,0.0,94.0
Vimentin,94.0,94.0,40.0,94.0,3.0,4.0,57.0,7.0,1.0,2.0,8.0,16.0,4.0,28.0,54.0,0.0,83.0,29.0,6.0,94.0,1.0,94.0,1.0,94.0,94.0,40.0,94.0,1.0,3.0,50.0,1.0,0.0,7.0,94.0,94.0,7.0,65.0,1.0,4.0,92.0,94.0,57.0,94.0,0.0
