,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,9.0,9.0,2.0,9.0,2.0,3.0,7.0,5.0,0.0,0.0,0.0,1.0,2.0,9.0,9.0,0.0,5.0,4.0,5.0,9.0,1.0,9.0,0.0,9.0,9.0,2.0,9.0,1.0,1.0,3.0,1.0,0.0,2.0,9.0,9.0,1.0,2.0,1.0,0.0,7.0,9.0,3.0,9.0,8.0
CD31,74.0,73.0,71.0,74.0,9.0,12.0,68.0,12.0,0.0,0.0,1.0,0.0,2.0,17.0,7.0,0.0,33.0,10.0,1.0,74.0,10.0,74.0,0.0,73.0,70.0,1.0,66.0,1.0,2.0,61.0,1.0,0.0,11.0,74.0,74.0,2.0,54.0,1.0,0.0,54.0,74.0,9.0,74.0,38.0
CD4,3.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,2.0,2.0,1.0,3.0,1.0,3.0,0.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,3.0,2.0
CD45,799.0,799.0,426.0,799.0,263.0,304.0,724.0,370.0,0.0,0.0,9.0,17.0,3.0,0.0,266.0,0.0,506.0,378.0,13.0,799.0,28.0,799.0,0.0,796.0,749.0,40.0,712.0,1.0,30.0,365.0,4.0,0.0,420.0,799.0,799.0,3.0,358.0,4.0,1.0,579.0,799.0,137.0,799.0,516.0
CD45RO,346.0,346.0,200.0,346.0,200.0,130.0,319.0,106.0,0.0,0.0,9.0,7.0,3.0,266.0,0.0,0.0,319.0,110.0,10.0,346.0,13.0,346.0,0.0,345.0,334.0,8.0,300.0,1.0,19.0,183.0,2.0,0.0,229.0,346.0,346.0,3.0,163.0,2.0,1.0,254.0,346.0,51.0,346.0,169.0
CD56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD63,1396.0,1396.0,1098.0,1396.0,242.0,325.0,1250.0,260.0,0.0,0.0,5.0,33.0,2.0,506.0,319.0,0.0,0.0,299.0,7.0,1396.0,76.0,1396.0,0.0,1393.0,1329.0,17.0,1135.0,1.0,98.0,1055.0,15.0,0.0,389.0,1396.0,1396.0,5.0,938.0,14.0,1.0,1118.0,1396.0,136.0,1396.0,455.0
CD68,518.0,518.0,243.0,518.0,87.0,249.0,458.0,371.0,0.0,0.0,4.0,10.0,2.0,378.0,110.0,0.0,299.0,0.0,8.0,518.0,27.0,518.0,0.0,517.0,482.0,33.0,509.0,1.0,28.0,201.0,1.0,0.0,145.0,518.0,518.0,1.0,227.0,4.0,1.0,417.0,518.0,102.0,518.0,481.0
CD8,13.0,13.0,3.0,13.0,3.0,7.0,12.0,9.0,0.0,0.0,5.0,1.0,1.0,13.0,10.0,0.0,7.0,8.0,0.0,13.0,1.0,13.0,0.0,13.0,13.0,3.0,13.0,1.0,1.0,4.0,1.0,0.0,2.0,13.0,13.0,1.0,2.0,1.0,0.0,10.0,13.0,6.0,13.0,12.0
dsDNA,3410.0,3409.0,2724.0,3410.0,270.0,477.0,2724.0,460.0,0.0,0.0,9.0,74.0,3.0,799.0,346.0,0.0,1396.0,518.0,13.0,0.0,176.0,3410.0,0.0,3398.0,3187.0,42.0,2606.0,1.0,184.0,2568.0,32.0,0.0,505.0,3410.0,3409.0,9.0,2280.0,30.0,1.0,2522.0,3410.0,259.0,3410.0,951.0
EGFR,176.0,176.0,176.0,176.0,12.0,16.0,165.0,22.0,0.0,0.0,1.0,10.0,1.0,28.0,13.0,0.0,76.0,27.0,1.0,176.0,0.0,176.0,0.0,176.0,169.0,2.0,147.0,1.0,21.0,171.0,3.0,0.0,14.0,176.0,176.0,1.0,167.0,2.0,0.0,133.0,176.0,17.0,176.0,46.0
Fe,3410.0,3409.0,2724.0,3410.0,270.0,477.0,2724.0,460.0,0.0,0.0,9.0,74.0,3.0,799.0,346.0,0.0,1396.0,518.0,13.0,3410.0,176.0,0.0,0.0,3398.0,3187.0,42.0,2606.0,1.0,184.0,2568.0,32.0,0.0,505.0,3410.0,3409.0,9.0,2280.0,30.0,1.0,2522.0,3410.0,259.0,3410.0,951.0
FoxP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H3K27me3,3398.0,3397.0,2720.0,3398.0,269.0,476.0,2716.0,459.0,0.0,0.0,9.0,73.0,3.0,796.0,345.0,0.0,1393.0,517.0,13.0,3398.0,176.0,3398.0,0.0,0.0,3183.0,42.0,2602.0,1.0,184.0,2563.0,32.0,0.0,503.0,3398.0,3398.0,9.0,2274.0,30.0,1.0,2518.0,3398.0,259.0,3398.0,950.0
H3K9ac,3187.0,3186.0,2570.0,3187.0,257.0,448.0,2569.0,430.0,0.0,0.0,9.0,70.0,3.0,749.0,334.0,0.0,1329.0,482.0,13.0,3187.0,169.0,3187.0,0.0,3183.0,0.0,39.0,2529.0,1.0,174.0,2445.0,30.0,0.0,475.0,3187.0,3187.0,9.0,2111.0,28.0,1.0,2452.0,3187.0,257.0,3187.0,905.0
HLA-DR,42.0,42.0,19.0,42.0,4.0,27.0,40.0,39.0,0.0,0.0,2.0,1.0,1.0,40.0,8.0,0.0,17.0,33.0,3.0,42.0,2.0,42.0,0.0,42.0,39.0,0.0,42.0,1.0,3.0,18.0,1.0,0.0,9.0,42.0,42.0,1.0,12.0,2.0,0.0,36.0,42.0,8.0,42.0,39.0
HLA_Class_1,2606.0,2606.0,2053.0,2606.0,231.0,405.0,2175.0,456.0,0.0,0.0,9.0,66.0,3.0,712.0,300.0,0.0,1135.0,509.0,13.0,2606.0,147.0,2606.0,0.0,2602.0,2529.0,42.0,0.0,1.0,177.0,1958.0,30.0,0.0,423.0,2606.0,2606.0,9.0,1715.0,26.0,1.0,2104.0,2606.0,253.0,2606.0,927.0
IDO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Keratin17,184.0,184.0,168.0,184.0,10.0,10.0,139.0,15.0,0.0,0.0,1.0,2.0,1.0,30.0,19.0,0.0,98.0,28.0,1.0,184.0,21.0,184.0,0.0,184.0,174.0,3.0,177.0,1.0,0.0,184.0,4.0,0.0,22.0,184.0,184.0,1.0,134.0,2.0,0.0,177.0,184.0,12.0,184.0,77.0
Keratin6,2568.0,2567.0,2417.0,2568.0,118.0,234.0,2022.0,192.0,0.0,0.0,3.0,61.0,1.0,365.0,183.0,0.0,1055.0,201.0,4.0,2568.0,171.0,2568.0,0.0,2563.0,2445.0,18.0,1958.0,1.0,184.0,0.0,32.0,0.0,251.0,2568.0,2568.0,8.0,2013.0,28.0,1.0,2053.0,2568.0,154.0,2568.0,485.0
Ki67,32.0,32.0,32.0,32.0,2.0,1.0,28.0,3.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,15.0,1.0,1.0,32.0,3.0,32.0,0.0,32.0,30.0,1.0,30.0,1.0,4.0,32.0,0.0,0.0,2.0,32.0,32.0,2.0,27.0,3.0,0.0,30.0,32.0,1.0,32.0,1.0
Lag3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPO,505.0,505.0,293.0,505.0,256.0,131.0,440.0,124.0,0.0,0.0,2.0,11.0,1.0,420.0,229.0,0.0,389.0,145.0,2.0,505.0,14.0,505.0,0.0,503.0,475.0,9.0,423.0,1.0,22.0,251.0,2.0,0.0,0.0,505.0,505.0,4.0,223.0,3.0,1.0,348.0,505.0,83.0,505.0,252.0
Na,3410.0,3409.0,2724.0,3410.0,270.0,477.0,2724.0,460.0,0.0,0.0,9.0,74.0,3.0,799.0,346.0,0.0,1396.0,518.0,13.0,3410.0,176.0,3410.0,0.0,3398.0,3187.0,42.0,2606.0,1.0,184.0,2568.0,32.0,0.0,505.0,0.0,3409.0,9.0,2280.0,30.0,1.0,2522.0,3410.0,259.0,3410.0,951.0
P,3409.0,3408.0,2724.0,3409.0,270.0,477.0,2723.0,460.0,0.0,0.0,9.0,74.0,3.0,799.0,346.0,0.0,1396.0,518.0,13.0,3409.0,176.0,3409.0,0.0,3398.0,3187.0,42.0,2606.0,1.0,184.0,2568.0,32.0,0.0,505.0,3409.0,0.0,9.0,2279.0,30.0,1.0,2522.0,3409.0,259.0,3409.0,951.0
p53,9.0,9.0,9.0,9.0,4.0,2.0,8.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,5.0,1.0,1.0,9.0,1.0,9.0,0.0,9.0,9.0,1.0,9.0,1.0,1.0,8.0,2.0,0.0,4.0,9.0,9.0,0.0,6.0,2.0,0.0,9.0,9.0,3.0,9.0,3.0
Pan-Keratin,2280.0,2280.0,2080.0,2280.0,106.0,256.0,1845.0,209.0,0.0,0.0,2.0,54.0,3.0,358.0,163.0,0.0,938.0,227.0,2.0,2280.0,167.0,2280.0,0.0,2274.0,2111.0,12.0,1715.0,1.0,134.0,2013.0,27.0,0.0,223.0,2280.0,2279.0,6.0,0.0,29.0,1.0,1763.0,2280.0,125.0,2280.0,420.0
PD-L1,30.0,30.0,30.0,30.0,1.0,4.0,24.0,3.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,14.0,4.0,1.0,30.0,2.0,30.0,0.0,30.0,28.0,2.0,26.0,1.0,2.0,28.0,3.0,0.0,3.0,30.0,30.0,2.0,29.0,0.0,0.0,27.0,30.0,3.0,30.0,5.0
PD1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
phospho-S6,2522.0,2521.0,2130.0,2522.0,187.0,351.0,2064.0,373.0,0.0,0.0,7.0,54.0,2.0,579.0,254.0,0.0,1118.0,417.0,10.0,2522.0,133.0,2522.0,0.0,2518.0,2452.0,36.0,2104.0,1.0,177.0,2053.0,30.0,0.0,348.0,2522.0,2522.0,9.0,1763.0,27.0,1.0,0.0,2522.0,230.0,2522.0,751.0
Si,3410.0,3409.0,2724.0,3410.0,270.0,477.0,2724.0,460.0,0.0,0.0,9.0,74.0,3.0,799.0,346.0,0.0,1396.0,518.0,13.0,3410.0,176.0,3410.0,0.0,3398.0,3187.0,42.0,2606.0,1.0,184.0,2568.0,32.0,0.0,505.0,3410.0,3409.0,9.0,2280.0,30.0,1.0,2522.0,0.0,259.0,3410.0,951.0
SMA,259.0,259.0,195.0,259.0,53.0,62.0,249.0,94.0,0.0,0.0,3.0,9.0,1.0,137.0,51.0,0.0,136.0,102.0,6.0,259.0,17.0,259.0,0.0,259.0,257.0,8.0,253.0,1.0,12.0,154.0,1.0,0.0,83.0,259.0,259.0,3.0,125.0,3.0,1.0,230.0,259.0,0.0,259.0,229.0
Ta,3410.0,3409.0,2724.0,3410.0,270.0,477.0,2724.0,460.0,0.0,0.0,9.0,74.0,3.0,799.0,346.0,0.0,1396.0,518.0,13.0,3410.0,176.0,3410.0,0.0,3398.0,3187.0,42.0,2606.0,1.0,184.0,2568.0,32.0,0.0,505.0,3410.0,3409.0,9.0,2280.0,30.0,1.0,2522.0,3410.0,259.0,0.0,951.0
Vimentin,951.0,951.0,560.0,951.0,145.0,281.0,836.0,394.0,0.0,0.0,8.0,38.0,2.0,516.0,169.0,0.0,455.0,481.0,12.0,951.0,46.0,951.0,0.0,950.0,905.0,39.0,927.0,1.0,77.0,485.0,1.0,0.0,252.0,951.0,951.0,3.0,420.0,5.0,1.0,751.0,951.0,229.0,951.0,0.0
