,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,7.0,7.0,5.0,7.0,1.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,4.0,7.0,7.0,1.0,1.0,3.0,4.0,7.0,1.0,7.0,0.0,7.0,7.0,7.0,7.0,1.0,1.0,2.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,3.0,7.0,7.0,7.0,7.0,7.0
CD31,42.0,42.0,40.0,42.0,1.0,3.0,3.0,5.0,1.0,1.0,2.0,0.0,3.0,8.0,5.0,1.0,2.0,5.0,2.0,42.0,1.0,42.0,0.0,42.0,42.0,14.0,42.0,1.0,1.0,4.0,1.0,0.0,1.0,42.0,42.0,2.0,4.0,1.0,2.0,39.0,42.0,40.0,42.0,39.0
CD4,30.0,30.0,27.0,30.0,2.0,18.0,17.0,10.0,1.0,1.0,4.0,3.0,0.0,29.0,19.0,7.0,5.0,14.0,4.0,30.0,1.0,30.0,0.0,30.0,30.0,30.0,30.0,1.0,1.0,12.0,1.0,0.0,1.0,30.0,30.0,3.0,2.0,1.0,3.0,27.0,30.0,12.0,30.0,24.0
CD45,406.0,406.0,317.0,406.0,2.0,160.0,202.0,161.0,7.0,1.0,7.0,8.0,29.0,0.0,131.0,38.0,68.0,246.0,4.0,406.0,1.0,406.0,0.0,406.0,390.0,256.0,406.0,4.0,7.0,111.0,8.0,0.0,7.0,406.0,406.0,77.0,38.0,1.0,3.0,360.0,406.0,136.0,406.0,314.0
CD45RO,155.0,155.0,102.0,155.0,4.0,87.0,73.0,92.0,4.0,1.0,7.0,5.0,19.0,131.0,0.0,17.0,39.0,119.0,6.0,155.0,1.0,155.0,0.0,155.0,152.0,130.0,155.0,1.0,3.0,26.0,5.0,0.0,7.0,155.0,155.0,12.0,14.0,1.0,3.0,146.0,155.0,71.0,155.0,139.0
CD56,515.0,515.0,511.0,515.0,3.0,22.0,456.0,14.0,1.0,1.0,1.0,1.0,7.0,38.0,17.0,0.0,59.0,39.0,2.0,515.0,4.0,515.0,0.0,515.0,509.0,245.0,513.0,1.0,13.0,249.0,6.0,0.0,1.0,515.0,515.0,124.0,121.0,1.0,2.0,437.0,515.0,22.0,515.0,459.0
CD63,201.0,201.0,164.0,201.0,3.0,61.0,164.0,54.0,2.0,1.0,1.0,2.0,5.0,68.0,39.0,59.0,0.0,94.0,3.0,201.0,1.0,201.0,0.0,201.0,191.0,94.0,200.0,1.0,5.0,42.0,3.0,0.0,3.0,201.0,201.0,22.0,16.0,1.0,1.0,184.0,201.0,30.0,201.0,181.0
CD68,381.0,381.0,269.0,381.0,3.0,157.0,204.0,159.0,6.0,1.0,3.0,5.0,14.0,246.0,119.0,39.0,94.0,0.0,4.0,381.0,1.0,381.0,0.0,381.0,360.0,262.0,380.0,4.0,7.0,65.0,6.0,0.0,8.0,381.0,381.0,30.0,23.0,1.0,2.0,336.0,381.0,131.0,381.0,320.0
CD8,6.0,6.0,4.0,6.0,3.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,4.0,6.0,2.0,3.0,4.0,0.0,6.0,1.0,6.0,0.0,6.0,6.0,6.0,6.0,1.0,1.0,4.0,1.0,0.0,1.0,6.0,6.0,1.0,1.0,1.0,3.0,6.0,6.0,4.0,6.0,5.0
dsDNA,4399.0,4399.0,4182.0,4399.0,4.0,200.0,2753.0,206.0,12.0,1.0,7.0,42.0,30.0,406.0,155.0,515.0,201.0,381.0,6.0,0.0,6.0,4399.0,0.0,4399.0,4302.0,938.0,4386.0,4.0,116.0,2155.0,91.0,0.0,8.0,4399.0,4399.0,1289.0,626.0,4.0,5.0,3537.0,4399.0,420.0,4399.0,2568.0
EGFR,6.0,6.0,6.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,6.0,6.0,3.0,6.0,1.0,1.0,5.0,1.0,0.0,1.0,6.0,6.0,3.0,4.0,1.0,1.0,6.0,6.0,1.0,6.0,6.0
Fe,4399.0,4399.0,4182.0,4399.0,4.0,200.0,2753.0,206.0,12.0,1.0,7.0,42.0,30.0,406.0,155.0,515.0,201.0,381.0,6.0,4399.0,6.0,0.0,0.0,4399.0,4302.0,938.0,4386.0,4.0,116.0,2155.0,91.0,0.0,8.0,4399.0,4399.0,1289.0,626.0,4.0,5.0,3537.0,4399.0,420.0,4399.0,2568.0
FoxP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H3K27me3,4399.0,4399.0,4182.0,4399.0,4.0,200.0,2753.0,206.0,12.0,1.0,7.0,42.0,30.0,406.0,155.0,515.0,201.0,381.0,6.0,4399.0,6.0,4399.0,0.0,0.0,4302.0,938.0,4386.0,4.0,116.0,2155.0,91.0,0.0,8.0,4399.0,4399.0,1289.0,626.0,4.0,5.0,3537.0,4399.0,420.0,4399.0,2568.0
H3K9ac,4302.0,4302.0,4111.0,4302.0,4.0,192.0,2700.0,199.0,11.0,1.0,7.0,42.0,30.0,390.0,152.0,509.0,191.0,360.0,6.0,4302.0,6.0,4302.0,0.0,4302.0,0.0,922.0,4293.0,4.0,115.0,2133.0,91.0,0.0,8.0,4302.0,4302.0,1289.0,616.0,4.0,5.0,3498.0,4302.0,403.0,4302.0,2526.0
HLA-DR,938.0,938.0,823.0,938.0,4.0,143.0,702.0,136.0,11.0,1.0,7.0,14.0,30.0,256.0,130.0,245.0,94.0,262.0,6.0,938.0,3.0,938.0,0.0,938.0,922.0,0.0,934.0,1.0,13.0,354.0,17.0,0.0,8.0,938.0,938.0,177.0,138.0,1.0,3.0,773.0,938.0,182.0,938.0,787.0
HLA_Class_1,4386.0,4386.0,4177.0,4386.0,4.0,200.0,2744.0,206.0,12.0,1.0,7.0,42.0,30.0,406.0,155.0,513.0,200.0,380.0,6.0,4386.0,6.0,4386.0,0.0,4386.0,4293.0,934.0,0.0,4.0,116.0,2155.0,91.0,0.0,8.0,4386.0,4386.0,1289.0,625.0,4.0,5.0,3533.0,4386.0,416.0,4386.0,2561.0
IDO,4.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,0.0,4.0,4.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0
Keratin17,116.0,116.0,116.0,116.0,1.0,7.0,62.0,4.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,13.0,5.0,7.0,1.0,116.0,1.0,116.0,0.0,116.0,115.0,13.0,116.0,1.0,0.0,95.0,6.0,0.0,1.0,116.0,116.0,42.0,52.0,1.0,1.0,110.0,116.0,2.0,116.0,80.0
Keratin6,2155.0,2155.0,2145.0,2155.0,3.0,33.0,1490.0,37.0,2.0,1.0,2.0,4.0,12.0,111.0,26.0,249.0,42.0,65.0,4.0,2155.0,5.0,2155.0,0.0,2155.0,2133.0,354.0,2155.0,1.0,95.0,0.0,60.0,0.0,1.0,2155.0,2155.0,850.0,514.0,4.0,4.0,1768.0,2155.0,64.0,2155.0,1184.0
Ki67,91.0,91.0,89.0,91.0,1.0,3.0,67.0,6.0,1.0,1.0,1.0,1.0,1.0,8.0,5.0,6.0,3.0,6.0,1.0,91.0,1.0,91.0,0.0,91.0,91.0,17.0,91.0,1.0,6.0,60.0,0.0,0.0,2.0,91.0,91.0,74.0,15.0,1.0,1.0,80.0,91.0,3.0,91.0,41.0
Lag3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPO,8.0,8.0,4.0,8.0,1.0,4.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,3.0,8.0,1.0,8.0,1.0,8.0,0.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,2.0,0.0,0.0,8.0,8.0,1.0,2.0,1.0,1.0,6.0,8.0,4.0,8.0,6.0
Na,4399.0,4399.0,4182.0,4399.0,4.0,200.0,2753.0,206.0,12.0,1.0,7.0,42.0,30.0,406.0,155.0,515.0,201.0,381.0,6.0,4399.0,6.0,4399.0,0.0,4399.0,4302.0,938.0,4386.0,4.0,116.0,2155.0,91.0,0.0,8.0,0.0,4399.0,1289.0,626.0,4.0,5.0,3537.0,4399.0,420.0,4399.0,2568.0
P,4399.0,4399.0,4182.0,4399.0,4.0,200.0,2753.0,206.0,12.0,1.0,7.0,42.0,30.0,406.0,155.0,515.0,201.0,381.0,6.0,4399.0,6.0,4399.0,0.0,4399.0,4302.0,938.0,4386.0,4.0,116.0,2155.0,91.0,0.0,8.0,4399.0,0.0,1289.0,626.0,4.0,5.0,3537.0,4399.0,420.0,4399.0,2568.0
p53,1289.0,1289.0,1276.0,1289.0,1.0,11.0,885.0,28.0,1.0,1.0,1.0,2.0,3.0,77.0,12.0,124.0,22.0,30.0,1.0,1289.0,3.0,1289.0,0.0,1289.0,1289.0,177.0,1289.0,1.0,42.0,850.0,74.0,0.0,1.0,1289.0,1289.0,0.0,182.0,3.0,3.0,1199.0,1289.0,26.0,1289.0,600.0
Pan-Keratin,626.0,626.0,622.0,626.0,1.0,14.0,421.0,12.0,1.0,1.0,1.0,4.0,2.0,38.0,14.0,121.0,16.0,23.0,1.0,626.0,4.0,626.0,0.0,626.0,616.0,138.0,625.0,1.0,52.0,514.0,15.0,0.0,2.0,626.0,626.0,182.0,0.0,1.0,1.0,523.0,626.0,40.0,626.0,447.0
PD-L1,4.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0,0.0,1.0,4.0,4.0,3.0,1.0,0.0,1.0,4.0,4.0,2.0,4.0,2.0
PD1,5.0,5.0,5.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,5.0,1.0,5.0,0.0,5.0,5.0,3.0,5.0,1.0,1.0,4.0,1.0,0.0,1.0,5.0,5.0,3.0,1.0,1.0,0.0,5.0,5.0,3.0,5.0,3.0
phospho-S6,3537.0,3537.0,3372.0,3537.0,4.0,177.0,2193.0,182.0,9.0,1.0,7.0,39.0,27.0,360.0,146.0,437.0,184.0,336.0,6.0,3537.0,6.0,3537.0,0.0,3537.0,3498.0,773.0,3533.0,3.0,110.0,1768.0,80.0,0.0,6.0,3537.0,3537.0,1199.0,523.0,4.0,5.0,0.0,3537.0,386.0,3537.0,2175.0
Si,4399.0,4399.0,4182.0,4399.0,4.0,200.0,2753.0,206.0,12.0,1.0,7.0,42.0,30.0,406.0,155.0,515.0,201.0,381.0,6.0,4399.0,6.0,4399.0,0.0,4399.0,4302.0,938.0,4386.0,4.0,116.0,2155.0,91.0,0.0,8.0,4399.0,4399.0,1289.0,626.0,4.0,5.0,3537.0,0.0,420.0,4399.0,2568.0
SMA,420.0,420.0,337.0,420.0,1.0,71.0,137.0,83.0,7.0,1.0,7.0,40.0,12.0,136.0,71.0,22.0,30.0,131.0,4.0,420.0,1.0,420.0,0.0,420.0,403.0,182.0,416.0,1.0,2.0,64.0,3.0,0.0,4.0,420.0,420.0,26.0,40.0,2.0,3.0,386.0,420.0,0.0,420.0,352.0
Ta,4399.0,4399.0,4182.0,4399.0,4.0,200.0,2753.0,206.0,12.0,1.0,7.0,42.0,30.0,406.0,155.0,515.0,201.0,381.0,6.0,4399.0,6.0,4399.0,0.0,4399.0,4302.0,938.0,4386.0,4.0,116.0,2155.0,91.0,0.0,8.0,4399.0,4399.0,1289.0,626.0,4.0,5.0,3537.0,4399.0,420.0,0.0,2568.0
Vimentin,2568.0,2568.0,2437.0,2568.0,3.0,170.0,1679.0,167.0,9.0,1.0,7.0,39.0,24.0,314.0,139.0,459.0,181.0,320.0,5.0,2568.0,6.0,2568.0,0.0,2568.0,2526.0,787.0,2561.0,4.0,80.0,1184.0,41.0,0.0,6.0,2568.0,2568.0,600.0,447.0,2.0,3.0,2175.0,2568.0,352.0,2568.0,0.0
