,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,3168.0,3167.0,1200.0,3168.0,305.0,1853.0,696.0,1095.0,1269.0,62.0,0.0,345.0,2359.0,3166.0,3090.0,17.0,401.0,1838.0,1254.0,3168.0,149.0,3168.0,204.0,3168.0,3167.0,2852.0,3168.0,467.0,193.0,373.0,254.0,148.0,190.0,3168.0,3168.0,3.0,91.0,659.0,299.0,3135.0,3168.0,387.0,3167.0,2970.0
CD31,770.0,770.0,341.0,770.0,50.0,285.0,409.0,304.0,187.0,24.0,345.0,0.0,287.0,753.0,545.0,1.0,88.0,556.0,149.0,770.0,6.0,770.0,15.0,770.0,770.0,574.0,770.0,46.0,6.0,43.0,42.0,10.0,46.0,770.0,770.0,1.0,3.0,75.0,18.0,762.0,770.0,152.0,769.0,715.0
CD4,2846.0,2843.0,1072.0,2846.0,326.0,1945.0,560.0,1149.0,1151.0,89.0,2359.0,287.0,0.0,2846.0,2795.0,18.0,438.0,1839.0,946.0,2846.0,118.0,2846.0,171.0,2846.0,2843.0,2689.0,2846.0,490.0,114.0,287.0,236.0,120.0,188.0,2846.0,2846.0,3.0,60.0,741.0,270.0,2828.0,2846.0,333.0,2846.0,2749.0
CD45,5856.0,5852.0,2963.0,5856.0,483.0,2701.0,1374.0,1932.0,1675.0,117.0,3166.0,753.0,2846.0,0.0,4540.0,21.0,683.0,3067.0,1390.0,5856.0,542.0,5856.0,216.0,5856.0,5848.0,5233.0,5856.0,608.0,1006.0,1434.0,402.0,155.0,350.0,5856.0,5856.0,3.0,394.0,1035.0,304.0,5647.0,5856.0,656.0,5847.0,4740.0
CD45RO,4546.0,4542.0,2056.0,4546.0,472.0,2545.0,1034.0,1714.0,1531.0,110.0,3090.0,545.0,2795.0,4540.0,0.0,21.0,650.0,2619.0,1341.0,4546.0,335.0,4546.0,215.0,4546.0,4542.0,4165.0,4546.0,590.0,558.0,841.0,337.0,153.0,332.0,4546.0,4546.0,3.0,232.0,894.0,304.0,4448.0,4546.0,526.0,4544.0,4027.0
CD56,21.0,21.0,10.0,21.0,12.0,19.0,3.0,9.0,14.0,1.0,17.0,1.0,18.0,21.0,21.0,0.0,4.0,13.0,8.0,21.0,1.0,21.0,3.0,21.0,21.0,21.0,21.0,13.0,1.0,3.0,1.0,3.0,3.0,21.0,21.0,1.0,1.0,12.0,4.0,21.0,21.0,3.0,21.0,21.0
CD63,685.0,683.0,258.0,685.0,222.0,487.0,168.0,348.0,195.0,29.0,401.0,88.0,438.0,683.0,650.0,4.0,0.0,549.0,172.0,685.0,35.0,685.0,27.0,685.0,685.0,643.0,685.0,90.0,46.0,93.0,48.0,18.0,222.0,685.0,685.0,1.0,23.0,161.0,41.0,674.0,685.0,76.0,685.0,650.0
CD68,3069.0,3066.0,998.0,3069.0,284.0,1869.0,975.0,1562.0,990.0,109.0,1838.0,556.0,1839.0,3067.0,2619.0,13.0,549.0,0.0,796.0,3069.0,87.0,3069.0,114.0,3069.0,3068.0,2763.0,3069.0,348.0,118.0,288.0,193.0,90.0,198.0,3069.0,3069.0,3.0,59.0,617.0,180.0,3045.0,3069.0,353.0,3066.0,2934.0
CD8,1391.0,1390.0,509.0,1391.0,152.0,863.0,256.0,459.0,577.0,16.0,1254.0,149.0,946.0,1390.0,1341.0,8.0,172.0,796.0,0.0,1391.0,80.0,1391.0,74.0,1391.0,1391.0,1267.0,1391.0,228.0,96.0,194.0,118.0,110.0,87.0,1391.0,1391.0,1.0,49.0,317.0,145.0,1375.0,1391.0,149.0,1390.0,1300.0
dsDNA,6642.0,6638.0,3737.0,6642.0,484.0,2703.0,1386.0,1936.0,1677.0,117.0,3168.0,770.0,2846.0,5856.0,4546.0,21.0,685.0,3069.0,1391.0,0.0,706.0,6642.0,216.0,6642.0,6628.0,5947.0,6642.0,608.0,1340.0,1906.0,430.0,155.0,351.0,6642.0,6642.0,3.0,498.0,1159.0,304.0,6243.0,6642.0,673.0,6622.0,4769.0
EGFR,706.0,706.0,693.0,706.0,22.0,139.0,9.0,76.0,65.0,5.0,149.0,6.0,118.0,542.0,335.0,1.0,35.0,87.0,80.0,706.0,0.0,706.0,13.0,706.0,699.0,680.0,706.0,25.0,534.0,605.0,59.0,15.0,18.0,706.0,706.0,1.0,273.0,157.0,17.0,606.0,706.0,25.0,705.0,255.0
Fe,6642.0,6638.0,3737.0,6642.0,484.0,2703.0,1386.0,1936.0,1677.0,117.0,3168.0,770.0,2846.0,5856.0,4546.0,21.0,685.0,3069.0,1391.0,6642.0,706.0,0.0,216.0,6642.0,6628.0,5947.0,6642.0,608.0,1340.0,1906.0,430.0,155.0,351.0,6642.0,6642.0,3.0,498.0,1159.0,304.0,6243.0,6642.0,673.0,6622.0,4769.0
FoxP3,216.0,216.0,102.0,216.0,25.0,121.0,35.0,80.0,71.0,3.0,204.0,15.0,171.0,216.0,215.0,3.0,27.0,114.0,74.0,216.0,13.0,216.0,0.0,216.0,216.0,203.0,216.0,34.0,31.0,52.0,48.0,15.0,15.0,216.0,216.0,1.0,14.0,45.0,14.0,216.0,216.0,25.0,216.0,193.0
H3K27me3,6642.0,6638.0,3737.0,6642.0,484.0,2703.0,1386.0,1936.0,1677.0,117.0,3168.0,770.0,2846.0,5856.0,4546.0,21.0,685.0,3069.0,1391.0,6642.0,706.0,6642.0,216.0,0.0,6628.0,5947.0,6642.0,608.0,1340.0,1906.0,430.0,155.0,351.0,6642.0,6642.0,3.0,498.0,1159.0,304.0,6243.0,6642.0,673.0,6622.0,4769.0
H3K9ac,6628.0,6624.0,3724.0,6628.0,483.0,2701.0,1386.0,1935.0,1677.0,117.0,3167.0,770.0,2843.0,5848.0,4542.0,21.0,685.0,3068.0,1391.0,6628.0,699.0,6628.0,216.0,6628.0,0.0,5933.0,6628.0,608.0,1334.0,1899.0,430.0,155.0,351.0,6628.0,6628.0,3.0,495.0,1158.0,304.0,6240.0,6628.0,672.0,6608.0,4766.0
HLA-DR,5947.0,5943.0,3473.0,5947.0,456.0,2629.0,1064.0,1861.0,1589.0,117.0,2852.0,574.0,2689.0,5233.0,4165.0,21.0,643.0,2763.0,1267.0,5947.0,680.0,5947.0,203.0,5947.0,5933.0,0.0,5947.0,595.0,1260.0,1790.0,401.0,146.0,320.0,5947.0,5947.0,3.0,467.0,1145.0,291.0,5572.0,5947.0,560.0,5933.0,4217.0
HLA_Class_1,6642.0,6638.0,3737.0,6642.0,484.0,2703.0,1386.0,1936.0,1677.0,117.0,3168.0,770.0,2846.0,5856.0,4546.0,21.0,685.0,3069.0,1391.0,6642.0,706.0,6642.0,216.0,6642.0,6628.0,5947.0,0.0,608.0,1340.0,1906.0,430.0,155.0,351.0,6642.0,6642.0,3.0,498.0,1159.0,304.0,6243.0,6642.0,673.0,6622.0,4769.0
IDO,608.0,607.0,340.0,608.0,152.0,464.0,87.0,230.0,225.0,12.0,467.0,46.0,490.0,608.0,590.0,13.0,90.0,348.0,228.0,608.0,25.0,608.0,34.0,608.0,608.0,595.0,608.0,0.0,7.0,44.0,61.0,14.0,33.0,608.0,608.0,1.0,10.0,278.0,65.0,605.0,608.0,98.0,608.0,601.0
Keratin17,1340.0,1340.0,1318.0,1340.0,52.0,146.0,8.0,138.0,34.0,2.0,193.0,6.0,114.0,1006.0,558.0,1.0,46.0,118.0,96.0,1340.0,534.0,1340.0,31.0,1340.0,1334.0,1260.0,1340.0,7.0,0.0,1279.0,93.0,19.0,56.0,1340.0,1340.0,1.0,428.0,183.0,17.0,1157.0,1340.0,13.0,1333.0,406.0
Keratin6,1906.0,1906.0,1755.0,1906.0,86.0,339.0,62.0,231.0,121.0,5.0,373.0,43.0,287.0,1434.0,841.0,3.0,93.0,288.0,194.0,1906.0,605.0,1906.0,52.0,1906.0,1899.0,1790.0,1906.0,44.0,1279.0,0.0,135.0,27.0,90.0,1906.0,1906.0,2.0,464.0,331.0,31.0,1672.0,1906.0,41.0,1897.0,678.0
Ki67,430.0,430.0,247.0,430.0,35.0,199.0,81.0,133.0,158.0,11.0,254.0,42.0,236.0,402.0,337.0,1.0,48.0,193.0,118.0,430.0,59.0,430.0,48.0,430.0,430.0,401.0,430.0,61.0,93.0,135.0,0.0,29.0,24.0,430.0,430.0,1.0,46.0,93.0,29.0,429.0,430.0,44.0,430.0,342.0
Lag3,155.0,155.0,56.0,155.0,17.0,93.0,22.0,46.0,60.0,4.0,148.0,10.0,120.0,155.0,153.0,3.0,18.0,90.0,110.0,155.0,15.0,155.0,15.0,155.0,155.0,146.0,155.0,14.0,19.0,27.0,29.0,0.0,12.0,155.0,155.0,1.0,7.0,35.0,37.0,155.0,155.0,15.0,155.0,150.0
MPO,351.0,350.0,179.0,351.0,235.0,199.0,74.0,127.0,93.0,4.0,190.0,46.0,188.0,350.0,332.0,3.0,222.0,198.0,87.0,351.0,18.0,351.0,15.0,351.0,351.0,320.0,351.0,33.0,56.0,90.0,24.0,12.0,0.0,351.0,351.0,1.0,22.0,57.0,10.0,341.0,351.0,29.0,351.0,303.0
Na,6642.0,6638.0,3737.0,6642.0,484.0,2703.0,1386.0,1936.0,1677.0,117.0,3168.0,770.0,2846.0,5856.0,4546.0,21.0,685.0,3069.0,1391.0,6642.0,706.0,6642.0,216.0,6642.0,6628.0,5947.0,6642.0,608.0,1340.0,1906.0,430.0,155.0,351.0,0.0,6642.0,3.0,498.0,1159.0,304.0,6243.0,6642.0,673.0,6622.0,4769.0
P,6642.0,6638.0,3737.0,6642.0,484.0,2703.0,1386.0,1936.0,1677.0,117.0,3168.0,770.0,2846.0,5856.0,4546.0,21.0,685.0,3069.0,1391.0,6642.0,706.0,6642.0,216.0,6642.0,6628.0,5947.0,6642.0,608.0,1340.0,1906.0,430.0,155.0,351.0,6642.0,0.0,3.0,498.0,1159.0,304.0,6243.0,6642.0,673.0,6622.0,4769.0
p53,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0
Pan-Keratin,498.0,498.0,489.0,498.0,23.0,67.0,6.0,55.0,19.0,3.0,91.0,3.0,60.0,394.0,232.0,1.0,23.0,59.0,49.0,498.0,273.0,498.0,14.0,498.0,495.0,467.0,498.0,10.0,428.0,464.0,46.0,7.0,22.0,498.0,498.0,1.0,0.0,86.0,6.0,439.0,498.0,10.0,497.0,166.0
PD-L1,1159.0,1158.0,676.0,1159.0,176.0,742.0,110.0,420.0,310.0,32.0,659.0,75.0,741.0,1035.0,894.0,12.0,161.0,617.0,317.0,1159.0,157.0,1159.0,45.0,1159.0,1158.0,1145.0,1159.0,278.0,183.0,331.0,93.0,35.0,57.0,1159.0,1159.0,2.0,86.0,0.0,107.0,1094.0,1159.0,87.0,1159.0,846.0
PD1,304.0,304.0,110.0,304.0,30.0,227.0,46.0,97.0,147.0,5.0,299.0,18.0,270.0,304.0,304.0,4.0,41.0,180.0,145.0,304.0,17.0,304.0,14.0,304.0,304.0,291.0,304.0,65.0,17.0,31.0,29.0,37.0,10.0,304.0,304.0,1.0,6.0,107.0,0.0,302.0,304.0,49.0,304.0,294.0
phospho-S6,6243.0,6241.0,3359.0,6243.0,475.0,2653.0,1373.0,1901.0,1668.0,117.0,3135.0,762.0,2828.0,5647.0,4448.0,21.0,674.0,3045.0,1375.0,6243.0,606.0,6243.0,216.0,6243.0,6240.0,5572.0,6243.0,605.0,1157.0,1672.0,429.0,155.0,341.0,6243.0,6243.0,3.0,439.0,1094.0,302.0,0.0,6243.0,657.0,6227.0,4700.0
Si,6642.0,6638.0,3737.0,6642.0,484.0,2703.0,1386.0,1936.0,1677.0,117.0,3168.0,770.0,2846.0,5856.0,4546.0,21.0,685.0,3069.0,1391.0,6642.0,706.0,6642.0,216.0,6642.0,6628.0,5947.0,6642.0,608.0,1340.0,1906.0,430.0,155.0,351.0,6642.0,6642.0,3.0,498.0,1159.0,304.0,6243.0,0.0,673.0,6622.0,4769.0
SMA,673.0,673.0,489.0,673.0,33.0,332.0,240.0,217.0,172.0,6.0,387.0,152.0,333.0,656.0,526.0,3.0,76.0,353.0,149.0,673.0,25.0,673.0,25.0,673.0,672.0,560.0,673.0,98.0,13.0,41.0,44.0,15.0,29.0,673.0,673.0,1.0,10.0,87.0,49.0,657.0,673.0,0.0,672.0,665.0
Ta,6622.0,6618.0,3721.0,6622.0,484.0,2702.0,1386.0,1936.0,1677.0,117.0,3167.0,769.0,2846.0,5847.0,4544.0,21.0,685.0,3066.0,1390.0,6622.0,705.0,6622.0,216.0,6622.0,6608.0,5933.0,6622.0,608.0,1333.0,1897.0,430.0,155.0,351.0,6622.0,6622.0,3.0,497.0,1159.0,304.0,6227.0,6622.0,672.0,0.0,4763.0
Vimentin,4769.0,4766.0,2018.0,4769.0,436.0,2523.0,1295.0,1798.0,1608.0,115.0,2970.0,715.0,2749.0,4740.0,4027.0,21.0,650.0,2934.0,1300.0,4769.0,255.0,4769.0,193.0,4769.0,4766.0,4217.0,4769.0,601.0,406.0,678.0,342.0,150.0,303.0,4769.0,4769.0,3.0,166.0,846.0,294.0,4700.0,4769.0,665.0,4763.0,0.0
