,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
H3K9ac,7068.0,7067.0,6401.0,7068.0,902.0,2756.0,4832.0,2901.0,2665.0,97.0,3671.0,275.0,3072.0,5798.0,5590.0,50.0,4165.0,2623.0,2431.0,7068.0,1853.0,7068.0,201.0,7068.0,0.0,6646.0,7068.0,808.0,1095.0,5825.0,868.0,273.0,406.0,7068.0,7068.0,388.0,4903.0,2472.0,1370.0,7063.0,7068.0,3001.0,7060.0,4816.0
HLA-DR,6647.0,6646.0,6003.0,6647.0,900.0,2737.0,4499.0,2842.0,2649.0,93.0,3553.0,258.0,3025.0,5575.0,5408.0,50.0,4049.0,2599.0,2360.0,6647.0,1823.0,6647.0,199.0,6647.0,6646.0,0.0,6647.0,800.0,1071.0,5478.0,840.0,262.0,405.0,6647.0,6647.0,382.0,4578.0,2384.0,1342.0,6643.0,6647.0,2894.0,6640.0,4655.0
HLA_Class_1,7070.0,7069.0,6403.0,7070.0,902.0,2756.0,4834.0,2901.0,2665.0,97.0,3672.0,275.0,3072.0,5799.0,5591.0,50.0,4167.0,2623.0,2431.0,7070.0,1853.0,7070.0,201.0,7070.0,7068.0,6647.0,0.0,808.0,1097.0,5827.0,868.0,273.0,406.0,7070.0,7070.0,388.0,4905.0,2472.0,1370.0,7065.0,7070.0,3001.0,7062.0,4816.0
IDO,808.0,808.0,685.0,808.0,261.0,568.0,409.0,469.0,419.0,10.0,645.0,27.0,626.0,769.0,768.0,26.0,449.0,443.0,511.0,808.0,182.0,808.0,38.0,808.0,808.0,800.0,808.0,0.0,154.0,672.0,96.0,60.0,99.0,808.0,808.0,42.0,394.0,342.0,238.0,807.0,808.0,501.0,808.0,755.0
Keratin17,1097.0,1097.0,1092.0,1097.0,54.0,391.0,965.0,398.0,266.0,12.0,379.0,18.0,330.0,879.0,850.0,6.0,809.0,296.0,205.0,1097.0,820.0,1097.0,31.0,1097.0,1095.0,1071.0,1097.0,154.0,0.0,1090.0,148.0,42.0,27.0,1097.0,1097.0,98.0,1061.0,514.0,129.0,1097.0,1097.0,385.0,1097.0,666.0
Keratin6,5827.0,5826.0,5483.0,5827.0,657.0,2236.0,4461.0,2292.0,1925.0,67.0,2744.0,159.0,2364.0,4610.0,4450.0,40.0,3709.0,2053.0,1823.0,5827.0,1778.0,5827.0,163.0,5827.0,5825.0,5478.0,5827.0,672.0,1090.0,0.0,703.0,242.0,337.0,5827.0,5827.0,324.0,4643.0,2352.0,1056.0,5826.0,5827.0,2313.0,5821.0,3692.0
Ki67,868.0,868.0,775.0,868.0,200.0,351.0,515.0,357.0,453.0,13.0,553.0,26.0,464.0,751.0,769.0,9.0,504.0,332.0,336.0,868.0,259.0,868.0,33.0,868.0,868.0,840.0,868.0,96.0,148.0,703.0,0.0,60.0,34.0,868.0,868.0,131.0,529.0,288.0,283.0,868.0,868.0,343.0,868.0,612.0
Lag3,273.0,273.0,228.0,273.0,42.0,156.0,166.0,151.0,132.0,3.0,271.0,10.0,251.0,273.0,271.0,8.0,160.0,136.0,150.0,273.0,70.0,273.0,30.0,273.0,273.0,262.0,273.0,60.0,42.0,242.0,60.0,0.0,29.0,273.0,273.0,9.0,160.0,107.0,177.0,273.0,273.0,160.0,273.0,259.0
MPO,406.0,406.0,321.0,406.0,154.0,298.0,219.0,300.0,235.0,11.0,337.0,26.0,292.0,406.0,402.0,11.0,309.0,312.0,264.0,406.0,52.0,406.0,19.0,406.0,406.0,405.0,406.0,99.0,27.0,337.0,34.0,29.0,0.0,406.0,406.0,13.0,192.0,113.0,100.0,406.0,406.0,313.0,406.0,404.0
Na,7070.0,7069.0,6403.0,7070.0,902.0,2756.0,4834.0,2901.0,2665.0,97.0,3672.0,275.0,3072.0,5799.0,5591.0,50.0,4167.0,2623.0,2431.0,7070.0,1853.0,7070.0,201.0,7070.0,7068.0,6647.0,7070.0,808.0,1097.0,5827.0,868.0,273.0,406.0,0.0,7070.0,388.0,4905.0,2472.0,1370.0,7065.0,7070.0,3001.0,7062.0,4816.0
P,7070.0,7069.0,6403.0,7070.0,902.0,2756.0,4834.0,2901.0,2665.0,97.0,3672.0,275.0,3072.0,5799.0,5591.0,50.0,4167.0,2623.0,2431.0,7070.0,1853.0,7070.0,201.0,7070.0,7068.0,6647.0,7070.0,808.0,1097.0,5827.0,868.0,273.0,406.0,7070.0,0.0,388.0,4905.0,2472.0,1370.0,7065.0,7070.0,3001.0,7062.0,4816.0
p53,388.0,388.0,379.0,388.0,117.0,140.0,230.0,128.0,201.0,7.0,214.0,14.0,180.0,332.0,353.0,4.0,255.0,128.0,130.0,388.0,143.0,388.0,8.0,388.0,388.0,382.0,388.0,42.0,98.0,324.0,131.0,9.0,13.0,388.0,388.0,0.0,253.0,128.0,127.0,388.0,388.0,136.0,388.0,249.0
Pan-Keratin,4905.0,4904.0,4808.0,4905.0,291.0,1537.0,4280.0,1749.0,1170.0,47.0,1858.0,101.0,1539.0,3664.0,3503.0,22.0,3160.0,1452.0,1131.0,4905.0,1658.0,4905.0,126.0,4905.0,4903.0,4578.0,4905.0,394.0,1061.0,4643.0,529.0,160.0,192.0,4905.0,4905.0,253.0,0.0,2063.0,629.0,4904.0,4905.0,1632.0,4898.0,2748.0
PD-L1,2472.0,2472.0,2349.0,2472.0,313.0,1109.0,2040.0,1024.0,714.0,26.0,1086.0,57.0,1049.0,1924.0,1897.0,16.0,1807.0,902.0,738.0,2472.0,943.0,2472.0,68.0,2472.0,2472.0,2384.0,2472.0,342.0,514.0,2352.0,288.0,107.0,113.0,2472.0,2472.0,128.0,2063.0,0.0,466.0,2472.0,2472.0,949.0,2471.0,1480.0
PD1,1370.0,1370.0,1140.0,1370.0,465.0,762.0,564.0,566.0,956.0,13.0,1303.0,48.0,1208.0,1370.0,1368.0,14.0,709.0,621.0,795.0,1370.0,310.0,1370.0,54.0,1370.0,1370.0,1342.0,1370.0,238.0,129.0,1056.0,283.0,177.0,100.0,1370.0,1370.0,127.0,629.0,466.0,0.0,1370.0,1370.0,691.0,1369.0,1239.0
phospho-S6,7065.0,7064.0,6399.0,7065.0,902.0,2756.0,4830.0,2901.0,2664.0,97.0,3671.0,274.0,3072.0,5795.0,5589.0,50.0,4166.0,2623.0,2430.0,7065.0,1853.0,7065.0,201.0,7065.0,7063.0,6643.0,7065.0,807.0,1097.0,5826.0,868.0,273.0,406.0,7065.0,7065.0,388.0,4904.0,2472.0,1370.0,0.0,7065.0,2997.0,7057.0,4811.0
Si,7070.0,7069.0,6403.0,7070.0,902.0,2756.0,4834.0,2901.0,2665.0,97.0,3672.0,275.0,3072.0,5799.0,5591.0,50.0,4167.0,2623.0,2431.0,7070.0,1853.0,7070.0,201.0,7070.0,7068.0,6647.0,7070.0,808.0,1097.0,5827.0,868.0,273.0,406.0,7070.0,7070.0,388.0,4905.0,2472.0,1370.0,7065.0,0.0,3001.0,7062.0,4816.0
SMA,3001.0,3001.0,2688.0,3001.0,468.0,1716.0,1761.0,1865.0,1632.0,77.0,2177.0,229.0,1830.0,2928.0,2824.0,39.0,1890.0,1704.0,1527.0,3001.0,646.0,3001.0,118.0,3001.0,3001.0,2894.0,3001.0,501.0,385.0,2313.0,343.0,160.0,313.0,3001.0,3001.0,136.0,1632.0,949.0,691.0,2997.0,3001.0,0.0,3001.0,2934.0
Ta,7062.0,7061.0,6395.0,7062.0,902.0,2755.0,4827.0,2900.0,2665.0,97.0,3671.0,275.0,3070.0,5795.0,5589.0,50.0,4164.0,2622.0,2431.0,7062.0,1853.0,7062.0,201.0,7062.0,7060.0,6640.0,7062.0,808.0,1097.0,5821.0,868.0,273.0,406.0,7062.0,7062.0,388.0,4898.0,2471.0,1369.0,7057.0,7062.0,3001.0,0.0,4814.0
Vimentin,4816.0,4816.0,4160.0,4816.0,830.0,2495.0,2765.0,2562.0,2495.0,97.0,3398.0,273.0,2890.0,4681.0,4466.0,49.0,2814.0,2497.0,2316.0,4816.0,1105.0,4816.0,189.0,4816.0,4816.0,4655.0,4816.0,755.0,666.0,3692.0,612.0,259.0,404.0,4816.0,4816.0,249.0,2748.0,1480.0,1239.0,4811.0,4816.0,2934.0,4814.0,0.0
