,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,1356.0,1356.0,1141.0,1356.0,52.0,204.0,110.0,569.0,15.0,2.0,0.0,67.0,320.0,1348.0,1248.0,8.0,332.0,430.0,1106.0,1356.0,276.0,1356.0,6.0,1356.0,1355.0,1031.0,1356.0,52.0,18.0,1064.0,131.0,186.0,54.0,1356.0,1356.0,824.0,940.0,792.0,830.0,1298.0,1356.0,296.0,1356.0,825.0
CD31,136.0,136.0,109.0,136.0,12.0,50.0,11.0,94.0,3.0,1.0,67.0,0.0,52.0,122.0,104.0,1.0,50.0,80.0,57.0,136.0,11.0,136.0,1.0,136.0,136.0,116.0,136.0,6.0,1.0,68.0,5.0,3.0,15.0,136.0,136.0,34.0,41.0,38.0,27.0,131.0,136.0,94.0,136.0,132.0
CD4,379.0,379.0,243.0,379.0,47.0,187.0,31.0,293.0,14.0,1.0,320.0,52.0,0.0,377.0,373.0,5.0,187.0,261.0,193.0,379.0,46.0,379.0,6.0,379.0,379.0,342.0,379.0,28.0,6.0,207.0,23.0,26.0,22.0,379.0,379.0,126.0,159.0,180.0,144.0,370.0,379.0,172.0,379.0,328.0
CD45,3279.0,3279.0,2956.0,3279.0,114.0,405.0,314.0,1565.0,25.0,3.0,1348.0,122.0,377.0,0.0,2042.0,21.0,760.0,1010.0,1627.0,3279.0,658.0,3279.0,6.0,3279.0,3278.0,2246.0,3279.0,84.0,62.0,2733.0,364.0,191.0,153.0,3279.0,3279.0,2325.0,2517.0,1971.0,975.0,3104.0,3279.0,577.0,3279.0,1554.0
CD45RO,2159.0,2159.0,1886.0,2159.0,109.0,375.0,204.0,1104.0,24.0,1.0,1248.0,104.0,373.0,2042.0,0.0,13.0,616.0,817.0,1314.0,2159.0,446.0,2159.0,7.0,2159.0,2159.0,1608.0,2159.0,62.0,48.0,1725.0,255.0,189.0,122.0,2159.0,2159.0,1394.0,1553.0,1246.0,892.0,2072.0,2159.0,476.0,2159.0,1236.0
CD56,23.0,23.0,17.0,23.0,2.0,7.0,3.0,12.0,3.0,1.0,8.0,1.0,5.0,21.0,13.0,0.0,5.0,13.0,9.0,23.0,5.0,23.0,1.0,23.0,23.0,15.0,23.0,4.0,1.0,16.0,1.0,1.0,2.0,23.0,23.0,14.0,15.0,12.0,4.0,20.0,23.0,8.0,23.0,15.0
CD63,922.0,922.0,795.0,922.0,86.0,252.0,147.0,610.0,13.0,2.0,332.0,50.0,187.0,760.0,616.0,5.0,0.0,549.0,359.0,922.0,189.0,922.0,5.0,922.0,922.0,749.0,922.0,33.0,19.0,719.0,115.0,56.0,111.0,922.0,922.0,537.0,643.0,518.0,212.0,894.0,922.0,301.0,922.0,623.0
CD68,1060.0,1060.0,813.0,1060.0,82.0,332.0,137.0,906.0,19.0,1.0,430.0,80.0,261.0,1010.0,817.0,13.0,549.0,0.0,427.0,1060.0,166.0,1060.0,5.0,1060.0,1060.0,965.0,1060.0,32.0,21.0,717.0,104.0,56.0,99.0,1060.0,1060.0,536.0,606.0,507.0,250.0,1030.0,1060.0,391.0,1060.0,887.0
CD8,1693.0,1693.0,1514.0,1693.0,53.0,206.0,130.0,623.0,17.0,2.0,1106.0,57.0,193.0,1627.0,1314.0,9.0,359.0,427.0,0.0,1693.0,362.0,1693.0,5.0,1693.0,1693.0,1190.0,1693.0,54.0,28.0,1443.0,175.0,184.0,71.0,1693.0,1693.0,1198.0,1296.0,1054.0,907.0,1604.0,1693.0,275.0,1693.0,809.0
dsDNA,6269.0,6269.0,5908.0,6269.0,138.0,409.0,461.0,1825.0,25.0,5.0,1356.0,136.0,379.0,3279.0,2159.0,23.0,922.0,1060.0,1693.0,0.0,1241.0,6269.0,9.0,6269.0,6266.0,3102.0,6269.0,100.0,126.0,5561.0,722.0,191.0,155.0,6269.0,6269.0,4961.0,5182.0,3985.0,992.0,5690.0,6269.0,693.0,6269.0,1732.0
EGFR,1241.0,1241.0,1240.0,1241.0,24.0,53.0,127.0,333.0,1.0,2.0,276.0,11.0,46.0,658.0,446.0,5.0,189.0,166.0,362.0,1241.0,0.0,1241.0,4.0,1241.0,1241.0,697.0,1241.0,32.0,37.0,1236.0,174.0,42.0,27.0,1241.0,1241.0,1061.0,1209.0,1045.0,241.0,1157.0,1241.0,65.0,1241.0,271.0
Fe,6269.0,6269.0,5908.0,6269.0,138.0,409.0,461.0,1825.0,25.0,5.0,1356.0,136.0,379.0,3279.0,2159.0,23.0,922.0,1060.0,1693.0,6269.0,1241.0,0.0,9.0,6269.0,6266.0,3102.0,6269.0,100.0,126.0,5561.0,722.0,191.0,155.0,6269.0,6269.0,4961.0,5182.0,3985.0,992.0,5690.0,6269.0,693.0,6269.0,1732.0
FoxP3,9.0,9.0,6.0,9.0,3.0,4.0,2.0,6.0,1.0,1.0,6.0,1.0,6.0,6.0,7.0,1.0,5.0,5.0,5.0,9.0,4.0,9.0,0.0,9.0,9.0,6.0,9.0,1.0,1.0,7.0,2.0,3.0,2.0,9.0,9.0,6.0,5.0,5.0,4.0,9.0,9.0,5.0,9.0,6.0
H3K27me3,6269.0,6269.0,5908.0,6269.0,138.0,409.0,461.0,1825.0,25.0,5.0,1356.0,136.0,379.0,3279.0,2159.0,23.0,922.0,1060.0,1693.0,6269.0,1241.0,6269.0,9.0,0.0,6266.0,3102.0,6269.0,100.0,126.0,5561.0,722.0,191.0,155.0,6269.0,6269.0,4961.0,5182.0,3985.0,992.0,5690.0,6269.0,693.0,6269.0,1732.0
H3K9ac,6266.0,6266.0,5906.0,6266.0,138.0,409.0,461.0,1824.0,25.0,5.0,1355.0,136.0,379.0,3278.0,2159.0,23.0,922.0,1060.0,1693.0,6266.0,1241.0,6266.0,9.0,6266.0,0.0,3100.0,6266.0,100.0,126.0,5560.0,722.0,191.0,155.0,6266.0,6266.0,4961.0,5181.0,3984.0,992.0,5690.0,6266.0,692.0,6266.0,1731.0
HLA-DR,3102.0,3102.0,2799.0,3102.0,127.0,402.0,277.0,1454.0,23.0,1.0,1031.0,116.0,342.0,2246.0,1608.0,15.0,749.0,965.0,1190.0,3102.0,697.0,3102.0,6.0,3102.0,3100.0,0.0,3102.0,89.0,49.0,2581.0,331.0,151.0,137.0,3102.0,3102.0,2161.0,2358.0,1864.0,726.0,2883.0,3102.0,568.0,3102.0,1376.0
HLA_Class_1,6269.0,6269.0,5908.0,6269.0,138.0,409.0,461.0,1825.0,25.0,5.0,1356.0,136.0,379.0,3279.0,2159.0,23.0,922.0,1060.0,1693.0,6269.0,1241.0,6269.0,9.0,6269.0,6266.0,3102.0,0.0,100.0,126.0,5561.0,722.0,191.0,155.0,6269.0,6269.0,4961.0,5182.0,3985.0,992.0,5690.0,6269.0,693.0,6269.0,1732.0
IDO,100.0,100.0,93.0,100.0,15.0,26.0,11.0,63.0,5.0,1.0,52.0,6.0,28.0,84.0,62.0,4.0,33.0,32.0,54.0,100.0,32.0,100.0,1.0,100.0,100.0,89.0,100.0,0.0,1.0,95.0,16.0,7.0,6.0,100.0,100.0,75.0,79.0,78.0,27.0,98.0,100.0,18.0,100.0,51.0
Keratin17,126.0,126.0,125.0,126.0,2.0,8.0,25.0,40.0,1.0,1.0,18.0,1.0,6.0,62.0,48.0,1.0,19.0,21.0,28.0,126.0,37.0,126.0,1.0,126.0,126.0,49.0,126.0,1.0,0.0,123.0,26.0,5.0,5.0,126.0,126.0,122.0,120.0,85.0,17.0,123.0,126.0,7.0,126.0,21.0
Keratin6,5561.0,5561.0,5475.0,5561.0,103.0,233.0,396.0,1385.0,9.0,5.0,1064.0,68.0,207.0,2733.0,1725.0,16.0,719.0,717.0,1443.0,5561.0,1236.0,5561.0,7.0,5561.0,5560.0,2581.0,5561.0,95.0,123.0,0.0,689.0,163.0,118.0,5561.0,5561.0,4748.0,5042.0,3857.0,887.0,5045.0,5561.0,377.0,5561.0,1212.0
Ki67,722.0,722.0,711.0,722.0,12.0,29.0,71.0,194.0,1.0,2.0,131.0,5.0,23.0,364.0,255.0,1.0,115.0,104.0,175.0,722.0,174.0,722.0,2.0,722.0,722.0,331.0,722.0,16.0,26.0,689.0,0.0,18.0,16.0,722.0,722.0,699.0,643.0,516.0,114.0,705.0,722.0,38.0,722.0,141.0
Lag3,191.0,191.0,170.0,191.0,8.0,28.0,16.0,63.0,1.0,1.0,186.0,3.0,26.0,191.0,189.0,1.0,56.0,56.0,184.0,191.0,42.0,191.0,3.0,191.0,191.0,151.0,191.0,7.0,5.0,163.0,18.0,0.0,9.0,191.0,191.0,123.0,151.0,126.0,171.0,185.0,191.0,37.0,191.0,151.0
MPO,155.0,155.0,140.0,155.0,37.0,46.0,34.0,118.0,4.0,1.0,54.0,15.0,22.0,153.0,122.0,2.0,111.0,99.0,71.0,155.0,27.0,155.0,2.0,155.0,155.0,137.0,155.0,6.0,5.0,118.0,16.0,9.0,0.0,155.0,155.0,79.0,102.0,64.0,36.0,150.0,155.0,53.0,155.0,122.0
Na,6269.0,6269.0,5908.0,6269.0,138.0,409.0,461.0,1825.0,25.0,5.0,1356.0,136.0,379.0,3279.0,2159.0,23.0,922.0,1060.0,1693.0,6269.0,1241.0,6269.0,9.0,6269.0,6266.0,3102.0,6269.0,100.0,126.0,5561.0,722.0,191.0,155.0,0.0,6269.0,4961.0,5182.0,3985.0,992.0,5690.0,6269.0,693.0,6269.0,1732.0
P,6269.0,6269.0,5908.0,6269.0,138.0,409.0,461.0,1825.0,25.0,5.0,1356.0,136.0,379.0,3279.0,2159.0,23.0,922.0,1060.0,1693.0,6269.0,1241.0,6269.0,9.0,6269.0,6266.0,3102.0,6269.0,100.0,126.0,5561.0,722.0,191.0,155.0,6269.0,0.0,4961.0,5182.0,3985.0,992.0,5690.0,6269.0,693.0,6269.0,1732.0
p53,4961.0,4961.0,4909.0,4961.0,76.0,154.0,350.0,1148.0,2.0,5.0,824.0,34.0,126.0,2325.0,1394.0,14.0,537.0,536.0,1198.0,4961.0,1061.0,4961.0,6.0,4961.0,4961.0,2161.0,4961.0,75.0,122.0,4748.0,699.0,123.0,79.0,4961.0,4961.0,0.0,4463.0,3422.0,699.0,4657.0,4961.0,253.0,4961.0,902.0
Pan-Keratin,5182.0,5182.0,5144.0,5182.0,84.0,176.0,390.0,1242.0,2.0,5.0,940.0,41.0,159.0,2517.0,1553.0,15.0,643.0,606.0,1296.0,5182.0,1209.0,5182.0,5.0,5182.0,5181.0,2358.0,5182.0,79.0,120.0,5042.0,643.0,151.0,102.0,5182.0,5182.0,4463.0,0.0,3684.0,796.0,4696.0,5182.0,309.0,5182.0,1053.0
PD-L1,3985.0,3985.0,3931.0,3985.0,76.0,178.0,316.0,993.0,6.0,4.0,792.0,38.0,180.0,1971.0,1246.0,12.0,518.0,507.0,1054.0,3985.0,1045.0,3985.0,5.0,3985.0,3984.0,1864.0,3985.0,78.0,85.0,3857.0,516.0,126.0,64.0,3985.0,3985.0,3422.0,3684.0,0.0,676.0,3622.0,3985.0,226.0,3985.0,848.0
PD1,992.0,992.0,907.0,992.0,34.0,107.0,81.0,357.0,6.0,1.0,830.0,27.0,144.0,975.0,892.0,4.0,212.0,250.0,907.0,992.0,241.0,992.0,4.0,992.0,992.0,726.0,992.0,27.0,17.0,887.0,114.0,171.0,36.0,992.0,992.0,699.0,796.0,676.0,0.0,946.0,992.0,148.0,992.0,536.0
phospho-S6,5690.0,5690.0,5351.0,5690.0,134.0,402.0,442.0,1726.0,25.0,5.0,1298.0,131.0,370.0,3104.0,2072.0,20.0,894.0,1030.0,1604.0,5690.0,1157.0,5690.0,9.0,5690.0,5690.0,2883.0,5690.0,98.0,123.0,5045.0,705.0,185.0,150.0,5690.0,5690.0,4657.0,4696.0,3622.0,946.0,0.0,5690.0,659.0,5690.0,1656.0
Si,6269.0,6269.0,5908.0,6269.0,138.0,409.0,461.0,1825.0,25.0,5.0,1356.0,136.0,379.0,3279.0,2159.0,23.0,922.0,1060.0,1693.0,6269.0,1241.0,6269.0,9.0,6269.0,6266.0,3102.0,6269.0,100.0,126.0,5561.0,722.0,191.0,155.0,6269.0,6269.0,4961.0,5182.0,3985.0,992.0,5690.0,0.0,693.0,6269.0,1732.0
SMA,693.0,693.0,543.0,693.0,44.0,197.0,86.0,492.0,19.0,1.0,296.0,94.0,172.0,577.0,476.0,8.0,301.0,391.0,275.0,693.0,65.0,693.0,5.0,693.0,692.0,568.0,693.0,18.0,7.0,377.0,38.0,37.0,53.0,693.0,693.0,253.0,309.0,226.0,148.0,659.0,693.0,0.0,693.0,674.0
Ta,6269.0,6269.0,5908.0,6269.0,138.0,409.0,461.0,1825.0,25.0,5.0,1356.0,136.0,379.0,3279.0,2159.0,23.0,922.0,1060.0,1693.0,6269.0,1241.0,6269.0,9.0,6269.0,6266.0,3102.0,6269.0,100.0,126.0,5561.0,722.0,191.0,155.0,6269.0,6269.0,4961.0,5182.0,3985.0,992.0,5690.0,6269.0,693.0,0.0,1732.0
Vimentin,1732.0,1732.0,1417.0,1732.0,90.0,347.0,181.0,1100.0,25.0,1.0,825.0,132.0,328.0,1554.0,1236.0,15.0,623.0,887.0,809.0,1732.0,271.0,1732.0,6.0,1732.0,1731.0,1376.0,1732.0,51.0,21.0,1212.0,141.0,151.0,122.0,1732.0,1732.0,902.0,1053.0,848.0,536.0,1656.0,1732.0,674.0,1732.0,0.0
