,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD56,30.0,30.0,19.0,30.0,30.0,29.0,4.0,29.0,2.0,24.0,23.0,4.0,26.0,30.0,30.0,0.0,27.0,27.0,29.0,30.0,4.0,30.0,1.0,30.0,30.0,30.0,30.0,18.0,1.0,15.0,4.0,8.0,11.0,30.0,30.0,1.0,12.0,21.0,8.0,30.0,30.0,3.0,30.0,29.0
CD63,2507.0,2507.0,1687.0,2507.0,1374.0,1403.0,561.0,1703.0,276.0,890.0,1175.0,213.0,917.0,2090.0,1932.0,27.0,0.0,1569.0,939.0,2507.0,267.0,2507.0,34.0,2507.0,2486.0,2443.0,2507.0,604.0,46.0,1581.0,343.0,161.0,334.0,2507.0,2507.0,11.0,1491.0,943.0,359.0,2465.0,2507.0,196.0,2507.0,1443.0
CD68,2880.0,2880.0,1148.0,2880.0,1559.0,1764.0,779.0,2569.0,421.0,1493.0,1771.0,553.0,1366.0,2865.0,2699.0,27.0,1569.0,0.0,1212.0,2880.0,123.0,2880.0,52.0,2880.0,2863.0,2824.0,2880.0,786.0,48.0,1113.0,231.0,156.0,317.0,2880.0,2880.0,13.0,816.0,1249.0,444.0,2849.0,2880.0,389.0,2880.0,2345.0
CD8,1877.0,1877.0,997.0,1877.0,988.0,1158.0,345.0,1382.0,360.0,789.0,1514.0,247.0,995.0,1871.0,1792.0,29.0,939.0,1212.0,0.0,1877.0,127.0,1877.0,39.0,1877.0,1875.0,1824.0,1877.0,586.0,35.0,955.0,203.0,205.0,186.0,1877.0,1877.0,7.0,721.0,855.0,432.0,1858.0,1877.0,238.0,1877.0,1393.0
dsDNA,6138.0,6138.0,3837.0,6138.0,2049.0,2279.0,1504.0,3343.0,646.0,1673.0,2713.0,768.0,1782.0,4879.0,4248.0,30.0,2507.0,2880.0,1877.0,0.0,583.0,6138.0,73.0,6138.0,6094.0,5847.0,6138.0,1010.0,97.0,3412.0,780.0,231.0,444.0,6138.0,6138.0,41.0,3263.0,1433.0,656.0,5986.0,6138.0,590.0,6130.0,3070.0
EGFR,583.0,583.0,580.0,583.0,187.0,157.0,251.0,200.0,22.0,68.0,145.0,3.0,88.0,357.0,261.0,4.0,267.0,123.0,127.0,583.0,0.0,583.0,6.0,583.0,582.0,564.0,583.0,65.0,17.0,558.0,116.0,24.0,31.0,583.0,583.0,6.0,574.0,82.0,53.0,572.0,583.0,14.0,581.0,104.0
Fe,6138.0,6138.0,3837.0,6138.0,2049.0,2279.0,1504.0,3343.0,646.0,1673.0,2713.0,768.0,1782.0,4879.0,4248.0,30.0,2507.0,2880.0,1877.0,6138.0,583.0,0.0,73.0,6138.0,6094.0,5847.0,6138.0,1010.0,97.0,3412.0,780.0,231.0,444.0,6138.0,6138.0,41.0,3263.0,1433.0,656.0,5986.0,6138.0,590.0,6130.0,3070.0
FoxP3,73.0,73.0,26.0,73.0,31.0,39.0,18.0,60.0,12.0,40.0,72.0,16.0,55.0,73.0,73.0,1.0,34.0,52.0,39.0,73.0,6.0,73.0,0.0,73.0,73.0,72.0,73.0,22.0,5.0,28.0,7.0,11.0,8.0,73.0,73.0,1.0,21.0,30.0,11.0,73.0,73.0,15.0,73.0,66.0
H3K27me3,6138.0,6138.0,3837.0,6138.0,2049.0,2279.0,1504.0,3343.0,646.0,1673.0,2713.0,768.0,1782.0,4879.0,4248.0,30.0,2507.0,2880.0,1877.0,6138.0,583.0,6138.0,73.0,0.0,6094.0,5847.0,6138.0,1010.0,97.0,3412.0,780.0,231.0,444.0,6138.0,6138.0,41.0,3263.0,1433.0,656.0,5986.0,6138.0,590.0,6130.0,3070.0
H3K9ac,6094.0,6094.0,3800.0,6094.0,2030.0,2264.0,1502.0,3324.0,645.0,1672.0,2713.0,768.0,1782.0,4851.0,4223.0,30.0,2486.0,2863.0,1875.0,6094.0,582.0,6094.0,73.0,6094.0,0.0,5803.0,6094.0,1010.0,97.0,3386.0,780.0,231.0,440.0,6094.0,6094.0,41.0,3221.0,1431.0,656.0,5966.0,6094.0,590.0,6086.0,3063.0
HLA-DR,5847.0,5847.0,3699.0,5847.0,2042.0,2273.0,1410.0,3312.0,641.0,1671.0,2614.0,715.0,1753.0,4674.0,4089.0,30.0,2443.0,2824.0,1824.0,5847.0,564.0,5847.0,72.0,5847.0,5803.0,0.0,5847.0,996.0,96.0,3323.0,736.0,228.0,443.0,5847.0,5847.0,40.0,3151.0,1433.0,648.0,5702.0,5847.0,546.0,5840.0,2942.0
HLA_Class_1,6138.0,6138.0,3837.0,6138.0,2049.0,2279.0,1504.0,3343.0,646.0,1673.0,2713.0,768.0,1782.0,4879.0,4248.0,30.0,2507.0,2880.0,1877.0,6138.0,583.0,6138.0,73.0,6138.0,6094.0,5847.0,0.0,1010.0,97.0,3412.0,780.0,231.0,444.0,6138.0,6138.0,41.0,3263.0,1433.0,656.0,5986.0,6138.0,590.0,6130.0,3070.0
IDO,1010.0,1010.0,499.0,1010.0,757.0,803.0,131.0,867.0,215.0,508.0,725.0,106.0,660.0,974.0,944.0,18.0,604.0,786.0,586.0,1010.0,65.0,1010.0,22.0,1010.0,1010.0,996.0,1010.0,0.0,27.0,496.0,88.0,86.0,157.0,1010.0,1010.0,5.0,348.0,685.0,232.0,1005.0,1010.0,150.0,1010.0,842.0
Keratin17,97.0,97.0,81.0,97.0,27.0,47.0,8.0,63.0,23.0,28.0,56.0,4.0,47.0,82.0,76.0,1.0,46.0,48.0,35.0,97.0,17.0,97.0,5.0,97.0,97.0,96.0,97.0,27.0,0.0,94.0,13.0,6.0,7.0,97.0,97.0,2.0,69.0,36.0,18.0,97.0,97.0,18.0,97.0,53.0
Keratin6,3412.0,3412.0,3018.0,3412.0,1129.0,1172.0,730.0,1447.0,281.0,578.0,1150.0,160.0,747.0,2304.0,1921.0,15.0,1581.0,1113.0,955.0,3412.0,558.0,3412.0,28.0,3412.0,3386.0,3323.0,3412.0,496.0,94.0,0.0,571.0,150.0,255.0,3412.0,3412.0,35.0,2841.0,680.0,377.0,3323.0,3412.0,142.0,3408.0,1095.0
Ki67,780.0,780.0,637.0,780.0,191.0,210.0,163.0,302.0,66.0,119.0,246.0,42.0,161.0,518.0,422.0,4.0,343.0,231.0,203.0,780.0,116.0,780.0,7.0,780.0,780.0,736.0,780.0,88.0,13.0,571.0,0.0,30.0,42.0,780.0,780.0,14.0,571.0,109.0,87.0,780.0,780.0,30.0,780.0,241.0
Lag3,231.0,231.0,145.0,231.0,143.0,164.0,29.0,175.0,46.0,99.0,226.0,21.0,136.0,231.0,223.0,8.0,161.0,156.0,205.0,231.0,24.0,231.0,11.0,231.0,231.0,228.0,231.0,86.0,6.0,150.0,30.0,0.0,36.0,231.0,231.0,2.0,115.0,118.0,105.0,230.0,231.0,24.0,231.0,181.0
MPO,444.0,444.0,324.0,444.0,372.0,324.0,57.0,325.0,64.0,129.0,228.0,38.0,181.0,442.0,429.0,11.0,334.0,317.0,186.0,444.0,31.0,444.0,8.0,444.0,440.0,443.0,444.0,157.0,7.0,255.0,42.0,36.0,0.0,444.0,444.0,3.0,273.0,171.0,73.0,438.0,444.0,40.0,444.0,314.0
Na,6138.0,6138.0,3837.0,6138.0,2049.0,2279.0,1504.0,3343.0,646.0,1673.0,2713.0,768.0,1782.0,4879.0,4248.0,30.0,2507.0,2880.0,1877.0,6138.0,583.0,6138.0,73.0,6138.0,6094.0,5847.0,6138.0,1010.0,97.0,3412.0,780.0,231.0,444.0,0.0,6138.0,41.0,3263.0,1433.0,656.0,5986.0,6138.0,590.0,6130.0,3070.0
P,6138.0,6138.0,3837.0,6138.0,2049.0,2279.0,1504.0,3343.0,646.0,1673.0,2713.0,768.0,1782.0,4879.0,4248.0,30.0,2507.0,2880.0,1877.0,6138.0,583.0,6138.0,73.0,6138.0,6094.0,5847.0,6138.0,1010.0,97.0,3412.0,780.0,231.0,444.0,6138.0,0.0,41.0,3263.0,1433.0,656.0,5986.0,6138.0,590.0,6130.0,3070.0
p53,41.0,41.0,36.0,41.0,9.0,14.0,6.0,18.0,2.0,8.0,9.0,4.0,7.0,32.0,18.0,1.0,11.0,13.0,7.0,41.0,6.0,41.0,1.0,41.0,41.0,40.0,41.0,5.0,2.0,35.0,14.0,2.0,3.0,41.0,41.0,0.0,33.0,8.0,4.0,41.0,41.0,5.0,41.0,13.0
Pan-Keratin,3263.0,3263.0,3187.0,3263.0,969.0,969.0,617.0,1171.0,169.0,325.0,819.0,33.0,441.0,2057.0,1637.0,12.0,1491.0,816.0,721.0,3263.0,574.0,3263.0,21.0,3263.0,3221.0,3151.0,3263.0,348.0,69.0,2841.0,571.0,115.0,273.0,3263.0,3263.0,33.0,0.0,460.0,256.0,3157.0,3263.0,41.0,3257.0,717.0
PD-L1,1433.0,1433.0,669.0,1433.0,1178.0,1266.0,201.0,1377.0,289.0,944.0,1095.0,180.0,1062.0,1430.0,1426.0,21.0,943.0,1249.0,855.0,1433.0,82.0,1433.0,30.0,1433.0,1431.0,1433.0,1433.0,685.0,36.0,680.0,109.0,118.0,171.0,1433.0,1433.0,8.0,460.0,0.0,392.0,1423.0,1433.0,183.0,1433.0,1254.0
PD1,656.0,656.0,357.0,656.0,371.0,443.0,135.0,514.0,129.0,322.0,633.0,88.0,513.0,656.0,654.0,8.0,359.0,444.0,432.0,656.0,53.0,656.0,11.0,656.0,656.0,648.0,656.0,232.0,18.0,377.0,87.0,105.0,73.0,656.0,656.0,4.0,256.0,392.0,0.0,653.0,656.0,91.0,656.0,509.0
phospho-S6,5986.0,5986.0,3726.0,5986.0,2016.0,2250.0,1475.0,3290.0,644.0,1656.0,2695.0,764.0,1772.0,4786.0,4191.0,30.0,2465.0,2849.0,1858.0,5986.0,572.0,5986.0,73.0,5986.0,5966.0,5702.0,5986.0,1005.0,97.0,3323.0,780.0,230.0,438.0,5986.0,5986.0,41.0,3157.0,1423.0,653.0,0.0,5986.0,584.0,5980.0,3050.0
Si,6138.0,6138.0,3837.0,6138.0,2049.0,2279.0,1504.0,3343.0,646.0,1673.0,2713.0,768.0,1782.0,4879.0,4248.0,30.0,2507.0,2880.0,1877.0,6138.0,583.0,6138.0,73.0,6138.0,6094.0,5847.0,6138.0,1010.0,97.0,3412.0,780.0,231.0,444.0,6138.0,6138.0,41.0,3263.0,1433.0,656.0,5986.0,0.0,590.0,6130.0,3070.0
SMA,590.0,590.0,271.0,590.0,196.0,261.0,189.0,443.0,74.0,260.0,415.0,231.0,263.0,587.0,544.0,3.0,196.0,389.0,238.0,590.0,14.0,590.0,15.0,590.0,590.0,546.0,590.0,150.0,18.0,142.0,30.0,24.0,40.0,590.0,590.0,5.0,41.0,183.0,91.0,584.0,590.0,0.0,589.0,565.0
Ta,6130.0,6130.0,3831.0,6130.0,2049.0,2279.0,1502.0,3341.0,646.0,1673.0,2713.0,768.0,1782.0,4877.0,4247.0,30.0,2507.0,2880.0,1877.0,6130.0,581.0,6130.0,73.0,6130.0,6086.0,5840.0,6130.0,1010.0,97.0,3408.0,780.0,231.0,444.0,6130.0,6130.0,41.0,3257.0,1433.0,656.0,5980.0,6130.0,589.0,0.0,3069.0
Vimentin,3070.0,3070.0,1207.0,3070.0,1493.0,1754.0,760.0,2499.0,529.0,1439.0,2100.0,667.0,1524.0,3063.0,2912.0,29.0,1443.0,2345.0,1393.0,3070.0,104.0,3070.0,66.0,3070.0,3063.0,2942.0,3070.0,842.0,53.0,1095.0,241.0,181.0,314.0,3070.0,3070.0,13.0,717.0,1254.0,509.0,3050.0,3070.0,565.0,3069.0,0.0
