,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
Lag3,47.0,47.0,16.0,47.0,12.0,12.0,1.0,34.0,2.0,1.0,35.0,9.0,30.0,47.0,45.0,0.0,1.0,22.0,14.0,47.0,4.0,47.0,2.0,47.0,47.0,45.0,47.0,8.0,10.0,12.0,1.0,0.0,1.0,47.0,47.0,4.0,3.0,4.0,6.0,43.0,47.0,5.0,47.0,41.0
MPO,48.0,48.0,27.0,48.0,11.0,22.0,4.0,39.0,7.0,1.0,23.0,6.0,7.0,48.0,38.0,0.0,12.0,30.0,16.0,48.0,6.0,48.0,0.0,48.0,47.0,41.0,48.0,10.0,17.0,23.0,1.0,1.0,0.0,48.0,48.0,3.0,8.0,8.0,4.0,36.0,48.0,10.0,48.0,48.0
Na,5997.0,5997.0,3838.0,5997.0,521.0,950.0,146.0,2520.0,365.0,47.0,1405.0,553.0,692.0,3374.0,2182.0,0.0,138.0,1444.0,877.0,5997.0,644.0,5997.0,3.0,5996.0,5915.0,2991.0,5953.0,505.0,3324.0,3616.0,53.0,47.0,48.0,0.0,5997.0,767.0,2018.0,244.0,129.0,4213.0,5997.0,728.0,5994.0,2911.0
P,5997.0,5997.0,3838.0,5997.0,521.0,950.0,146.0,2520.0,365.0,47.0,1405.0,553.0,692.0,3374.0,2182.0,0.0,138.0,1444.0,877.0,5997.0,644.0,5997.0,3.0,5996.0,5915.0,2991.0,5953.0,505.0,3324.0,3616.0,53.0,47.0,48.0,5997.0,0.0,767.0,2018.0,244.0,129.0,4213.0,5997.0,728.0,5994.0,2911.0
p53,767.0,767.0,749.0,767.0,12.0,27.0,12.0,90.0,9.0,2.0,42.0,7.0,8.0,217.0,97.0,0.0,9.0,44.0,58.0,767.0,138.0,767.0,0.0,767.0,767.0,172.0,767.0,23.0,700.0,752.0,38.0,4.0,3.0,767.0,767.0,0.0,474.0,7.0,7.0,727.0,767.0,37.0,766.0,147.0
Pan-Keratin,2018.0,2018.0,2011.0,2018.0,28.0,53.0,63.0,274.0,25.0,5.0,142.0,6.0,35.0,539.0,231.0,0.0,13.0,109.0,147.0,2018.0,522.0,2018.0,0.0,2018.0,2010.0,452.0,2017.0,58.0,1963.0,2008.0,41.0,3.0,8.0,2018.0,2018.0,474.0,0.0,16.0,17.0,1759.0,2018.0,190.0,2018.0,560.0
PD-L1,244.0,244.0,62.0,244.0,152.0,171.0,5.0,226.0,60.0,6.0,171.0,36.0,129.0,241.0,236.0,0.0,40.0,177.0,90.0,244.0,12.0,244.0,0.0,244.0,244.0,238.0,244.0,139.0,27.0,37.0,1.0,4.0,8.0,244.0,244.0,7.0,16.0,0.0,52.0,201.0,244.0,13.0,244.0,221.0
PD1,129.0,129.0,48.0,129.0,26.0,43.0,7.0,103.0,19.0,4.0,121.0,17.0,90.0,129.0,127.0,0.0,10.0,66.0,50.0,129.0,8.0,129.0,0.0,129.0,128.0,120.0,129.0,30.0,28.0,38.0,1.0,6.0,4.0,129.0,129.0,7.0,17.0,52.0,0.0,106.0,129.0,17.0,129.0,116.0
phospho-S6,4213.0,4213.0,2888.0,4213.0,393.0,674.0,110.0,1695.0,285.0,30.0,1052.0,407.0,527.0,2305.0,1574.0,0.0,103.0,1010.0,636.0,4213.0,565.0,4213.0,3.0,4212.0,4203.0,2067.0,4210.0,388.0,2498.0,2702.0,52.0,43.0,36.0,4213.0,4213.0,727.0,1759.0,201.0,106.0,0.0,4213.0,546.0,4212.0,2089.0
Si,5997.0,5997.0,3838.0,5997.0,521.0,950.0,146.0,2520.0,365.0,47.0,1405.0,553.0,692.0,3374.0,2182.0,0.0,138.0,1444.0,877.0,5997.0,644.0,5997.0,3.0,5996.0,5915.0,2991.0,5953.0,505.0,3324.0,3616.0,53.0,47.0,48.0,5997.0,5997.0,767.0,2018.0,244.0,129.0,4213.0,0.0,728.0,5994.0,2911.0
SMA,728.0,728.0,473.0,728.0,57.0,105.0,32.0,434.0,37.0,7.0,207.0,108.0,94.0,550.0,331.0,0.0,9.0,199.0,125.0,728.0,71.0,728.0,1.0,728.0,715.0,480.0,728.0,44.0,270.0,342.0,3.0,5.0,10.0,728.0,728.0,37.0,190.0,13.0,17.0,546.0,728.0,0.0,728.0,659.0
Ta,5994.0,5994.0,3836.0,5994.0,521.0,950.0,146.0,2520.0,365.0,47.0,1405.0,553.0,692.0,3373.0,2182.0,0.0,138.0,1444.0,877.0,5994.0,644.0,5994.0,3.0,5993.0,5912.0,2991.0,5950.0,505.0,3323.0,3614.0,53.0,47.0,48.0,5994.0,5994.0,766.0,2018.0,244.0,129.0,4212.0,5994.0,728.0,0.0,2911.0
Vimentin,2911.0,2911.0,1272.0,2911.0,461.0,815.0,72.0,1999.0,310.0,41.0,1147.0,445.0,596.0,2463.0,1744.0,0.0,137.0,1240.0,668.0,2911.0,206.0,2911.0,2.0,2910.0,2876.0,2225.0,2908.0,443.0,831.0,1015.0,9.0,41.0,48.0,2911.0,2911.0,147.0,560.0,221.0,116.0,2089.0,2911.0,659.0,2911.0,0.0
