,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
IDO,29.0,29.0,8.0,29.0,1.0,7.0,4.0,21.0,3.0,1.0,3.0,3.0,4.0,23.0,17.0,0.0,6.0,18.0,11.0,29.0,19.0,29.0,0.0,28.0,28.0,23.0,29.0,0.0,1.0,8.0,0.0,1.0,4.0,29.0,29.0,1.0,12.0,1.0,1.0,16.0,29.0,8.0,29.0,3.0
Keratin17,62.0,62.0,25.0,62.0,11.0,7.0,39.0,3.0,1.0,1.0,2.0,1.0,1.0,37.0,31.0,0.0,25.0,7.0,4.0,62.0,59.0,62.0,0.0,62.0,40.0,6.0,62.0,1.0,0.0,43.0,0.0,1.0,31.0,62.0,62.0,2.0,62.0,1.0,1.0,53.0,62.0,2.0,62.0,2.0
Keratin6,1006.0,1006.0,754.0,1006.0,53.0,41.0,373.0,90.0,2.0,1.0,26.0,2.0,6.0,388.0,285.0,0.0,122.0,126.0,151.0,1006.0,954.0,1006.0,0.0,1002.0,888.0,132.0,1005.0,8.0,43.0,0.0,0.0,2.0,206.0,1006.0,1006.0,15.0,988.0,1.0,4.0,871.0,1006.0,8.0,1006.0,8.0
Ki67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lag3,4.0,4.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,0.0,1.0,3.0,4.0,4.0,3.0,4.0,0.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0
MPO,450.0,450.0,123.0,450.0,88.0,75.0,234.0,54.0,3.0,1.0,10.0,2.0,2.0,334.0,354.0,0.0,271.0,111.0,48.0,450.0,314.0,450.0,0.0,429.0,319.0,64.0,446.0,4.0,31.0,206.0,0.0,1.0,0.0,450.0,450.0,1.0,378.0,1.0,2.0,245.0,450.0,10.0,450.0,5.0
Na,2855.0,2855.0,948.0,2855.0,88.0,220.0,633.0,878.0,44.0,2.0,201.0,56.0,78.0,1884.0,1456.0,0.0,375.0,908.0,741.0,2855.0,1537.0,2855.0,0.0,2735.0,2358.0,1107.0,2846.0,29.0,62.0,1006.0,0.0,4.0,450.0,0.0,2855.0,15.0,1380.0,3.0,16.0,1500.0,2855.0,112.0,2855.0,90.0
P,2855.0,2855.0,948.0,2855.0,88.0,220.0,633.0,878.0,44.0,2.0,201.0,56.0,78.0,1884.0,1456.0,0.0,375.0,908.0,741.0,2855.0,1537.0,2855.0,0.0,2735.0,2358.0,1107.0,2846.0,29.0,62.0,1006.0,0.0,4.0,450.0,2855.0,0.0,15.0,1380.0,3.0,16.0,1500.0,2855.0,112.0,2855.0,90.0
p53,15.0,15.0,15.0,15.0,1.0,2.0,12.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,0.0,1.0,1.0,3.0,15.0,15.0,15.0,0.0,15.0,15.0,2.0,15.0,1.0,2.0,15.0,0.0,1.0,1.0,15.0,15.0,0.0,15.0,1.0,1.0,15.0,15.0,1.0,15.0,1.0
Pan-Keratin,1380.0,1380.0,932.0,1380.0,87.0,97.0,570.0,148.0,3.0,2.0,43.0,2.0,16.0,582.0,502.0,0.0,253.0,212.0,205.0,1380.0,1285.0,1380.0,0.0,1358.0,1182.0,206.0,1376.0,12.0,62.0,988.0,0.0,2.0,378.0,1380.0,1380.0,15.0,0.0,1.0,6.0,1100.0,1380.0,13.0,1380.0,15.0
PD-L1,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,3.0,1.0
PD1,16.0,16.0,7.0,16.0,1.0,3.0,5.0,13.0,2.0,1.0,11.0,1.0,9.0,16.0,15.0,0.0,1.0,10.0,11.0,16.0,12.0,16.0,0.0,15.0,15.0,12.0,16.0,1.0,1.0,4.0,0.0,1.0,2.0,16.0,16.0,1.0,6.0,2.0,0.0,12.0,16.0,1.0,16.0,1.0
phospho-S6,1500.0,1500.0,837.0,1500.0,58.0,129.0,472.0,392.0,7.0,1.0,104.0,26.0,46.0,787.0,628.0,0.0,197.0,436.0,329.0,1500.0,1140.0,1500.0,0.0,1487.0,1354.0,473.0,1498.0,16.0,53.0,871.0,0.0,2.0,245.0,1500.0,1500.0,15.0,1100.0,2.0,12.0,0.0,1500.0,40.0,1500.0,45.0
Si,2855.0,2855.0,948.0,2855.0,88.0,220.0,633.0,878.0,44.0,2.0,201.0,56.0,78.0,1884.0,1456.0,0.0,375.0,908.0,741.0,2855.0,1537.0,2855.0,0.0,2735.0,2358.0,1107.0,2846.0,29.0,62.0,1006.0,0.0,4.0,450.0,2855.0,2855.0,15.0,1380.0,3.0,16.0,1500.0,0.0,112.0,2855.0,90.0
SMA,112.0,112.0,4.0,112.0,5.0,9.0,12.0,41.0,2.0,1.0,8.0,5.0,5.0,90.0,63.0,0.0,14.0,46.0,31.0,112.0,17.0,112.0,0.0,105.0,88.0,58.0,112.0,8.0,2.0,8.0,0.0,1.0,10.0,112.0,112.0,1.0,13.0,1.0,1.0,40.0,112.0,0.0,112.0,13.0
Ta,2855.0,2855.0,948.0,2855.0,88.0,220.0,633.0,878.0,44.0,2.0,201.0,56.0,78.0,1884.0,1456.0,0.0,375.0,908.0,741.0,2855.0,1537.0,2855.0,0.0,2735.0,2358.0,1107.0,2846.0,29.0,62.0,1006.0,0.0,4.0,450.0,2855.0,2855.0,15.0,1380.0,3.0,16.0,1500.0,2855.0,112.0,0.0,90.0
Vimentin,90.0,90.0,5.0,90.0,1.0,12.0,9.0,59.0,2.0,1.0,9.0,9.0,4.0,68.0,52.0,0.0,17.0,61.0,18.0,90.0,29.0,90.0,0.0,90.0,86.0,65.0,90.0,3.0,2.0,8.0,0.0,2.0,5.0,90.0,90.0,1.0,15.0,1.0,1.0,45.0,90.0,13.0,90.0,0.0
