,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,1405.0,1405.0,721.0,1405.0,196.0,723.0,227.0,895.0,40.0,13.0,0.0,22.0,484.0,1401.0,986.0,7.0,395.0,561.0,1254.0,1405.0,73.0,1405.0,16.0,1405.0,1404.0,1166.0,1405.0,218.0,249.0,452.0,79.0,11.0,16.0,1405.0,1405.0,15.0,283.0,107.0,190.0,1370.0,1405.0,493.0,1405.0,1363.0
CD31,55.0,55.0,43.0,55.0,14.0,25.0,8.0,29.0,1.0,1.0,22.0,0.0,18.0,41.0,30.0,1.0,19.0,26.0,25.0,55.0,3.0,55.0,1.0,55.0,55.0,37.0,55.0,4.0,7.0,16.0,6.0,1.0,2.0,55.0,55.0,2.0,8.0,12.0,2.0,50.0,55.0,29.0,55.0,55.0
CD4,600.0,600.0,302.0,600.0,210.0,494.0,67.0,492.0,26.0,12.0,484.0,18.0,0.0,598.0,560.0,7.0,254.0,359.0,457.0,600.0,42.0,600.0,12.0,600.0,600.0,581.0,600.0,165.0,65.0,173.0,39.0,8.0,16.0,600.0,600.0,3.0,81.0,60.0,130.0,592.0,600.0,170.0,600.0,592.0
CD45,2831.0,2830.0,1831.0,2831.0,305.0,1195.0,684.0,1710.0,41.0,18.0,1401.0,41.0,598.0,0.0,1548.0,12.0,669.0,1112.0,1561.0,2831.0,147.0,2831.0,17.0,2831.0,2830.0,2156.0,2830.0,261.0,954.0,1318.0,253.0,11.0,29.0,2831.0,2831.0,86.0,1047.0,345.0,202.0,2763.0,2831.0,1450.0,2830.0,2732.0
CD45RO,1815.0,1815.0,1156.0,1815.0,285.0,974.0,450.0,1212.0,35.0,13.0,986.0,30.0,560.0,1548.0,0.0,9.0,521.0,798.0,1006.0,1815.0,108.0,1815.0,16.0,1815.0,1815.0,1393.0,1815.0,240.0,631.0,860.0,266.0,9.0,29.0,1815.0,1815.0,111.0,680.0,239.0,210.0,1794.0,1815.0,885.0,1815.0,1767.0
CD56,12.0,12.0,6.0,12.0,5.0,9.0,4.0,10.0,2.0,2.0,7.0,1.0,7.0,12.0,9.0,0.0,3.0,6.0,10.0,12.0,1.0,12.0,1.0,12.0,12.0,11.0,12.0,1.0,1.0,3.0,1.0,1.0,2.0,12.0,12.0,1.0,1.0,1.0,3.0,12.0,12.0,6.0,12.0,12.0
CD63,776.0,776.0,550.0,776.0,158.0,391.0,186.0,520.0,17.0,13.0,395.0,19.0,254.0,669.0,521.0,3.0,0.0,411.0,432.0,776.0,82.0,776.0,9.0,776.0,776.0,600.0,776.0,85.0,270.0,389.0,65.0,7.0,21.0,776.0,776.0,25.0,281.0,123.0,85.0,766.0,776.0,456.0,776.0,774.0
CD68,1198.0,1198.0,677.0,1198.0,240.0,690.0,281.0,989.0,26.0,19.0,561.0,26.0,359.0,1112.0,798.0,6.0,411.0,0.0,616.0,1198.0,54.0,1198.0,11.0,1198.0,1198.0,1127.0,1198.0,122.0,291.0,453.0,101.0,8.0,17.0,1198.0,1198.0,30.0,316.0,130.0,84.0,1181.0,1198.0,542.0,1198.0,1176.0
CD8,1578.0,1578.0,836.0,1578.0,206.0,788.0,256.0,956.0,40.0,13.0,1254.0,25.0,457.0,1561.0,1006.0,10.0,432.0,616.0,0.0,1578.0,84.0,1578.0,12.0,1578.0,1577.0,1286.0,1578.0,230.0,310.0,537.0,91.0,10.0,16.0,1578.0,1578.0,22.0,356.0,123.0,180.0,1543.0,1578.0,594.0,1578.0,1529.0
dsDNA,4818.0,4817.0,3755.0,4818.0,306.0,1246.0,1487.0,1915.0,42.0,19.0,1405.0,55.0,600.0,2831.0,1815.0,12.0,776.0,1198.0,1578.0,0.0,220.0,4818.0,17.0,4818.0,4815.0,2368.0,4816.0,265.0,2646.0,3142.0,680.0,11.0,36.0,4818.0,4818.0,226.0,2839.0,792.0,219.0,4707.0,4818.0,3000.0,4817.0,4520.0
EGFR,220.0,220.0,211.0,220.0,14.0,65.0,110.0,119.0,1.0,3.0,73.0,3.0,42.0,147.0,108.0,1.0,82.0,54.0,84.0,220.0,0.0,220.0,3.0,220.0,220.0,123.0,220.0,14.0,159.0,184.0,65.0,2.0,4.0,220.0,220.0,25.0,163.0,84.0,25.0,220.0,220.0,180.0,220.0,215.0
Fe,4818.0,4817.0,3755.0,4818.0,306.0,1246.0,1487.0,1915.0,42.0,19.0,1405.0,55.0,600.0,2831.0,1815.0,12.0,776.0,1198.0,1578.0,4818.0,220.0,0.0,17.0,4818.0,4815.0,2368.0,4816.0,265.0,2646.0,3142.0,680.0,11.0,36.0,4818.0,4818.0,226.0,2839.0,792.0,219.0,4707.0,4818.0,3000.0,4817.0,4520.0
FoxP3,17.0,17.0,12.0,17.0,4.0,8.0,5.0,16.0,2.0,1.0,16.0,1.0,12.0,17.0,16.0,1.0,9.0,11.0,12.0,17.0,3.0,17.0,0.0,17.0,17.0,17.0,17.0,3.0,3.0,13.0,7.0,4.0,1.0,17.0,17.0,1.0,3.0,1.0,8.0,17.0,17.0,6.0,17.0,13.0
H3K27me3,4818.0,4817.0,3755.0,4818.0,306.0,1246.0,1487.0,1915.0,42.0,19.0,1405.0,55.0,600.0,2831.0,1815.0,12.0,776.0,1198.0,1578.0,4818.0,220.0,4818.0,17.0,0.0,4815.0,2368.0,4816.0,265.0,2646.0,3142.0,680.0,11.0,36.0,4818.0,4818.0,226.0,2839.0,792.0,219.0,4707.0,4818.0,3000.0,4817.0,4520.0
H3K9ac,4815.0,4814.0,3753.0,4815.0,306.0,1246.0,1487.0,1915.0,42.0,19.0,1404.0,55.0,600.0,2830.0,1815.0,12.0,776.0,1198.0,1577.0,4815.0,220.0,4815.0,17.0,4815.0,0.0,2368.0,4813.0,265.0,2644.0,3140.0,680.0,11.0,36.0,4815.0,4815.0,226.0,2837.0,792.0,219.0,4705.0,4815.0,2998.0,4814.0,4517.0
HLA-DR,2368.0,2367.0,1451.0,2368.0,304.0,1181.0,549.0,1602.0,41.0,19.0,1166.0,37.0,581.0,2156.0,1393.0,11.0,600.0,1127.0,1286.0,2368.0,123.0,2368.0,17.0,2368.0,2368.0,0.0,2368.0,262.0,683.0,993.0,178.0,11.0,29.0,2368.0,2368.0,44.0,757.0,253.0,190.0,2326.0,2368.0,1107.0,2367.0,2279.0
HLA_Class_1,4816.0,4815.0,3755.0,4816.0,306.0,1246.0,1487.0,1915.0,42.0,19.0,1405.0,55.0,600.0,2830.0,1815.0,12.0,776.0,1198.0,1578.0,4816.0,220.0,4816.0,17.0,4816.0,4813.0,2368.0,0.0,265.0,2646.0,3142.0,680.0,11.0,36.0,4816.0,4816.0,226.0,2839.0,792.0,219.0,4707.0,4816.0,2999.0,4815.0,4520.0
IDO,265.0,265.0,133.0,265.0,81.0,225.0,7.0,182.0,10.0,2.0,218.0,4.0,165.0,261.0,240.0,1.0,85.0,122.0,230.0,265.0,14.0,265.0,3.0,265.0,265.0,262.0,265.0,0.0,24.0,58.0,18.0,5.0,1.0,265.0,265.0,5.0,33.0,28.0,63.0,264.0,265.0,56.0,265.0,262.0
Keratin17,2646.0,2645.0,2642.0,2646.0,32.0,247.0,1167.0,646.0,4.0,3.0,249.0,7.0,65.0,954.0,631.0,1.0,270.0,291.0,310.0,2646.0,159.0,2646.0,3.0,2646.0,2644.0,683.0,2646.0,24.0,0.0,2619.0,576.0,1.0,20.0,2646.0,2646.0,208.0,2571.0,674.0,51.0,2631.0,2646.0,2221.0,2646.0,2456.0
Keratin6,3142.0,3141.0,3048.0,3142.0,99.0,427.0,1253.0,879.0,11.0,5.0,452.0,16.0,173.0,1318.0,860.0,3.0,389.0,453.0,537.0,3142.0,184.0,3142.0,13.0,3142.0,3140.0,993.0,3142.0,58.0,2619.0,0.0,636.0,7.0,28.0,3142.0,3142.0,221.0,2798.0,752.0,94.0,3121.0,3142.0,2487.0,3142.0,2926.0
Ki67,680.0,680.0,650.0,680.0,15.0,96.0,278.0,223.0,3.0,1.0,79.0,6.0,39.0,253.0,266.0,1.0,65.0,101.0,91.0,680.0,65.0,680.0,7.0,680.0,680.0,178.0,680.0,18.0,576.0,636.0,0.0,2.0,7.0,680.0,680.0,96.0,617.0,238.0,19.0,680.0,680.0,519.0,680.0,617.0
Lag3,11.0,11.0,5.0,11.0,5.0,6.0,3.0,11.0,1.0,1.0,11.0,1.0,8.0,11.0,9.0,1.0,7.0,8.0,10.0,11.0,2.0,11.0,4.0,11.0,11.0,11.0,11.0,5.0,1.0,7.0,2.0,0.0,1.0,11.0,11.0,1.0,1.0,2.0,4.0,11.0,11.0,4.0,11.0,11.0
MPO,36.0,36.0,27.0,36.0,19.0,15.0,8.0,28.0,1.0,4.0,16.0,2.0,16.0,29.0,29.0,2.0,21.0,17.0,16.0,36.0,4.0,36.0,1.0,36.0,36.0,29.0,36.0,1.0,20.0,28.0,7.0,1.0,0.0,36.0,36.0,3.0,21.0,6.0,7.0,36.0,36.0,19.0,36.0,35.0
Na,4818.0,4817.0,3755.0,4818.0,306.0,1246.0,1487.0,1915.0,42.0,19.0,1405.0,55.0,600.0,2831.0,1815.0,12.0,776.0,1198.0,1578.0,4818.0,220.0,4818.0,17.0,4818.0,4815.0,2368.0,4816.0,265.0,2646.0,3142.0,680.0,11.0,36.0,0.0,4818.0,226.0,2839.0,792.0,219.0,4707.0,4818.0,3000.0,4817.0,4520.0
P,4818.0,4817.0,3755.0,4818.0,306.0,1246.0,1487.0,1915.0,42.0,19.0,1405.0,55.0,600.0,2831.0,1815.0,12.0,776.0,1198.0,1578.0,4818.0,220.0,4818.0,17.0,4818.0,4815.0,2368.0,4816.0,265.0,2646.0,3142.0,680.0,11.0,36.0,4818.0,0.0,226.0,2839.0,792.0,219.0,4707.0,4818.0,3000.0,4817.0,4520.0
p53,226.0,226.0,223.0,226.0,2.0,15.0,104.0,86.0,1.0,1.0,15.0,2.0,3.0,86.0,111.0,1.0,25.0,30.0,22.0,226.0,25.0,226.0,1.0,226.0,226.0,44.0,226.0,5.0,208.0,221.0,96.0,1.0,3.0,226.0,226.0,0.0,220.0,64.0,10.0,226.0,226.0,186.0,226.0,211.0
Pan-Keratin,2839.0,2839.0,2829.0,2839.0,41.0,278.0,1201.0,688.0,5.0,3.0,283.0,8.0,81.0,1047.0,680.0,1.0,281.0,316.0,356.0,2839.0,163.0,2839.0,3.0,2839.0,2837.0,757.0,2839.0,33.0,2571.0,2798.0,617.0,1.0,21.0,2839.0,2839.0,220.0,0.0,703.0,54.0,2818.0,2839.0,2317.0,2839.0,2635.0
PD-L1,792.0,792.0,758.0,792.0,38.0,135.0,368.0,260.0,2.0,1.0,107.0,12.0,60.0,345.0,239.0,1.0,123.0,130.0,123.0,792.0,84.0,792.0,1.0,792.0,792.0,253.0,792.0,28.0,674.0,752.0,238.0,2.0,6.0,792.0,792.0,64.0,703.0,0.0,27.0,791.0,792.0,658.0,792.0,760.0
PD1,219.0,219.0,131.0,219.0,48.0,126.0,37.0,151.0,9.0,6.0,190.0,2.0,130.0,202.0,210.0,3.0,85.0,84.0,180.0,219.0,25.0,219.0,8.0,219.0,219.0,190.0,219.0,63.0,51.0,94.0,19.0,4.0,7.0,219.0,219.0,10.0,54.0,27.0,0.0,216.0,219.0,81.0,219.0,212.0
phospho-S6,4707.0,4706.0,3708.0,4707.0,303.0,1238.0,1465.0,1884.0,42.0,19.0,1370.0,50.0,592.0,2763.0,1794.0,12.0,766.0,1181.0,1543.0,4707.0,220.0,4707.0,17.0,4707.0,4705.0,2326.0,4707.0,264.0,2631.0,3121.0,680.0,11.0,36.0,4707.0,4707.0,226.0,2818.0,791.0,216.0,0.0,4707.0,2957.0,4706.0,4432.0
Si,4818.0,4817.0,3755.0,4818.0,306.0,1246.0,1487.0,1915.0,42.0,19.0,1405.0,55.0,600.0,2831.0,1815.0,12.0,776.0,1198.0,1578.0,4818.0,220.0,4818.0,17.0,4818.0,4815.0,2368.0,4816.0,265.0,2646.0,3142.0,680.0,11.0,36.0,4818.0,4818.0,226.0,2839.0,792.0,219.0,4707.0,0.0,3000.0,4817.0,4520.0
SMA,3000.0,2999.0,2868.0,3000.0,104.0,493.0,1198.0,972.0,11.0,6.0,493.0,29.0,170.0,1450.0,885.0,6.0,456.0,542.0,594.0,3000.0,180.0,3000.0,6.0,3000.0,2998.0,1107.0,2999.0,56.0,2221.0,2487.0,519.0,4.0,19.0,3000.0,3000.0,186.0,2317.0,658.0,81.0,2957.0,3000.0,0.0,3000.0,2858.0
Ta,4817.0,4816.0,3755.0,4817.0,306.0,1246.0,1486.0,1915.0,42.0,19.0,1405.0,55.0,600.0,2830.0,1815.0,12.0,776.0,1198.0,1578.0,4817.0,220.0,4817.0,17.0,4817.0,4814.0,2367.0,4815.0,265.0,2646.0,3142.0,680.0,11.0,36.0,4817.0,4817.0,226.0,2839.0,792.0,219.0,4706.0,4817.0,3000.0,0.0,4520.0
Vimentin,4520.0,4519.0,3523.0,4520.0,304.0,1221.0,1425.0,1862.0,42.0,18.0,1363.0,55.0,592.0,2732.0,1767.0,12.0,774.0,1176.0,1529.0,4520.0,215.0,4520.0,13.0,4520.0,4517.0,2279.0,4520.0,262.0,2456.0,2926.0,617.0,11.0,35.0,4520.0,4520.0,211.0,2635.0,760.0,212.0,4432.0,4520.0,2858.0,4520.0,0.0
