,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,5968.0,5968.0,2060.0,5968.0,1516.0,3195.0,6.0,132.0,4861.0,226.0,0.0,257.0,4753.0,5968.0,5954.0,17.0,555.0,1486.0,3700.0,5968.0,42.0,5968.0,0.0,5957.0,5869.0,5903.0,5968.0,181.0,91.0,146.0,22.0,11.0,24.0,5968.0,5968.0,37.0,221.0,217.0,574.0,3753.0,5968.0,394.0,5968.0,4847.0
CD31,336.0,336.0,257.0,336.0,34.0,183.0,11.0,7.0,228.0,11.0,257.0,0.0,211.0,327.0,307.0,4.0,27.0,65.0,180.0,336.0,1.0,336.0,0.0,336.0,330.0,319.0,336.0,8.0,10.0,14.0,1.0,1.0,10.0,336.0,336.0,1.0,14.0,11.0,9.0,144.0,336.0,113.0,336.0,324.0
CD4,4851.0,4851.0,1599.0,4851.0,1021.0,2930.0,8.0,131.0,3829.0,229.0,4753.0,211.0,0.0,4851.0,4838.0,18.0,495.0,1396.0,3068.0,4851.0,36.0,4851.0,0.0,4840.0,4768.0,4808.0,4851.0,178.0,75.0,129.0,20.0,9.0,19.0,4851.0,4851.0,25.0,188.0,206.0,521.0,2900.0,4851.0,334.0,4851.0,4034.0
CD45,7557.0,7557.0,2972.0,7557.0,2182.0,3601.0,15.0,142.0,5963.0,255.0,5968.0,327.0,4851.0,0.0,7208.0,20.0,659.0,1685.0,3835.0,7557.0,50.0,7557.0,0.0,7541.0,7411.0,7402.0,7556.0,182.0,418.0,520.0,39.0,11.0,32.0,7557.0,7557.0,53.0,597.0,228.0,585.0,4882.0,7557.0,503.0,7557.0,5808.0
CD45RO,7265.0,7265.0,2738.0,7265.0,2179.0,3526.0,11.0,139.0,5917.0,251.0,5954.0,307.0,4838.0,7208.0,0.0,20.0,627.0,1626.0,3825.0,7265.0,48.0,7265.0,0.0,7252.0,7145.0,7118.0,7265.0,182.0,243.0,324.0,37.0,11.0,32.0,7265.0,7265.0,54.0,398.0,226.0,585.0,4806.0,7265.0,468.0,7265.0,5572.0
CD56,20.0,20.0,6.0,20.0,8.0,20.0,1.0,2.0,19.0,3.0,17.0,4.0,18.0,20.0,20.0,0.0,1.0,14.0,16.0,20.0,1.0,20.0,0.0,20.0,20.0,20.0,20.0,1.0,1.0,2.0,1.0,1.0,1.0,20.0,20.0,1.0,2.0,3.0,1.0,13.0,20.0,4.0,20.0,18.0
CD63,663.0,663.0,306.0,663.0,84.0,409.0,6.0,22.0,495.0,38.0,555.0,27.0,495.0,659.0,627.0,1.0,0.0,258.0,366.0,663.0,14.0,663.0,0.0,661.0,655.0,639.0,663.0,18.0,33.0,42.0,3.0,3.0,3.0,663.0,663.0,16.0,59.0,26.0,47.0,375.0,663.0,55.0,663.0,597.0
CD68,1685.0,1685.0,591.0,1685.0,337.0,1287.0,2.0,90.0,1286.0,194.0,1486.0,65.0,1396.0,1685.0,1626.0,14.0,258.0,0.0,1038.0,1685.0,15.0,1685.0,0.0,1681.0,1651.0,1678.0,1685.0,60.0,60.0,91.0,9.0,3.0,17.0,1685.0,1685.0,9.0,124.0,142.0,123.0,948.0,1685.0,116.0,1685.0,1483.0
CD8,3836.0,3836.0,1278.0,3836.0,831.0,2237.0,6.0,99.0,3014.0,155.0,3700.0,180.0,3068.0,3835.0,3825.0,16.0,366.0,1038.0,0.0,3836.0,26.0,3836.0,0.0,3831.0,3789.0,3792.0,3836.0,146.0,57.0,97.0,11.0,8.0,12.0,3836.0,3836.0,13.0,166.0,164.0,295.0,2287.0,3836.0,244.0,3836.0,3207.0
dsDNA,7715.0,7715.0,3122.0,7715.0,2182.0,3607.0,17.0,142.0,5964.0,255.0,5968.0,336.0,4851.0,7557.0,7265.0,20.0,663.0,1685.0,3836.0,0.0,58.0,7715.0,0.0,7699.0,7564.0,7457.0,7714.0,182.0,535.0,657.0,43.0,11.0,32.0,7715.0,7715.0,55.0,736.0,233.0,585.0,4952.0,7715.0,513.0,7715.0,5888.0
EGFR,58.0,58.0,52.0,58.0,8.0,23.0,1.0,1.0,44.0,4.0,42.0,1.0,36.0,50.0,48.0,1.0,14.0,15.0,26.0,58.0,0.0,58.0,0.0,58.0,54.0,50.0,58.0,3.0,11.0,12.0,3.0,1.0,1.0,58.0,58.0,1.0,11.0,5.0,2.0,35.0,58.0,3.0,58.0,53.0
Fe,7715.0,7715.0,3122.0,7715.0,2182.0,3607.0,17.0,142.0,5964.0,255.0,5968.0,336.0,4851.0,7557.0,7265.0,20.0,663.0,1685.0,3836.0,7715.0,58.0,0.0,0.0,7699.0,7564.0,7457.0,7714.0,182.0,535.0,657.0,43.0,11.0,32.0,7715.0,7715.0,55.0,736.0,233.0,585.0,4952.0,7715.0,513.0,7715.0,5888.0
FoxP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H3K27me3,7699.0,7699.0,3121.0,7699.0,2182.0,3601.0,17.0,142.0,5960.0,251.0,5957.0,336.0,4840.0,7541.0,7252.0,20.0,661.0,1681.0,3831.0,7699.0,58.0,7699.0,0.0,0.0,7560.0,7443.0,7698.0,182.0,535.0,657.0,43.0,11.0,32.0,7699.0,7699.0,55.0,736.0,232.0,585.0,4952.0,7699.0,511.0,7699.0,5879.0
H3K9ac,7564.0,7564.0,3067.0,7564.0,2175.0,3552.0,17.0,138.0,5916.0,241.0,5869.0,330.0,4768.0,7411.0,7145.0,20.0,655.0,1651.0,3789.0,7564.0,54.0,7564.0,0.0,7560.0,0.0,7323.0,7563.0,176.0,519.0,634.0,43.0,11.0,30.0,7564.0,7564.0,55.0,710.0,229.0,584.0,4945.0,7564.0,492.0,7564.0,5803.0
HLA-DR,7457.0,7457.0,2939.0,7457.0,2182.0,3600.0,15.0,142.0,5943.0,255.0,5903.0,319.0,4808.0,7402.0,7118.0,20.0,639.0,1678.0,3792.0,7457.0,50.0,7457.0,0.0,7443.0,7323.0,0.0,7457.0,182.0,394.0,500.0,37.0,11.0,27.0,7457.0,7457.0,51.0,577.0,229.0,583.0,4847.0,7457.0,484.0,7457.0,5752.0
HLA_Class_1,7714.0,7714.0,3122.0,7714.0,2182.0,3607.0,17.0,142.0,5964.0,255.0,5968.0,336.0,4851.0,7556.0,7265.0,20.0,663.0,1685.0,3836.0,7714.0,58.0,7714.0,0.0,7698.0,7563.0,7457.0,0.0,182.0,535.0,657.0,43.0,11.0,32.0,7714.0,7714.0,55.0,736.0,233.0,585.0,4952.0,7714.0,513.0,7714.0,5888.0
IDO,182.0,182.0,55.0,182.0,53.0,134.0,1.0,5.0,111.0,13.0,181.0,8.0,178.0,182.0,182.0,1.0,18.0,60.0,146.0,182.0,3.0,182.0,0.0,182.0,176.0,182.0,182.0,0.0,2.0,3.0,1.0,1.0,1.0,182.0,182.0,1.0,10.0,18.0,14.0,139.0,182.0,18.0,182.0,159.0
Keratin17,535.0,535.0,516.0,535.0,19.0,150.0,8.0,11.0,89.0,1.0,91.0,10.0,75.0,418.0,243.0,1.0,33.0,60.0,57.0,535.0,11.0,535.0,0.0,535.0,519.0,394.0,535.0,2.0,0.0,490.0,14.0,1.0,1.0,535.0,535.0,5.0,505.0,17.0,10.0,285.0,535.0,37.0,535.0,370.0
Keratin6,657.0,657.0,614.0,657.0,26.0,213.0,8.0,18.0,133.0,9.0,146.0,14.0,129.0,520.0,324.0,2.0,42.0,91.0,97.0,657.0,12.0,657.0,0.0,657.0,634.0,500.0,657.0,3.0,490.0,0.0,14.0,1.0,2.0,657.0,657.0,7.0,585.0,30.0,24.0,338.0,657.0,40.0,657.0,444.0
Ki67,43.0,43.0,30.0,43.0,18.0,26.0,1.0,3.0,30.0,1.0,22.0,1.0,20.0,39.0,37.0,1.0,3.0,9.0,11.0,43.0,3.0,43.0,0.0,43.0,43.0,37.0,43.0,1.0,14.0,14.0,0.0,1.0,1.0,43.0,43.0,7.0,14.0,1.0,6.0,34.0,43.0,1.0,43.0,28.0
Lag3,11.0,11.0,2.0,11.0,1.0,8.0,1.0,2.0,9.0,1.0,11.0,1.0,9.0,11.0,11.0,1.0,3.0,3.0,8.0,11.0,1.0,11.0,0.0,11.0,11.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,2.0,1.0,7.0,7.0,11.0,1.0,11.0,11.0
MPO,32.0,32.0,7.0,32.0,1.0,22.0,2.0,4.0,22.0,3.0,24.0,10.0,19.0,32.0,32.0,1.0,3.0,17.0,12.0,32.0,1.0,32.0,0.0,32.0,30.0,27.0,32.0,1.0,1.0,2.0,1.0,1.0,0.0,32.0,32.0,1.0,1.0,2.0,1.0,8.0,32.0,10.0,32.0,32.0
Na,7715.0,7715.0,3122.0,7715.0,2182.0,3607.0,17.0,142.0,5964.0,255.0,5968.0,336.0,4851.0,7557.0,7265.0,20.0,663.0,1685.0,3836.0,7715.0,58.0,7715.0,0.0,7699.0,7564.0,7457.0,7714.0,182.0,535.0,657.0,43.0,11.0,32.0,0.0,7715.0,55.0,736.0,233.0,585.0,4952.0,7715.0,513.0,7715.0,5888.0
P,7715.0,7715.0,3122.0,7715.0,2182.0,3607.0,17.0,142.0,5964.0,255.0,5968.0,336.0,4851.0,7557.0,7265.0,20.0,663.0,1685.0,3836.0,7715.0,58.0,7715.0,0.0,7699.0,7564.0,7457.0,7714.0,182.0,535.0,657.0,43.0,11.0,32.0,7715.0,0.0,55.0,736.0,233.0,585.0,4952.0,7715.0,513.0,7715.0,5888.0
p53,55.0,55.0,47.0,55.0,49.0,20.0,1.0,1.0,51.0,1.0,37.0,1.0,25.0,53.0,54.0,1.0,16.0,9.0,13.0,55.0,1.0,55.0,0.0,55.0,55.0,51.0,55.0,1.0,5.0,7.0,7.0,1.0,1.0,55.0,55.0,0.0,5.0,1.0,14.0,55.0,55.0,1.0,55.0,31.0
Pan-Keratin,736.0,736.0,682.0,736.0,26.0,298.0,8.0,23.0,191.0,1.0,221.0,14.0,188.0,597.0,398.0,2.0,59.0,124.0,166.0,736.0,11.0,736.0,0.0,736.0,710.0,577.0,736.0,10.0,505.0,585.0,14.0,2.0,1.0,736.0,736.0,5.0,0.0,32.0,16.0,366.0,736.0,49.0,736.0,509.0
PD-L1,233.0,233.0,102.0,233.0,61.0,192.0,1.0,16.0,182.0,52.0,217.0,11.0,206.0,228.0,226.0,3.0,26.0,142.0,164.0,233.0,5.0,233.0,0.0,232.0,229.0,229.0,233.0,18.0,17.0,30.0,1.0,1.0,2.0,233.0,233.0,1.0,32.0,0.0,62.0,144.0,233.0,11.0,233.0,211.0
PD1,585.0,585.0,236.0,585.0,243.0,313.0,1.0,11.0,540.0,13.0,574.0,9.0,521.0,585.0,585.0,1.0,47.0,123.0,295.0,585.0,2.0,585.0,0.0,585.0,584.0,583.0,585.0,14.0,10.0,24.0,6.0,7.0,1.0,585.0,585.0,14.0,16.0,62.0,0.0,486.0,585.0,15.0,585.0,441.0
phospho-S6,4952.0,4952.0,2107.0,4952.0,2060.0,1971.0,5.0,58.0,4402.0,97.0,3753.0,144.0,2900.0,4882.0,4806.0,13.0,375.0,948.0,2287.0,4952.0,35.0,4952.0,0.0,4952.0,4945.0,4847.0,4952.0,139.0,285.0,338.0,34.0,7.0,8.0,4952.0,4952.0,55.0,366.0,144.0,486.0,0.0,4952.0,201.0,4952.0,3769.0
Si,7715.0,7715.0,3122.0,7715.0,2182.0,3607.0,17.0,142.0,5964.0,255.0,5968.0,336.0,4851.0,7557.0,7265.0,20.0,663.0,1685.0,3836.0,7715.0,58.0,7715.0,0.0,7699.0,7564.0,7457.0,7714.0,182.0,535.0,657.0,43.0,11.0,32.0,7715.0,7715.0,55.0,736.0,233.0,585.0,4952.0,0.0,513.0,7715.0,5888.0
SMA,513.0,513.0,258.0,513.0,31.0,251.0,10.0,8.0,286.0,17.0,394.0,113.0,334.0,503.0,468.0,4.0,55.0,116.0,244.0,513.0,3.0,513.0,0.0,511.0,492.0,484.0,513.0,18.0,37.0,40.0,1.0,1.0,10.0,513.0,513.0,1.0,49.0,11.0,15.0,201.0,513.0,0.0,513.0,462.0
Ta,7715.0,7715.0,3122.0,7715.0,2182.0,3607.0,17.0,142.0,5964.0,255.0,5968.0,336.0,4851.0,7557.0,7265.0,20.0,663.0,1685.0,3836.0,7715.0,58.0,7715.0,0.0,7699.0,7564.0,7457.0,7714.0,182.0,535.0,657.0,43.0,11.0,32.0,7715.0,7715.0,55.0,736.0,233.0,585.0,4952.0,7715.0,513.0,0.0,5888.0
Vimentin,5888.0,5888.0,2541.0,5888.0,1536.0,3035.0,16.0,129.0,4612.0,202.0,4847.0,324.0,4034.0,5808.0,5572.0,18.0,597.0,1483.0,3207.0,5888.0,53.0,5888.0,0.0,5879.0,5803.0,5752.0,5888.0,159.0,370.0,444.0,28.0,11.0,32.0,5888.0,5888.0,31.0,509.0,211.0,441.0,3769.0,5888.0,462.0,5888.0,0.0
