,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
Keratin6,2289.0,2289.0,2236.0,2289.0,62.0,588.0,1459.0,416.0,340.0,124.0,404.0,81.0,296.0,1067.0,621.0,4.0,801.0,423.0,303.0,2289.0,171.0,2289.0,4.0,2289.0,2259.0,921.0,2272.0,13.0,36.0,0.0,108.0,4.0,13.0,2289.0,2289.0,11.0,2151.0,220.0,27.0,2286.0,2289.0,999.0,2288.0,970.0
Ki67,183.0,183.0,145.0,183.0,8.0,73.0,78.0,40.0,63.0,12.0,71.0,8.0,64.0,102.0,86.0,4.0,45.0,57.0,52.0,183.0,6.0,183.0,3.0,183.0,183.0,99.0,183.0,4.0,4.0,108.0,0.0,1.0,1.0,183.0,183.0,3.0,113.0,23.0,7.0,183.0,183.0,67.0,183.0,97.0
Lag3,15.0,15.0,9.0,15.0,6.0,13.0,2.0,8.0,13.0,1.0,15.0,1.0,14.0,15.0,15.0,1.0,4.0,9.0,13.0,15.0,3.0,15.0,2.0,15.0,15.0,15.0,15.0,1.0,1.0,4.0,1.0,0.0,1.0,15.0,15.0,1.0,3.0,2.0,10.0,15.0,15.0,6.0,15.0,15.0
MPO,68.0,68.0,52.0,68.0,21.0,42.0,8.0,44.0,28.0,6.0,40.0,7.0,30.0,68.0,61.0,1.0,35.0,57.0,40.0,68.0,6.0,68.0,1.0,68.0,68.0,64.0,68.0,6.0,1.0,13.0,1.0,1.0,0.0,68.0,68.0,1.0,13.0,1.0,1.0,68.0,68.0,38.0,68.0,66.0
Na,6314.0,6314.0,5282.0,6314.0,199.0,2982.0,1653.0,2011.0,2030.0,298.0,2732.0,417.0,1965.0,4819.0,3437.0,28.0,1895.0,2691.0,1924.0,6314.0,288.0,6314.0,24.0,6314.0,6274.0,4444.0,6284.0,102.0,40.0,2289.0,183.0,15.0,68.0,0.0,6314.0,14.0,2569.0,284.0,177.0,6235.0,6314.0,3512.0,6312.0,4605.0
P,6314.0,6314.0,5282.0,6314.0,199.0,2982.0,1653.0,2011.0,2030.0,298.0,2732.0,417.0,1965.0,4819.0,3437.0,28.0,1895.0,2691.0,1924.0,6314.0,288.0,6314.0,24.0,6314.0,6274.0,4444.0,6284.0,102.0,40.0,2289.0,183.0,15.0,68.0,6314.0,0.0,14.0,2569.0,284.0,177.0,6235.0,6314.0,3512.0,6312.0,4605.0
p53,14.0,14.0,11.0,14.0,2.0,8.0,8.0,6.0,5.0,1.0,6.0,1.0,5.0,11.0,12.0,2.0,8.0,3.0,6.0,14.0,5.0,14.0,1.0,14.0,14.0,9.0,14.0,1.0,2.0,11.0,3.0,1.0,1.0,14.0,14.0,0.0,10.0,2.0,3.0,14.0,14.0,7.0,14.0,9.0
Pan-Keratin,2569.0,2569.0,2531.0,2569.0,60.0,656.0,1573.0,499.0,367.0,131.0,444.0,78.0,301.0,1237.0,693.0,3.0,891.0,505.0,310.0,2569.0,192.0,2569.0,4.0,2569.0,2534.0,1063.0,2540.0,14.0,37.0,2151.0,113.0,3.0,13.0,2569.0,2569.0,10.0,0.0,228.0,25.0,2564.0,2569.0,1196.0,2568.0,1102.0
PD-L1,284.0,284.0,268.0,284.0,15.0,115.0,180.0,73.0,84.0,9.0,80.0,10.0,70.0,143.0,110.0,2.0,129.0,93.0,56.0,284.0,39.0,284.0,1.0,284.0,280.0,136.0,283.0,9.0,7.0,220.0,23.0,2.0,1.0,284.0,284.0,2.0,228.0,0.0,25.0,284.0,284.0,106.0,283.0,138.0
PD1,177.0,177.0,106.0,177.0,31.0,156.0,11.0,56.0,155.0,2.0,173.0,5.0,164.0,174.0,173.0,2.0,46.0,97.0,126.0,177.0,13.0,177.0,1.0,177.0,177.0,173.0,177.0,13.0,2.0,27.0,7.0,10.0,1.0,177.0,177.0,3.0,25.0,25.0,0.0,177.0,177.0,64.0,177.0,174.0
phospho-S6,6235.0,6235.0,5219.0,6235.0,199.0,2966.0,1649.0,2000.0,2019.0,295.0,2720.0,416.0,1958.0,4763.0,3418.0,27.0,1887.0,2679.0,1921.0,6235.0,286.0,6235.0,24.0,6235.0,6198.0,4405.0,6205.0,102.0,40.0,2286.0,183.0,15.0,68.0,6235.0,6235.0,14.0,2564.0,284.0,177.0,0.0,6235.0,3451.0,6234.0,4562.0
Si,6314.0,6314.0,5282.0,6314.0,199.0,2982.0,1653.0,2011.0,2030.0,298.0,2732.0,417.0,1965.0,4819.0,3437.0,28.0,1895.0,2691.0,1924.0,6314.0,288.0,6314.0,24.0,6314.0,6274.0,4444.0,6284.0,102.0,40.0,2289.0,183.0,15.0,68.0,6314.0,6314.0,14.0,2569.0,284.0,177.0,6235.0,0.0,3512.0,6312.0,4605.0
SMA,3512.0,3512.0,3225.0,3512.0,110.0,1958.0,672.0,1507.0,1109.0,187.0,1511.0,280.0,1102.0,3029.0,2046.0,16.0,1275.0,1786.0,1046.0,3512.0,246.0,3512.0,14.0,3512.0,3498.0,2793.0,3507.0,49.0,28.0,999.0,67.0,6.0,38.0,3512.0,3512.0,7.0,1196.0,106.0,64.0,3451.0,3512.0,0.0,3511.0,3062.0
Ta,6312.0,6312.0,5280.0,6312.0,199.0,2982.0,1652.0,2011.0,2030.0,298.0,2732.0,417.0,1965.0,4818.0,3437.0,28.0,1895.0,2691.0,1924.0,6312.0,288.0,6312.0,24.0,6312.0,6272.0,4443.0,6282.0,102.0,40.0,2288.0,183.0,15.0,68.0,6312.0,6312.0,14.0,2568.0,283.0,177.0,6234.0,6312.0,3511.0,0.0,4605.0
Vimentin,4605.0,4605.0,3664.0,4605.0,173.0,2814.0,608.0,1879.0,1879.0,251.0,2585.0,415.0,1897.0,4262.0,3212.0,26.0,1525.0,2572.0,1818.0,4605.0,243.0,4605.0,23.0,4605.0,4597.0,4012.0,4605.0,100.0,18.0,970.0,97.0,15.0,66.0,4605.0,4605.0,9.0,1102.0,138.0,174.0,4562.0,4605.0,3062.0,4605.0,0.0
