,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD45RO,358.0,358.0,327.0,358.0,5.0,26.0,30.0,42.0,0.0,2.0,2.0,15.0,9.0,62.0,0.0,0.0,45.0,61.0,2.0,358.0,36.0,358.0,0.0,358.0,355.0,31.0,301.0,0.0,5.0,127.0,80.0,0.0,14.0,358.0,358.0,236.0,115.0,12.0,6.0,354.0,358.0,39.0,358.0,229.0
CD56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD63,181.0,181.0,140.0,181.0,5.0,26.0,21.0,23.0,0.0,4.0,1.0,5.0,10.0,66.0,45.0,0.0,0.0,96.0,4.0,181.0,30.0,181.0,0.0,181.0,164.0,27.0,157.0,0.0,1.0,40.0,15.0,0.0,16.0,181.0,181.0,65.0,59.0,7.0,1.0,154.0,181.0,13.0,181.0,117.0
CD68,191.0,191.0,128.0,191.0,1.0,47.0,17.0,41.0,0.0,4.0,1.0,6.0,10.0,97.0,61.0,0.0,96.0,0.0,4.0,191.0,5.0,191.0,0.0,191.0,171.0,42.0,183.0,0.0,1.0,28.0,7.0,0.0,12.0,191.0,191.0,43.0,38.0,6.0,1.0,175.0,191.0,35.0,191.0,135.0
CD8,4.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,4.0,0.0,4.0,1.0,4.0,0.0,4.0,3.0,2.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,4.0,2.0
dsDNA,5118.0,5116.0,4903.0,5118.0,5.0,73.0,259.0,101.0,0.0,4.0,4.0,49.0,10.0,260.0,358.0,0.0,181.0,191.0,4.0,0.0,662.0,5118.0,0.0,5115.0,4964.0,59.0,4162.0,0.0,22.0,1302.0,703.0,0.0,30.0,5118.0,5118.0,3975.0,1165.0,87.0,12.0,4176.0,5118.0,144.0,5117.0,3078.0
EGFR,662.0,662.0,660.0,662.0,1.0,7.0,126.0,11.0,0.0,1.0,2.0,5.0,1.0,19.0,36.0,0.0,30.0,5.0,1.0,662.0,0.0,662.0,0.0,662.0,661.0,4.0,633.0,0.0,3.0,303.0,135.0,0.0,1.0,662.0,662.0,607.0,310.0,25.0,2.0,564.0,662.0,20.0,662.0,509.0
Fe,5118.0,5116.0,4903.0,5118.0,5.0,73.0,259.0,101.0,0.0,4.0,4.0,49.0,10.0,260.0,358.0,0.0,181.0,191.0,4.0,5118.0,662.0,0.0,0.0,5115.0,4964.0,59.0,4162.0,0.0,22.0,1302.0,703.0,0.0,30.0,5118.0,5118.0,3975.0,1165.0,87.0,12.0,4176.0,5118.0,144.0,5117.0,3078.0
FoxP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H3K27me3,5115.0,5113.0,4900.0,5115.0,5.0,73.0,259.0,101.0,0.0,4.0,4.0,49.0,10.0,260.0,358.0,0.0,181.0,191.0,4.0,5115.0,662.0,5115.0,0.0,0.0,4962.0,59.0,4162.0,0.0,22.0,1302.0,703.0,0.0,30.0,5115.0,5115.0,3975.0,1165.0,87.0,12.0,4176.0,5115.0,144.0,5114.0,3078.0
H3K9ac,4964.0,4962.0,4772.0,4964.0,5.0,64.0,258.0,99.0,0.0,4.0,4.0,49.0,10.0,251.0,355.0,0.0,164.0,171.0,3.0,4964.0,661.0,4964.0,0.0,4962.0,0.0,58.0,4135.0,0.0,20.0,1293.0,702.0,0.0,30.0,4964.0,4964.0,3956.0,1153.0,87.0,12.0,4136.0,4964.0,143.0,4963.0,3063.0
HLA-DR,59.0,59.0,54.0,59.0,1.0,24.0,6.0,27.0,0.0,2.0,1.0,5.0,10.0,42.0,31.0,0.0,27.0,42.0,2.0,59.0,4.0,59.0,0.0,59.0,58.0,0.0,59.0,0.0,2.0,14.0,6.0,0.0,4.0,59.0,59.0,18.0,24.0,4.0,1.0,56.0,59.0,17.0,59.0,47.0
HLA_Class_1,4162.0,4161.0,3990.0,4162.0,1.0,72.0,224.0,101.0,0.0,4.0,4.0,49.0,10.0,248.0,301.0,0.0,157.0,183.0,4.0,4162.0,633.0,4162.0,0.0,4162.0,4135.0,59.0,0.0,0.0,19.0,1232.0,699.0,0.0,21.0,4162.0,4162.0,3676.0,1058.0,82.0,12.0,3729.0,4162.0,144.0,4162.0,2851.0
IDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keratin17,22.0,22.0,22.0,22.0,1.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,1.0,1.0,1.0,22.0,3.0,22.0,0.0,22.0,20.0,2.0,19.0,0.0,0.0,18.0,8.0,0.0,1.0,22.0,22.0,19.0,16.0,3.0,2.0,19.0,22.0,2.0,22.0,18.0
Keratin6,1302.0,1302.0,1284.0,1302.0,1.0,16.0,128.0,34.0,0.0,2.0,4.0,7.0,2.0,93.0,127.0,0.0,40.0,28.0,2.0,1302.0,303.0,1302.0,0.0,1302.0,1293.0,14.0,1232.0,0.0,18.0,0.0,285.0,0.0,3.0,1302.0,1302.0,1203.0,650.0,55.0,8.0,1204.0,1302.0,38.0,1302.0,1030.0
Ki67,703.0,703.0,687.0,703.0,1.0,5.0,50.0,26.0,0.0,1.0,3.0,4.0,1.0,52.0,80.0,0.0,15.0,7.0,1.0,703.0,135.0,703.0,0.0,703.0,702.0,6.0,699.0,0.0,8.0,285.0,0.0,0.0,1.0,703.0,703.0,693.0,212.0,24.0,6.0,686.0,703.0,11.0,703.0,532.0
Lag3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPO,30.0,30.0,17.0,30.0,5.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,24.0,14.0,0.0,16.0,12.0,1.0,30.0,1.0,30.0,0.0,30.0,30.0,4.0,21.0,0.0,1.0,3.0,1.0,0.0,0.0,30.0,30.0,9.0,5.0,1.0,1.0,26.0,30.0,2.0,30.0,18.0
Na,5118.0,5116.0,4903.0,5118.0,5.0,73.0,259.0,101.0,0.0,4.0,4.0,49.0,10.0,260.0,358.0,0.0,181.0,191.0,4.0,5118.0,662.0,5118.0,0.0,5115.0,4964.0,59.0,4162.0,0.0,22.0,1302.0,703.0,0.0,30.0,0.0,5118.0,3975.0,1165.0,87.0,12.0,4176.0,5118.0,144.0,5117.0,3078.0
P,5118.0,5116.0,4903.0,5118.0,5.0,73.0,259.0,101.0,0.0,4.0,4.0,49.0,10.0,260.0,358.0,0.0,181.0,191.0,4.0,5118.0,662.0,5118.0,0.0,5115.0,4964.0,59.0,4162.0,0.0,22.0,1302.0,703.0,0.0,30.0,5118.0,0.0,3975.0,1165.0,87.0,12.0,4176.0,5118.0,144.0,5117.0,3078.0
p53,3975.0,3973.0,3842.0,3975.0,1.0,24.0,197.0,64.0,0.0,1.0,4.0,21.0,2.0,157.0,236.0,0.0,65.0,43.0,1.0,3975.0,607.0,3975.0,0.0,3975.0,3956.0,18.0,3676.0,0.0,19.0,1203.0,693.0,0.0,9.0,3975.0,3975.0,0.0,996.0,74.0,12.0,3565.0,3975.0,76.0,3974.0,2644.0
Pan-Keratin,1165.0,1165.0,1162.0,1165.0,1.0,22.0,128.0,25.0,0.0,1.0,3.0,14.0,6.0,77.0,115.0,0.0,59.0,38.0,1.0,1165.0,310.0,1165.0,0.0,1165.0,1153.0,24.0,1058.0,0.0,16.0,650.0,212.0,0.0,5.0,1165.0,1165.0,996.0,0.0,43.0,9.0,1050.0,1165.0,31.0,1165.0,963.0
PD-L1,87.0,87.0,86.0,87.0,1.0,2.0,22.0,7.0,0.0,2.0,1.0,2.0,2.0,11.0,12.0,0.0,7.0,6.0,2.0,87.0,25.0,87.0,0.0,87.0,87.0,4.0,82.0,0.0,3.0,55.0,24.0,0.0,1.0,87.0,87.0,74.0,43.0,0.0,2.0,82.0,87.0,7.0,87.0,79.0
PD1,12.0,12.0,11.0,12.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,12.0,2.0,12.0,0.0,12.0,12.0,1.0,12.0,0.0,2.0,8.0,6.0,0.0,1.0,12.0,12.0,12.0,9.0,2.0,0.0,12.0,12.0,1.0,12.0,12.0
phospho-S6,4176.0,4176.0,3993.0,4176.0,4.0,65.0,222.0,98.0,0.0,4.0,4.0,47.0,10.0,250.0,354.0,0.0,154.0,175.0,4.0,4176.0,564.0,4176.0,0.0,4176.0,4136.0,56.0,3729.0,0.0,19.0,1204.0,686.0,0.0,26.0,4176.0,4176.0,3565.0,1050.0,82.0,12.0,0.0,4176.0,141.0,4175.0,2713.0
Si,5118.0,5116.0,4903.0,5118.0,5.0,73.0,259.0,101.0,0.0,4.0,4.0,49.0,10.0,260.0,358.0,0.0,181.0,191.0,4.0,5118.0,662.0,5118.0,0.0,5115.0,4964.0,59.0,4162.0,0.0,22.0,1302.0,703.0,0.0,30.0,5118.0,5118.0,3975.0,1165.0,87.0,12.0,4176.0,0.0,144.0,5117.0,3078.0
SMA,144.0,144.0,131.0,144.0,1.0,15.0,19.0,11.0,0.0,3.0,1.0,44.0,4.0,25.0,39.0,0.0,13.0,35.0,1.0,144.0,20.0,144.0,0.0,144.0,143.0,17.0,144.0,0.0,2.0,38.0,11.0,0.0,2.0,144.0,144.0,76.0,31.0,7.0,1.0,141.0,144.0,0.0,144.0,139.0
Ta,5117.0,5115.0,4902.0,5117.0,5.0,73.0,259.0,101.0,0.0,4.0,4.0,49.0,10.0,260.0,358.0,0.0,181.0,191.0,4.0,5117.0,662.0,5117.0,0.0,5114.0,4963.0,59.0,4162.0,0.0,22.0,1302.0,703.0,0.0,30.0,5117.0,5117.0,3974.0,1165.0,87.0,12.0,4175.0,5117.0,144.0,0.0,3078.0
Vimentin,3078.0,3077.0,2997.0,3078.0,1.0,55.0,183.0,73.0,0.0,4.0,3.0,48.0,10.0,192.0,229.0,0.0,117.0,135.0,2.0,3078.0,509.0,3078.0,0.0,3078.0,3063.0,47.0,2851.0,0.0,18.0,1030.0,532.0,0.0,18.0,3078.0,3078.0,2644.0,963.0,79.0,12.0,2713.0,3078.0,139.0,3078.0,0.0
