,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,317.0,317.0,210.0,317.0,17.0,116.0,73.0,200.0,1.0,12.0,0.0,25.0,136.0,314.0,305.0,3.0,113.0,147.0,73.0,317.0,100.0,317.0,1.0,317.0,315.0,236.0,317.0,12.0,3.0,114.0,8.0,6.0,2.0,317.0,317.0,3.0,119.0,16.0,124.0,305.0,317.0,164.0,317.0,176.0
CD31,181.0,181.0,142.0,181.0,8.0,72.0,44.0,122.0,1.0,8.0,25.0,0.0,25.0,134.0,106.0,9.0,29.0,63.0,9.0,181.0,37.0,181.0,1.0,181.0,178.0,128.0,181.0,13.0,1.0,46.0,2.0,1.0,1.0,181.0,181.0,1.0,35.0,4.0,11.0,167.0,181.0,105.0,181.0,169.0
CD4,184.0,184.0,113.0,184.0,35.0,112.0,78.0,154.0,2.0,21.0,136.0,25.0,0.0,183.0,183.0,5.0,73.0,127.0,15.0,184.0,46.0,184.0,1.0,184.0,184.0,168.0,184.0,23.0,3.0,46.0,5.0,6.0,2.0,184.0,184.0,3.0,44.0,7.0,72.0,180.0,184.0,108.0,184.0,125.0
CD45,1741.0,1741.0,1212.0,1741.0,52.0,658.0,299.0,1237.0,2.0,30.0,314.0,134.0,183.0,0.0,1044.0,16.0,666.0,836.0,109.0,1741.0,626.0,1741.0,1.0,1740.0,1714.0,1270.0,1741.0,53.0,10.0,754.0,52.0,6.0,49.0,1741.0,1741.0,30.0,806.0,89.0,138.0,1669.0,1741.0,925.0,1741.0,963.0
CD45RO,1341.0,1341.0,992.0,1341.0,52.0,513.0,332.0,824.0,3.0,29.0,305.0,106.0,183.0,1044.0,0.0,14.0,640.0,603.0,98.0,1341.0,468.0,1341.0,1.0,1341.0,1328.0,882.0,1341.0,52.0,16.0,670.0,65.0,6.0,27.0,1341.0,1341.0,44.0,693.0,112.0,138.0,1304.0,1341.0,625.0,1341.0,690.0
CD56,18.0,18.0,16.0,18.0,2.0,14.0,8.0,17.0,1.0,1.0,3.0,9.0,5.0,16.0,14.0,0.0,4.0,8.0,2.0,18.0,6.0,18.0,1.0,18.0,17.0,18.0,18.0,5.0,1.0,6.0,1.0,1.0,1.0,18.0,18.0,1.0,4.0,1.0,2.0,17.0,18.0,15.0,18.0,17.0
CD63,1671.0,1671.0,1505.0,1671.0,27.0,348.0,322.0,548.0,3.0,16.0,113.0,29.0,73.0,666.0,640.0,4.0,0.0,434.0,56.0,1671.0,650.0,1671.0,1.0,1671.0,1600.0,557.0,1671.0,27.0,12.0,1261.0,109.0,4.0,29.0,1671.0,1671.0,46.0,1345.0,226.0,54.0,1644.0,1671.0,395.0,1671.0,417.0
CD68,902.0,902.0,553.0,902.0,50.0,452.0,189.0,812.0,3.0,30.0,147.0,63.0,127.0,836.0,603.0,8.0,434.0,0.0,49.0,902.0,307.0,902.0,1.0,902.0,894.0,856.0,902.0,45.0,8.0,308.0,11.0,6.0,36.0,902.0,902.0,13.0,324.0,20.0,65.0,878.0,902.0,554.0,902.0,667.0
CD8,116.0,116.0,90.0,116.0,5.0,44.0,27.0,63.0,2.0,3.0,73.0,9.0,15.0,109.0,98.0,2.0,56.0,49.0,0.0,116.0,44.0,116.0,1.0,116.0,115.0,73.0,116.0,5.0,1.0,61.0,7.0,2.0,2.0,116.0,116.0,3.0,65.0,12.0,28.0,111.0,116.0,50.0,116.0,62.0
dsDNA,4331.0,4331.0,3687.0,4331.0,52.0,786.0,501.0,1368.0,3.0,30.0,317.0,181.0,184.0,1741.0,1341.0,18.0,1671.0,902.0,116.0,0.0,1494.0,4331.0,1.0,4328.0,4118.0,1415.0,4331.0,58.0,26.0,2894.0,237.0,6.0,50.0,4331.0,4331.0,70.0,3040.0,393.0,140.0,4186.0,4331.0,1232.0,4331.0,1174.0
EGFR,1494.0,1494.0,1439.0,1494.0,5.0,253.0,236.0,495.0,2.0,3.0,100.0,37.0,46.0,626.0,468.0,6.0,650.0,307.0,44.0,1494.0,0.0,1494.0,1.0,1493.0,1440.0,505.0,1494.0,11.0,11.0,1169.0,58.0,1.0,21.0,1494.0,1494.0,28.0,1238.0,174.0,48.0,1476.0,1494.0,409.0,1494.0,368.0
Fe,4331.0,4331.0,3687.0,4331.0,52.0,786.0,501.0,1368.0,3.0,30.0,317.0,181.0,184.0,1741.0,1341.0,18.0,1671.0,902.0,116.0,4331.0,1494.0,0.0,1.0,4328.0,4118.0,1415.0,4331.0,58.0,26.0,2894.0,237.0,6.0,50.0,4331.0,4331.0,70.0,3040.0,393.0,140.0,4186.0,4331.0,1232.0,4331.0,1174.0
FoxP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
H3K27me3,4328.0,4328.0,3687.0,4328.0,52.0,785.0,501.0,1366.0,3.0,30.0,317.0,181.0,184.0,1740.0,1341.0,18.0,1671.0,902.0,116.0,4328.0,1493.0,4328.0,1.0,0.0,4116.0,1413.0,4328.0,58.0,26.0,2893.0,237.0,6.0,50.0,4328.0,4328.0,70.0,3039.0,393.0,140.0,4185.0,4328.0,1231.0,4328.0,1173.0
H3K9ac,4118.0,4118.0,3496.0,4118.0,52.0,777.0,488.0,1346.0,3.0,30.0,315.0,178.0,184.0,1714.0,1328.0,17.0,1600.0,894.0,115.0,4118.0,1440.0,4118.0,1.0,4116.0,0.0,1391.0,4118.0,57.0,26.0,2755.0,236.0,6.0,50.0,4118.0,4118.0,70.0,2877.0,386.0,139.0,4003.0,4118.0,1208.0,4118.0,1161.0
HLA-DR,1415.0,1415.0,931.0,1415.0,52.0,621.0,262.0,1184.0,3.0,30.0,236.0,128.0,168.0,1270.0,882.0,18.0,557.0,856.0,73.0,1415.0,505.0,1415.0,1.0,1413.0,1391.0,0.0,1415.0,52.0,7.0,511.0,24.0,6.0,43.0,1415.0,1415.0,22.0,553.0,42.0,107.0,1349.0,1415.0,845.0,1415.0,914.0
HLA_Class_1,4331.0,4331.0,3687.0,4331.0,52.0,786.0,501.0,1368.0,3.0,30.0,317.0,181.0,184.0,1741.0,1341.0,18.0,1671.0,902.0,116.0,4331.0,1494.0,4331.0,1.0,4328.0,4118.0,1415.0,0.0,58.0,26.0,2894.0,237.0,6.0,50.0,4331.0,4331.0,70.0,3040.0,393.0,140.0,4186.0,4331.0,1232.0,4331.0,1174.0
IDO,58.0,58.0,32.0,58.0,19.0,45.0,35.0,53.0,1.0,13.0,12.0,13.0,23.0,53.0,52.0,5.0,27.0,45.0,5.0,58.0,11.0,58.0,1.0,58.0,57.0,52.0,58.0,0.0,1.0,17.0,1.0,1.0,2.0,58.0,58.0,4.0,13.0,5.0,6.0,53.0,58.0,43.0,58.0,47.0
Keratin17,26.0,26.0,22.0,26.0,1.0,8.0,6.0,9.0,1.0,1.0,3.0,1.0,3.0,10.0,16.0,1.0,12.0,8.0,1.0,26.0,11.0,26.0,1.0,26.0,26.0,7.0,26.0,1.0,0.0,21.0,3.0,1.0,1.0,26.0,26.0,3.0,20.0,9.0,3.0,26.0,26.0,7.0,26.0,7.0
Keratin6,2894.0,2894.0,2832.0,2894.0,8.0,340.0,325.0,520.0,2.0,4.0,114.0,46.0,46.0,754.0,670.0,6.0,1261.0,308.0,61.0,2894.0,1169.0,2894.0,1.0,2893.0,2755.0,511.0,2894.0,17.0,21.0,0.0,216.0,3.0,14.0,2894.0,2894.0,64.0,2743.0,388.0,44.0,2858.0,2894.0,397.0,2894.0,371.0
Ki67,237.0,237.0,232.0,237.0,2.0,34.0,25.0,40.0,1.0,1.0,8.0,2.0,5.0,52.0,65.0,1.0,109.0,11.0,7.0,237.0,58.0,237.0,1.0,237.0,236.0,24.0,237.0,1.0,3.0,216.0,0.0,1.0,2.0,237.0,237.0,14.0,212.0,43.0,7.0,236.0,237.0,16.0,237.0,14.0
Lag3,6.0,6.0,6.0,6.0,1.0,3.0,2.0,4.0,1.0,2.0,6.0,1.0,6.0,6.0,6.0,1.0,4.0,6.0,2.0,6.0,1.0,6.0,1.0,6.0,6.0,6.0,6.0,1.0,1.0,3.0,1.0,0.0,1.0,6.0,6.0,1.0,3.0,1.0,4.0,6.0,6.0,3.0,6.0,2.0
MPO,50.0,50.0,33.0,50.0,4.0,20.0,5.0,40.0,1.0,2.0,2.0,1.0,2.0,49.0,27.0,1.0,29.0,36.0,2.0,50.0,21.0,50.0,1.0,50.0,50.0,43.0,50.0,2.0,1.0,14.0,2.0,1.0,0.0,50.0,50.0,1.0,19.0,1.0,2.0,50.0,50.0,34.0,50.0,33.0
Na,4331.0,4331.0,3687.0,4331.0,52.0,786.0,501.0,1368.0,3.0,30.0,317.0,181.0,184.0,1741.0,1341.0,18.0,1671.0,902.0,116.0,4331.0,1494.0,4331.0,1.0,4328.0,4118.0,1415.0,4331.0,58.0,26.0,2894.0,237.0,6.0,50.0,0.0,4331.0,70.0,3040.0,393.0,140.0,4186.0,4331.0,1232.0,4331.0,1174.0
P,4331.0,4331.0,3687.0,4331.0,52.0,786.0,501.0,1368.0,3.0,30.0,317.0,181.0,184.0,1741.0,1341.0,18.0,1671.0,902.0,116.0,4331.0,1494.0,4331.0,1.0,4328.0,4118.0,1415.0,4331.0,58.0,26.0,2894.0,237.0,6.0,50.0,4331.0,0.0,70.0,3040.0,393.0,140.0,4186.0,4331.0,1232.0,4331.0,1174.0
p53,70.0,70.0,68.0,70.0,2.0,16.0,19.0,25.0,1.0,1.0,3.0,1.0,3.0,30.0,44.0,1.0,46.0,13.0,3.0,70.0,28.0,70.0,1.0,70.0,70.0,22.0,70.0,4.0,3.0,64.0,14.0,1.0,1.0,70.0,70.0,0.0,63.0,11.0,4.0,70.0,70.0,17.0,70.0,15.0
Pan-Keratin,3040.0,3040.0,2977.0,3040.0,6.0,347.0,331.0,551.0,2.0,4.0,119.0,35.0,44.0,806.0,693.0,4.0,1345.0,324.0,65.0,3040.0,1238.0,3040.0,1.0,3039.0,2877.0,553.0,3040.0,13.0,20.0,2743.0,212.0,3.0,19.0,3040.0,3040.0,63.0,0.0,386.0,53.0,2993.0,3040.0,428.0,3040.0,389.0
PD-L1,393.0,393.0,393.0,393.0,3.0,48.0,65.0,44.0,1.0,2.0,16.0,4.0,7.0,89.0,112.0,1.0,226.0,20.0,12.0,393.0,174.0,393.0,1.0,393.0,386.0,42.0,393.0,5.0,9.0,388.0,43.0,1.0,1.0,393.0,393.0,11.0,386.0,0.0,8.0,392.0,393.0,39.0,393.0,27.0
PD1,140.0,140.0,99.0,140.0,5.0,48.0,33.0,88.0,1.0,7.0,124.0,11.0,72.0,138.0,138.0,2.0,54.0,65.0,28.0,140.0,48.0,140.0,1.0,140.0,139.0,107.0,140.0,6.0,3.0,44.0,7.0,4.0,2.0,140.0,140.0,4.0,53.0,8.0,0.0,138.0,140.0,63.0,140.0,73.0
phospho-S6,4186.0,4186.0,3607.0,4186.0,48.0,764.0,493.0,1314.0,3.0,28.0,305.0,167.0,180.0,1669.0,1304.0,17.0,1644.0,878.0,111.0,4186.0,1476.0,4186.0,1.0,4185.0,4003.0,1349.0,4186.0,53.0,26.0,2858.0,236.0,6.0,50.0,4186.0,4186.0,70.0,2993.0,392.0,138.0,0.0,4186.0,1162.0,4186.0,1120.0
Si,4331.0,4331.0,3687.0,4331.0,52.0,786.0,501.0,1368.0,3.0,30.0,317.0,181.0,184.0,1741.0,1341.0,18.0,1671.0,902.0,116.0,4331.0,1494.0,4331.0,1.0,4328.0,4118.0,1415.0,4331.0,58.0,26.0,2894.0,237.0,6.0,50.0,4331.0,4331.0,70.0,3040.0,393.0,140.0,4186.0,0.0,1232.0,4331.0,1174.0
SMA,1232.0,1232.0,768.0,1232.0,39.0,442.0,203.0,813.0,2.0,25.0,164.0,105.0,108.0,925.0,625.0,15.0,395.0,554.0,50.0,1232.0,409.0,1232.0,1.0,1231.0,1208.0,845.0,1232.0,43.0,7.0,397.0,16.0,3.0,34.0,1232.0,1232.0,17.0,428.0,39.0,63.0,1162.0,1232.0,0.0,1232.0,854.0
Ta,4331.0,4331.0,3687.0,4331.0,52.0,786.0,501.0,1368.0,3.0,30.0,317.0,181.0,184.0,1741.0,1341.0,18.0,1671.0,902.0,116.0,4331.0,1494.0,4331.0,1.0,4328.0,4118.0,1415.0,4331.0,58.0,26.0,2894.0,237.0,6.0,50.0,4331.0,4331.0,70.0,3040.0,393.0,140.0,4186.0,4331.0,1232.0,0.0,1174.0
Vimentin,1174.0,1174.0,756.0,1174.0,43.0,485.0,210.0,886.0,2.0,27.0,176.0,169.0,125.0,963.0,690.0,17.0,417.0,667.0,62.0,1174.0,368.0,1174.0,1.0,1173.0,1161.0,914.0,1174.0,47.0,7.0,371.0,14.0,2.0,33.0,1174.0,1174.0,15.0,389.0,27.0,73.0,1120.0,1174.0,854.0,1174.0,0.0
