,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,3353.0,3353.0,1839.0,3353.0,736.0,2592.0,61.0,256.0,3162.0,664.0,0.0,267.0,2850.0,3345.0,3336.0,268.0,267.0,1326.0,1804.0,3353.0,85.0,3353.0,26.0,3353.0,3353.0,3313.0,3353.0,252.0,27.0,690.0,58.0,23.0,192.0,3353.0,3353.0,27.0,143.0,163.0,1022.0,3350.0,3353.0,1141.0,3353.0,3125.0
CD31,419.0,419.0,401.0,419.0,93.0,289.0,55.0,53.0,328.0,142.0,267.0,0.0,260.0,393.0,369.0,40.0,95.0,200.0,138.0,419.0,15.0,419.0,4.0,419.0,419.0,376.0,419.0,30.0,13.0,128.0,11.0,3.0,50.0,419.0,419.0,8.0,71.0,51.0,40.0,417.0,419.0,259.0,419.0,419.0
CD4,3119.0,3119.0,1793.0,3119.0,741.0,2528.0,80.0,277.0,2934.0,698.0,2850.0,260.0,0.0,3118.0,3109.0,286.0,273.0,1406.0,1668.0,3119.0,85.0,3119.0,25.0,3119.0,3119.0,3095.0,3119.0,281.0,35.0,687.0,59.0,22.0,190.0,3119.0,3119.0,29.0,159.0,195.0,897.0,3117.0,3119.0,1125.0,3119.0,2956.0
CD45,5025.0,5024.0,2872.0,5025.0,974.0,3431.0,319.0,434.0,4382.0,842.0,3345.0,393.0,3118.0,0.0,4756.0,314.0,574.0,1824.0,2121.0,5025.0,295.0,5025.0,26.0,5025.0,5023.0,4763.0,5025.0,285.0,104.0,1121.0,114.0,22.0,235.0,5025.0,5025.0,184.0,525.0,241.0,1127.0,5014.0,5025.0,1556.0,5025.0,4423.0
CD45RO,5237.0,5236.0,3183.0,5237.0,967.0,3371.0,680.0,489.0,4250.0,831.0,3336.0,369.0,3109.0,4756.0,0.0,310.0,804.0,1820.0,2092.0,5237.0,592.0,5237.0,29.0,5236.0,5234.0,4580.0,5237.0,285.0,193.0,1509.0,185.0,23.0,230.0,5237.0,5237.0,489.0,925.0,289.0,1135.0,5227.0,5237.0,1486.0,5237.0,4270.0
CD56,316.0,316.0,247.0,316.0,137.0,288.0,19.0,63.0,269.0,82.0,268.0,40.0,286.0,314.0,310.0,0.0,61.0,168.0,197.0,316.0,10.0,316.0,4.0,316.0,316.0,311.0,316.0,70.0,13.0,125.0,12.0,2.0,23.0,316.0,316.0,8.0,35.0,41.0,61.0,316.0,316.0,173.0,316.0,316.0
CD63,1069.0,1069.0,996.0,1069.0,177.0,372.0,585.0,155.0,336.0,90.0,267.0,95.0,273.0,574.0,804.0,61.0,0.0,286.0,172.0,1069.0,479.0,1069.0,10.0,1067.0,1067.0,464.0,1069.0,56.0,152.0,866.0,82.0,2.0,87.0,1069.0,1069.0,308.0,788.0,130.0,89.0,1067.0,1069.0,242.0,1069.0,477.0
CD68,1877.0,1877.0,1221.0,1877.0,532.0,1664.0,128.0,268.0,1587.0,508.0,1326.0,200.0,1406.0,1824.0,1820.0,168.0,286.0,0.0,907.0,1877.0,106.0,1877.0,19.0,1877.0,1876.0,1795.0,1877.0,175.0,50.0,537.0,42.0,10.0,166.0,1877.0,1877.0,82.0,227.0,176.0,395.0,1875.0,1877.0,740.0,1877.0,1765.0
CD8,2124.0,2124.0,1217.0,2124.0,585.0,1685.0,39.0,148.0,2028.0,408.0,1804.0,138.0,1668.0,2121.0,2092.0,197.0,172.0,907.0,0.0,2124.0,51.0,2124.0,16.0,2124.0,2123.0,2106.0,2124.0,227.0,15.0,501.0,35.0,9.0,132.0,2124.0,2124.0,19.0,81.0,121.0,533.0,2124.0,2124.0,724.0,2124.0,2053.0
dsDNA,6060.0,6059.0,3845.0,6060.0,977.0,3439.0,1087.0,514.0,4388.0,857.0,3353.0,419.0,3119.0,5025.0,5237.0,316.0,1069.0,1877.0,2124.0,0.0,879.0,6060.0,29.0,6057.0,6051.0,4803.0,6054.0,286.0,232.0,2029.0,215.0,23.0,236.0,6060.0,6060.0,584.0,1438.0,336.0,1141.0,6040.0,6060.0,1652.0,6060.0,4615.0
EGFR,879.0,879.0,871.0,879.0,26.0,119.0,715.0,119.0,103.0,30.0,85.0,15.0,85.0,295.0,592.0,10.0,479.0,106.0,51.0,879.0,0.0,879.0,5.0,878.0,879.0,173.0,879.0,4.0,149.0,810.0,108.0,3.0,4.0,879.0,879.0,382.0,792.0,107.0,50.0,878.0,879.0,87.0,879.0,157.0
Fe,6060.0,6059.0,3845.0,6060.0,977.0,3439.0,1087.0,514.0,4388.0,857.0,3353.0,419.0,3119.0,5025.0,5237.0,316.0,1069.0,1877.0,2124.0,6060.0,879.0,0.0,29.0,6057.0,6051.0,4803.0,6054.0,286.0,232.0,2029.0,215.0,23.0,236.0,6060.0,6060.0,584.0,1438.0,336.0,1141.0,6040.0,6060.0,1652.0,6060.0,4615.0
FoxP3,29.0,29.0,28.0,29.0,10.0,24.0,7.0,5.0,21.0,8.0,26.0,4.0,25.0,26.0,29.0,4.0,10.0,19.0,16.0,29.0,5.0,29.0,0.0,29.0,29.0,25.0,29.0,9.0,3.0,17.0,1.0,3.0,4.0,29.0,29.0,4.0,11.0,1.0,5.0,29.0,29.0,20.0,29.0,26.0
H3K27me3,6057.0,6056.0,3842.0,6057.0,977.0,3439.0,1086.0,514.0,4388.0,857.0,3353.0,419.0,3119.0,5025.0,5236.0,316.0,1067.0,1877.0,2124.0,6057.0,878.0,6057.0,29.0,0.0,6049.0,4803.0,6051.0,286.0,232.0,2027.0,215.0,23.0,236.0,6057.0,6057.0,584.0,1435.0,336.0,1141.0,6038.0,6057.0,1652.0,6057.0,4615.0
H3K9ac,6051.0,6050.0,3838.0,6051.0,976.0,3438.0,1084.0,512.0,4388.0,856.0,3353.0,419.0,3119.0,5023.0,5234.0,316.0,1067.0,1876.0,2123.0,6051.0,879.0,6051.0,29.0,6049.0,0.0,4802.0,6046.0,286.0,232.0,2023.0,214.0,23.0,236.0,6051.0,6051.0,584.0,1431.0,336.0,1141.0,6033.0,6051.0,1652.0,6051.0,4612.0
HLA-DR,4803.0,4802.0,2657.0,4803.0,969.0,3417.0,171.0,392.0,4370.0,838.0,3313.0,376.0,3095.0,4763.0,4580.0,311.0,464.0,1795.0,2106.0,4803.0,173.0,4803.0,25.0,4803.0,4802.0,0.0,4803.0,285.0,60.0,938.0,87.0,23.0,234.0,4803.0,4803.0,72.0,345.0,216.0,1118.0,4794.0,4803.0,1498.0,4803.0,4344.0
HLA_Class_1,6054.0,6053.0,3845.0,6054.0,977.0,3439.0,1087.0,514.0,4388.0,857.0,3353.0,419.0,3119.0,5025.0,5237.0,316.0,1069.0,1877.0,2124.0,6054.0,879.0,6054.0,29.0,6051.0,6046.0,4803.0,0.0,286.0,232.0,2029.0,215.0,23.0,236.0,6054.0,6054.0,584.0,1438.0,336.0,1139.0,6037.0,6054.0,1649.0,6054.0,4609.0
IDO,286.0,286.0,252.0,286.0,161.0,274.0,12.0,42.0,251.0,51.0,252.0,30.0,281.0,285.0,285.0,70.0,56.0,175.0,227.0,286.0,4.0,286.0,9.0,286.0,286.0,285.0,286.0,0.0,6.0,125.0,4.0,4.0,16.0,286.0,286.0,8.0,28.0,39.0,78.0,286.0,286.0,135.0,286.0,282.0
Keratin17,232.0,232.0,223.0,232.0,13.0,44.0,177.0,56.0,38.0,9.0,27.0,13.0,35.0,104.0,193.0,13.0,152.0,50.0,15.0,232.0,149.0,232.0,3.0,232.0,232.0,60.0,232.0,6.0,0.0,227.0,34.0,1.0,3.0,232.0,232.0,136.0,226.0,44.0,13.0,232.0,232.0,36.0,232.0,73.0
Keratin6,2029.0,2029.0,1794.0,2029.0,260.0,765.0,1035.0,276.0,764.0,147.0,690.0,128.0,687.0,1121.0,1509.0,125.0,866.0,537.0,501.0,2029.0,810.0,2029.0,17.0,2027.0,2023.0,938.0,2029.0,125.0,227.0,0.0,160.0,7.0,79.0,2029.0,2029.0,565.0,1381.0,219.0,222.0,2028.0,2029.0,469.0,2029.0,978.0
Ki67,215.0,215.0,187.0,215.0,23.0,79.0,116.0,45.0,77.0,10.0,58.0,11.0,59.0,114.0,185.0,12.0,82.0,42.0,35.0,215.0,108.0,215.0,1.0,215.0,214.0,87.0,215.0,4.0,34.0,160.0,0.0,1.0,3.0,215.0,215.0,86.0,144.0,23.0,33.0,215.0,215.0,43.0,215.0,81.0
Lag3,23.0,23.0,15.0,23.0,13.0,18.0,1.0,2.0,21.0,9.0,23.0,3.0,22.0,22.0,23.0,2.0,2.0,10.0,9.0,23.0,3.0,23.0,3.0,23.0,23.0,23.0,23.0,4.0,1.0,7.0,1.0,0.0,1.0,23.0,23.0,1.0,1.0,1.0,11.0,23.0,23.0,4.0,23.0,19.0
MPO,236.0,236.0,147.0,236.0,136.0,211.0,6.0,29.0,209.0,95.0,192.0,50.0,190.0,235.0,230.0,23.0,87.0,166.0,132.0,236.0,4.0,236.0,4.0,236.0,236.0,234.0,236.0,16.0,3.0,79.0,3.0,1.0,0.0,236.0,236.0,1.0,20.0,7.0,49.0,235.0,236.0,92.0,236.0,233.0
Na,6060.0,6059.0,3845.0,6060.0,977.0,3439.0,1087.0,514.0,4388.0,857.0,3353.0,419.0,3119.0,5025.0,5237.0,316.0,1069.0,1877.0,2124.0,6060.0,879.0,6060.0,29.0,6057.0,6051.0,4803.0,6054.0,286.0,232.0,2029.0,215.0,23.0,236.0,0.0,6060.0,584.0,1438.0,336.0,1141.0,6040.0,6060.0,1652.0,6060.0,4615.0
P,6060.0,6059.0,3845.0,6060.0,977.0,3439.0,1087.0,514.0,4388.0,857.0,3353.0,419.0,3119.0,5025.0,5237.0,316.0,1069.0,1877.0,2124.0,6060.0,879.0,6060.0,29.0,6057.0,6051.0,4803.0,6054.0,286.0,232.0,2029.0,215.0,23.0,236.0,6060.0,0.0,584.0,1438.0,336.0,1141.0,6040.0,6060.0,1652.0,6060.0,4615.0
p53,584.0,584.0,581.0,584.0,20.0,49.0,502.0,121.0,36.0,6.0,27.0,8.0,29.0,184.0,489.0,8.0,308.0,82.0,19.0,584.0,382.0,584.0,4.0,584.0,584.0,72.0,584.0,8.0,136.0,565.0,86.0,1.0,1.0,584.0,584.0,0.0,559.0,60.0,22.0,584.0,584.0,33.0,584.0,67.0
Pan-Keratin,1438.0,1438.0,1396.0,1438.0,50.0,259.0,1023.0,198.0,203.0,46.0,143.0,71.0,159.0,525.0,925.0,35.0,788.0,227.0,81.0,1438.0,792.0,1438.0,11.0,1435.0,1431.0,345.0,1438.0,28.0,226.0,1381.0,144.0,1.0,20.0,1438.0,1438.0,559.0,0.0,161.0,34.0,1436.0,1438.0,218.0,1438.0,397.0
PD-L1,336.0,336.0,308.0,336.0,94.0,207.0,121.0,49.0,191.0,81.0,163.0,51.0,195.0,241.0,289.0,41.0,130.0,176.0,121.0,336.0,107.0,336.0,1.0,336.0,336.0,216.0,336.0,39.0,44.0,219.0,23.0,1.0,7.0,336.0,336.0,60.0,161.0,0.0,45.0,335.0,336.0,128.0,336.0,222.0
PD1,1141.0,1141.0,610.0,1141.0,290.0,846.0,25.0,88.0,1090.0,136.0,1022.0,40.0,897.0,1127.0,1135.0,61.0,89.0,395.0,533.0,1141.0,50.0,1141.0,5.0,1141.0,1141.0,1118.0,1139.0,78.0,13.0,222.0,33.0,11.0,49.0,1141.0,1141.0,22.0,34.0,45.0,0.0,1140.0,1141.0,276.0,1141.0,929.0
phospho-S6,6040.0,6039.0,3838.0,6040.0,977.0,3436.0,1086.0,514.0,4381.0,855.0,3350.0,417.0,3117.0,5014.0,5227.0,316.0,1067.0,1875.0,2124.0,6040.0,878.0,6040.0,29.0,6038.0,6033.0,4794.0,6037.0,286.0,232.0,2028.0,215.0,23.0,235.0,6040.0,6040.0,584.0,1436.0,335.0,1140.0,0.0,6040.0,1646.0,6040.0,4602.0
Si,6060.0,6059.0,3845.0,6060.0,977.0,3439.0,1087.0,514.0,4388.0,857.0,3353.0,419.0,3119.0,5025.0,5237.0,316.0,1069.0,1877.0,2124.0,6060.0,879.0,6060.0,29.0,6057.0,6051.0,4803.0,6054.0,286.0,232.0,2029.0,215.0,23.0,236.0,6060.0,6060.0,584.0,1438.0,336.0,1141.0,6040.0,0.0,1652.0,6060.0,4615.0
SMA,1652.0,1652.0,1414.0,1652.0,343.0,1232.0,127.0,209.0,1269.0,366.0,1141.0,259.0,1125.0,1556.0,1486.0,173.0,242.0,740.0,724.0,1652.0,87.0,1652.0,20.0,1652.0,1652.0,1498.0,1649.0,135.0,36.0,469.0,43.0,4.0,92.0,1652.0,1652.0,33.0,218.0,128.0,276.0,1646.0,1652.0,0.0,1652.0,1644.0
Ta,6060.0,6059.0,3845.0,6060.0,977.0,3439.0,1087.0,514.0,4388.0,857.0,3353.0,419.0,3119.0,5025.0,5237.0,316.0,1069.0,1877.0,2124.0,6060.0,879.0,6060.0,29.0,6057.0,6051.0,4803.0,6054.0,286.0,232.0,2029.0,215.0,23.0,236.0,6060.0,6060.0,584.0,1438.0,336.0,1141.0,6040.0,6060.0,1652.0,0.0,4615.0
Vimentin,4615.0,4614.0,2675.0,4615.0,856.0,3196.0,196.0,381.0,3980.0,843.0,3125.0,419.0,2956.0,4423.0,4270.0,316.0,477.0,1765.0,2053.0,4615.0,157.0,4615.0,26.0,4615.0,4612.0,4344.0,4609.0,282.0,73.0,978.0,81.0,19.0,233.0,4615.0,4615.0,67.0,397.0,222.0,929.0,4602.0,4615.0,1644.0,4615.0,0.0
