,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD4,878.0,878.0,384.0,878.0,15.0,615.0,40.0,584.0,237.0,1.0,790.0,56.0,0.0,878.0,873.0,16.0,65.0,382.0,340.0,878.0,1.0,878.0,0.0,878.0,852.0,794.0,878.0,70.0,38.0,24.0,3.0,23.0,53.0,878.0,878.0,3.0,58.0,44.0,15.0,399.0,878.0,269.0,878.0,797.0
CD45,3868.0,3868.0,2146.0,3868.0,16.0,2219.0,144.0,2172.0,606.0,4.0,1823.0,247.0,878.0,0.0,2903.0,35.0,273.0,1463.0,1010.0,3868.0,2.0,3868.0,0.0,3841.0,3469.0,3048.0,3867.0,164.0,521.0,373.0,11.0,30.0,276.0,3868.0,3867.0,4.0,675.0,87.0,29.0,2004.0,3868.0,1900.0,3868.0,3371.0
CD45RO,2918.0,2918.0,1528.0,2918.0,16.0,1899.0,111.0,1862.0,534.0,4.0,1760.0,176.0,873.0,2903.0,0.0,32.0,238.0,1230.0,929.0,2918.0,1.0,2918.0,0.0,2903.0,2707.0,2466.0,2918.0,147.0,251.0,169.0,10.0,30.0,228.0,2918.0,2918.0,4.0,357.0,80.0,29.0,1473.0,2918.0,1274.0,2918.0,2591.0
CD56,35.0,35.0,15.0,35.0,1.0,26.0,2.0,23.0,9.0,1.0,28.0,3.0,16.0,35.0,32.0,0.0,1.0,9.0,18.0,35.0,1.0,35.0,0.0,35.0,35.0,31.0,35.0,3.0,2.0,2.0,1.0,1.0,4.0,35.0,35.0,1.0,2.0,1.0,3.0,17.0,35.0,9.0,35.0,32.0
CD63,279.0,279.0,162.0,279.0,5.0,190.0,13.0,183.0,48.0,1.0,122.0,35.0,65.0,273.0,238.0,1.0,0.0,161.0,83.0,279.0,1.0,279.0,0.0,278.0,257.0,238.0,279.0,17.0,29.0,17.0,3.0,1.0,33.0,279.0,279.0,2.0,41.0,16.0,1.0,171.0,279.0,148.0,279.0,258.0
CD68,1480.0,1480.0,813.0,1480.0,12.0,1183.0,48.0,1162.0,242.0,1.0,675.0,122.0,382.0,1463.0,1230.0,9.0,161.0,0.0,372.0,1480.0,2.0,1480.0,0.0,1473.0,1386.0,1362.0,1480.0,72.0,166.0,105.0,5.0,13.0,170.0,1480.0,1480.0,1.0,229.0,62.0,9.0,915.0,1480.0,671.0,1480.0,1372.0
CD8,1011.0,1011.0,493.0,1011.0,9.0,616.0,36.0,580.0,257.0,2.0,793.0,52.0,340.0,1010.0,929.0,18.0,83.0,372.0,0.0,1011.0,2.0,1011.0,0.0,1006.0,954.0,851.0,1010.0,60.0,82.0,47.0,4.0,4.0,80.0,1011.0,1011.0,3.0,123.0,39.0,19.0,474.0,1011.0,366.0,1011.0,910.0
dsDNA,4531.0,4531.0,2780.0,4531.0,16.0,2230.0,152.0,2191.0,608.0,4.0,1824.0,257.0,878.0,3868.0,2918.0,35.0,279.0,1480.0,1011.0,0.0,2.0,4531.0,0.0,4502.0,3965.0,3112.0,4530.0,165.0,1059.0,809.0,11.0,30.0,277.0,4531.0,4530.0,4.0,1242.0,104.0,29.0,2448.0,4531.0,2503.0,4531.0,3658.0
EGFR,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
Fe,4531.0,4531.0,2780.0,4531.0,16.0,2230.0,152.0,2191.0,608.0,4.0,1824.0,257.0,878.0,3868.0,2918.0,35.0,279.0,1480.0,1011.0,4531.0,2.0,0.0,0.0,4502.0,3965.0,3112.0,4530.0,165.0,1059.0,809.0,11.0,30.0,277.0,4531.0,4530.0,4.0,1242.0,104.0,29.0,2448.0,4531.0,2503.0,4531.0,3658.0
FoxP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H3K27me3,4502.0,4502.0,2771.0,4502.0,16.0,2220.0,152.0,2175.0,608.0,4.0,1818.0,257.0,878.0,3841.0,2903.0,35.0,278.0,1473.0,1006.0,4502.0,2.0,4502.0,0.0,0.0,3963.0,3095.0,4502.0,165.0,1057.0,808.0,11.0,30.0,275.0,4502.0,4502.0,4.0,1239.0,104.0,29.0,2436.0,4502.0,2490.0,4502.0,3638.0
H3K9ac,3965.0,3965.0,2418.0,3965.0,16.0,2077.0,135.0,2033.0,575.0,4.0,1733.0,245.0,852.0,3469.0,2707.0,35.0,257.0,1386.0,954.0,3965.0,2.0,3965.0,0.0,3963.0,0.0,2844.0,3965.0,160.0,850.0,662.0,11.0,30.0,261.0,3965.0,3965.0,4.0,1000.0,100.0,29.0,2238.0,3965.0,2156.0,3965.0,3320.0
HLA-DR,3112.0,3112.0,1677.0,3112.0,16.0,2069.0,121.0,2044.0,585.0,4.0,1519.0,203.0,794.0,3048.0,2466.0,31.0,238.0,1362.0,851.0,3112.0,2.0,3112.0,0.0,3095.0,2844.0,0.0,3112.0,162.0,359.0,247.0,8.0,23.0,238.0,3112.0,3112.0,3.0,490.0,80.0,22.0,1683.0,3112.0,1447.0,3112.0,2737.0
HLA_Class_1,4530.0,4530.0,2780.0,4530.0,16.0,2230.0,152.0,2191.0,608.0,4.0,1824.0,257.0,878.0,3867.0,2918.0,35.0,279.0,1480.0,1010.0,4530.0,2.0,4530.0,0.0,4502.0,3965.0,3112.0,0.0,165.0,1059.0,809.0,11.0,30.0,277.0,4530.0,4529.0,4.0,1242.0,104.0,29.0,2448.0,4530.0,2503.0,4530.0,3658.0
IDO,165.0,165.0,94.0,165.0,9.0,144.0,9.0,123.0,38.0,1.0,99.0,5.0,70.0,164.0,147.0,3.0,17.0,72.0,60.0,165.0,1.0,165.0,0.0,165.0,160.0,162.0,165.0,0.0,19.0,9.0,1.0,2.0,20.0,165.0,165.0,1.0,27.0,17.0,2.0,94.0,165.0,63.0,165.0,148.0
Keratin17,1059.0,1059.0,1036.0,1059.0,2.0,224.0,18.0,172.0,14.0,1.0,123.0,9.0,38.0,521.0,251.0,2.0,29.0,166.0,82.0,1059.0,2.0,1059.0,0.0,1057.0,850.0,359.0,1059.0,19.0,0.0,771.0,5.0,6.0,40.0,1059.0,1059.0,2.0,1050.0,29.0,9.0,807.0,1059.0,1006.0,1059.0,558.0
Keratin6,809.0,809.0,799.0,809.0,2.0,144.0,12.0,123.0,10.0,1.0,78.0,6.0,24.0,373.0,169.0,2.0,17.0,105.0,47.0,809.0,2.0,809.0,0.0,808.0,662.0,247.0,809.0,9.0,771.0,0.0,3.0,5.0,35.0,809.0,809.0,2.0,784.0,28.0,7.0,627.0,809.0,773.0,809.0,417.0
Ki67,11.0,11.0,9.0,11.0,1.0,6.0,1.0,7.0,2.0,1.0,8.0,1.0,3.0,11.0,10.0,1.0,3.0,5.0,4.0,11.0,1.0,11.0,0.0,11.0,11.0,8.0,11.0,1.0,5.0,3.0,0.0,1.0,3.0,11.0,11.0,1.0,5.0,1.0,1.0,7.0,11.0,11.0,11.0,10.0
Lag3,30.0,30.0,17.0,30.0,2.0,17.0,5.0,17.0,2.0,1.0,29.0,1.0,23.0,30.0,30.0,1.0,1.0,13.0,4.0,30.0,1.0,30.0,0.0,30.0,30.0,23.0,30.0,2.0,6.0,5.0,1.0,0.0,6.0,30.0,30.0,1.0,8.0,4.0,6.0,21.0,30.0,15.0,30.0,27.0
MPO,277.0,277.0,171.0,277.0,2.0,210.0,9.0,202.0,25.0,1.0,118.0,15.0,53.0,276.0,228.0,4.0,33.0,170.0,80.0,277.0,1.0,277.0,0.0,275.0,261.0,238.0,277.0,20.0,40.0,35.0,3.0,6.0,0.0,277.0,277.0,1.0,59.0,4.0,1.0,166.0,277.0,148.0,277.0,255.0
Na,4531.0,4531.0,2780.0,4531.0,16.0,2230.0,152.0,2191.0,608.0,4.0,1824.0,257.0,878.0,3868.0,2918.0,35.0,279.0,1480.0,1011.0,4531.0,2.0,4531.0,0.0,4502.0,3965.0,3112.0,4530.0,165.0,1059.0,809.0,11.0,30.0,277.0,0.0,4530.0,4.0,1242.0,104.0,29.0,2448.0,4531.0,2503.0,4531.0,3658.0
P,4530.0,4530.0,2780.0,4530.0,16.0,2230.0,152.0,2191.0,608.0,4.0,1824.0,257.0,878.0,3867.0,2918.0,35.0,279.0,1480.0,1011.0,4530.0,2.0,4530.0,0.0,4502.0,3965.0,3112.0,4529.0,165.0,1059.0,809.0,11.0,30.0,277.0,4530.0,0.0,4.0,1242.0,104.0,29.0,2448.0,4530.0,2502.0,4530.0,3657.0
p53,4.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,4.0,4.0,1.0,2.0,1.0,3.0,4.0,1.0,4.0,0.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,0.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0
Pan-Keratin,1242.0,1242.0,1195.0,1242.0,3.0,327.0,27.0,258.0,23.0,1.0,178.0,11.0,58.0,675.0,357.0,2.0,41.0,229.0,123.0,1242.0,2.0,1242.0,0.0,1239.0,1000.0,490.0,1242.0,27.0,1050.0,784.0,5.0,8.0,59.0,1242.0,1242.0,2.0,0.0,28.0,10.0,919.0,1242.0,1147.0,1242.0,699.0
PD-L1,104.0,104.0,73.0,104.0,8.0,78.0,7.0,83.0,19.0,1.0,53.0,9.0,44.0,87.0,80.0,1.0,16.0,62.0,39.0,104.0,1.0,104.0,0.0,104.0,100.0,80.0,104.0,17.0,29.0,28.0,1.0,4.0,4.0,104.0,104.0,1.0,28.0,0.0,5.0,78.0,104.0,49.0,104.0,90.0
PD1,29.0,29.0,21.0,29.0,2.0,16.0,4.0,16.0,5.0,1.0,29.0,1.0,15.0,29.0,29.0,3.0,1.0,9.0,19.0,29.0,1.0,29.0,0.0,29.0,29.0,22.0,29.0,2.0,9.0,7.0,1.0,6.0,1.0,29.0,29.0,1.0,10.0,5.0,0.0,24.0,29.0,17.0,29.0,23.0
phospho-S6,2448.0,2448.0,1722.0,2448.0,11.0,1194.0,85.0,1174.0,286.0,3.0,882.0,136.0,399.0,2004.0,1473.0,17.0,171.0,915.0,474.0,2448.0,2.0,2448.0,0.0,2436.0,2238.0,1683.0,2448.0,94.0,807.0,627.0,7.0,21.0,166.0,2448.0,2448.0,4.0,919.0,78.0,24.0,0.0,2448.0,1632.0,2448.0,1996.0
Si,4531.0,4531.0,2780.0,4531.0,16.0,2230.0,152.0,2191.0,608.0,4.0,1824.0,257.0,878.0,3868.0,2918.0,35.0,279.0,1480.0,1011.0,4531.0,2.0,4531.0,0.0,4502.0,3965.0,3112.0,4530.0,165.0,1059.0,809.0,11.0,30.0,277.0,4531.0,4530.0,4.0,1242.0,104.0,29.0,2448.0,0.0,2503.0,4531.0,3658.0
SMA,2503.0,2503.0,2127.0,2503.0,6.0,992.0,92.0,986.0,179.0,2.0,715.0,112.0,269.0,1900.0,1274.0,9.0,148.0,671.0,366.0,2503.0,2.0,2503.0,0.0,2490.0,2156.0,1447.0,2503.0,63.0,1006.0,773.0,11.0,15.0,148.0,2503.0,2502.0,4.0,1147.0,49.0,17.0,1632.0,2503.0,0.0,2503.0,1935.0
Ta,4531.0,4531.0,2780.0,4531.0,16.0,2230.0,152.0,2191.0,608.0,4.0,1824.0,257.0,878.0,3868.0,2918.0,35.0,279.0,1480.0,1011.0,4531.0,2.0,4531.0,0.0,4502.0,3965.0,3112.0,4530.0,165.0,1059.0,809.0,11.0,30.0,277.0,4531.0,4530.0,4.0,1242.0,104.0,29.0,2448.0,4531.0,2503.0,0.0,3658.0
Vimentin,3658.0,3658.0,2164.0,3658.0,16.0,2012.0,127.0,1976.0,556.0,4.0,1637.0,220.0,797.0,3371.0,2591.0,32.0,258.0,1372.0,910.0,3658.0,2.0,3658.0,0.0,3638.0,3320.0,2737.0,3658.0,148.0,558.0,417.0,10.0,27.0,255.0,3658.0,3657.0,4.0,699.0,90.0,23.0,1996.0,3658.0,1935.0,3658.0,0.0
