,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD63,1726.0,1726.0,1102.0,1726.0,347.0,840.0,509.0,1272.0,23.0,208.0,808.0,528.0,650.0,1540.0,1212.0,3.0,0.0,1256.0,610.0,1726.0,393.0,1726.0,24.0,1726.0,1702.0,1372.0,1726.0,368.0,1.0,470.0,107.0,98.0,148.0,1726.0,1726.0,2.0,385.0,734.0,236.0,1711.0,1726.0,704.0,1726.0,1438.0
CD68,2443.0,2443.0,1290.0,2443.0,475.0,1381.0,616.0,2167.0,34.0,302.0,1397.0,708.0,1073.0,2425.0,1937.0,2.0,1256.0,0.0,1028.0,2443.0,166.0,2443.0,46.0,2443.0,2366.0,2311.0,2443.0,631.0,1.0,288.0,138.0,141.0,151.0,2443.0,2443.0,2.0,192.0,1069.0,400.0,2383.0,2443.0,1147.0,2443.0,2334.0
CD8,1797.0,1797.0,1239.0,1797.0,259.0,870.0,329.0,1259.0,28.0,116.0,1483.0,320.0,716.0,1788.0,1478.0,2.0,610.0,1028.0,0.0,1797.0,487.0,1797.0,33.0,1797.0,1793.0,1427.0,1797.0,520.0,1.0,568.0,168.0,184.0,80.0,1797.0,1797.0,1.0,470.0,814.0,369.0,1792.0,1797.0,775.0,1796.0,1512.0
dsDNA,5405.0,5405.0,3915.0,5405.0,543.0,1711.0,1488.0,2805.0,42.0,319.0,2211.0,977.0,1359.0,3919.0,2757.0,11.0,1726.0,2443.0,1797.0,0.0,2083.0,5405.0,61.0,5405.0,5173.0,3167.0,5370.0,890.0,4.0,2281.0,390.0,212.0,221.0,5405.0,5405.0,2.0,2175.0,1699.0,579.0,5218.0,5405.0,1743.0,5400.0,3363.0
EGFR,2083.0,2083.0,2078.0,2083.0,35.0,182.0,596.0,317.0,6.0,12.0,438.0,23.0,79.0,817.0,386.0,8.0,393.0,166.0,487.0,2083.0,0.0,2083.0,8.0,2083.0,2040.0,371.0,2074.0,93.0,4.0,1958.0,211.0,56.0,33.0,2083.0,2083.0,1.0,1890.0,525.0,77.0,2057.0,2083.0,128.0,2082.0,392.0
Fe,5405.0,5405.0,3915.0,5405.0,543.0,1711.0,1488.0,2805.0,42.0,319.0,2211.0,977.0,1359.0,3919.0,2757.0,11.0,1726.0,2443.0,1797.0,5405.0,2083.0,0.0,61.0,5405.0,5173.0,3167.0,5370.0,890.0,4.0,2281.0,390.0,212.0,221.0,5405.0,5405.0,2.0,2175.0,1699.0,579.0,5218.0,5405.0,1743.0,5400.0,3363.0
FoxP3,61.0,61.0,37.0,61.0,13.0,43.0,15.0,49.0,3.0,6.0,59.0,16.0,45.0,61.0,61.0,1.0,24.0,46.0,33.0,61.0,8.0,61.0,0.0,61.0,61.0,58.0,61.0,23.0,1.0,12.0,19.0,9.0,2.0,61.0,61.0,2.0,6.0,32.0,8.0,61.0,61.0,28.0,61.0,61.0
H3K27me3,5405.0,5405.0,3915.0,5405.0,543.0,1711.0,1488.0,2805.0,42.0,319.0,2211.0,977.0,1359.0,3919.0,2757.0,11.0,1726.0,2443.0,1797.0,5405.0,2083.0,5405.0,61.0,0.0,5173.0,3167.0,5370.0,890.0,4.0,2281.0,390.0,212.0,221.0,5405.0,5405.0,2.0,2175.0,1699.0,579.0,5218.0,5405.0,1743.0,5400.0,3363.0
H3K9ac,5173.0,5173.0,3832.0,5173.0,541.0,1690.0,1336.0,2746.0,42.0,317.0,2208.0,977.0,1357.0,3791.0,2730.0,11.0,1702.0,2366.0,1793.0,5173.0,2040.0,5173.0,61.0,5173.0,0.0,3090.0,5163.0,889.0,4.0,2253.0,390.0,212.0,207.0,5173.0,5173.0,2.0,2035.0,1696.0,579.0,5130.0,5173.0,1740.0,5171.0,3305.0
HLA-DR,3167.0,3167.0,1874.0,3167.0,538.0,1676.0,744.0,2670.0,42.0,317.0,1870.0,841.0,1318.0,3118.0,2484.0,4.0,1372.0,2311.0,1427.0,3167.0,371.0,3167.0,58.0,3167.0,3090.0,0.0,3166.0,861.0,1.0,520.0,202.0,183.0,186.0,3167.0,3167.0,2.0,397.0,1348.0,523.0,3104.0,3167.0,1527.0,3167.0,2941.0
HLA_Class_1,5370.0,5370.0,3900.0,5370.0,543.0,1711.0,1464.0,2804.0,42.0,319.0,2211.0,977.0,1359.0,3918.0,2757.0,11.0,1726.0,2443.0,1797.0,5370.0,2074.0,5370.0,61.0,5370.0,5163.0,3166.0,0.0,890.0,4.0,2273.0,389.0,212.0,221.0,5370.0,5370.0,2.0,2148.0,1699.0,579.0,5204.0,5370.0,1743.0,5367.0,3363.0
IDO,890.0,890.0,641.0,890.0,251.0,638.0,118.0,783.0,22.0,71.0,684.0,167.0,522.0,880.0,823.0,2.0,368.0,631.0,520.0,890.0,93.0,890.0,23.0,890.0,889.0,861.0,890.0,0.0,1.0,153.0,61.0,66.0,36.0,890.0,890.0,2.0,71.0,596.0,201.0,886.0,890.0,522.0,890.0,882.0
Keratin17,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,0.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0
Keratin6,2281.0,2281.0,2201.0,2281.0,100.0,282.0,619.0,436.0,11.0,29.0,551.0,99.0,166.0,987.0,521.0,8.0,470.0,288.0,568.0,2281.0,1958.0,2281.0,12.0,2281.0,2253.0,520.0,2273.0,153.0,3.0,0.0,226.0,62.0,49.0,2281.0,2281.0,1.0,1950.0,613.0,113.0,2267.0,2281.0,192.0,2280.0,556.0
Ki67,390.0,390.0,322.0,390.0,34.0,111.0,88.0,182.0,7.0,17.0,192.0,54.0,113.0,252.0,207.0,1.0,107.0,138.0,168.0,390.0,211.0,390.0,19.0,390.0,390.0,202.0,389.0,61.0,1.0,226.0,0.0,25.0,12.0,390.0,390.0,1.0,202.0,126.0,50.0,390.0,390.0,91.0,390.0,210.0
Lag3,212.0,212.0,142.0,212.0,36.0,125.0,30.0,162.0,2.0,10.0,209.0,42.0,97.0,212.0,195.0,1.0,98.0,141.0,184.0,212.0,56.0,212.0,9.0,212.0,212.0,183.0,212.0,66.0,1.0,62.0,25.0,0.0,5.0,212.0,212.0,1.0,47.0,119.0,72.0,212.0,212.0,92.0,212.0,200.0
MPO,221.0,221.0,142.0,221.0,66.0,122.0,24.0,143.0,3.0,3.0,106.0,99.0,55.0,217.0,182.0,1.0,148.0,151.0,80.0,221.0,33.0,221.0,2.0,221.0,207.0,186.0,221.0,36.0,1.0,49.0,12.0,5.0,0.0,221.0,221.0,1.0,50.0,63.0,21.0,207.0,221.0,102.0,221.0,205.0
Na,5405.0,5405.0,3915.0,5405.0,543.0,1711.0,1488.0,2805.0,42.0,319.0,2211.0,977.0,1359.0,3919.0,2757.0,11.0,1726.0,2443.0,1797.0,5405.0,2083.0,5405.0,61.0,5405.0,5173.0,3167.0,5370.0,890.0,4.0,2281.0,390.0,212.0,221.0,0.0,5405.0,2.0,2175.0,1699.0,579.0,5218.0,5405.0,1743.0,5400.0,3363.0
P,5405.0,5405.0,3915.0,5405.0,543.0,1711.0,1488.0,2805.0,42.0,319.0,2211.0,977.0,1359.0,3919.0,2757.0,11.0,1726.0,2443.0,1797.0,5405.0,2083.0,5405.0,61.0,5405.0,5173.0,3167.0,5370.0,890.0,4.0,2281.0,390.0,212.0,221.0,5405.0,0.0,2.0,2175.0,1699.0,579.0,5218.0,5405.0,1743.0,5400.0,3363.0
p53,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
Pan-Keratin,2175.0,2175.0,2066.0,2175.0,29.0,164.0,692.0,321.0,5.0,8.0,412.0,18.0,60.0,869.0,369.0,8.0,385.0,192.0,470.0,2175.0,1890.0,2175.0,6.0,2175.0,2035.0,397.0,2148.0,71.0,4.0,1950.0,202.0,47.0,50.0,2175.0,2175.0,1.0,0.0,493.0,67.0,2079.0,2175.0,125.0,2171.0,409.0
PD-L1,1699.0,1699.0,1175.0,1699.0,417.0,1008.0,285.0,1248.0,31.0,151.0,1077.0,301.0,876.0,1461.0,1286.0,5.0,734.0,1069.0,814.0,1699.0,525.0,1699.0,32.0,1699.0,1696.0,1348.0,1699.0,596.0,1.0,613.0,126.0,119.0,63.0,1699.0,1699.0,2.0,493.0,0.0,371.0,1698.0,1699.0,640.0,1699.0,1333.0
PD1,579.0,579.0,347.0,579.0,115.0,346.0,89.0,479.0,11.0,49.0,564.0,122.0,468.0,579.0,566.0,1.0,236.0,400.0,369.0,579.0,77.0,579.0,8.0,579.0,579.0,523.0,579.0,201.0,1.0,113.0,50.0,72.0,21.0,579.0,579.0,1.0,67.0,371.0,0.0,578.0,579.0,313.0,579.0,549.0
phospho-S6,5218.0,5218.0,3858.0,5218.0,542.0,1685.0,1367.0,2756.0,42.0,318.0,2205.0,972.0,1358.0,3807.0,2729.0,11.0,1711.0,2383.0,1792.0,5218.0,2057.0,5218.0,61.0,5218.0,5130.0,3104.0,5204.0,886.0,3.0,2267.0,390.0,212.0,207.0,5218.0,5218.0,2.0,2079.0,1698.0,578.0,0.0,5218.0,1738.0,5216.0,3323.0
Si,5405.0,5405.0,3915.0,5405.0,543.0,1711.0,1488.0,2805.0,42.0,319.0,2211.0,977.0,1359.0,3919.0,2757.0,11.0,1726.0,2443.0,1797.0,5405.0,2083.0,5405.0,61.0,5405.0,5173.0,3167.0,5370.0,890.0,4.0,2281.0,390.0,212.0,221.0,5405.0,5405.0,2.0,2175.0,1699.0,579.0,5218.0,0.0,1743.0,5400.0,3363.0
SMA,1743.0,1743.0,1341.0,1743.0,229.0,704.0,456.0,1357.0,14.0,198.0,1013.0,541.0,679.0,1678.0,1313.0,3.0,704.0,1147.0,775.0,1743.0,128.0,1743.0,28.0,1743.0,1740.0,1527.0,1743.0,522.0,1.0,192.0,91.0,92.0,102.0,1743.0,1743.0,2.0,125.0,640.0,313.0,1738.0,1743.0,0.0,1742.0,1729.0
Ta,5400.0,5400.0,3913.0,5400.0,543.0,1711.0,1484.0,2805.0,42.0,319.0,2210.0,976.0,1359.0,3917.0,2757.0,11.0,1726.0,2443.0,1796.0,5400.0,2082.0,5400.0,61.0,5400.0,5171.0,3167.0,5367.0,890.0,4.0,2280.0,390.0,212.0,221.0,5400.0,5400.0,2.0,2171.0,1699.0,579.0,5216.0,5400.0,1742.0,0.0,3362.0
Vimentin,3363.0,3363.0,2060.0,3363.0,542.0,1646.0,794.0,2609.0,41.0,312.0,1988.0,938.0,1335.0,3276.0,2570.0,4.0,1438.0,2334.0,1512.0,3363.0,392.0,3363.0,61.0,3363.0,3305.0,2941.0,3363.0,882.0,1.0,556.0,210.0,200.0,205.0,3363.0,3363.0,2.0,409.0,1333.0,549.0,3323.0,3363.0,1729.0,3362.0,0.0
