,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,1639.0,1639.0,1559.0,1639.0,26.0,287.0,14.0,703.0,73.0,1.0,0.0,23.0,156.0,1633.0,1232.0,0.0,81.0,259.0,1245.0,1639.0,948.0,1639.0,1.0,1639.0,1625.0,845.0,1639.0,466.0,44.0,1310.0,57.0,230.0,178.0,1639.0,1639.0,485.0,599.0,791.0,190.0,1319.0,1639.0,24.0,1639.0,806.0
CD31,50.0,50.0,40.0,50.0,5.0,18.0,2.0,26.0,6.0,1.0,23.0,0.0,6.0,46.0,31.0,0.0,9.0,12.0,25.0,50.0,24.0,50.0,1.0,50.0,49.0,34.0,50.0,8.0,1.0,32.0,3.0,5.0,10.0,50.0,50.0,14.0,9.0,16.0,4.0,44.0,50.0,14.0,50.0,47.0
CD4,167.0,167.0,160.0,167.0,6.0,55.0,7.0,93.0,8.0,1.0,156.0,6.0,0.0,167.0,159.0,0.0,6.0,34.0,71.0,167.0,116.0,167.0,1.0,167.0,167.0,105.0,167.0,46.0,9.0,138.0,8.0,46.0,23.0,167.0,167.0,51.0,57.0,116.0,75.0,147.0,167.0,10.0,167.0,93.0
CD45,4219.0,4217.0,3832.0,4219.0,128.0,1005.0,46.0,2223.0,181.0,1.0,1633.0,46.0,167.0,0.0,2268.0,0.0,324.0,993.0,1771.0,4219.0,2509.0,4219.0,3.0,4216.0,4137.0,1951.0,4219.0,1175.0,134.0,3307.0,171.0,260.0,824.0,4219.0,4219.0,1294.0,1589.0,1978.0,216.0,3433.0,4219.0,38.0,4219.0,1803.0
CD45RO,2305.0,2305.0,1964.0,2305.0,119.0,812.0,24.0,1386.0,90.0,1.0,1232.0,31.0,159.0,2268.0,0.0,0.0,264.0,761.0,1160.0,2305.0,1263.0,2305.0,2.0,2302.0,2248.0,1297.0,2305.0,617.0,77.0,1672.0,102.0,226.0,627.0,2305.0,2305.0,645.0,764.0,1113.0,196.0,1834.0,2305.0,29.0,2305.0,1092.0
CD56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD63,355.0,355.0,260.0,355.0,40.0,154.0,9.0,246.0,12.0,1.0,81.0,9.0,6.0,324.0,264.0,0.0,0.0,218.0,93.0,355.0,187.0,355.0,1.0,354.0,341.0,229.0,355.0,106.0,10.0,244.0,16.0,16.0,167.0,355.0,355.0,58.0,131.0,183.0,8.0,301.0,355.0,8.0,355.0,204.0
CD68,1010.0,1010.0,696.0,1010.0,105.0,507.0,9.0,794.0,26.0,1.0,259.0,12.0,34.0,993.0,761.0,0.0,218.0,0.0,289.0,1010.0,428.0,1010.0,1.0,1007.0,970.0,600.0,1010.0,218.0,37.0,601.0,37.0,48.0,596.0,1010.0,1010.0,175.0,272.0,398.0,38.0,771.0,1010.0,12.0,1010.0,541.0
CD8,1797.0,1797.0,1730.0,1797.0,19.0,315.0,13.0,804.0,81.0,1.0,1245.0,25.0,71.0,1771.0,1160.0,0.0,93.0,289.0,0.0,1797.0,1043.0,1797.0,1.0,1797.0,1778.0,881.0,1797.0,539.0,45.0,1482.0,60.0,203.0,229.0,1797.0,1797.0,544.0,689.0,850.0,131.0,1456.0,1797.0,25.0,1797.0,824.0
dsDNA,5102.0,5100.0,4712.0,5102.0,128.0,1006.0,55.0,2339.0,184.0,1.0,1639.0,50.0,167.0,4219.0,2305.0,0.0,355.0,1010.0,1797.0,0.0,3154.0,5102.0,3.0,5099.0,5009.0,2090.0,5102.0,1443.0,172.0,4080.0,219.0,260.0,827.0,5102.0,5102.0,1718.0,2013.0,2401.0,221.0,4144.0,5102.0,41.0,5101.0,1953.0
EGFR,3154.0,3154.0,3140.0,3154.0,26.0,563.0,44.0,1383.0,120.0,1.0,948.0,24.0,116.0,2509.0,1263.0,0.0,187.0,428.0,1043.0,3154.0,0.0,3154.0,3.0,3154.0,3138.0,1456.0,3154.0,1091.0,159.0,2913.0,187.0,169.0,301.0,3154.0,3154.0,1282.0,1458.0,1948.0,155.0,2780.0,3154.0,28.0,3154.0,1303.0
Fe,5102.0,5100.0,4712.0,5102.0,128.0,1006.0,55.0,2339.0,184.0,1.0,1639.0,50.0,167.0,4219.0,2305.0,0.0,355.0,1010.0,1797.0,5102.0,3154.0,0.0,3.0,5099.0,5009.0,2090.0,5102.0,1443.0,172.0,4080.0,219.0,260.0,827.0,5102.0,5102.0,1718.0,2013.0,2401.0,221.0,4144.0,5102.0,41.0,5101.0,1953.0
FoxP3,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0
H3K27me3,5099.0,5097.0,4712.0,5099.0,128.0,1006.0,55.0,2338.0,184.0,1.0,1639.0,50.0,167.0,4216.0,2302.0,0.0,354.0,1007.0,1797.0,5099.0,3154.0,5099.0,3.0,0.0,5009.0,2090.0,5099.0,1443.0,172.0,4080.0,219.0,260.0,824.0,5099.0,5099.0,1718.0,2013.0,2401.0,221.0,4141.0,5099.0,41.0,5098.0,1952.0
H3K9ac,5009.0,5007.0,4662.0,5009.0,119.0,982.0,53.0,2292.0,182.0,1.0,1625.0,49.0,167.0,4137.0,2248.0,0.0,341.0,970.0,1778.0,5009.0,3138.0,5009.0,3.0,5009.0,0.0,2058.0,5009.0,1435.0,172.0,4033.0,219.0,258.0,776.0,5009.0,5009.0,1718.0,1994.0,2378.0,221.0,4115.0,5009.0,41.0,5008.0,1938.0
HLA-DR,2090.0,2090.0,1883.0,2090.0,99.0,695.0,24.0,1181.0,145.0,1.0,845.0,34.0,105.0,1951.0,1297.0,0.0,229.0,600.0,881.0,2090.0,1456.0,2090.0,1.0,2090.0,2058.0,0.0,2090.0,588.0,83.0,1672.0,112.0,162.0,479.0,2090.0,2090.0,693.0,755.0,1193.0,140.0,1782.0,2090.0,36.0,2090.0,1079.0
HLA_Class_1,5102.0,5100.0,4712.0,5102.0,128.0,1006.0,55.0,2339.0,184.0,1.0,1639.0,50.0,167.0,4219.0,2305.0,0.0,355.0,1010.0,1797.0,5102.0,3154.0,5102.0,3.0,5099.0,5009.0,2090.0,0.0,1443.0,172.0,4080.0,219.0,260.0,827.0,5102.0,5102.0,1718.0,2013.0,2401.0,221.0,4144.0,5102.0,41.0,5101.0,1953.0
IDO,1443.0,1443.0,1427.0,1443.0,14.0,242.0,20.0,650.0,70.0,1.0,466.0,8.0,46.0,1175.0,617.0,0.0,106.0,218.0,539.0,1443.0,1091.0,1443.0,1.0,1443.0,1435.0,588.0,1443.0,0.0,94.0,1316.0,82.0,72.0,126.0,1443.0,1443.0,497.0,737.0,950.0,81.0,1268.0,1443.0,15.0,1443.0,524.0
Keratin17,172.0,172.0,172.0,172.0,4.0,22.0,2.0,83.0,4.0,1.0,44.0,1.0,9.0,134.0,77.0,0.0,10.0,37.0,45.0,172.0,159.0,172.0,2.0,172.0,172.0,83.0,172.0,94.0,0.0,164.0,47.0,4.0,14.0,172.0,172.0,149.0,92.0,111.0,9.0,171.0,172.0,4.0,172.0,71.0
Keratin6,4080.0,4078.0,3997.0,4080.0,65.0,660.0,46.0,1770.0,140.0,1.0,1310.0,32.0,138.0,3307.0,1672.0,0.0,244.0,601.0,1482.0,4080.0,2913.0,4080.0,3.0,4080.0,4033.0,1672.0,4080.0,1316.0,164.0,0.0,203.0,218.0,456.0,4080.0,4080.0,1520.0,1937.0,2122.0,194.0,3458.0,4080.0,29.0,4080.0,1601.0
Ki67,219.0,219.0,218.0,219.0,5.0,37.0,2.0,118.0,5.0,1.0,57.0,3.0,8.0,171.0,102.0,0.0,16.0,37.0,60.0,219.0,187.0,219.0,3.0,219.0,219.0,112.0,219.0,82.0,47.0,203.0,0.0,8.0,11.0,219.0,219.0,192.0,104.0,136.0,13.0,218.0,219.0,7.0,219.0,101.0
Lag3,260.0,260.0,242.0,260.0,8.0,55.0,4.0,117.0,7.0,1.0,230.0,5.0,46.0,260.0,226.0,0.0,16.0,48.0,203.0,260.0,169.0,260.0,1.0,260.0,258.0,162.0,260.0,72.0,4.0,218.0,8.0,0.0,43.0,260.0,260.0,62.0,91.0,119.0,67.0,218.0,260.0,1.0,260.0,157.0
MPO,827.0,827.0,525.0,827.0,111.0,407.0,9.0,556.0,13.0,1.0,178.0,10.0,23.0,824.0,627.0,0.0,167.0,596.0,229.0,827.0,301.0,827.0,1.0,824.0,776.0,479.0,827.0,126.0,14.0,456.0,11.0,43.0,0.0,827.0,827.0,91.0,239.0,293.0,28.0,581.0,827.0,10.0,827.0,402.0
Na,5102.0,5100.0,4712.0,5102.0,128.0,1006.0,55.0,2339.0,184.0,1.0,1639.0,50.0,167.0,4219.0,2305.0,0.0,355.0,1010.0,1797.0,5102.0,3154.0,5102.0,3.0,5099.0,5009.0,2090.0,5102.0,1443.0,172.0,4080.0,219.0,260.0,827.0,0.0,5102.0,1718.0,2013.0,2401.0,221.0,4144.0,5102.0,41.0,5101.0,1953.0
P,5102.0,5100.0,4712.0,5102.0,128.0,1006.0,55.0,2339.0,184.0,1.0,1639.0,50.0,167.0,4219.0,2305.0,0.0,355.0,1010.0,1797.0,5102.0,3154.0,5102.0,3.0,5099.0,5009.0,2090.0,5102.0,1443.0,172.0,4080.0,219.0,260.0,827.0,5102.0,0.0,1718.0,2013.0,2401.0,221.0,4144.0,5102.0,41.0,5101.0,1953.0
p53,1718.0,1718.0,1712.0,1718.0,10.0,198.0,14.0,699.0,59.0,1.0,485.0,14.0,51.0,1294.0,645.0,0.0,58.0,175.0,544.0,1718.0,1282.0,1718.0,3.0,1718.0,1718.0,693.0,1718.0,497.0,149.0,1520.0,192.0,62.0,91.0,1718.0,1718.0,0.0,712.0,854.0,82.0,1686.0,1718.0,14.0,1718.0,642.0
Pan-Keratin,2013.0,2013.0,1995.0,2013.0,14.0,256.0,33.0,829.0,63.0,1.0,599.0,9.0,57.0,1589.0,764.0,0.0,131.0,272.0,689.0,2013.0,1458.0,2013.0,1.0,2013.0,1994.0,755.0,2013.0,737.0,92.0,1937.0,104.0,91.0,239.0,2013.0,2013.0,712.0,0.0,1114.0,91.0,1706.0,2013.0,6.0,2013.0,824.0
PD-L1,2401.0,2401.0,2347.0,2401.0,39.0,514.0,32.0,1154.0,103.0,1.0,791.0,16.0,116.0,1978.0,1113.0,0.0,183.0,398.0,850.0,2401.0,1948.0,2401.0,2.0,2401.0,2378.0,1193.0,2401.0,950.0,111.0,2122.0,136.0,119.0,293.0,2401.0,2401.0,854.0,1114.0,0.0,149.0,2038.0,2401.0,25.0,2401.0,943.0
PD1,221.0,221.0,216.0,221.0,3.0,41.0,2.0,101.0,15.0,1.0,190.0,4.0,75.0,216.0,196.0,0.0,8.0,38.0,131.0,221.0,155.0,221.0,1.0,221.0,221.0,140.0,221.0,81.0,9.0,194.0,13.0,67.0,28.0,221.0,221.0,82.0,91.0,149.0,0.0,185.0,221.0,4.0,221.0,122.0
phospho-S6,4144.0,4143.0,3891.0,4144.0,85.0,780.0,46.0,1904.0,164.0,1.0,1319.0,44.0,147.0,3433.0,1834.0,0.0,301.0,771.0,1456.0,4144.0,2780.0,4144.0,3.0,4141.0,4115.0,1782.0,4144.0,1268.0,171.0,3458.0,218.0,218.0,581.0,4144.0,4144.0,1686.0,1706.0,2038.0,185.0,0.0,4144.0,38.0,4143.0,1719.0
Si,5102.0,5100.0,4712.0,5102.0,128.0,1006.0,55.0,2339.0,184.0,1.0,1639.0,50.0,167.0,4219.0,2305.0,0.0,355.0,1010.0,1797.0,5102.0,3154.0,5102.0,3.0,5099.0,5009.0,2090.0,5102.0,1443.0,172.0,4080.0,219.0,260.0,827.0,5102.0,5102.0,1718.0,2013.0,2401.0,221.0,4144.0,0.0,41.0,5101.0,1953.0
SMA,41.0,41.0,39.0,41.0,4.0,17.0,4.0,12.0,8.0,1.0,24.0,14.0,10.0,38.0,29.0,0.0,8.0,12.0,25.0,41.0,28.0,41.0,1.0,41.0,41.0,36.0,41.0,15.0,4.0,29.0,7.0,1.0,10.0,41.0,41.0,14.0,6.0,25.0,4.0,38.0,41.0,0.0,41.0,38.0
Ta,5101.0,5099.0,4711.0,5101.0,128.0,1006.0,55.0,2339.0,184.0,1.0,1639.0,50.0,167.0,4219.0,2305.0,0.0,355.0,1010.0,1797.0,5101.0,3154.0,5101.0,3.0,5098.0,5008.0,2090.0,5101.0,1443.0,172.0,4080.0,219.0,260.0,827.0,5101.0,5101.0,1718.0,2013.0,2401.0,221.0,4143.0,5101.0,41.0,0.0,1953.0
Vimentin,1953.0,1953.0,1806.0,1953.0,45.0,537.0,22.0,1095.0,95.0,1.0,806.0,47.0,93.0,1803.0,1092.0,0.0,204.0,541.0,824.0,1953.0,1303.0,1953.0,1.0,1952.0,1938.0,1079.0,1953.0,524.0,71.0,1601.0,101.0,157.0,402.0,1953.0,1953.0,642.0,824.0,943.0,122.0,1719.0,1953.0,38.0,1953.0,0.0
