,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD68,1087.0,1087.0,534.0,1087.0,191.0,357.0,75.0,230.0,31.0,85.0,456.0,66.0,234.0,1027.0,769.0,14.0,397.0,0.0,437.0,1087.0,65.0,1087.0,4.0,1084.0,1001.0,1016.0,1087.0,14.0,65.0,82.0,5.0,6.0,126.0,1087.0,1087.0,18.0,88.0,42.0,11.0,642.0,1087.0,323.0,1087.0,945.0
CD8,903.0,903.0,411.0,903.0,118.0,226.0,57.0,130.0,40.0,39.0,678.0,58.0,216.0,883.0,714.0,13.0,295.0,437.0,0.0,903.0,58.0,903.0,4.0,903.0,858.0,639.0,903.0,20.0,37.0,48.0,4.0,6.0,63.0,903.0,903.0,7.0,54.0,21.0,26.0,511.0,903.0,225.0,903.0,781.0
dsDNA,2938.0,2938.0,1683.0,2938.0,245.0,438.0,143.0,283.0,56.0,92.0,985.0,158.0,429.0,2112.0,1471.0,40.0,932.0,1087.0,903.0,0.0,181.0,2938.0,4.0,2930.0,2665.0,1658.0,2931.0,23.0,355.0,340.0,6.0,6.0,159.0,2938.0,2938.0,64.0,414.0,118.0,31.0,1665.0,2938.0,990.0,2938.0,2568.0
EGFR,181.0,181.0,151.0,181.0,22.0,21.0,9.0,27.0,11.0,15.0,75.0,18.0,49.0,146.0,133.0,9.0,116.0,65.0,58.0,181.0,0.0,181.0,1.0,181.0,179.0,137.0,181.0,6.0,85.0,91.0,1.0,1.0,12.0,181.0,181.0,33.0,89.0,60.0,12.0,154.0,181.0,111.0,181.0,159.0
Fe,2938.0,2938.0,1683.0,2938.0,245.0,438.0,143.0,283.0,56.0,92.0,985.0,158.0,429.0,2112.0,1471.0,40.0,932.0,1087.0,903.0,2938.0,181.0,0.0,4.0,2930.0,2665.0,1658.0,2931.0,23.0,355.0,340.0,6.0,6.0,159.0,2938.0,2938.0,64.0,414.0,118.0,31.0,1665.0,2938.0,990.0,2938.0,2568.0
FoxP3,4.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,0.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,2.0
H3K27me3,2930.0,2930.0,1679.0,2930.0,245.0,438.0,143.0,283.0,56.0,92.0,985.0,157.0,429.0,2111.0,1471.0,40.0,932.0,1084.0,903.0,2930.0,181.0,2930.0,4.0,0.0,2665.0,1654.0,2923.0,23.0,355.0,340.0,6.0,6.0,159.0,2930.0,2930.0,64.0,414.0,118.0,31.0,1664.0,2930.0,989.0,2930.0,2562.0
H3K9ac,2665.0,2665.0,1554.0,2665.0,236.0,412.0,138.0,270.0,55.0,89.0,945.0,153.0,418.0,1942.0,1388.0,37.0,872.0,1001.0,858.0,2665.0,179.0,2665.0,4.0,2665.0,0.0,1533.0,2660.0,23.0,333.0,326.0,6.0,6.0,158.0,2665.0,2665.0,62.0,383.0,114.0,30.0,1593.0,2665.0,920.0,2665.0,2362.0
HLA-DR,1658.0,1658.0,852.0,1658.0,235.0,431.0,91.0,276.0,44.0,87.0,710.0,86.0,327.0,1534.0,1117.0,19.0,540.0,1016.0,639.0,1658.0,137.0,1658.0,1.0,1654.0,1533.0,0.0,1658.0,22.0,133.0,149.0,4.0,1.0,143.0,1658.0,1658.0,37.0,164.0,84.0,25.0,953.0,1658.0,511.0,1658.0,1428.0
HLA_Class_1,2931.0,2931.0,1682.0,2931.0,245.0,438.0,143.0,283.0,56.0,92.0,985.0,158.0,429.0,2110.0,1471.0,40.0,932.0,1087.0,903.0,2931.0,181.0,2931.0,4.0,2923.0,2660.0,1658.0,0.0,23.0,355.0,340.0,6.0,6.0,159.0,2931.0,2931.0,64.0,414.0,118.0,31.0,1664.0,2931.0,990.0,2931.0,2562.0
IDO,23.0,23.0,12.0,23.0,10.0,10.0,4.0,5.0,5.0,1.0,13.0,4.0,7.0,21.0,21.0,2.0,10.0,14.0,20.0,23.0,6.0,23.0,1.0,23.0,23.0,22.0,23.0,0.0,2.0,2.0,1.0,1.0,2.0,23.0,23.0,1.0,2.0,4.0,1.0,17.0,23.0,12.0,23.0,22.0
Keratin17,355.0,355.0,348.0,355.0,17.0,18.0,12.0,14.0,3.0,7.0,37.0,5.0,27.0,155.0,141.0,6.0,186.0,65.0,37.0,355.0,85.0,355.0,1.0,355.0,333.0,133.0,355.0,2.0,0.0,283.0,2.0,1.0,13.0,355.0,355.0,59.0,339.0,80.0,5.0,311.0,355.0,121.0,355.0,253.0
Keratin6,340.0,340.0,315.0,340.0,22.0,28.0,9.0,28.0,2.0,12.0,52.0,4.0,33.0,173.0,157.0,7.0,177.0,82.0,48.0,340.0,91.0,340.0,1.0,340.0,326.0,149.0,340.0,2.0,283.0,0.0,1.0,1.0,16.0,340.0,340.0,58.0,302.0,79.0,7.0,288.0,340.0,107.0,340.0,243.0
Ki67,6.0,6.0,5.0,6.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,3.0,5.0,4.0,6.0,1.0,6.0,3.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,0.0,3.0,1.0,6.0,6.0,1.0,4.0,1.0,1.0,5.0,6.0,4.0,6.0,5.0
Lag3,6.0,6.0,6.0,6.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,6.0,6.0,6.0,1.0,6.0,4.0,6.0,6.0,1.0,6.0,1.0,1.0,1.0,3.0,0.0,1.0,6.0,6.0,1.0,5.0,1.0,1.0,6.0,6.0,2.0,6.0,4.0
MPO,159.0,159.0,78.0,159.0,78.0,65.0,15.0,59.0,5.0,7.0,70.0,8.0,32.0,154.0,133.0,2.0,75.0,126.0,63.0,159.0,12.0,159.0,1.0,159.0,158.0,143.0,159.0,2.0,13.0,16.0,1.0,1.0,0.0,159.0,159.0,4.0,14.0,9.0,5.0,98.0,159.0,39.0,159.0,145.0
Na,2938.0,2938.0,1683.0,2938.0,245.0,438.0,143.0,283.0,56.0,92.0,985.0,158.0,429.0,2112.0,1471.0,40.0,932.0,1087.0,903.0,2938.0,181.0,2938.0,4.0,2930.0,2665.0,1658.0,2931.0,23.0,355.0,340.0,6.0,6.0,159.0,0.0,2938.0,64.0,414.0,118.0,31.0,1665.0,2938.0,990.0,2938.0,2568.0
P,2938.0,2938.0,1683.0,2938.0,245.0,438.0,143.0,283.0,56.0,92.0,985.0,158.0,429.0,2112.0,1471.0,40.0,932.0,1087.0,903.0,2938.0,181.0,2938.0,4.0,2930.0,2665.0,1658.0,2931.0,23.0,355.0,340.0,6.0,6.0,159.0,2938.0,0.0,64.0,414.0,118.0,31.0,1665.0,2938.0,990.0,2938.0,2568.0
p53,64.0,64.0,63.0,64.0,5.0,4.0,3.0,5.0,2.0,6.0,8.0,4.0,6.0,37.0,34.0,4.0,34.0,18.0,7.0,64.0,33.0,64.0,1.0,64.0,62.0,37.0,64.0,1.0,59.0,58.0,1.0,1.0,4.0,64.0,64.0,0.0,58.0,27.0,2.0,60.0,64.0,39.0,64.0,51.0
Pan-Keratin,414.0,414.0,396.0,414.0,19.0,27.0,18.0,23.0,5.0,11.0,52.0,2.0,32.0,190.0,166.0,6.0,199.0,88.0,54.0,414.0,89.0,414.0,4.0,414.0,383.0,164.0,414.0,2.0,339.0,302.0,4.0,5.0,14.0,414.0,414.0,58.0,0.0,89.0,5.0,346.0,414.0,132.0,414.0,303.0
PD-L1,118.0,118.0,111.0,118.0,9.0,14.0,2.0,9.0,4.0,3.0,29.0,6.0,19.0,89.0,69.0,2.0,69.0,42.0,21.0,118.0,60.0,118.0,1.0,118.0,114.0,84.0,118.0,4.0,80.0,79.0,1.0,1.0,9.0,118.0,118.0,27.0,89.0,0.0,7.0,103.0,118.0,59.0,118.0,89.0
PD1,31.0,31.0,15.0,31.0,9.0,8.0,1.0,7.0,1.0,1.0,31.0,1.0,17.0,31.0,31.0,1.0,13.0,11.0,26.0,31.0,12.0,31.0,1.0,31.0,30.0,25.0,31.0,1.0,5.0,7.0,1.0,1.0,5.0,31.0,31.0,2.0,5.0,7.0,0.0,22.0,31.0,7.0,31.0,27.0
phospho-S6,1665.0,1665.0,1136.0,1665.0,166.0,261.0,103.0,165.0,41.0,60.0,528.0,124.0,258.0,1183.0,853.0,29.0,636.0,642.0,511.0,1665.0,154.0,1665.0,4.0,1664.0,1593.0,953.0,1664.0,17.0,311.0,288.0,5.0,6.0,98.0,1665.0,1665.0,60.0,346.0,103.0,22.0,0.0,1665.0,670.0,1665.0,1526.0
Si,2938.0,2938.0,1683.0,2938.0,245.0,438.0,143.0,283.0,56.0,92.0,985.0,158.0,429.0,2112.0,1471.0,40.0,932.0,1087.0,903.0,2938.0,181.0,2938.0,4.0,2930.0,2665.0,1658.0,2931.0,23.0,355.0,340.0,6.0,6.0,159.0,2938.0,2938.0,64.0,414.0,118.0,31.0,1665.0,0.0,990.0,2938.0,2568.0
SMA,990.0,990.0,734.0,990.0,73.0,106.0,62.0,77.0,12.0,35.0,269.0,108.0,127.0,653.0,431.0,25.0,323.0,323.0,225.0,990.0,111.0,990.0,2.0,989.0,920.0,511.0,990.0,12.0,121.0,107.0,4.0,2.0,39.0,990.0,990.0,39.0,132.0,59.0,7.0,670.0,990.0,0.0,990.0,960.0
Ta,2938.0,2938.0,1683.0,2938.0,245.0,438.0,143.0,283.0,56.0,92.0,985.0,158.0,429.0,2112.0,1471.0,40.0,932.0,1087.0,903.0,2938.0,181.0,2938.0,4.0,2930.0,2665.0,1658.0,2931.0,23.0,355.0,340.0,6.0,6.0,159.0,2938.0,2938.0,64.0,414.0,118.0,31.0,1665.0,2938.0,990.0,0.0,2568.0
Vimentin,2568.0,2568.0,1530.0,2568.0,222.0,375.0,126.0,246.0,48.0,79.0,855.0,151.0,384.0,1839.0,1262.0,32.0,818.0,945.0,781.0,2568.0,159.0,2568.0,2.0,2562.0,2362.0,1428.0,2562.0,22.0,253.0,243.0,5.0,4.0,145.0,2568.0,2568.0,51.0,303.0,89.0,27.0,1526.0,2568.0,960.0,2568.0,0.0
