,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,538.0,538.0,280.0,538.0,7.0,26.0,4.0,487.0,7.0,219.0,0.0,21.0,152.0,536.0,534.0,8.0,44.0,388.0,417.0,538.0,433.0,538.0,0.0,520.0,536.0,379.0,538.0,24.0,1.0,194.0,21.0,18.0,7.0,538.0,538.0,8.0,100.0,375.0,46.0,201.0,538.0,33.0,538.0,507.0
CD31,240.0,240.0,213.0,240.0,5.0,3.0,1.0,116.0,1.0,25.0,21.0,0.0,8.0,138.0,71.0,2.0,8.0,52.0,35.0,240.0,100.0,240.0,0.0,240.0,239.0,51.0,240.0,4.0,1.0,25.0,1.0,2.0,4.0,240.0,240.0,1.0,19.0,56.0,3.0,49.0,240.0,74.0,240.0,240.0
CD4,258.0,258.0,116.0,258.0,11.0,35.0,1.0,252.0,8.0,147.0,152.0,8.0,0.0,258.0,255.0,1.0,32.0,227.0,121.0,258.0,207.0,258.0,0.0,248.0,257.0,225.0,258.0,28.0,1.0,88.0,9.0,5.0,5.0,258.0,258.0,1.0,54.0,198.0,17.0,121.0,258.0,13.0,258.0,245.0
CD45,2320.0,2320.0,1390.0,2320.0,20.0,96.0,6.0,2069.0,20.0,834.0,536.0,138.0,258.0,0.0,1559.0,27.0,162.0,1520.0,793.0,2320.0,1947.0,2320.0,0.0,1888.0,2258.0,1329.0,2320.0,55.0,5.0,955.0,136.0,18.0,29.0,2320.0,2320.0,35.0,591.0,1536.0,52.0,646.0,2320.0,129.0,2320.0,2154.0
CD45RO,1570.0,1570.0,859.0,1570.0,18.0,88.0,5.0,1433.0,18.0,675.0,534.0,71.0,255.0,1559.0,0.0,23.0,140.0,1160.0,766.0,1570.0,1307.0,1570.0,0.0,1386.0,1548.0,1086.0,1570.0,54.0,3.0,588.0,70.0,18.0,29.0,1570.0,1570.0,19.0,356.0,1061.0,49.0,501.0,1570.0,85.0,1570.0,1463.0
CD56,28.0,28.0,11.0,28.0,3.0,6.0,1.0,25.0,3.0,8.0,8.0,2.0,1.0,27.0,23.0,0.0,4.0,19.0,9.0,28.0,17.0,28.0,0.0,26.0,27.0,17.0,28.0,5.0,1.0,7.0,1.0,1.0,3.0,28.0,28.0,1.0,5.0,17.0,1.0,10.0,28.0,3.0,28.0,25.0
CD63,175.0,175.0,101.0,175.0,8.0,13.0,5.0,160.0,3.0,78.0,44.0,8.0,32.0,162.0,140.0,4.0,0.0,155.0,69.0,175.0,140.0,175.0,0.0,166.0,171.0,142.0,175.0,7.0,3.0,87.0,11.0,2.0,12.0,175.0,175.0,4.0,47.0,135.0,8.0,80.0,175.0,9.0,175.0,169.0
CD68,1595.0,1595.0,898.0,1595.0,15.0,82.0,6.0,1515.0,16.0,766.0,388.0,52.0,227.0,1520.0,1160.0,19.0,155.0,0.0,554.0,1595.0,1359.0,1595.0,0.0,1357.0,1565.0,1129.0,1595.0,43.0,4.0,655.0,86.0,16.0,26.0,1595.0,1595.0,21.0,414.0,1132.0,39.0,505.0,1595.0,59.0,1595.0,1524.0
CD8,796.0,796.0,434.0,796.0,8.0,37.0,5.0,711.0,7.0,312.0,417.0,35.0,121.0,793.0,766.0,9.0,69.0,554.0,0.0,796.0,666.0,796.0,0.0,714.0,783.0,524.0,796.0,25.0,1.0,300.0,35.0,15.0,5.0,796.0,796.0,12.0,168.0,530.0,45.0,272.0,796.0,39.0,796.0,741.0
dsDNA,3027.0,3027.0,1943.0,3027.0,20.0,99.0,8.0,2286.0,20.0,838.0,538.0,240.0,258.0,2320.0,1570.0,28.0,175.0,1595.0,796.0,0.0,2519.0,3027.0,0.0,2310.0,2909.0,1337.0,3027.0,56.0,9.0,1275.0,185.0,18.0,29.0,3027.0,3027.0,42.0,828.0,1924.0,53.0,746.0,3027.0,194.0,3027.0,2785.0
EGFR,2519.0,2519.0,1724.0,2519.0,13.0,86.0,8.0,1967.0,16.0,709.0,433.0,100.0,207.0,1947.0,1307.0,17.0,140.0,1359.0,666.0,2519.0,0.0,2519.0,0.0,1831.0,2419.0,1120.0,2519.0,37.0,9.0,1226.0,181.0,9.0,20.0,2519.0,2519.0,39.0,801.0,1827.0,49.0,636.0,2519.0,97.0,2519.0,2300.0
Fe,3027.0,3027.0,1943.0,3027.0,20.0,99.0,8.0,2286.0,20.0,838.0,538.0,240.0,258.0,2320.0,1570.0,28.0,175.0,1595.0,796.0,3027.0,2519.0,0.0,0.0,2310.0,2909.0,1337.0,3027.0,56.0,9.0,1275.0,185.0,18.0,29.0,3027.0,3027.0,42.0,828.0,1924.0,53.0,746.0,3027.0,194.0,3027.0,2785.0
FoxP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H3K27me3,2310.0,2310.0,1448.0,2310.0,20.0,90.0,6.0,1790.0,19.0,726.0,520.0,240.0,248.0,1888.0,1386.0,26.0,166.0,1357.0,714.0,2310.0,1831.0,2310.0,0.0,0.0,2288.0,1164.0,2310.0,56.0,8.0,914.0,143.0,18.0,29.0,2310.0,2310.0,37.0,576.0,1432.0,50.0,629.0,2310.0,190.0,2310.0,2184.0
H3K9ac,2909.0,2909.0,1875.0,2909.0,20.0,98.0,6.0,2210.0,20.0,826.0,536.0,239.0,257.0,2258.0,1548.0,27.0,171.0,1565.0,783.0,2909.0,2419.0,2909.0,0.0,2288.0,0.0,1312.0,2909.0,55.0,9.0,1236.0,185.0,18.0,29.0,2909.0,2909.0,42.0,794.0,1864.0,53.0,728.0,2909.0,193.0,2909.0,2691.0
HLA-DR,1337.0,1337.0,729.0,1337.0,15.0,87.0,5.0,1305.0,18.0,677.0,379.0,51.0,225.0,1329.0,1086.0,17.0,142.0,1129.0,524.0,1337.0,1120.0,1337.0,0.0,1164.0,1312.0,0.0,1337.0,52.0,3.0,518.0,63.0,16.0,24.0,1337.0,1337.0,16.0,302.0,959.0,40.0,453.0,1337.0,63.0,1337.0,1271.0
HLA_Class_1,3027.0,3027.0,1943.0,3027.0,20.0,99.0,8.0,2286.0,20.0,838.0,538.0,240.0,258.0,2320.0,1570.0,28.0,175.0,1595.0,796.0,3027.0,2519.0,3027.0,0.0,2310.0,2909.0,1337.0,0.0,56.0,9.0,1275.0,185.0,18.0,29.0,3027.0,3027.0,42.0,828.0,1924.0,53.0,746.0,3027.0,194.0,3027.0,2785.0
IDO,56.0,56.0,22.0,56.0,10.0,20.0,1.0,50.0,3.0,27.0,24.0,4.0,28.0,55.0,54.0,5.0,7.0,43.0,25.0,56.0,37.0,56.0,0.0,56.0,55.0,52.0,56.0,0.0,1.0,17.0,3.0,1.0,5.0,56.0,56.0,2.0,8.0,39.0,6.0,29.0,56.0,9.0,56.0,52.0
Keratin17,9.0,9.0,9.0,9.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,3.0,4.0,1.0,9.0,9.0,9.0,0.0,8.0,9.0,3.0,9.0,1.0,0.0,8.0,4.0,1.0,1.0,9.0,9.0,2.0,8.0,8.0,3.0,4.0,9.0,2.0,9.0,9.0
Keratin6,1275.0,1275.0,1015.0,1275.0,8.0,41.0,5.0,989.0,5.0,321.0,194.0,25.0,88.0,955.0,588.0,7.0,87.0,655.0,300.0,1275.0,1226.0,1275.0,0.0,914.0,1236.0,518.0,1275.0,17.0,8.0,0.0,133.0,5.0,6.0,1275.0,1275.0,35.0,582.0,990.0,25.0,304.0,1275.0,46.0,1275.0,1173.0
Ki67,185.0,185.0,166.0,185.0,1.0,5.0,1.0,138.0,1.0,40.0,21.0,1.0,9.0,136.0,70.0,1.0,11.0,86.0,35.0,185.0,181.0,185.0,0.0,143.0,185.0,63.0,185.0,3.0,4.0,133.0,0.0,2.0,2.0,185.0,185.0,16.0,114.0,167.0,4.0,52.0,185.0,11.0,185.0,177.0
Lag3,18.0,18.0,7.0,18.0,1.0,2.0,1.0,17.0,1.0,6.0,18.0,2.0,5.0,18.0,18.0,1.0,2.0,16.0,15.0,18.0,9.0,18.0,0.0,18.0,18.0,16.0,18.0,1.0,1.0,5.0,2.0,0.0,2.0,18.0,18.0,1.0,3.0,11.0,4.0,8.0,18.0,2.0,18.0,16.0
MPO,29.0,29.0,13.0,29.0,4.0,5.0,1.0,26.0,1.0,8.0,7.0,4.0,5.0,29.0,29.0,3.0,12.0,26.0,5.0,29.0,20.0,29.0,0.0,29.0,29.0,24.0,29.0,5.0,1.0,6.0,2.0,2.0,0.0,29.0,29.0,1.0,4.0,16.0,2.0,11.0,29.0,8.0,29.0,28.0
Na,3027.0,3027.0,1943.0,3027.0,20.0,99.0,8.0,2286.0,20.0,838.0,538.0,240.0,258.0,2320.0,1570.0,28.0,175.0,1595.0,796.0,3027.0,2519.0,3027.0,0.0,2310.0,2909.0,1337.0,3027.0,56.0,9.0,1275.0,185.0,18.0,29.0,0.0,3027.0,42.0,828.0,1924.0,53.0,746.0,3027.0,194.0,3027.0,2785.0
P,3027.0,3027.0,1943.0,3027.0,20.0,99.0,8.0,2286.0,20.0,838.0,538.0,240.0,258.0,2320.0,1570.0,28.0,175.0,1595.0,796.0,3027.0,2519.0,3027.0,0.0,2310.0,2909.0,1337.0,3027.0,56.0,9.0,1275.0,185.0,18.0,29.0,3027.0,0.0,42.0,828.0,1924.0,53.0,746.0,3027.0,194.0,3027.0,2785.0
p53,42.0,42.0,39.0,42.0,3.0,2.0,1.0,35.0,1.0,12.0,8.0,1.0,1.0,35.0,19.0,1.0,4.0,21.0,12.0,42.0,39.0,42.0,0.0,37.0,42.0,16.0,42.0,2.0,2.0,35.0,16.0,1.0,1.0,42.0,42.0,0.0,21.0,35.0,3.0,11.0,42.0,3.0,42.0,40.0
Pan-Keratin,828.0,828.0,671.0,828.0,3.0,34.0,3.0,610.0,2.0,197.0,100.0,19.0,54.0,591.0,356.0,5.0,47.0,414.0,168.0,828.0,801.0,828.0,0.0,576.0,794.0,302.0,828.0,8.0,8.0,582.0,114.0,3.0,4.0,828.0,828.0,21.0,0.0,652.0,11.0,201.0,828.0,30.0,828.0,819.0
PD-L1,1924.0,1924.0,1395.0,1924.0,16.0,84.0,5.0,1575.0,13.0,608.0,375.0,56.0,198.0,1536.0,1061.0,17.0,135.0,1132.0,530.0,1924.0,1827.0,1924.0,0.0,1432.0,1864.0,959.0,1924.0,39.0,8.0,990.0,167.0,11.0,16.0,1924.0,1924.0,35.0,652.0,0.0,47.0,521.0,1924.0,66.0,1924.0,1774.0
PD1,53.0,53.0,28.0,53.0,3.0,3.0,1.0,48.0,1.0,26.0,46.0,3.0,17.0,52.0,49.0,1.0,8.0,39.0,45.0,53.0,49.0,53.0,0.0,50.0,53.0,40.0,53.0,6.0,3.0,25.0,4.0,4.0,2.0,53.0,53.0,3.0,11.0,47.0,0.0,20.0,53.0,5.0,53.0,50.0
phospho-S6,746.0,746.0,460.0,746.0,9.0,41.0,4.0,624.0,11.0,292.0,201.0,49.0,121.0,646.0,501.0,10.0,80.0,505.0,272.0,746.0,636.0,746.0,0.0,629.0,728.0,453.0,746.0,29.0,4.0,304.0,52.0,8.0,11.0,746.0,746.0,11.0,201.0,521.0,20.0,0.0,746.0,54.0,746.0,715.0
Si,3027.0,3027.0,1943.0,3027.0,20.0,99.0,8.0,2286.0,20.0,838.0,538.0,240.0,258.0,2320.0,1570.0,28.0,175.0,1595.0,796.0,3027.0,2519.0,3027.0,0.0,2310.0,2909.0,1337.0,3027.0,56.0,9.0,1275.0,185.0,18.0,29.0,3027.0,3027.0,42.0,828.0,1924.0,53.0,746.0,0.0,194.0,3027.0,2785.0
SMA,194.0,194.0,159.0,194.0,4.0,10.0,1.0,111.0,2.0,29.0,33.0,74.0,13.0,129.0,85.0,3.0,9.0,59.0,39.0,194.0,97.0,194.0,0.0,190.0,193.0,63.0,194.0,9.0,2.0,46.0,11.0,2.0,8.0,194.0,194.0,3.0,30.0,66.0,5.0,54.0,194.0,0.0,194.0,194.0
Ta,3027.0,3027.0,1943.0,3027.0,20.0,99.0,8.0,2286.0,20.0,838.0,538.0,240.0,258.0,2320.0,1570.0,28.0,175.0,1595.0,796.0,3027.0,2519.0,3027.0,0.0,2310.0,2909.0,1337.0,3027.0,56.0,9.0,1275.0,185.0,18.0,29.0,3027.0,3027.0,42.0,828.0,1924.0,53.0,746.0,3027.0,194.0,0.0,2785.0
Vimentin,2785.0,2785.0,1804.0,2785.0,18.0,95.0,8.0,2119.0,18.0,804.0,507.0,240.0,245.0,2154.0,1463.0,25.0,169.0,1524.0,741.0,2785.0,2300.0,2785.0,0.0,2184.0,2691.0,1271.0,2785.0,52.0,9.0,1173.0,177.0,16.0,28.0,2785.0,2785.0,40.0,819.0,1774.0,50.0,715.0,2785.0,194.0,2785.0,0.0
