,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,256.0,256.0,128.0,256.0,68.0,130.0,171.0,184.0,13.0,4.0,0.0,79.0,129.0,255.0,235.0,22.0,47.0,201.0,147.0,256.0,10.0,256.0,7.0,256.0,256.0,226.0,256.0,9.0,3.0,43.0,10.0,10.0,9.0,256.0,256.0,4.0,13.0,9.0,35.0,248.0,256.0,155.0,256.0,219.0
CD31,431.0,431.0,330.0,431.0,48.0,119.0,322.0,184.0,7.0,2.0,79.0,0.0,54.0,297.0,176.0,15.0,52.0,218.0,53.0,431.0,33.0,431.0,4.0,431.0,428.0,246.0,431.0,2.0,9.0,170.0,19.0,4.0,7.0,431.0,431.0,4.0,72.0,5.0,11.0,411.0,431.0,309.0,431.0,395.0
CD4,205.0,205.0,114.0,205.0,91.0,148.0,149.0,182.0,12.0,3.0,129.0,54.0,0.0,205.0,196.0,25.0,53.0,176.0,68.0,205.0,11.0,205.0,5.0,205.0,205.0,196.0,205.0,7.0,6.0,47.0,5.0,6.0,8.0,205.0,205.0,3.0,14.0,9.0,26.0,200.0,205.0,123.0,205.0,186.0
CD45,1321.0,1321.0,897.0,1321.0,181.0,565.0,972.0,798.0,21.0,6.0,255.0,297.0,205.0,0.0,688.0,70.0,184.0,866.0,175.0,1321.0,163.0,1321.0,7.0,1317.0,1312.0,888.0,1320.0,13.0,47.0,680.0,71.0,10.0,24.0,1321.0,1321.0,27.0,426.0,42.0,39.0,1258.0,1321.0,653.0,1321.0,899.0
CD45RO,1179.0,1179.0,914.0,1179.0,169.0,408.0,795.0,539.0,20.0,5.0,235.0,176.0,196.0,688.0,0.0,82.0,137.0,521.0,152.0,1179.0,214.0,1179.0,7.0,1178.0,1177.0,603.0,1179.0,13.0,102.0,771.0,132.0,10.0,18.0,1179.0,1179.0,54.0,616.0,79.0,39.0,1166.0,1179.0,403.0,1179.0,545.0
CD56,195.0,195.0,176.0,195.0,23.0,46.0,143.0,48.0,4.0,1.0,22.0,15.0,25.0,70.0,82.0,0.0,19.0,49.0,23.0,195.0,67.0,195.0,2.0,195.0,195.0,56.0,195.0,11.0,40.0,167.0,21.0,2.0,4.0,195.0,195.0,9.0,141.0,14.0,6.0,192.0,195.0,43.0,195.0,62.0
CD63,195.0,195.0,137.0,195.0,66.0,116.0,145.0,151.0,7.0,1.0,47.0,52.0,53.0,184.0,137.0,19.0,0.0,185.0,38.0,195.0,24.0,195.0,1.0,195.0,193.0,162.0,195.0,5.0,3.0,101.0,3.0,4.0,13.0,195.0,195.0,3.0,45.0,10.0,9.0,194.0,195.0,114.0,195.0,182.0
CD68,1029.0,1029.0,672.0,1029.0,178.0,502.0,756.0,704.0,17.0,6.0,201.0,218.0,176.0,866.0,521.0,49.0,185.0,0.0,142.0,1029.0,111.0,1029.0,5.0,1026.0,1019.0,748.0,1028.0,9.0,27.0,519.0,30.0,10.0,19.0,1029.0,1029.0,14.0,305.0,27.0,33.0,980.0,1029.0,494.0,1029.0,781.0
CD8,176.0,176.0,87.0,176.0,54.0,93.0,128.0,121.0,11.0,1.0,147.0,53.0,68.0,175.0,152.0,23.0,38.0,142.0,0.0,176.0,6.0,176.0,3.0,176.0,176.0,152.0,176.0,9.0,2.0,25.0,8.0,5.0,3.0,176.0,176.0,2.0,5.0,9.0,28.0,171.0,176.0,113.0,176.0,160.0
dsDNA,4489.0,4488.0,3812.0,4489.0,181.0,679.0,2849.0,915.0,21.0,8.0,256.0,431.0,205.0,1321.0,1179.0,195.0,195.0,1029.0,176.0,0.0,816.0,4489.0,7.0,4483.0,4458.0,1101.0,4484.0,13.0,265.0,3720.0,306.0,10.0,24.0,4489.0,4489.0,72.0,2927.0,264.0,40.0,4253.0,4489.0,944.0,4489.0,1199.0
EGFR,816.0,816.0,805.0,816.0,14.0,84.0,614.0,93.0,1.0,1.0,10.0,33.0,11.0,163.0,214.0,67.0,24.0,111.0,6.0,816.0,0.0,816.0,2.0,815.0,813.0,152.0,816.0,3.0,74.0,802.0,99.0,2.0,4.0,816.0,816.0,35.0,748.0,105.0,5.0,806.0,816.0,96.0,816.0,105.0
Fe,4489.0,4488.0,3812.0,4489.0,181.0,679.0,2849.0,915.0,21.0,8.0,256.0,431.0,205.0,1321.0,1179.0,195.0,195.0,1029.0,176.0,4489.0,816.0,0.0,7.0,4483.0,4458.0,1101.0,4484.0,13.0,265.0,3720.0,306.0,10.0,24.0,4489.0,4489.0,72.0,2927.0,264.0,40.0,4253.0,4489.0,944.0,4489.0,1199.0
FoxP3,7.0,7.0,5.0,7.0,1.0,4.0,7.0,6.0,1.0,1.0,7.0,4.0,5.0,7.0,7.0,2.0,1.0,5.0,3.0,7.0,2.0,7.0,0.0,7.0,7.0,6.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,2.0,7.0,7.0,4.0,7.0,6.0
H3K27me3,4483.0,4482.0,3810.0,4483.0,181.0,678.0,2846.0,913.0,21.0,8.0,256.0,431.0,205.0,1317.0,1178.0,195.0,195.0,1026.0,176.0,4483.0,815.0,4483.0,7.0,0.0,4453.0,1098.0,4478.0,13.0,265.0,3718.0,306.0,10.0,24.0,4483.0,4483.0,72.0,2927.0,264.0,40.0,4249.0,4483.0,939.0,4483.0,1194.0
H3K9ac,4458.0,4457.0,3793.0,4458.0,180.0,675.0,2831.0,908.0,21.0,8.0,256.0,428.0,205.0,1312.0,1177.0,195.0,193.0,1019.0,176.0,4458.0,813.0,4458.0,7.0,4453.0,0.0,1095.0,4454.0,13.0,264.0,3701.0,306.0,10.0,24.0,4458.0,4458.0,72.0,2915.0,264.0,40.0,4237.0,4458.0,938.0,4458.0,1190.0
HLA-DR,1101.0,1101.0,744.0,1101.0,181.0,500.0,771.0,694.0,21.0,6.0,226.0,246.0,196.0,888.0,603.0,56.0,162.0,748.0,152.0,1101.0,152.0,1101.0,6.0,1098.0,1095.0,0.0,1101.0,11.0,33.0,552.0,47.0,10.0,19.0,1101.0,1101.0,22.0,351.0,34.0,35.0,1069.0,1101.0,550.0,1101.0,746.0
HLA_Class_1,4484.0,4483.0,3811.0,4484.0,181.0,679.0,2844.0,914.0,21.0,8.0,256.0,431.0,205.0,1320.0,1179.0,195.0,195.0,1028.0,176.0,4484.0,816.0,4484.0,7.0,4478.0,4454.0,1101.0,0.0,13.0,265.0,3718.0,306.0,10.0,24.0,4484.0,4484.0,72.0,2927.0,264.0,40.0,4252.0,4484.0,943.0,4484.0,1198.0
IDO,13.0,13.0,10.0,13.0,9.0,10.0,8.0,9.0,3.0,1.0,9.0,2.0,7.0,13.0,13.0,11.0,5.0,9.0,9.0,13.0,3.0,13.0,1.0,13.0,13.0,11.0,13.0,0.0,5.0,8.0,1.0,1.0,1.0,13.0,13.0,1.0,5.0,1.0,3.0,13.0,13.0,8.0,13.0,11.0
Keratin17,265.0,265.0,262.0,265.0,7.0,25.0,174.0,27.0,1.0,1.0,3.0,9.0,6.0,47.0,102.0,40.0,3.0,27.0,2.0,265.0,74.0,265.0,1.0,265.0,264.0,33.0,265.0,5.0,0.0,265.0,40.0,1.0,2.0,265.0,265.0,10.0,257.0,47.0,3.0,264.0,265.0,24.0,265.0,23.0
Keratin6,3720.0,3719.0,3429.0,3720.0,47.0,351.0,2290.0,437.0,7.0,3.0,43.0,170.0,47.0,680.0,771.0,167.0,101.0,519.0,25.0,3720.0,802.0,3720.0,2.0,3718.0,3701.0,552.0,3718.0,8.0,265.0,0.0,290.0,3.0,15.0,3720.0,3720.0,68.0,2916.0,261.0,9.0,3566.0,3720.0,461.0,3720.0,550.0
Ki67,306.0,306.0,286.0,306.0,3.0,30.0,188.0,50.0,2.0,1.0,10.0,19.0,5.0,71.0,132.0,21.0,3.0,30.0,8.0,306.0,99.0,306.0,2.0,306.0,306.0,47.0,306.0,1.0,40.0,290.0,0.0,1.0,1.0,306.0,306.0,22.0,240.0,23.0,4.0,306.0,306.0,44.0,306.0,41.0
Lag3,10.0,10.0,2.0,10.0,5.0,6.0,7.0,8.0,1.0,1.0,10.0,4.0,6.0,10.0,10.0,2.0,4.0,10.0,5.0,10.0,2.0,10.0,1.0,10.0,10.0,10.0,10.0,1.0,1.0,3.0,1.0,0.0,3.0,10.0,10.0,1.0,1.0,1.0,5.0,10.0,10.0,4.0,10.0,6.0
MPO,24.0,24.0,11.0,24.0,7.0,12.0,18.0,19.0,1.0,1.0,9.0,7.0,8.0,24.0,18.0,4.0,13.0,19.0,3.0,24.0,4.0,24.0,1.0,24.0,24.0,19.0,24.0,1.0,2.0,15.0,1.0,3.0,0.0,24.0,24.0,1.0,5.0,1.0,2.0,23.0,24.0,11.0,24.0,20.0
Na,4489.0,4488.0,3812.0,4489.0,181.0,679.0,2849.0,915.0,21.0,8.0,256.0,431.0,205.0,1321.0,1179.0,195.0,195.0,1029.0,176.0,4489.0,816.0,4489.0,7.0,4483.0,4458.0,1101.0,4484.0,13.0,265.0,3720.0,306.0,10.0,24.0,0.0,4489.0,72.0,2927.0,264.0,40.0,4253.0,4489.0,944.0,4489.0,1199.0
P,4489.0,4488.0,3812.0,4489.0,181.0,679.0,2849.0,915.0,21.0,8.0,256.0,431.0,205.0,1321.0,1179.0,195.0,195.0,1029.0,176.0,4489.0,816.0,4489.0,7.0,4483.0,4458.0,1101.0,4484.0,13.0,265.0,3720.0,306.0,10.0,24.0,4489.0,0.0,72.0,2927.0,264.0,40.0,4253.0,4489.0,944.0,4489.0,1199.0
p53,72.0,72.0,68.0,72.0,3.0,14.0,43.0,17.0,1.0,1.0,4.0,4.0,3.0,27.0,54.0,9.0,3.0,14.0,2.0,72.0,35.0,72.0,1.0,72.0,72.0,22.0,72.0,1.0,10.0,68.0,22.0,1.0,1.0,72.0,72.0,0.0,63.0,6.0,2.0,72.0,72.0,13.0,72.0,17.0
Pan-Keratin,2927.0,2927.0,2845.0,2927.0,15.0,220.0,1857.0,259.0,1.0,3.0,13.0,72.0,14.0,426.0,616.0,141.0,45.0,305.0,5.0,2927.0,748.0,2927.0,1.0,2927.0,2915.0,351.0,2927.0,5.0,257.0,2916.0,240.0,1.0,5.0,2927.0,2927.0,63.0,0.0,252.0,4.0,2861.0,2927.0,241.0,2927.0,301.0
PD-L1,264.0,264.0,257.0,264.0,9.0,30.0,190.0,32.0,5.0,1.0,9.0,5.0,9.0,42.0,79.0,14.0,10.0,27.0,9.0,264.0,105.0,264.0,1.0,264.0,264.0,34.0,264.0,1.0,47.0,261.0,23.0,1.0,1.0,264.0,264.0,6.0,252.0,0.0,7.0,261.0,264.0,12.0,264.0,17.0
PD1,40.0,40.0,19.0,40.0,12.0,20.0,26.0,34.0,4.0,1.0,35.0,11.0,26.0,39.0,39.0,6.0,9.0,33.0,28.0,40.0,5.0,40.0,2.0,40.0,40.0,35.0,40.0,3.0,3.0,9.0,4.0,5.0,2.0,40.0,40.0,2.0,4.0,7.0,0.0,39.0,40.0,27.0,40.0,33.0
phospho-S6,4253.0,4252.0,3658.0,4253.0,181.0,645.0,2721.0,871.0,21.0,8.0,248.0,411.0,200.0,1258.0,1166.0,192.0,194.0,980.0,171.0,4253.0,806.0,4253.0,7.0,4249.0,4237.0,1069.0,4252.0,13.0,264.0,3566.0,306.0,10.0,23.0,4253.0,4253.0,72.0,2861.0,261.0,39.0,0.0,4253.0,889.0,4253.0,1130.0
Si,4489.0,4488.0,3812.0,4489.0,181.0,679.0,2849.0,915.0,21.0,8.0,256.0,431.0,205.0,1321.0,1179.0,195.0,195.0,1029.0,176.0,4489.0,816.0,4489.0,7.0,4483.0,4458.0,1101.0,4484.0,13.0,265.0,3720.0,306.0,10.0,24.0,4489.0,4489.0,72.0,2927.0,264.0,40.0,4253.0,0.0,944.0,4489.0,1199.0
SMA,944.0,944.0,713.0,944.0,103.0,305.0,720.0,443.0,16.0,5.0,155.0,309.0,123.0,653.0,403.0,43.0,114.0,494.0,113.0,944.0,96.0,944.0,4.0,939.0,938.0,550.0,943.0,8.0,24.0,461.0,44.0,4.0,11.0,944.0,944.0,13.0,241.0,12.0,27.0,889.0,944.0,0.0,944.0,745.0
Ta,4489.0,4488.0,3812.0,4489.0,181.0,679.0,2849.0,915.0,21.0,8.0,256.0,431.0,205.0,1321.0,1179.0,195.0,195.0,1029.0,176.0,4489.0,816.0,4489.0,7.0,4483.0,4458.0,1101.0,4484.0,13.0,265.0,3720.0,306.0,10.0,24.0,4489.0,4489.0,72.0,2927.0,264.0,40.0,4253.0,4489.0,944.0,0.0,1199.0
Vimentin,1199.0,1199.0,816.0,1199.0,165.0,464.0,887.0,673.0,21.0,6.0,219.0,395.0,186.0,899.0,545.0,62.0,182.0,781.0,160.0,1199.0,105.0,1199.0,6.0,1194.0,1190.0,746.0,1198.0,11.0,23.0,550.0,41.0,6.0,20.0,1199.0,1199.0,17.0,301.0,17.0,33.0,1130.0,1199.0,745.0,1199.0,0.0
