,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD45,1155.0,1155.0,1073.0,1155.0,32.0,362.0,797.0,499.0,0.0,2.0,117.0,3.0,135.0,0.0,469.0,4.0,218.0,265.0,27.0,1154.0,621.0,1155.0,7.0,1153.0,1126.0,619.0,1154.0,1.0,557.0,601.0,80.0,4.0,29.0,1155.0,1155.0,97.0,585.0,29.0,43.0,858.0,1155.0,699.0,1155.0,981.0
CD45RO,576.0,576.0,546.0,576.0,26.0,209.0,418.0,313.0,0.0,1.0,111.0,2.0,116.0,469.0,0.0,2.0,152.0,175.0,18.0,576.0,322.0,576.0,7.0,576.0,572.0,317.0,576.0,1.0,266.0,304.0,64.0,4.0,19.0,576.0,576.0,86.0,257.0,14.0,50.0,492.0,576.0,381.0,576.0,515.0
CD56,6.0,6.0,6.0,6.0,2.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,0.0,1.0,4.0,1.0,6.0,3.0,6.0,1.0,6.0,6.0,4.0,6.0,1.0,3.0,3.0,2.0,1.0,1.0,6.0,6.0,2.0,3.0,1.0,1.0,4.0,6.0,4.0,6.0,6.0
CD63,356.0,356.0,340.0,356.0,15.0,91.0,293.0,128.0,0.0,1.0,31.0,1.0,34.0,218.0,152.0,1.0,0.0,76.0,3.0,355.0,193.0,356.0,2.0,355.0,352.0,153.0,356.0,1.0,110.0,148.0,15.0,1.0,15.0,356.0,356.0,22.0,111.0,9.0,13.0,261.0,356.0,282.0,356.0,342.0
CD68,283.0,283.0,255.0,283.0,13.0,167.0,219.0,203.0,0.0,2.0,45.0,2.0,60.0,265.0,175.0,4.0,76.0,0.0,7.0,282.0,118.0,283.0,3.0,282.0,277.0,193.0,283.0,1.0,90.0,115.0,15.0,1.0,9.0,283.0,283.0,27.0,97.0,4.0,19.0,223.0,283.0,202.0,283.0,273.0
CD8,27.0,27.0,22.0,27.0,3.0,8.0,20.0,8.0,0.0,1.0,21.0,1.0,3.0,27.0,18.0,1.0,3.0,7.0,0.0,27.0,14.0,27.0,2.0,27.0,27.0,16.0,27.0,1.0,10.0,10.0,2.0,1.0,2.0,27.0,27.0,1.0,8.0,3.0,3.0,17.0,27.0,19.0,27.0,26.0
dsDNA,2654.0,2654.0,2457.0,2654.0,34.0,379.0,1726.0,636.0,0.0,2.0,122.0,23.0,135.0,1154.0,576.0,6.0,355.0,282.0,27.0,0.0,1390.0,2654.0,7.0,2643.0,2525.0,671.0,2645.0,1.0,1368.0,1433.0,140.0,4.0,36.0,2654.0,2654.0,188.0,1465.0,57.0,60.0,1790.0,2654.0,1532.0,2654.0,2021.0
EGFR,1390.0,1390.0,1388.0,1390.0,12.0,154.0,721.0,352.0,0.0,2.0,39.0,3.0,55.0,621.0,322.0,3.0,193.0,118.0,14.0,1390.0,0.0,1390.0,2.0,1388.0,1376.0,341.0,1390.0,1.0,1110.0,1170.0,124.0,1.0,10.0,1390.0,1390.0,153.0,1088.0,50.0,40.0,1066.0,1390.0,608.0,1390.0,1022.0
Fe,2657.0,2657.0,2459.0,2657.0,34.0,380.0,1728.0,637.0,0.0,2.0,122.0,23.0,135.0,1155.0,576.0,6.0,356.0,283.0,27.0,2654.0,1390.0,0.0,7.0,2646.0,2528.0,671.0,2647.0,1.0,1368.0,1433.0,140.0,4.0,36.0,2657.0,2657.0,188.0,1467.0,57.0,60.0,1790.0,2657.0,1533.0,2657.0,2023.0
FoxP3,7.0,7.0,6.0,7.0,1.0,4.0,7.0,3.0,0.0,1.0,7.0,1.0,5.0,7.0,7.0,1.0,2.0,3.0,2.0,7.0,2.0,7.0,0.0,7.0,7.0,4.0,7.0,1.0,2.0,3.0,1.0,1.0,1.0,7.0,7.0,1.0,2.0,1.0,4.0,7.0,7.0,6.0,7.0,7.0
H3K27me3,2646.0,2646.0,2452.0,2646.0,34.0,379.0,1719.0,637.0,0.0,2.0,122.0,23.0,135.0,1153.0,576.0,6.0,355.0,282.0,27.0,2643.0,1388.0,2646.0,7.0,0.0,2520.0,671.0,2637.0,1.0,1366.0,1431.0,140.0,4.0,36.0,2646.0,2646.0,188.0,1464.0,57.0,60.0,1790.0,2646.0,1527.0,2646.0,2014.0
H3K9ac,2528.0,2528.0,2401.0,2528.0,30.0,369.0,1622.0,635.0,0.0,2.0,122.0,23.0,134.0,1126.0,572.0,6.0,352.0,277.0,27.0,2525.0,1376.0,2528.0,7.0,2520.0,0.0,657.0,2525.0,1.0,1309.0,1414.0,140.0,4.0,29.0,2528.0,2528.0,188.0,1346.0,57.0,60.0,1781.0,2528.0,1494.0,2528.0,2003.0
HLA-DR,671.0,671.0,632.0,671.0,17.0,279.0,486.0,317.0,0.0,2.0,78.0,4.0,110.0,619.0,317.0,4.0,153.0,193.0,16.0,671.0,341.0,671.0,4.0,671.0,657.0,0.0,670.0,1.0,277.0,326.0,32.0,3.0,7.0,671.0,671.0,48.0,283.0,16.0,23.0,514.0,671.0,456.0,671.0,598.0
HLA_Class_1,2647.0,2647.0,2457.0,2647.0,34.0,380.0,1719.0,637.0,0.0,2.0,122.0,23.0,135.0,1154.0,576.0,6.0,356.0,283.0,27.0,2645.0,1390.0,2647.0,7.0,2637.0,2525.0,670.0,0.0,1.0,1367.0,1433.0,140.0,4.0,36.0,2647.0,2647.0,188.0,1458.0,57.0,60.0,1790.0,2647.0,1532.0,2647.0,2022.0
IDO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Keratin17,1368.0,1368.0,1333.0,1368.0,12.0,118.0,661.0,290.0,0.0,1.0,21.0,3.0,30.0,557.0,266.0,3.0,110.0,90.0,10.0,1368.0,1110.0,1368.0,2.0,1366.0,1309.0,277.0,1367.0,1.0,0.0,1231.0,116.0,1.0,21.0,1368.0,1368.0,150.0,1292.0,52.0,32.0,981.0,1368.0,454.0,1368.0,860.0
Keratin6,1433.0,1433.0,1412.0,1433.0,9.0,143.0,698.0,345.0,0.0,1.0,32.0,5.0,43.0,601.0,304.0,3.0,148.0,115.0,10.0,1433.0,1170.0,1433.0,3.0,1431.0,1414.0,326.0,1433.0,1.0,1231.0,0.0,122.0,1.0,14.0,1433.0,1433.0,159.0,1204.0,51.0,38.0,1067.0,1433.0,576.0,1433.0,1009.0
Ki67,140.0,140.0,140.0,140.0,1.0,19.0,61.0,66.0,0.0,1.0,3.0,1.0,7.0,80.0,64.0,2.0,15.0,15.0,2.0,140.0,124.0,140.0,1.0,140.0,140.0,32.0,140.0,1.0,116.0,122.0,0.0,1.0,1.0,140.0,140.0,39.0,114.0,7.0,14.0,132.0,140.0,45.0,140.0,99.0
Lag3,4.0,4.0,4.0,4.0,1.0,1.0,4.0,2.0,0.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0
MPO,36.0,36.0,21.0,36.0,17.0,5.0,28.0,5.0,0.0,1.0,3.0,1.0,2.0,29.0,19.0,1.0,15.0,9.0,2.0,36.0,10.0,36.0,1.0,36.0,29.0,7.0,36.0,1.0,21.0,14.0,1.0,1.0,0.0,36.0,36.0,1.0,32.0,1.0,1.0,16.0,36.0,20.0,36.0,16.0
Na,2657.0,2657.0,2459.0,2657.0,34.0,380.0,1728.0,637.0,0.0,2.0,122.0,23.0,135.0,1155.0,576.0,6.0,356.0,283.0,27.0,2654.0,1390.0,2657.0,7.0,2646.0,2528.0,671.0,2647.0,1.0,1368.0,1433.0,140.0,4.0,36.0,0.0,2657.0,188.0,1467.0,57.0,60.0,1790.0,2657.0,1533.0,2657.0,2023.0
P,2657.0,2657.0,2459.0,2657.0,34.0,380.0,1728.0,637.0,0.0,2.0,122.0,23.0,135.0,1155.0,576.0,6.0,356.0,283.0,27.0,2654.0,1390.0,2657.0,7.0,2646.0,2528.0,671.0,2647.0,1.0,1368.0,1433.0,140.0,4.0,36.0,2657.0,0.0,188.0,1467.0,57.0,60.0,1790.0,2657.0,1533.0,2657.0,2023.0
p53,188.0,188.0,188.0,188.0,2.0,18.0,90.0,123.0,0.0,1.0,5.0,1.0,7.0,97.0,86.0,2.0,22.0,27.0,1.0,188.0,153.0,188.0,1.0,188.0,188.0,48.0,188.0,1.0,150.0,159.0,39.0,1.0,1.0,188.0,188.0,0.0,145.0,7.0,11.0,184.0,188.0,79.0,188.0,146.0
Pan-Keratin,1467.0,1467.0,1353.0,1467.0,19.0,128.0,731.0,286.0,0.0,1.0,17.0,1.0,30.0,585.0,257.0,3.0,111.0,97.0,8.0,1465.0,1088.0,1467.0,2.0,1464.0,1346.0,283.0,1458.0,1.0,1292.0,1204.0,114.0,1.0,32.0,1467.0,1467.0,145.0,0.0,53.0,32.0,980.0,1467.0,455.0,1467.0,871.0
PD-L1,57.0,57.0,57.0,57.0,4.0,6.0,20.0,15.0,0.0,1.0,3.0,1.0,4.0,29.0,14.0,1.0,9.0,4.0,3.0,57.0,50.0,57.0,1.0,57.0,57.0,16.0,57.0,1.0,52.0,51.0,7.0,1.0,1.0,57.0,57.0,7.0,53.0,0.0,2.0,46.0,57.0,18.0,57.0,39.0
PD1,60.0,60.0,58.0,60.0,1.0,19.0,39.0,31.0,0.0,1.0,30.0,1.0,22.0,43.0,50.0,1.0,13.0,19.0,3.0,60.0,40.0,60.0,4.0,60.0,60.0,23.0,60.0,1.0,32.0,38.0,14.0,3.0,1.0,60.0,60.0,11.0,32.0,2.0,0.0,55.0,60.0,33.0,60.0,54.0
phospho-S6,1790.0,1790.0,1740.0,1790.0,18.0,296.0,1189.0,525.0,0.0,2.0,92.0,16.0,105.0,858.0,492.0,4.0,261.0,223.0,17.0,1790.0,1066.0,1790.0,7.0,1790.0,1781.0,514.0,1790.0,1.0,981.0,1067.0,132.0,3.0,16.0,1790.0,1790.0,184.0,980.0,46.0,55.0,0.0,1790.0,1083.0,1790.0,1431.0
Si,2657.0,2657.0,2459.0,2657.0,34.0,380.0,1728.0,637.0,0.0,2.0,122.0,23.0,135.0,1155.0,576.0,6.0,356.0,283.0,27.0,2654.0,1390.0,2657.0,7.0,2646.0,2528.0,671.0,2647.0,1.0,1368.0,1433.0,140.0,4.0,36.0,2657.0,2657.0,188.0,1467.0,57.0,60.0,1790.0,0.0,1533.0,2657.0,2023.0
SMA,1533.0,1533.0,1445.0,1533.0,25.0,268.0,1278.0,414.0,0.0,2.0,91.0,23.0,101.0,699.0,381.0,4.0,282.0,202.0,19.0,1532.0,608.0,1533.0,6.0,1527.0,1494.0,456.0,1532.0,1.0,454.0,576.0,45.0,4.0,20.0,1533.0,1533.0,79.0,455.0,18.0,33.0,1083.0,1533.0,0.0,1533.0,1416.0
Ta,2657.0,2657.0,2459.0,2657.0,34.0,380.0,1728.0,637.0,0.0,2.0,122.0,23.0,135.0,1155.0,576.0,6.0,356.0,283.0,27.0,2654.0,1390.0,2657.0,7.0,2646.0,2528.0,671.0,2647.0,1.0,1368.0,1433.0,140.0,4.0,36.0,2657.0,2657.0,188.0,1467.0,57.0,60.0,1790.0,2657.0,1533.0,0.0,2023.0
Vimentin,2023.0,2023.0,1925.0,2023.0,22.0,352.0,1410.0,558.0,0.0,2.0,120.0,23.0,130.0,981.0,515.0,6.0,342.0,273.0,26.0,2021.0,1022.0,2023.0,7.0,2014.0,2003.0,598.0,2022.0,1.0,860.0,1009.0,99.0,4.0,16.0,2023.0,2023.0,146.0,871.0,39.0,54.0,1431.0,2023.0,1416.0,2023.0,0.0
