,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
CD3,1727.0,1727.0,1707.0,1727.0,82.0,512.0,41.0,1093.0,10.0,61.0,0.0,83.0,732.0,1720.0,1607.0,12.0,219.0,520.0,1096.0,1727.0,743.0,1727.0,145.0,1727.0,1723.0,1651.0,1727.0,115.0,201.0,1299.0,402.0,288.0,233.0,1727.0,1727.0,45.0,1331.0,1207.0,404.0,1705.0,1727.0,169.0,1727.0,1162.0
CD31,222.0,222.0,220.0,222.0,29.0,100.0,21.0,173.0,3.0,24.0,83.0,0.0,71.0,202.0,180.0,12.0,55.0,125.0,65.0,222.0,89.0,222.0,9.0,222.0,222.0,188.0,222.0,23.0,38.0,173.0,36.0,11.0,42.0,222.0,222.0,31.0,130.0,141.0,11.0,214.0,222.0,177.0,222.0,221.0
CD4,938.0,938.0,924.0,938.0,96.0,430.0,30.0,750.0,8.0,71.0,732.0,71.0,0.0,938.0,928.0,7.0,216.0,462.0,388.0,938.0,446.0,938.0,125.0,938.0,937.0,916.0,938.0,92.0,113.0,728.0,196.0,165.0,144.0,938.0,938.0,24.0,691.0,742.0,174.0,931.0,938.0,138.0,938.0,728.0
CD45,4226.0,4224.0,4186.0,4226.0,193.0,1224.0,80.0,2839.0,21.0,155.0,1720.0,202.0,938.0,0.0,3208.0,25.0,671.0,1451.0,1483.0,4226.0,1861.0,4226.0,146.0,4226.0,4216.0,4015.0,4226.0,253.0,541.0,3130.0,1017.0,299.0,567.0,4226.0,4226.0,87.0,3219.0,3034.0,425.0,4125.0,4226.0,377.0,4218.0,2466.0
CD45RO,3264.0,3264.0,3227.0,3264.0,190.0,1163.0,68.0,2447.0,19.0,151.0,1607.0,180.0,928.0,3208.0,0.0,22.0,630.0,1378.0,1303.0,3264.0,1434.0,3264.0,146.0,3264.0,3260.0,3129.0,3264.0,238.0,439.0,2450.0,766.0,297.0,488.0,3264.0,3264.0,81.0,2479.0,2389.0,413.0,3220.0,3264.0,352.0,3260.0,2190.0
CD56,25.0,25.0,25.0,25.0,5.0,12.0,6.0,21.0,5.0,3.0,12.0,12.0,7.0,25.0,22.0,0.0,5.0,14.0,10.0,25.0,7.0,25.0,1.0,25.0,25.0,25.0,25.0,3.0,2.0,20.0,12.0,2.0,4.0,25.0,25.0,3.0,17.0,20.0,1.0,25.0,25.0,11.0,25.0,18.0
CD63,696.0,696.0,688.0,696.0,113.0,396.0,29.0,608.0,3.0,62.0,219.0,55.0,216.0,671.0,630.0,5.0,0.0,540.0,248.0,696.0,368.0,696.0,22.0,696.0,695.0,684.0,696.0,94.0,90.0,587.0,130.0,36.0,246.0,696.0,696.0,12.0,518.0,568.0,41.0,692.0,696.0,117.0,696.0,609.0
CD68,1454.0,1454.0,1427.0,1454.0,163.0,796.0,37.0,1366.0,11.0,120.0,520.0,125.0,462.0,1451.0,1378.0,14.0,540.0,0.0,520.0,1454.0,574.0,1454.0,46.0,1454.0,1452.0,1421.0,1454.0,160.0,168.0,1076.0,261.0,92.0,329.0,1454.0,1454.0,37.0,1050.0,1137.0,110.0,1439.0,1454.0,221.0,1452.0,1282.0
CD8,1497.0,1497.0,1481.0,1497.0,110.0,496.0,33.0,962.0,13.0,48.0,1096.0,65.0,388.0,1483.0,1303.0,10.0,248.0,520.0,0.0,1497.0,655.0,1497.0,63.0,1497.0,1494.0,1440.0,1497.0,134.0,178.0,1122.0,339.0,226.0,221.0,1497.0,1497.0,33.0,1185.0,1067.0,338.0,1470.0,1497.0,140.0,1497.0,981.0
dsDNA,5111.0,5109.0,5051.0,5111.0,193.0,1235.0,81.0,2914.0,21.0,156.0,1727.0,222.0,938.0,4226.0,3264.0,25.0,696.0,1454.0,1497.0,0.0,2176.0,5111.0,146.0,5111.0,5100.0,4757.0,5111.0,260.0,653.0,3792.0,1304.0,299.0,569.0,5111.0,5111.0,110.0,3870.0,3584.0,426.0,4941.0,5111.0,401.0,5096.0,2559.0
EGFR,2176.0,2176.0,2176.0,2176.0,93.0,605.0,42.0,1296.0,15.0,72.0,743.0,89.0,446.0,1861.0,1434.0,7.0,368.0,574.0,655.0,2176.0,0.0,2176.0,79.0,2176.0,2175.0,2121.0,2176.0,109.0,410.0,1950.0,598.0,150.0,272.0,2176.0,2176.0,50.0,1883.0,1787.0,223.0,2114.0,2176.0,182.0,2172.0,1188.0
Fe,5111.0,5109.0,5051.0,5111.0,193.0,1235.0,81.0,2914.0,21.0,156.0,1727.0,222.0,938.0,4226.0,3264.0,25.0,696.0,1454.0,1497.0,5111.0,2176.0,0.0,146.0,5111.0,5100.0,4757.0,5111.0,260.0,653.0,3792.0,1304.0,299.0,569.0,5111.0,5111.0,110.0,3870.0,3584.0,426.0,4941.0,5111.0,401.0,5096.0,2559.0
FoxP3,146.0,146.0,145.0,146.0,6.0,41.0,4.0,101.0,2.0,9.0,145.0,9.0,125.0,146.0,146.0,1.0,22.0,46.0,63.0,146.0,79.0,146.0,0.0,146.0,146.0,138.0,146.0,8.0,12.0,117.0,26.0,42.0,25.0,146.0,146.0,4.0,129.0,112.0,36.0,146.0,146.0,12.0,146.0,109.0
H3K27me3,5111.0,5109.0,5051.0,5111.0,193.0,1235.0,81.0,2914.0,21.0,156.0,1727.0,222.0,938.0,4226.0,3264.0,25.0,696.0,1454.0,1497.0,5111.0,2176.0,5111.0,146.0,0.0,5100.0,4757.0,5111.0,260.0,653.0,3792.0,1304.0,299.0,569.0,5111.0,5111.0,110.0,3870.0,3584.0,426.0,4941.0,5111.0,401.0,5096.0,2559.0
H3K9ac,5100.0,5098.0,5040.0,5100.0,193.0,1234.0,81.0,2909.0,21.0,156.0,1723.0,222.0,937.0,4216.0,3260.0,25.0,695.0,1452.0,1494.0,5100.0,2175.0,5100.0,146.0,5100.0,0.0,4747.0,5100.0,260.0,653.0,3786.0,1304.0,299.0,569.0,5100.0,5100.0,110.0,3864.0,3579.0,426.0,4938.0,5100.0,401.0,5085.0,2557.0
HLA-DR,4757.0,4755.0,4713.0,4757.0,192.0,1210.0,79.0,2814.0,21.0,155.0,1651.0,188.0,916.0,4015.0,3129.0,25.0,684.0,1421.0,1440.0,4757.0,2121.0,4757.0,138.0,4757.0,4747.0,0.0,4757.0,251.0,631.0,3580.0,1208.0,288.0,564.0,4757.0,4757.0,100.0,3703.0,3431.0,408.0,4607.0,4757.0,358.0,4749.0,2451.0
HLA_Class_1,5111.0,5109.0,5051.0,5111.0,193.0,1235.0,81.0,2914.0,21.0,156.0,1727.0,222.0,938.0,4226.0,3264.0,25.0,696.0,1454.0,1497.0,5111.0,2176.0,5111.0,146.0,5111.0,5100.0,4757.0,0.0,260.0,653.0,3792.0,1304.0,299.0,569.0,5111.0,5111.0,110.0,3870.0,3584.0,426.0,4941.0,5111.0,401.0,5096.0,2559.0
IDO,260.0,260.0,254.0,260.0,79.0,181.0,6.0,218.0,5.0,18.0,115.0,23.0,92.0,253.0,238.0,3.0,94.0,160.0,134.0,260.0,109.0,260.0,8.0,260.0,260.0,251.0,260.0,0.0,44.0,211.0,50.0,22.0,107.0,260.0,260.0,8.0,178.0,201.0,25.0,259.0,260.0,41.0,260.0,216.0
Keratin17,653.0,653.0,652.0,653.0,29.0,175.0,9.0,351.0,4.0,18.0,201.0,38.0,113.0,541.0,439.0,2.0,90.0,168.0,178.0,653.0,410.0,653.0,12.0,653.0,653.0,631.0,653.0,44.0,0.0,618.0,186.0,38.0,81.0,653.0,653.0,30.0,588.0,500.0,51.0,639.0,653.0,66.0,652.0,359.0
Keratin6,3792.0,3790.0,3770.0,3792.0,167.0,972.0,57.0,2123.0,18.0,127.0,1299.0,173.0,728.0,3130.0,2450.0,20.0,587.0,1076.0,1122.0,3792.0,1950.0,3792.0,117.0,3792.0,3786.0,3580.0,3792.0,211.0,618.0,0.0,1029.0,238.0,467.0,3792.0,3792.0,97.0,3139.0,2843.0,348.0,3686.0,3792.0,320.0,3787.0,1959.0
Ki67,1304.0,1304.0,1299.0,1304.0,24.0,217.0,22.0,675.0,3.0,27.0,402.0,36.0,196.0,1017.0,766.0,12.0,130.0,261.0,339.0,1304.0,598.0,1304.0,26.0,1304.0,1304.0,1208.0,1304.0,50.0,186.0,1029.0,0.0,86.0,98.0,1304.0,1304.0,51.0,1022.0,933.0,114.0,1304.0,1304.0,57.0,1301.0,512.0
Lag3,299.0,299.0,294.0,299.0,18.0,78.0,9.0,194.0,3.0,13.0,288.0,11.0,165.0,299.0,297.0,2.0,36.0,92.0,226.0,299.0,150.0,299.0,42.0,299.0,299.0,288.0,299.0,22.0,38.0,238.0,86.0,0.0,31.0,299.0,299.0,6.0,235.0,223.0,141.0,296.0,299.0,27.0,299.0,229.0
MPO,569.0,569.0,560.0,569.0,101.0,314.0,23.0,429.0,2.0,15.0,233.0,42.0,144.0,567.0,488.0,4.0,246.0,329.0,221.0,569.0,272.0,569.0,25.0,569.0,569.0,564.0,569.0,107.0,81.0,467.0,98.0,31.0,0.0,569.0,569.0,7.0,414.0,378.0,41.0,567.0,569.0,76.0,569.0,489.0
Na,5111.0,5109.0,5051.0,5111.0,193.0,1235.0,81.0,2914.0,21.0,156.0,1727.0,222.0,938.0,4226.0,3264.0,25.0,696.0,1454.0,1497.0,5111.0,2176.0,5111.0,146.0,5111.0,5100.0,4757.0,5111.0,260.0,653.0,3792.0,1304.0,299.0,569.0,0.0,5111.0,110.0,3870.0,3584.0,426.0,4941.0,5111.0,401.0,5096.0,2559.0
P,5111.0,5109.0,5051.0,5111.0,193.0,1235.0,81.0,2914.0,21.0,156.0,1727.0,222.0,938.0,4226.0,3264.0,25.0,696.0,1454.0,1497.0,5111.0,2176.0,5111.0,146.0,5111.0,5100.0,4757.0,5111.0,260.0,653.0,3792.0,1304.0,299.0,569.0,5111.0,0.0,110.0,3870.0,3584.0,426.0,4941.0,5111.0,401.0,5096.0,2559.0
p53,110.0,110.0,110.0,110.0,3.0,38.0,6.0,63.0,2.0,7.0,45.0,31.0,24.0,87.0,81.0,3.0,12.0,37.0,33.0,110.0,50.0,110.0,4.0,110.0,110.0,100.0,110.0,8.0,30.0,97.0,51.0,6.0,7.0,110.0,110.0,0.0,77.0,71.0,12.0,110.0,110.0,41.0,109.0,68.0
Pan-Keratin,3870.0,3868.0,3836.0,3870.0,136.0,901.0,58.0,2213.0,17.0,114.0,1331.0,130.0,691.0,3219.0,2479.0,17.0,518.0,1050.0,1185.0,3870.0,1883.0,3870.0,129.0,3870.0,3864.0,3703.0,3870.0,178.0,588.0,3139.0,1022.0,235.0,414.0,3870.0,3870.0,77.0,0.0,2890.0,341.0,3757.0,3870.0,263.0,3866.0,1910.0
PD-L1,3584.0,3583.0,3558.0,3584.0,155.0,1019.0,53.0,2229.0,19.0,135.0,1207.0,141.0,742.0,3034.0,2389.0,20.0,568.0,1137.0,1067.0,3584.0,1787.0,3584.0,112.0,3584.0,3579.0,3431.0,3584.0,201.0,500.0,2843.0,933.0,223.0,378.0,3584.0,3584.0,71.0,2890.0,0.0,319.0,3470.0,3584.0,268.0,3578.0,1840.0
PD1,426.0,426.0,426.0,426.0,24.0,110.0,6.0,249.0,4.0,17.0,404.0,11.0,174.0,425.0,413.0,1.0,41.0,110.0,338.0,426.0,223.0,426.0,36.0,426.0,426.0,408.0,426.0,25.0,51.0,348.0,114.0,141.0,41.0,426.0,426.0,12.0,341.0,319.0,0.0,420.0,426.0,29.0,426.0,307.0
phospho-S6,4941.0,4940.0,4882.0,4941.0,193.0,1224.0,81.0,2851.0,21.0,156.0,1705.0,214.0,931.0,4125.0,3220.0,25.0,692.0,1439.0,1470.0,4941.0,2114.0,4941.0,146.0,4941.0,4938.0,4607.0,4941.0,259.0,639.0,3686.0,1304.0,296.0,567.0,4941.0,4941.0,110.0,3757.0,3470.0,420.0,0.0,4941.0,394.0,4930.0,2523.0
Si,5111.0,5109.0,5051.0,5111.0,193.0,1235.0,81.0,2914.0,21.0,156.0,1727.0,222.0,938.0,4226.0,3264.0,25.0,696.0,1454.0,1497.0,5111.0,2176.0,5111.0,146.0,5111.0,5100.0,4757.0,5111.0,260.0,653.0,3792.0,1304.0,299.0,569.0,5111.0,5111.0,110.0,3870.0,3584.0,426.0,4941.0,0.0,401.0,5096.0,2559.0
SMA,401.0,401.0,399.0,401.0,47.0,189.0,27.0,307.0,4.0,34.0,169.0,177.0,138.0,377.0,352.0,11.0,117.0,221.0,140.0,401.0,182.0,401.0,12.0,401.0,401.0,358.0,401.0,41.0,66.0,320.0,57.0,27.0,76.0,401.0,401.0,41.0,263.0,268.0,29.0,394.0,401.0,0.0,401.0,392.0
Ta,5096.0,5094.0,5037.0,5096.0,193.0,1235.0,81.0,2909.0,21.0,156.0,1727.0,222.0,938.0,4218.0,3260.0,25.0,696.0,1452.0,1497.0,5096.0,2172.0,5096.0,146.0,5096.0,5085.0,4749.0,5096.0,260.0,652.0,3787.0,1301.0,299.0,569.0,5096.0,5096.0,109.0,3866.0,3578.0,426.0,4930.0,5096.0,401.0,0.0,2557.0
Vimentin,2559.0,2559.0,2529.0,2559.0,180.0,1005.0,58.0,1905.0,15.0,129.0,1162.0,221.0,728.0,2466.0,2190.0,18.0,609.0,1282.0,981.0,2559.0,1188.0,2559.0,109.0,2559.0,2557.0,2451.0,2559.0,216.0,359.0,1959.0,512.0,229.0,489.0,2559.0,2559.0,68.0,1910.0,1840.0,307.0,2523.0,2559.0,392.0,2557.0,0.0
