,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
MPO,336.0,336.0,279.0,336.0,241.0,22.0,67.0,85.0,1.0,7.0,18.0,5.0,12.0,330.0,294.0,3.0,247.0,57.0,15.0,336.0,182.0,336.0,1.0,334.0,334.0,41.0,336.0,3.0,133.0,301.0,34.0,4.0,0.0,336.0,336.0,18.0,66.0,15.0,1.0,316.0,336.0,29.0,336.0,261.0
Na,5422.0,5422.0,5069.0,5422.0,253.0,116.0,949.0,957.0,8.0,87.0,96.0,60.0,121.0,1872.0,1252.0,43.0,458.0,583.0,53.0,5422.0,4179.0,5422.0,3.0,5406.0,5411.0,365.0,5416.0,16.0,2835.0,5101.0,1182.0,5.0,336.0,0.0,5422.0,559.0,1450.0,346.0,11.0,5319.0,5422.0,555.0,5419.0,3827.0
P,5422.0,5422.0,5069.0,5422.0,253.0,116.0,949.0,957.0,8.0,87.0,96.0,60.0,121.0,1872.0,1252.0,43.0,458.0,583.0,53.0,5422.0,4179.0,5422.0,3.0,5406.0,5411.0,365.0,5416.0,16.0,2835.0,5101.0,1182.0,5.0,336.0,5422.0,0.0,559.0,1450.0,346.0,11.0,5319.0,5422.0,555.0,5419.0,3827.0
p53,559.0,559.0,544.0,559.0,15.0,7.0,122.0,79.0,1.0,6.0,7.0,2.0,8.0,159.0,127.0,4.0,24.0,39.0,4.0,559.0,511.0,559.0,0.0,559.0,559.0,25.0,559.0,1.0,341.0,556.0,234.0,2.0,18.0,559.0,559.0,0.0,189.0,66.0,1.0,559.0,559.0,36.0,559.0,399.0
Pan-Keratin,1450.0,1450.0,1444.0,1450.0,42.0,16.0,258.0,189.0,3.0,15.0,20.0,7.0,14.0,383.0,250.0,6.0,79.0,99.0,14.0,1450.0,1355.0,1450.0,0.0,1450.0,1449.0,47.0,1450.0,2.0,991.0,1446.0,389.0,4.0,66.0,1450.0,1450.0,189.0,0.0,155.0,2.0,1436.0,1450.0,54.0,1450.0,1207.0
PD-L1,346.0,346.0,341.0,346.0,12.0,2.0,88.0,57.0,4.0,10.0,2.0,1.0,3.0,78.0,51.0,4.0,19.0,20.0,1.0,346.0,332.0,346.0,0.0,345.0,346.0,7.0,346.0,1.0,176.0,342.0,100.0,1.0,15.0,346.0,346.0,66.0,155.0,0.0,3.0,340.0,346.0,14.0,346.0,251.0
PD1,11.0,11.0,6.0,11.0,1.0,4.0,2.0,10.0,1.0,4.0,10.0,1.0,6.0,11.0,10.0,1.0,2.0,9.0,3.0,11.0,3.0,11.0,0.0,11.0,11.0,9.0,11.0,1.0,2.0,3.0,1.0,1.0,1.0,11.0,11.0,1.0,2.0,3.0,0.0,10.0,11.0,7.0,11.0,9.0
phospho-S6,5319.0,5319.0,5006.0,5319.0,239.0,115.0,942.0,947.0,8.0,85.0,93.0,58.0,121.0,1827.0,1228.0,43.0,442.0,577.0,50.0,5319.0,4157.0,5319.0,3.0,5306.0,5312.0,360.0,5316.0,16.0,2803.0,5023.0,1176.0,5.0,316.0,5319.0,5319.0,559.0,1436.0,340.0,10.0,0.0,5319.0,544.0,5317.0,3800.0
Si,5422.0,5422.0,5069.0,5422.0,253.0,116.0,949.0,957.0,8.0,87.0,96.0,60.0,121.0,1872.0,1252.0,43.0,458.0,583.0,53.0,5422.0,4179.0,5422.0,3.0,5406.0,5411.0,365.0,5416.0,16.0,2835.0,5101.0,1182.0,5.0,336.0,5422.0,5422.0,559.0,1450.0,346.0,11.0,5319.0,0.0,555.0,5419.0,3827.0
SMA,555.0,555.0,444.0,555.0,18.0,49.0,57.0,274.0,3.0,46.0,30.0,45.0,55.0,373.0,272.0,13.0,97.0,194.0,18.0,555.0,187.0,555.0,1.0,553.0,552.0,150.0,553.0,12.0,154.0,339.0,71.0,1.0,29.0,555.0,555.0,36.0,54.0,14.0,7.0,544.0,555.0,0.0,555.0,464.0
Ta,5419.0,5419.0,5066.0,5419.0,253.0,116.0,949.0,957.0,8.0,87.0,96.0,60.0,121.0,1871.0,1252.0,43.0,458.0,583.0,53.0,5419.0,4178.0,5419.0,3.0,5403.0,5408.0,365.0,5413.0,16.0,2835.0,5098.0,1182.0,5.0,336.0,5419.0,5419.0,559.0,1450.0,346.0,11.0,5317.0,5419.0,555.0,0.0,3826.0
Vimentin,3827.0,3827.0,3627.0,3827.0,196.0,105.0,743.0,786.0,5.0,74.0,79.0,56.0,110.0,1434.0,1009.0,34.0,398.0,505.0,40.0,3827.0,3106.0,3827.0,2.0,3822.0,3824.0,337.0,3826.0,16.0,2118.0,3586.0,871.0,4.0,261.0,3827.0,3827.0,399.0,1207.0,251.0,9.0,3800.0,3827.0,464.0,3826.0,0.0
