,Au,Background,Beta catenin,Ca,CD11b,CD11c,CD138,CD16,CD20,CD209,CD3,CD31,CD4,CD45,CD45RO,CD56,CD63,CD68,CD8,dsDNA,EGFR,Fe,FoxP3,H3K27me3,H3K9ac,HLA-DR,HLA_Class_1,IDO,Keratin17,Keratin6,Ki67,Lag3,MPO,Na,P,p53,Pan-Keratin,PD-L1,PD1,phospho-S6,Si,SMA,Ta,Vimentin
EGFR,2539.0,2539.0,2539.0,2539.0,109.0,242.0,1161.0,253.0,0.0,0.0,26.0,112.0,46.0,924.0,277.0,4.0,324.0,402.0,41.0,2539.0,0.0,2539.0,0.0,2538.0,2525.0,459.0,2539.0,17.0,1288.0,2355.0,619.0,2.0,22.0,2539.0,2539.0,1357.0,2154.0,2325.0,6.0,2374.0,2539.0,692.0,2539.0,836.0
Fe,3414.0,3414.0,3374.0,3414.0,191.0,412.0,1432.0,502.0,0.0,0.0,35.0,251.0,105.0,1354.0,466.0,9.0,439.0,689.0,78.0,3414.0,2539.0,0.0,0.0,3413.0,3389.0,779.0,3409.0,25.0,1509.0,2833.0,719.0,2.0,32.0,3414.0,3414.0,1563.0,2586.0,2742.0,8.0,3191.0,3414.0,1190.0,3414.0,1400.0
FoxP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H3K27me3,3413.0,3413.0,3373.0,3413.0,191.0,412.0,1431.0,502.0,0.0,0.0,35.0,251.0,105.0,1354.0,466.0,9.0,439.0,689.0,78.0,3413.0,2538.0,3413.0,0.0,0.0,3389.0,779.0,3408.0,25.0,1508.0,2832.0,719.0,2.0,32.0,3413.0,3413.0,1563.0,2585.0,2741.0,8.0,3190.0,3413.0,1190.0,3413.0,1400.0
H3K9ac,3389.0,3389.0,3349.0,3389.0,191.0,412.0,1421.0,502.0,0.0,0.0,35.0,251.0,105.0,1352.0,466.0,9.0,434.0,689.0,78.0,3389.0,2525.0,3389.0,0.0,3389.0,0.0,778.0,3384.0,25.0,1501.0,2811.0,719.0,2.0,32.0,3389.0,3389.0,1563.0,2567.0,2720.0,8.0,3177.0,3389.0,1184.0,3389.0,1393.0
HLA-DR,779.0,779.0,756.0,779.0,176.0,361.0,326.0,423.0,0.0,0.0,18.0,120.0,100.0,665.0,354.0,3.0,206.0,544.0,63.0,779.0,459.0,779.0,0.0,779.0,778.0,0.0,779.0,13.0,197.0,501.0,102.0,1.0,16.0,779.0,779.0,183.0,450.0,456.0,2.0,746.0,779.0,489.0,779.0,624.0
HLA_Class_1,3409.0,3409.0,3369.0,3409.0,191.0,412.0,1432.0,502.0,0.0,0.0,35.0,251.0,105.0,1353.0,466.0,9.0,439.0,689.0,78.0,3409.0,2539.0,3409.0,0.0,3408.0,3384.0,779.0,0.0,25.0,1508.0,2833.0,717.0,2.0,32.0,3409.0,3409.0,1560.0,2586.0,2742.0,8.0,3186.0,3409.0,1190.0,3409.0,1399.0
IDO,25.0,25.0,23.0,25.0,8.0,8.0,12.0,10.0,0.0,0.0,1.0,5.0,7.0,16.0,10.0,2.0,6.0,9.0,5.0,25.0,17.0,25.0,0.0,25.0,25.0,13.0,25.0,0.0,11.0,18.0,6.0,1.0,2.0,25.0,25.0,16.0,15.0,18.0,1.0,25.0,25.0,8.0,25.0,11.0
Keratin17,1509.0,1509.0,1506.0,1509.0,30.0,98.0,823.0,130.0,0.0,0.0,17.0,54.0,27.0,591.0,155.0,3.0,152.0,211.0,21.0,1509.0,1288.0,1509.0,0.0,1508.0,1501.0,197.0,1508.0,11.0,0.0,1458.0,442.0,2.0,6.0,1509.0,1509.0,1022.0,1403.0,1403.0,8.0,1480.0,1509.0,416.0,1509.0,476.0
Keratin6,2833.0,2833.0,2827.0,2833.0,105.0,259.0,1213.0,292.0,0.0,0.0,28.0,112.0,51.0,1028.0,309.0,4.0,331.0,454.0,43.0,2833.0,2355.0,2833.0,0.0,2832.0,2811.0,501.0,2833.0,18.0,1458.0,0.0,685.0,2.0,21.0,2833.0,2833.0,1511.0,2510.0,2587.0,8.0,2646.0,2833.0,763.0,2833.0,923.0
Ki67,719.0,719.0,719.0,719.0,32.0,55.0,376.0,61.0,0.0,0.0,8.0,24.0,18.0,297.0,98.0,2.0,62.0,108.0,11.0,719.0,619.0,719.0,0.0,719.0,719.0,102.0,717.0,6.0,442.0,685.0,0.0,1.0,3.0,719.0,719.0,523.0,622.0,665.0,5.0,702.0,719.0,172.0,719.0,209.0
Lag3,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0
MPO,32.0,32.0,32.0,32.0,17.0,9.0,13.0,11.0,0.0,0.0,2.0,12.0,4.0,25.0,18.0,1.0,17.0,10.0,5.0,32.0,22.0,32.0,0.0,32.0,32.0,16.0,32.0,2.0,6.0,21.0,3.0,1.0,0.0,32.0,32.0,8.0,16.0,22.0,1.0,32.0,32.0,20.0,32.0,27.0
Na,3414.0,3414.0,3374.0,3414.0,191.0,412.0,1432.0,502.0,0.0,0.0,35.0,251.0,105.0,1354.0,466.0,9.0,439.0,689.0,78.0,3414.0,2539.0,3414.0,0.0,3413.0,3389.0,779.0,3409.0,25.0,1509.0,2833.0,719.0,2.0,32.0,0.0,3414.0,1563.0,2586.0,2742.0,8.0,3191.0,3414.0,1190.0,3414.0,1400.0
P,3414.0,3414.0,3374.0,3414.0,191.0,412.0,1432.0,502.0,0.0,0.0,35.0,251.0,105.0,1354.0,466.0,9.0,439.0,689.0,78.0,3414.0,2539.0,3414.0,0.0,3413.0,3389.0,779.0,3409.0,25.0,1509.0,2833.0,719.0,2.0,32.0,3414.0,0.0,1563.0,2586.0,2742.0,8.0,3191.0,3414.0,1190.0,3414.0,1400.0
p53,1563.0,1563.0,1562.0,1563.0,27.0,78.0,714.0,94.0,0.0,0.0,15.0,23.0,17.0,566.0,123.0,3.0,145.0,166.0,12.0,1563.0,1357.0,1563.0,0.0,1563.0,1563.0,183.0,1560.0,16.0,1022.0,1511.0,523.0,1.0,8.0,1563.0,1563.0,0.0,1403.0,1505.0,5.0,1544.0,1563.0,304.0,1563.0,380.0
Pan-Keratin,2586.0,2586.0,2585.0,2586.0,80.0,222.0,1186.0,267.0,0.0,0.0,27.0,107.0,45.0,935.0,264.0,4.0,280.0,406.0,38.0,2586.0,2154.0,2586.0,0.0,2585.0,2567.0,450.0,2586.0,15.0,1403.0,2510.0,622.0,2.0,16.0,2586.0,2586.0,1403.0,0.0,2339.0,8.0,2424.0,2586.0,713.0,2586.0,859.0
PD-L1,2742.0,2742.0,2736.0,2742.0,101.0,234.0,1140.0,251.0,0.0,0.0,24.0,96.0,58.0,956.0,275.0,3.0,343.0,387.0,38.0,2742.0,2325.0,2742.0,0.0,2741.0,2720.0,456.0,2742.0,18.0,1403.0,2587.0,665.0,2.0,22.0,2742.0,2742.0,1505.0,2339.0,0.0,7.0,2559.0,2742.0,662.0,2742.0,814.0
PD1,8.0,8.0,8.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,7.0,3.0,1.0,1.0,2.0,1.0,8.0,6.0,8.0,0.0,8.0,8.0,2.0,8.0,1.0,8.0,8.0,5.0,1.0,1.0,8.0,8.0,5.0,8.0,7.0,0.0,8.0,8.0,3.0,8.0,4.0
phospho-S6,3191.0,3191.0,3158.0,3191.0,187.0,396.0,1362.0,483.0,0.0,0.0,34.0,239.0,102.0,1315.0,453.0,9.0,420.0,668.0,78.0,3191.0,2374.0,3191.0,0.0,3190.0,3177.0,746.0,3186.0,25.0,1480.0,2646.0,702.0,2.0,32.0,3191.0,3191.0,1544.0,2424.0,2559.0,8.0,0.0,3191.0,1161.0,3191.0,1361.0
Si,3414.0,3414.0,3374.0,3414.0,191.0,412.0,1432.0,502.0,0.0,0.0,35.0,251.0,105.0,1354.0,466.0,9.0,439.0,689.0,78.0,3414.0,2539.0,3414.0,0.0,3413.0,3389.0,779.0,3409.0,25.0,1509.0,2833.0,719.0,2.0,32.0,3414.0,3414.0,1563.0,2586.0,2742.0,8.0,3191.0,0.0,1190.0,3414.0,1400.0
SMA,1190.0,1190.0,1168.0,1190.0,146.0,285.0,586.0,380.0,0.0,0.0,21.0,221.0,84.0,690.0,322.0,7.0,218.0,462.0,64.0,1190.0,692.0,1190.0,0.0,1190.0,1184.0,489.0,1190.0,8.0,416.0,763.0,172.0,1.0,20.0,1190.0,1190.0,304.0,713.0,662.0,3.0,1161.0,1190.0,0.0,1190.0,1069.0
Ta,3414.0,3414.0,3374.0,3414.0,191.0,412.0,1432.0,502.0,0.0,0.0,35.0,251.0,105.0,1354.0,466.0,9.0,439.0,689.0,78.0,3414.0,2539.0,3414.0,0.0,3413.0,3389.0,779.0,3409.0,25.0,1509.0,2833.0,719.0,2.0,32.0,3414.0,3414.0,1563.0,2586.0,2742.0,8.0,3191.0,3414.0,1190.0,0.0,1400.0
Vimentin,1400.0,1400.0,1364.0,1400.0,180.0,363.0,648.0,459.0,0.0,0.0,28.0,246.0,100.0,861.0,391.0,8.0,266.0,606.0,77.0,1400.0,836.0,1400.0,0.0,1400.0,1393.0,624.0,1399.0,11.0,476.0,923.0,209.0,1.0,27.0,1400.0,1400.0,380.0,859.0,814.0,4.0,1361.0,1400.0,1069.0,1400.0,0.0
